3079	Sun Jul 22 19:47:07 +0000 2012	450e79ebf964a5205d391fe3	{The Queen Mary}	{33.75267560467213,-118.19074630737305,Long Beach,CA,United States}	{Travel & Transport,Arts & Entertainment,}
3079	Fri Aug 05 05:17:25 +0000 2011	4b0d94d6f964a520874b23e3	{Benihana}	{33.834632907576776,-118.35588455200195,Torrance,CA,United States}	{Food,}
3079	Thu Aug 04 15:41:23 +0000 2011	4aee3fb6f964a5202cd321e3	{24 Hour Fitness}	{33.8410195373576,-118.258489603286,Carson,CA,United States}	{Shop & Service,}
3079	Thu Aug 04 00:54:33 +0000 2011	4c09cfc4009a0f478a83e8bf	{Spires Restaurants}	{33.82391041645495,-118.24323141621828,Carson,CA,United States}	{Food,}
3079	Thu Aug 04 00:44:28 +0000 2011	4bffb5a98d7a9c74c56bfa52	{Calas Park}	{33.82660126810536,-118.25535470504055,Carson,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
3079	Mon Aug 01 22:41:24 +0000 2011	4adf653ff964a5203c7a21e3	{Trader Joe's}	{33.83277928,-118.18542082251798,Bixby Knolls,CA,United States}	{Shop & Service,Food & Drink Shop,}
3079	Mon Aug 01 22:40:37 +0000 2011	4c09cfc4009a0f478a83e8bf	{Spires Restaurants}	{33.82391041645495,-118.24323141621828,Carson,CA,United States}	{Food,}
3079	Mon Aug 01 05:21:25 +0000 2011	4b730ff9f964a520ee982de3	{Joe's Crab Shack}	{33.75360332362417,-118.10946464538574,Long Beach,CA,United States}	{Food,}
3079	Mon Aug 01 00:24:35 +0000 2011	49ecda07f964a520a0671fe3	{USC Annenberg School for Communication and Journalism (ASC)}	{34.02201319020797,-118.28622221946716,Los Angeles,CA,United States}	{College Academic Building,College & University,}
3079	Sun Jul 31 18:34:08 +0000 2011	4c09cfc4009a0f478a83e8bf	{Spires Restaurants}	{33.82391041645495,-118.24323141621828,Carson,CA,United States}	{Food,}
3079	Sun Jul 31 18:34:08 +0000 2011	4c09cfc4009a0f478a83e8bf	{Spires Restaurants}	{33.82391041645495,-118.24323141621828,Carson,CA,United States}	{Food,}
3079	Sun Jul 31 00:12:35 +0000 2011	4c09cfc4009a0f478a83e8bf	{Spires Restaurants}	{33.82391041645495,-118.24323141621828,Carson,CA,United States}	{Food,}
3079	Sat Jul 30 22:37:36 +0000 2011	4b5bcb3cf964a520951629e3	{Trojan Grounds}	{34.02121287920735,-118.28243494033813,Los Angeles,CA,United States}	{Shop & Service,Food,}
3079	Fri Jul 29 02:50:12 +0000 2011	4161e400f964a5206f1d1fe3	{The Hollywood Bowl}	{34.11223093293252,-118.33858966827391,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
3079	Fri Jul 29 00:39:04 +0000 2011	4b08c5b9f964a520121223e3	{Target}	{33.84279580610977,-118.26095581054688,Carson,CA,United States}	{Shop & Service,}
3079	Fri Jul 29 00:38:53 +0000 2011	4ca253631ee76dcb86abefdd	{SanSai Japanese Grill}	{33.8444220546468,-118.26243102550507,Carson,CA,United States}	{Food,}
3079	Wed Jul 27 01:17:08 +0000 2011	4d23a0d63c026ea8b2f2844e	{Juice-C-Juice}	{33.848257,-118.264344,,,United States}	{}
3079	Tue Jul 26 20:03:25 +0000 2011	4c648551dddfa5934cc891ff	{Law Office of George M. Hill}	{34.050817,-118.256189,Los Angeles,CA,United States}	{Professional & Other Places,}
3079	Tue Jul 26 00:17:54 +0000 2011	4b4a32a2f964a5204f7e26e3	{Loyola Law School}	{34.04910191709942,-118.27113139649394,Los Angeles,CA,United States}	{College & University,}
3079	Mon Jul 25 00:33:10 +0000 2011	4b6f7333f964a52006f12ce3	{Hot Dog on a Stick}	{33.84358888460535,-118.26156735420228,Carson,CA,United States}	{Food,}
3079	Sun Jul 24 02:38:24 +0000 2011	49f66c4ef964a520436c1fe3	{SouthBay Pavilion}	{33.84361561746012,-118.26095581054686,Carson,CA,United States}	{Shop & Service,}
3079	Sun Jul 24 02:38:09 +0000 2011	4ca253631ee76dcb86abefdd	{SanSai Japanese Grill}	{33.8444220546468,-118.26243102550507,Carson,CA,United States}	{Food,}
3079	Sat Jul 23 01:34:28 +0000 2011	4aee3fb6f964a5202cd321e3	{24 Hour Fitness}	{33.8410195373576,-118.258489603286,Carson,CA,United States}	{Shop & Service,}
3079	Thu Jul 21 18:11:28 +0000 2011	4c648551dddfa5934cc891ff	{Law Office of George M. Hill}	{34.050817,-118.256189,Los Angeles,CA,United States}	{Professional & Other Places,}
3079	Thu Jul 21 17:44:06 +0000 2011	4c361a583849c9289b74bbb1	{LA Law Library}	{34.05424042646354,-118.24562987398214,Los Angeles,CA,United States}	{College & University,}
3079	Wed Jul 20 22:47:35 +0000 2011	4aee3fb6f964a5202cd321e3	{24 Hour Fitness}	{33.8410195373576,-118.258489603286,Carson,CA,United States}	{Shop & Service,}
3079	Wed Jul 20 20:34:47 +0000 2011	4d23a0d63c026ea8b2f2844e	{Juice-C-Juice}	{33.848257,-118.264344,,,United States}	{}
3079	Sun Jul 17 20:01:28 +0000 2011	4c9f95d00e9bb1f727c9f15f	{Queen Mary Champagne Brunch}	{33.752461514257654,-118.18920135498047,,,United States}	{Food,}
3079	Sat Jul 16 21:49:37 +0000 2011	4ba0482ef964a520196637e3	{Ralphs}	{33.8308898331443,-118.26441049575806,Carson,CA,United States}	{Shop & Service,Food & Drink Shop,}
3079	Sat Jul 16 02:15:01 +0000 2011	4b74d18cf964a520c2f32de3	{Del Taco}	{33.8246242727579,-118.24130594730377,Long Beach,CA,United States}	{Food,}
3079	Wed Jul 13 16:38:33 +0000 2011	4b147562f964a5206aa323e3	{American Honda Motor Co., Inc.}	{33.83881972175903,-118.31499354637636,Torrance,CA,United States}	{Professional & Other Places,}
3079	Wed Jul 13 16:37:20 +0000 2011	4c28ed3797d00f47b9a140ea	{Cafe Honda}	{33.838088793975736,-118.31530749988066,Torrance,CA,United States}	{Food,Professional & Other Places,}
3079	Wed Jul 13 00:17:43 +0000 2011	4be5bc7ed4f7c9b6b2d62520	{Carriage Crest Park}	{33.80881455710634,-118.28443453106507,,CA,United States}	{Outdoors & Recreation,}
3079	Tue Jul 12 23:26:22 +0000 2011	4ae3a83af964a520cd9721e3	{Wingstop}	{33.80764472006927,-118.27207349809436,CARSON,CA,United States}	{Food,}
3079	Tue Jul 12 17:43:07 +0000 2011	4c648551dddfa5934cc891ff	{Law Office of George M. Hill}	{34.050817,-118.256189,Los Angeles,CA,United States}	{Professional & Other Places,}
3079	Tue Jul 12 00:19:56 +0000 2011	4ba53b54f964a52038ef38e3	{Dolphin Park}	{33.83706082946068,-118.24222062753795,Carson,CA,United States}	{Outdoors & Recreation,}
3079	Mon Jul 11 01:31:03 +0000 2011	4d7d5e9286cfa143b0a6dca0	{Anna's Linens}	{33.845562805796064,-118.26156163362282,Carson,CA,United States}	{Shop & Service,}
3079	Mon Jul 11 01:30:21 +0000 2011	49f66c4ef964a520436c1fe3	{SouthBay Pavilion}	{33.84361561746012,-118.26095581054686,Carson,CA,United States}	{Shop & Service,}
3079	Mon Jul 11 01:19:14 +0000 2011	4b6f7333f964a52006f12ce3	{Hot Dog on a Stick}	{33.84358888460535,-118.26156735420228,Carson,CA,United States}	{Food,}
3079	Sun Jul 10 22:02:46 +0000 2011	4ca253631ee76dcb86abefdd	{SanSai Japanese Grill}	{33.8444220546468,-118.26243102550507,Carson,CA,United States}	{Food,}
3079	Fri Jul 08 19:41:38 +0000 2011	4be609f9cf200f478823143c	{Lakewood Center Mall}	{33.850446907627905,-118.14055709850635,Lakewood,CA,United States}	{Shop & Service,}
3079	Thu Jul 07 19:22:27 +0000 2011	4bf6cfa9b1a7a5934ec1d65b	{Classic Parking}	{34.054853,-118.248142,Los Angeles,CA,United States}	{Professional & Other Places,}
3079	Wed Jul 06 21:28:20 +0000 2011	4d23a0d63c026ea8b2f2844e	{Juice-C-Juice}	{33.848257,-118.264344,,,United States}	{}
3079	Wed Jul 06 19:27:56 +0000 2011	4b4a32a2f964a5204f7e26e3	{Loyola Law School}	{34.04910191709942,-118.27113139649394,Los Angeles,CA,United States}	{College & University,}
3079	Mon Jul 04 18:30:40 +0000 2011	4b08c5b9f964a520121223e3	{Target}	{33.84279580610977,-118.26095581054688,Carson,CA,United States}	{Shop & Service,}
3079	Sun Jul 03 03:27:59 +0000 2011	4b098edff964a520651923e3	{LA Live}	{34.044232144840485,-118.26591789722443,Los Angeles,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
3079	Sat Jul 02 20:35:51 +0000 2011	4a1c2bbcf964a520167b1fe3	{Trader Joe's}	{34.14291557449923,-118.39318871498108,Studio City,CA,United States}	{Shop & Service,Food & Drink Shop,}
3079	Sat Jul 02 01:08:50 +0000 2011	4b524c51f964a520ae7527e3	{Walmart Supercenter}	{33.83104335832883,-118.15848159157386,Lakewood,CA,United States}	{Shop & Service,}
3079	Fri Jul 01 20:07:30 +0000 2011	4c648551dddfa5934cc891ff	{Law Office of George M. Hill}	{34.050817,-118.256189,Los Angeles,CA,United States}	{Professional & Other Places,}
3079	Fri Jul 01 17:59:45 +0000 2011	4d23a0d63c026ea8b2f2844e	{Juice-C-Juice}	{33.848257,-118.264344,,,United States}	{}
3079	Wed Jun 29 23:26:05 +0000 2011	4c5192ae375c0f47cefe3094	{Our People Barber Shop}	{33.83961796760559,-118.25819849967957,Carson,CA,United States}	{Shop & Service,}
3079	Wed Jun 29 19:45:30 +0000 2011	4d23a0d63c026ea8b2f2844e	{Juice-C-Juice}	{33.848257,-118.264344,,,United States}	{}
3079	Wed Jun 29 16:00:16 +0000 2011	4c648551dddfa5934cc891ff	{Law Office of George M. Hill}	{34.050817,-118.256189,Los Angeles,CA,United States}	{Professional & Other Places,}
3079	Wed Jun 29 00:10:40 +0000 2011	4ba53b54f964a52038ef38e3	{Dolphin Park}	{33.83706082946068,-118.24222062753795,Carson,CA,United States}	{Outdoors & Recreation,}
3079	Tue Jun 28 19:23:25 +0000 2011	4a50da32f964a5202cb01fe3	{Dominguez Hills Golf Course}	{33.85063413363093,-118.27893640855842,Carson,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
3079	Tue Jun 28 00:53:01 +0000 2011	4ba53b54f964a52038ef38e3	{Dolphin Park}	{33.83706082946068,-118.24222062753795,Carson,CA,United States}	{Outdoors & Recreation,}
3079	Tue Jun 28 00:53:00 +0000 2011	4ba53b54f964a52038ef38e3	{Dolphin Park}	{33.83706082946068,-118.24222062753795,Carson,CA,United States}	{Outdoors & Recreation,}
3079	Mon Jun 27 04:47:35 +0000 2011	468d7b22f964a52076481fe3	{The Magic Castle}	{34.104573578856964,-118.34159910678864,Hollywood,CA,United States}	{Nightlife Spot,Food,Arts & Entertainment,}
3079	Sun Jun 26 22:53:45 +0000 2011	4ba57ff3f964a520140d39e3	{Rite Aid}	{33.837866,-118.18420175,Long Beach,CA,United States}	{Shop & Service,}
3079	Sun Jun 26 22:51:27 +0000 2011	4adf653ff964a5203c7a21e3	{Trader Joe's}	{33.83277928,-118.18542082251798,Bixby Knolls,CA,United States}	{Shop & Service,Food & Drink Shop,}
3079	Sun Jun 26 15:10:02 +0000 2011	49f66c4ef964a520436c1fe3	{SouthBay Pavilion}	{33.84361561746012,-118.26095581054686,Carson,CA,United States}	{Shop & Service,}
3079	Sun Jun 26 05:41:53 +0000 2011	3fd66200f964a520e9f01ee3	{Chinois On Main}	{34.0008152,-118.48220763333333,Santa Monica,CA,United States}	{Food,}
3079	Sun Jun 26 05:41:40 +0000 2011	3fd66200f964a520e9f01ee3	{Chinois On Main}	{34.0008152,-118.48220763333333,Santa Monica,CA,United States}	{Food,}
3079	Sat Jun 25 21:21:31 +0000 2011	4ba53b54f964a52038ef38e3	{Dolphin Park}	{33.83706082946068,-118.24222062753795,Carson,CA,United States}	{Outdoors & Recreation,}
3079	Sat Jun 25 02:23:49 +0000 2011	4adf653ff964a5203c7a21e3	{Trader Joe's}	{33.83277928,-118.18542082251798,Bixby Knolls,CA,United States}	{Shop & Service,Food & Drink Shop,}
3079	Fri Jun 24 19:24:09 +0000 2011	4d23a0d63c026ea8b2f2844e	{Juice-C-Juice}	{33.848257,-118.264344,,,United States}	{}
3079	Fri Jun 24 19:23:35 +0000 2011	4e55722163651dfb1320b932	{Bestway Supermarket}	{33.847839303453554,-118.26404571533203,Carson,CA,United States}	{Shop & Service,Food & Drink Shop,}
3079	Fri Jun 24 19:23:29 +0000 2011	4b7c9acbf964a520609d2fe3	{Staples}	{33.80682489533993,-118.27162814162216,Carson,CA,United States}	{Shop & Service,}
3079	Thu Jun 23 16:47:10 +0000 2011	4d23a0d63c026ea8b2f2844e	{Juice-C-Juice}	{33.848257,-118.264344,,,United States}	{}
3079	Wed Jun 22 00:04:00 +0000 2011	4bfdcaf58992a59329b7acb0	{Scott Park}	{33.8133785576159,-118.27038342121784,Carson,CA,United States}	{Outdoors & Recreation,}
3079	Tue Jun 21 02:48:48 +0000 2011	4adf653ff964a5203c7a21e3	{Trader Joe's}	{33.83277928,-118.18542082251798,Bixby Knolls,CA,United States}	{Shop & Service,Food & Drink Shop,}
3079	Sun Jun 19 23:05:58 +0000 2011	4b80a039f964a520e88130e3	{El Pollo Inka}	{33.810002,-118.35150921,Torrance,CA,United States}	{Food,}
3079	Sun Jun 19 04:54:20 +0000 2011	4aefa2bcf964a520b0d921e3	{Planet Raw}	{34.016598551570254,-118.49173081604357,Santa Monica,CA,United States}	{Food,}
3079	Sun Jun 19 01:33:55 +0000 2011	44ded2f5f964a520d2361fe3	{Third Street Promenade}	{34.01608181718752,-118.49674344062805,Santa Monica,CA,United States}	{Outdoors & Recreation,Shop & Service,}
3079	Sun Jun 19 00:13:11 +0000 2011	4ae65c02f964a520a2a621e3	{Euphoria Loves Rawvolution}	{34.004912,-118.48643317,Santa Monica,CA,United States}	{Food,}
3079	Sat Jun 18 18:18:02 +0000 2011	4d23a0d63c026ea8b2f2844e	{Juice-C-Juice}	{33.848257,-118.264344,,,United States}	{}
3079	Sat Jun 18 02:01:28 +0000 2011	4b93ec52f964a5201a5a34e3	{Crenshaw Christian Center}	{33.967743917862386,-118.29192996025085,Los Angeles,CA,United States}	{Spiritual Center,Professional & Other Places,}
3079	Thu Jun 16 20:45:28 +0000 2011	4aefa2bcf964a520b0d921e3	{Planet Raw}	{34.016598551570254,-118.49173081604357,Santa Monica,CA,United States}	{Food,}
3079	Thu Jun 16 19:55:04 +0000 2011	4c51cc2094790f47b535a9a1	{Carson Farmers' Market}	{33.8430453147447,-118.26215744018555,Carson,CA,United States}	{Shop & Service,Food & Drink Shop,}
3079	Thu Jun 16 17:24:12 +0000 2011	4aee3fb6f964a5202cd321e3	{24 Hour Fitness}	{33.8410195373576,-118.258489603286,Carson,CA,United States}	{Shop & Service,}
3079	Wed Jun 15 19:42:49 +0000 2011	4d23a0d63c026ea8b2f2844e	{Juice-C-Juice}	{33.848257,-118.264344,,,United States}	{}
3079	Wed Jun 15 19:33:46 +0000 2011	4e55722163651dfb1320b932	{Bestway Supermarket}	{33.847839303453554,-118.26404571533203,Carson,CA,United States}	{Shop & Service,Food & Drink Shop,}
3079	Wed Jun 15 02:54:48 +0000 2011	4b3faff9f964a52038ac25e3	{Acapulco Mexican Restaurant}	{33.737693460384435,-118.27862809737293,San Pedro,CA,United States}	{Food,}
3079	Tue Jun 14 17:36:11 +0000 2011	4b66f61ef964a5207c322be3	{Shell}	{33.8245622604575,-118.24170095420213,Carson,CA,United States}	{Shop & Service,}
3079	Mon Jun 13 21:28:42 +0000 2011	4c845c9547cc224b9d36989f	{The Flame Broiler}	{33.80769382,-118.27318668365135,Carson,CA,United States}	{Food,}
3079	Sun Jun 12 19:44:30 +0000 2011	468d7b22f964a52076481fe3	{The Magic Castle}	{34.104573578856964,-118.34159910678864,Hollywood,CA,United States}	{Nightlife Spot,Food,Arts & Entertainment,}
3079	Sun Jun 12 06:49:57 +0000 2011	3fd66200f964a520e9f01ee3	{Chinois On Main}	{34.0008152,-118.48220763333333,Santa Monica,CA,United States}	{Food,}
3079	Sat Jun 11 08:04:39 +0000 2011	4c1da24c624b9c74befb1204	{Las Palmas}	{34.10203632809366,-118.33602714497616,Hollywood,CA,United States}	{Nightlife Spot,Food,}
3079	Sat Jun 11 04:56:13 +0000 2011	4b898316f964a520943d32e3	{Tony Roma's Ribs, Seafood, & Steaks}	{33.84379687,-118.262913,Carson,CA,United States}	{Food,}
3079	Sat Jun 11 03:04:31 +0000 2011	4ac17d1ff964a520549720e3	{Porky's Pizza}	{33.82966160774231,-118.18490267735817,Long Beach,CA,United States}	{Food,}
3079	Sat Jun 11 03:04:31 +0000 2011	4ac17d1ff964a520549720e3	{Porky's Pizza}	{33.82966160774231,-118.18490267735817,Long Beach,CA,United States}	{Food,}
3079	Sat Jun 11 00:45:48 +0000 2011	4b105eaef964a520da6e23e3	{Cinemark At The Pike}	{33.76455678448416,-118.19323539733887,Long Beach,CA,United States}	{Arts & Entertainment,Movie Theater,}
3079	Sat Jun 11 00:44:45 +0000 2011	42853f80f964a520fc221fe3	{The Pike at Long Beach}	{33.76391460065069,-118.19323539733887,Long Beach,CA,United States}	{Shop & Service,}
3079	Wed Jun 08 17:39:53 +0000 2011	4d23a0d63c026ea8b2f2844e	{Juice-C-Juice}	{33.848257,-118.264344,,,United States}	{}
3079	Wed Jun 08 16:47:01 +0000 2011	4aee3fb6f964a5202cd321e3	{24 Hour Fitness}	{33.8410195373576,-118.258489603286,Carson,CA,United States}	{Shop & Service,}
3079	Tue Jun 07 21:03:30 +0000 2011	4b6c4932f964a520de2d2ce3	{Los Angeles Superior Stanley Mosk Courthouse}	{34.05532610656368,-118.24698686599731,Los Angeles,CA,United States}	{Government Building,Professional & Other Places,}
3079	Tue Jun 07 17:34:28 +0000 2011	4d23a0d63c026ea8b2f2844e	{Juice-C-Juice}	{33.848257,-118.264344,,,United States}	{}
3079	Tue Jun 07 16:57:49 +0000 2011	4aee3fb6f964a5202cd321e3	{24 Hour Fitness}	{33.8410195373576,-118.258489603286,Carson,CA,United States}	{Shop & Service,}
3079	Tue Jun 07 05:40:48 +0000 2011	4ae67ae3f964a52009a721e3	{Olive Garden}	{33.812638492088844,-118.35014701347868,Torrance,CA,United States}	{Food,}
3079	Tue Jun 07 03:47:03 +0000 2011	4af4ddb3f964a5200ef721e3	{AMC Rolling Hills 20}	{33.79252278833535,-118.32889080047607,Torrance,CA,United States}	{Arts & Entertainment,Movie Theater,}
3079	Mon Jun 06 17:37:35 +0000 2011	4aee3fb6f964a5202cd321e3	{24 Hour Fitness}	{33.8410195373576,-118.258489603286,Carson,CA,United States}	{Shop & Service,}
3079	Sun Jun 05 23:38:37 +0000 2011	4b7c664df964a52004912fe3	{Baskin-Robbins}	{34.140378722072626,-118.36912193564243,Studio City,CA,United States}	{Food,}
3079	Sun Jun 05 23:38:23 +0000 2011	4ac01feaf964a520de9320e3	{Ralphs}	{34.14020724829254,-118.36833000183105,Studio City,CA,United States}	{Shop & Service,Food & Drink Shop,}
3079	Sat Jun 04 22:55:03 +0000 2011	4c8fb2f3b3bcb60cf8f36327	{Miya Market}	{33.83400943965062,-118.24271174594612,Carson,CA,United States}	{}
3079	Sat Jun 04 22:54:08 +0000 2011	4ba53b54f964a52038ef38e3	{Dolphin Park}	{33.83706082946068,-118.24222062753795,Carson,CA,United States}	{Outdoors & Recreation,}
3079	Sat Jun 04 17:56:39 +0000 2011	4a9ecb37f964a520343b20e3	{Coffee Co.}	{33.95754568451959,-118.39457635629962,Los Angeles,CA,United States}	{Food,}
3079	Thu Jun 02 22:39:05 +0000 2011	4d23a0d63c026ea8b2f2844e	{Juice-C-Juice}	{33.848257,-118.264344,,,United States}	{}
3079	Sat May 28 05:17:09 +0000 2011	4af4ddb3f964a5200ef721e3	{AMC Rolling Hills 20}	{33.79252278833535,-118.32889080047607,Torrance,CA,United States}	{Arts & Entertainment,Movie Theater,}
3079	Fri May 27 20:36:42 +0000 2011	4d23a0d63c026ea8b2f2844e	{Juice-C-Juice}	{33.848257,-118.264344,,,United States}	{}
3079	Wed May 25 04:10:50 +0000 2011	4ae3a83af964a520cd9721e3	{Wingstop}	{33.80764472006927,-118.27207349809436,CARSON,CA,United States}	{Food,}
3079	Wed May 25 04:10:17 +0000 2011	4bfdcaf58992a59329b7acb0	{Scott Park}	{33.8133785576159,-118.27038342121784,Carson,CA,United States}	{Outdoors & Recreation,}
3079	Fri May 20 20:41:45 +0000 2011	4b51549bf964a5201c4b27e3	{Pacific Lakewood Center Stadium 16}	{33.8518132983433,-118.13637256622314,Lakewood,CA,United States}	{Arts & Entertainment,Movie Theater,}
3079	Fri May 20 19:16:51 +0000 2011	4b4a9974f964a520598b26e3	{El Torito}	{33.853247,-118.14204087,Lakewood,CA,United States}	{Food,}
3079	Fri May 20 00:47:49 +0000 2011	4d23a0d63c026ea8b2f2844e	{Juice-C-Juice}	{33.848257,-118.264344,,,United States}	{}
3079	Fri May 20 00:20:03 +0000 2011	4aee3fb6f964a5202cd321e3	{24 Hour Fitness}	{33.8410195373576,-118.258489603286,Carson,CA,United States}	{Shop & Service,}
3079	Wed May 18 19:53:55 +0000 2011	4ba2b8eff964a5208e1338e3	{US Post Office}	{34.05832602712753,-118.23624193668365,Los Angeles,CA,United States}	{Professional & Other Places,}
3079	Wed May 18 15:38:22 +0000 2011	4aee3fb6f964a5202cd321e3	{24 Hour Fitness}	{33.8410195373576,-118.258489603286,Carson,CA,United States}	{Shop & Service,}
3079	Tue May 17 16:30:53 +0000 2011	4aee3fb6f964a5202cd321e3	{24 Hour Fitness}	{33.8410195373576,-118.258489603286,Carson,CA,United States}	{Shop & Service,}
3079	Mon May 16 21:26:59 +0000 2011	4adf653ff964a5203c7a21e3	{Trader Joe's}	{33.83277928,-118.18542082251798,Bixby Knolls,CA,United States}	{Shop & Service,Food & Drink Shop,}
3079	Mon May 16 21:26:30 +0000 2011	4c33e51516adc9281a70c49c	{AMPM}	{33.83636946,-118.185298,Long Beach,CA,United States}	{Shop & Service,}
3079	Mon May 16 20:29:09 +0000 2011	4c648551dddfa5934cc891ff	{Law Office of George M. Hill}	{34.050817,-118.256189,Los Angeles,CA,United States}	{Professional & Other Places,}
3079	Mon May 16 16:06:43 +0000 2011	4aee3fb6f964a5202cd321e3	{24 Hour Fitness}	{33.8410195373576,-118.258489603286,Carson,CA,United States}	{Shop & Service,}
3079	Sun May 15 22:08:19 +0000 2011	4ba0482ef964a520196637e3	{Ralphs}	{33.8308898331443,-118.26441049575806,Carson,CA,United States}	{Shop & Service,Food & Drink Shop,}
3079	Sun May 15 19:39:08 +0000 2011	4aee3fb6f964a5202cd321e3	{24 Hour Fitness}	{33.8410195373576,-118.258489603286,Carson,CA,United States}	{Shop & Service,}
3079	Sat May 14 16:44:01 +0000 2011	4bfdcaf58992a59329b7acb0	{Scott Park}	{33.8133785576159,-118.27038342121784,Carson,CA,United States}	{Outdoors & Recreation,}
3079	Wed May 11 23:12:11 +0000 2011	4c59c0a7f346c928b95b4dca	{US Post Office - South Bay Pavilion Station}	{33.84546088739172,-118.26151024323467,Carson,CA,United States}	{Professional & Other Places,}
3079	Wed May 11 23:11:37 +0000 2011	49f66c4ef964a520436c1fe3	{SouthBay Pavilion}	{33.84361561746012,-118.26095581054686,Carson,CA,United States}	{Shop & Service,}
3079	Wed May 11 16:43:27 +0000 2011	4a8ac460f964a520510a20e3	{Los Angeles Superior Torrance Courthouse}	{33.83863912184233,-118.34051321333679,Torrance,CA,United States}	{Government Building,Professional & Other Places,}
3079	Wed May 11 05:13:23 +0000 2011	4a50da32f964a5202cb01fe3	{Dominguez Hills Golf Course}	{33.85063413363093,-118.27893640855842,Carson,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
3079	Wed May 11 05:08:57 +0000 2011	4ba03b65f964a520216337e3	{El Pollo Loco}	{33.832382263254445,-118.27804573027943,Carson,CA,United States}	{Food,}
3079	Tue May 10 21:13:03 +0000 2011	4be77f4cc5220f4720c4a8ca	{El Taco Charro}	{33.83949923954353,-118.2582897481,Carson,CA,United States}	{Food,}
3079	Mon May 09 17:39:58 +0000 2011	4bc6be2004e8b713a77a362d	{I-110 (Harbor Freeway)}	{33.95140564966103,-118.28018188476562,Southern California,CA,United States}	{Travel & Transport,}
3079	Sun May 08 19:23:47 +0000 2011	4d27b95e3c795481da61c79b	{Tanzore}	{34.06669194407346,-118.3763004613536,Beverly Hills,CA,United States}	{Food,}
3079	Sun May 08 03:51:56 +0000 2011	4b51549bf964a5201c4b27e3	{Pacific Lakewood Center Stadium 16}	{33.8518132983433,-118.13637256622314,Lakewood,CA,United States}	{Arts & Entertainment,Movie Theater,}
3079	Sun May 08 03:51:05 +0000 2011	4a3bf01ef964a520eea01fe3	{Fuddruckers}	{33.85263302316758,-118.1343126296997,Lakewood,CA,United States}	{Food,}
3079	Sat May 07 17:46:27 +0000 2011	4dc54c1d18387d1bd53931fa	{EIF Revlon Run/Walk}	{34.0149014,-118.283419,Los Angeles,CA,United States}	{Outdoors & Recreation,}
3079	Sat May 07 15:14:47 +0000 2011	4c1f4c13b306c928c82d68b7	{Los Angeles Memorial Coliseum}	{34.01400974062912,-118.28789591789246,Los Angeles,CA,United States}	{College & University,Arts & Entertainment,College Stadium,}
3079	Sat May 07 01:50:00 +0000 2011	4be0747398f2a593984ec25a	{Foot Locker}	{33.850722850072685,-118.13926935195923,Lakewood,CA,United States}	{Shop & Service,Clothing Store,}
