435	Fri Aug 12 02:17:34 +0000 2011	4c11b30e6e5dc9b63fa9b02d	{Verizon}	{34.159019389064326,-118.39645917958404,Studio City,CA,United States}	{Shop & Service,}
435	Sat Jun 04 07:12:20 +0000 2011	4a6f9d1ff964a5209cd61fe3	{Pavilions}	{34.08448083434681,-118.32721710205078,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,}
435	Fri Jun 03 15:10:36 +0000 2011	4b99d2b8f964a520719335e3	{Subway}	{34.08476714892855,-118.32642678717073,Los Angeles,CA,United States}	{Food,}
435	Thu Jun 02 22:32:15 +0000 2011	4b007455f964a5206b3e22e3	{The Hayworth Theatre}	{34.060531848965674,-118.28092899888676,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
435	Wed Jun 01 01:59:05 +0000 2011	4b004d3ff964a520863c22e3	{Dillon's Irish Pub & Grill}	{34.10171969447878,-118.32647401083432,Los Angeles,CA,United States}	{Nightlife Spot,}
435	Sat May 28 17:57:39 +0000 2011	4de0f04fd4c040523eb05869	{Tough Mudder SoCal}	{34.224566267234685,-117.0359657237973,Running Springs,CA,United States}	{Outdoors & Recreation,}
435	Fri May 27 03:53:51 +0000 2011	4b004d3ff964a520863c22e3	{Dillon's Irish Pub & Grill}	{34.10171969447878,-118.32647401083432,Los Angeles,CA,United States}	{Nightlife Spot,}
435	Thu May 26 02:34:50 +0000 2011	4afc7703f964a520ff2222e3	{Poquito M?s}	{34.09316621188763,-118.37830781936646,West Hollywood,CA,United States}	{Food,}
435	Thu May 26 01:54:49 +0000 2011	4a58e8f1f964a52026b81fe3	{Caffe Primo}	{34.092643,-118.37872624397278,Los Angeles,CA,United States}	{Food,}
435	Tue May 24 01:38:54 +0000 2011	4b58ada2f964a5203b6528e3	{Subway}	{34.09757,-118.366569,Los Angeles,CA,United States}	{Food,}
435	Mon May 23 07:17:55 +0000 2011	4ac01feaf964a520de9320e3	{Ralphs}	{34.14020724829254,-118.36833000183105,Studio City,CA,United States}	{Shop & Service,Food & Drink Shop,}
435	Mon May 23 01:38:03 +0000 2011	3fd66200f964a5201ef01ee3	{The Fox & Hounds}	{34.14107747404742,-118.37206363677979,Los Angeles,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
435	Thu May 19 21:54:05 +0000 2011	4a931e36f964a520d71e20e3	{Katalyst Network}	{34.092438,-118.339046,Los Angeles,CA,United States}	{Professional & Other Places,}
435	Thu May 19 02:34:41 +0000 2011	47cafdaef964a520024e1fe3	{The 3rd Stop}	{34.07358218,-118.380802,Los Angeles,CA,United States}	{Food,}
435	Tue May 17 23:10:45 +0000 2011	4a3ea931f964a5203da31fe3	{Fratelli Cafe}	{34.083409190936855,-118.34629470082565,Los Angeles,CA,United States}	{Food,}
435	Mon May 16 04:15:03 +0000 2011	4a58e8f1f964a52026b81fe3	{Caffe Primo}	{34.092643,-118.37872624397278,Los Angeles,CA,United States}	{Food,}
435	Sat May 14 03:20:55 +0000 2011	4bf89d66b182c9b6c7dd775a	{McCadden Place Theater}	{34.092420449548534,-118.33757958922959,Los Angeles,CA,United States}	{}
435	Thu May 12 16:00:31 +0000 2011	4c048ecb187ec9289b43b77b	{US-101 (Hollywood Freeway / Ventura Freeway)}	{34.155603592490245,-118.43600749969484,Southern California,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
435	Thu May 12 06:03:02 +0000 2011	3fd66200f964a52039f01ee3	{Saddle Ranch Chop House}	{34.0955517580628,-118.3723720908165,West Hollywood,CA,United States}	{Nightlife Spot,Food,}
435	Thu May 12 04:26:06 +0000 2011	3fd66200f964a5208eee1ee3	{Skybar}	{34.09442839296151,-118.3744002931956,West Hollywood,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
435	Wed May 11 17:37:50 +0000 2011	4af4778af964a520cdf221e3	{Starbucks}	{34.157788,-118.3962911,Valley Village,CA,United States}	{Food,}
435	Tue May 10 17:57:18 +0000 2011	4b27d842f964a520098b24e3	{The Conservatory for Coffee, Tea & Cocoa}	{34.02064528507008,-118.3995115905638,Culver City,CA,United States}	{Food,}
435	Mon May 09 15:50:30 +0000 2011	4b99d2b8f964a520719335e3	{Subway}	{34.08476714892855,-118.32642678717073,Los Angeles,CA,United States}	{Food,}
435	Sat Apr 23 04:45:50 +0000 2011	4bf89d66b182c9b6c7dd775a	{McCadden Place Theater}	{34.092420449548534,-118.33757958922959,Los Angeles,CA,United States}	{}
435	Tue Apr 19 00:54:53 +0000 2011	4ad28a33f964a52022e220e3	{The Great Greek}	{34.146801,-118.424576,Sherman Oaks,CA,United States}	{Food,}
435	Sun Apr 17 01:20:26 +0000 2011	4bf89d66b182c9b6c7dd775a	{McCadden Place Theater}	{34.092420449548534,-118.33757958922959,Los Angeles,CA,United States}	{}
435	Sat Apr 16 16:07:29 +0000 2011	4b007455f964a5206b3e22e3	{The Hayworth Theatre}	{34.060531848965674,-118.28092899888676,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
435	Sat Apr 16 16:07:29 +0000 2011	4b007455f964a5206b3e22e3	{The Hayworth Theatre}	{34.060531848965674,-118.28092899888676,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
435	Tue Apr 12 08:03:55 +0000 2011	3fd66200f964a520f4ee1ee3	{The Mint}	{34.05225052222984,-118.37159156799316,Los Angeles,CA,United States}	{Nightlife Spot,Food,Arts & Entertainment,}
435	Mon Apr 11 01:27:09 +0000 2011	4a8db6b1f964a5209a1020e3	{Subway}	{34.091152198918984,-118.33840146570952,Los Angeles,CA,United States}	{Food,}
435	Sun Apr 10 22:30:47 +0000 2011	4bf89d66b182c9b6c7dd775a	{McCadden Place Theater}	{34.092420449548534,-118.33757958922959,Los Angeles,CA,United States}	{}
435	Thu Apr 07 14:43:00 +0000 2011	4b917ad2f964a5209fbf33e3	{Subway}	{34.169461453473275,-118.6054801940918,Woodland Hills,CA,United States}	{Food,}
435	Wed Apr 06 23:09:14 +0000 2011	4cfa8b1dee9cb60c68ec8aad	{U.S. Bank}	{34.15777983256111,-118.43182949695617,Sherman Oaks,CA,United States}	{Shop & Service,}
435	Wed Apr 06 21:58:42 +0000 2011	4b80a689f964a520af8330e3	{Subway}	{34.06172462168502,-118.30600281315246,Los Angeles,CA,United States}	{Food,}
435	Tue Apr 05 16:39:18 +0000 2011	4b99d2b8f964a520719335e3	{Subway}	{34.08476714892855,-118.32642678717073,Los Angeles,CA,United States}	{Food,}
435	Thu Mar 31 21:49:58 +0000 2011	4cfa8b1dee9cb60c68ec8aad	{U.S. Bank}	{34.15777983256111,-118.43182949695617,Sherman Oaks,CA,United States}	{Shop & Service,}
435	Thu Mar 31 02:59:12 +0000 2011	4c92d9f3d84a6dcb7b963887	{Comedy Central Stage at The Hudson Theatres}	{34.09107562,-118.33221873,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
435	Wed Mar 30 02:23:09 +0000 2011	4b007455f964a5206b3e22e3	{The Hayworth Theatre}	{34.060531848965674,-118.28092899888676,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
435	Tue Mar 29 23:28:43 +0000 2011	4c2458b8f7ced13a54bd226d	{CA-2 (Glendale Freeway)}	{34.12143305387901,-118.22962760925293,Los Angeles,CA,United States}	{Travel & Transport,}
435	Tue Mar 29 00:39:19 +0000 2011	4cfa8b1dee9cb60c68ec8aad	{U.S. Bank}	{34.15777983256111,-118.43182949695617,Sherman Oaks,CA,United States}	{Shop & Service,}
435	Tue Mar 29 00:39:19 +0000 2011	4cfa8b1dee9cb60c68ec8aad	{U.S. Bank}	{34.15777983256111,-118.43182949695617,Sherman Oaks,CA,United States}	{Shop & Service,}
435	Mon Mar 28 21:23:32 +0000 2011	4c10446ace640f475fc13952	{US-101 / I-405 Interchange}	{34.160015167662095,-118.46949756145477,Encino,CA,United States}	{Travel & Transport,}
435	Mon Mar 28 09:47:45 +0000 2011	4a6f9d1ff964a5209cd61fe3	{Pavilions}	{34.08448083434681,-118.32721710205078,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,}
435	Mon Mar 28 06:34:06 +0000 2011	4b0c4875f964a520703a23e3	{Joe's Pizza}	{34.09366705750249,-118.37779547345306,West Hollywood,CA,United States}	{Food,}
435	Mon Mar 28 03:23:21 +0000 2011	4ab4935cf964a520657120e3	{Paul Gleason Theatre}	{34.10136355,-118.331809,Hollywood,CA,United States}	{Arts & Entertainment,}
435	Mon Mar 28 02:24:55 +0000 2011	4be5ba00cf200f4764a0133c	{SUBWAY}	{33.89612161560651,-117.47201552499165,Riverside,CA,United States}	{Food,}
435	Sun Mar 27 22:41:08 +0000 2011	4b4f4f73f964a520c20027e3	{Starbucks}	{33.895613,-117.470379,Riverside,CA,United States}	{Food,}
435	Sun Mar 27 22:38:53 +0000 2011	4b8454d0f964a5202d2f31e3	{Ralphs}	{33.89557782844442,-117.47129292535662,Riverside,CA,United States}	{Shop & Service,Food & Drink Shop,}
435	Sun Mar 27 06:29:00 +0000 2011	4b77b538f964a520ada72ee3	{1600 Vine Apartments}	{34.103045820089555,-118.32866140184572,Los Angeles,CA,United States}	{Residence,}
435	Sun Mar 27 06:04:18 +0000 2011	4a6ccfcef964a520bad11fe3	{Starbucks}	{34.101924,-118.308994,Los Angeles,CA,United States}	{Food,}
435	Sun Mar 27 01:12:02 +0000 2011	4c6881535fae20a13ede49a6	{Beverly Blvd And Wilton}	{34.076272,-118.31367504,Los Angeles,CA,United States}	{Travel & Transport,}
435	Sat Mar 26 22:38:05 +0000 2011	4a5546cff964a520fab31fe3	{Ralphs}	{34.06015259342037,-118.30854892730713,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,}
435	Sat Mar 26 21:15:20 +0000 2011	4b88ad65f964a5202d0832e3	{Novel Cafe}	{34.06155693392369,-118.30837726593018,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
435	Sat Mar 26 17:14:34 +0000 2011	4b007455f964a5206b3e22e3	{The Hayworth Theatre}	{34.060531848965674,-118.28092899888676,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
435	Sat Mar 26 09:05:52 +0000 2011	4b80a689f964a520af8330e3	{Subway}	{34.06172462168502,-118.30600281315246,Los Angeles,CA,United States}	{Food,}
435	Sat Mar 26 08:22:04 +0000 2011	4c368d34dfb0e21e955daba8	{Wilton Place}	{34.06214805467489,-118.2959840068946,Los Angeles,CA,United States}	{Travel & Transport,}
435	Sat Mar 26 08:21:58 +0000 2011	4c368d34dfb0e21e955daba8	{Wilton Place}	{34.06214805467489,-118.2959840068946,Los Angeles,CA,United States}	{Travel & Transport,}
435	Sat Mar 26 08:04:42 +0000 2011	49ea00aef964a52015661fe3	{24 Hour Fitness}	{34.0619120255814,-118.306094149979,Los Angeles,CA,United States}	{Shop & Service,}
435	Sat Mar 26 01:11:56 +0000 2011	4cfa8b1dee9cb60c68ec8aad	{U.S. Bank}	{34.15777983256111,-118.43182949695617,Sherman Oaks,CA,United States}	{Shop & Service,}
435	Fri Mar 25 23:31:46 +0000 2011	4b3d10bcf964a520298d25e3	{Classic Doughnuts & Croissants}	{34.157959,-118.424178,Sherman Oaks,CA,United States}	{Food,}
435	Fri Mar 25 10:36:08 +0000 2011	4c368d34dfb0e21e955daba8	{Wilton Place}	{34.06214805467489,-118.2959840068946,Los Angeles,CA,United States}	{Travel & Transport,}
435	Fri Mar 25 10:16:12 +0000 2011	4b84cec0f964a5208e4431e3	{wilton place}	{34.065016229423556,-118.31697144375005,Los Angeles,CA,United States}	{Residence,}
435	Thu Mar 24 00:21:01 +0000 2011	4c368d34dfb0e21e955daba8	{Wilton Place}	{34.06214805467489,-118.2959840068946,Los Angeles,CA,United States}	{Travel & Transport,}
435	Wed Mar 23 23:43:47 +0000 2011	4b84cec0f964a5208e4431e3	{wilton place}	{34.065016229423556,-118.31697144375005,Los Angeles,CA,United States}	{Residence,}
435	Wed Mar 23 08:45:41 +0000 2011	4b80a689f964a520af8330e3	{Subway}	{34.06172462168502,-118.30600281315246,Los Angeles,CA,United States}	{Food,}
435	Mon Mar 21 21:58:37 +0000 2011	4bc66c42bf29c9b679e4f92a	{Verdugo Woodlands Dads Club}	{34.17336559942267,-118.22658405316895,Glendale,CA,United States}	{Professional & Other Places,}
435	Mon Mar 21 21:03:27 +0000 2011	4bc66c42bf29c9b679e4f92a	{Verdugo Woodlands Dads Club}	{34.17336559942267,-118.22658405316895,Glendale,CA,United States}	{Professional & Other Places,}
435	Mon Mar 21 21:00:16 +0000 2011	4b60d4d7f964a5202bfc29e3	{Quiznos}	{34.168575860008374,-118.22885138760897,Glendale,CA,United States}	{Food,}
435	Mon Mar 21 17:36:27 +0000 2011	4a52c43cf964a520fbb11fe3	{Subway}	{34.15792353,-118.39621306666666,Valley Village,CA,United States}	{Food,}
435	Mon Mar 21 00:00:31 +0000 2011	4bf89d66b182c9b6c7dd775a	{McCadden Place Theater}	{34.092420449548534,-118.33757958922959,Los Angeles,CA,United States}	{}
435	Mon Mar 21 00:00:28 +0000 2011	4bf89d66b182c9b6c7dd775a	{McCadden Place Theater}	{34.092420449548534,-118.33757958922959,Los Angeles,CA,United States}	{}
435	Sun Mar 20 00:21:14 +0000 2011	4bf89d66b182c9b6c7dd775a	{McCadden Place Theater}	{34.092420449548534,-118.33757958922959,Los Angeles,CA,United States}	{}
435	Sat Mar 19 20:10:51 +0000 2011	4b007455f964a5206b3e22e3	{The Hayworth Theatre}	{34.060531848965674,-118.28092899888676,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
435	Fri Mar 11 22:07:02 +0000 2011	4d7a9cc3777bb1f7073e5a5b	{Hollywood WorkSource Center}	{34.083641126574,-118.29430103302002,Los Angeles,CA,United States}	{College & University,Office,Professional & Other Places,}
435	Fri Mar 11 08:08:51 +0000 2011	4c996e73d4b1b1f761f0c735	{Blipsy}	{34.07775221024518,-118.30930803329616,Los Angeles,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
435	Fri Mar 11 06:59:58 +0000 2011	4c368d34dfb0e21e955daba8	{Wilton Place}	{34.06214805467489,-118.2959840068946,Los Angeles,CA,United States}	{Travel & Transport,}
435	Thu Mar 10 06:26:05 +0000 2011	4a83878cf964a5205cfb1fe3	{Quiznos}	{34.10216,-118.30888,Los Angeles,CA,United States}	{Food,}
435	Thu Mar 10 03:59:16 +0000 2011	4ace5d1af964a5201ad020e3	{YMCA}	{34.09917641357619,-118.3329792901653,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,}
435	Wed Mar 09 03:40:18 +0000 2011	4a4ed9ebf964a52028af1fe3	{Busby's East}	{34.0622590954489,-118.34577798843384,Los Angeles,CA,United States}	{Nightlife Spot,}
435	Tue Mar 08 20:15:07 +0000 2011	4bfc321ce9d8c928d72cb2c7	{Extra Space Storage}	{34.104722166687324,-118.32612427001824,Los Angeles,CA,United States}	{Professional & Other Places,}
435	Sat Mar 05 05:42:42 +0000 2011	4283ee00f964a52089221fe3	{Hotel Cafe}	{34.10045740615839,-118.3297730349598,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
435	Sat Mar 05 05:28:32 +0000 2011	4a3acc1ef964a52044a01fe3	{Bank of America}	{34.098028,-118.32679,Los Angeles,CA,United States}	{Shop & Service,}
435	Wed Mar 02 05:57:51 +0000 2011	4283ee00f964a52089221fe3	{Hotel Cafe}	{34.10045740615839,-118.3297730349598,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
435	Tue Mar 01 20:09:51 +0000 2011	4a747fb4f964a52051de1fe3	{Starbucks}	{34.14063669537184,-118.36947002702577,Studio City,CA,United States}	{Food,}
435	Tue Mar 01 00:33:00 +0000 2011	4bc66c42bf29c9b679e4f92a	{Verdugo Woodlands Dads Club}	{34.17336559942267,-118.22658405316895,Glendale,CA,United States}	{Professional & Other Places,}
435	Tue Mar 01 00:21:05 +0000 2011	4b60d4d7f964a5202bfc29e3	{Quiznos}	{34.168575860008374,-118.22885138760897,Glendale,CA,United States}	{Food,}
435	Mon Feb 28 17:13:28 +0000 2011	4bb07151f964a520d6453ce3	{Winchell's}	{34.08404194160071,-118.30899977714336,Los Angeles,CA,United States}	{Food,}
435	Mon Feb 28 16:58:04 +0000 2011	4b819638f964a520ceb030e3	{Bank of America}	{34.08380394166662,-118.30852026645974,Hollywood,CA,United States}	{Shop & Service,}
435	Mon Feb 28 16:54:27 +0000 2011	4528d0f7f964a5201e3b1fe3	{Raleigh Studios Cafe}	{34.08267443682163,-118.31737387026128,Los Angeles,CA,United States}	{Food,}
435	Sat Feb 26 22:06:55 +0000 2011	4b86cab0f964a520aa9d31e3	{OneStep Productions}	{34.081995,-118.317798,Hollywood,CA,United States}	{Professional & Other Places,}
435	Wed Feb 23 22:01:14 +0000 2011	4abcf5d5f964a520d68720e3	{Best Buy}	{34.09005646,-118.3442116,W Hollywood,CA,United States}	{Shop & Service,}
435	Wed Feb 23 18:26:58 +0000 2011	4528d0f7f964a5201e3b1fe3	{Raleigh Studios Cafe}	{34.08267443682163,-118.31737387026128,Los Angeles,CA,United States}	{Food,}
435	Wed Feb 23 03:42:53 +0000 2011	4b99d2b8f964a520719335e3	{Subway}	{34.08476714892855,-118.32642678717073,Los Angeles,CA,United States}	{Food,}
435	Tue Feb 22 17:03:38 +0000 2011	4528d0f7f964a5201e3b1fe3	{Raleigh Studios Cafe}	{34.08267443682163,-118.31737387026128,Los Angeles,CA,United States}	{Food,}
435	Tue Feb 22 00:49:55 +0000 2011	4b86cab0f964a520aa9d31e3	{OneStep Productions}	{34.081995,-118.317798,Hollywood,CA,United States}	{Professional & Other Places,}
435	Fri Feb 18 23:03:23 +0000 2011	49e54968f964a520b0631fe3	{Lucy's El Adobe Cafe}	{34.08335622717331,-118.32102135208999,Los Angeles,CA,United States}	{Food,}
435	Fri Feb 18 10:16:42 +0000 2011	4b47786bf964a520173326e3	{Yum Yum Donuts}	{34.083554,-118.326497,Los Angeles,CA,United States}	{Food,}
435	Fri Feb 18 10:16:22 +0000 2011	4b47786bf964a520173326e3	{Yum Yum Donuts}	{34.083554,-118.326497,Los Angeles,CA,United States}	{Food,}
435	Fri Feb 18 10:14:21 +0000 2011	4ba03ab3f964a520eb6237e3	{Limpia Laundromat}	{34.0841,-118.326112,Los Angeles,CA,United States}	{Shop & Service,}
435	Fri Feb 18 10:11:37 +0000 2011	4a6f9d1ff964a5209cd61fe3	{Pavilions}	{34.08448083434681,-118.32721710205078,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,}
435	Fri Feb 18 05:18:37 +0000 2011	4ad785e7f964a520c10b21e3	{Cafe Med}	{34.09243765179548,-118.37965965270996,West Hollywood,CA,United States}	{Food,}
435	Thu Feb 17 18:31:06 +0000 2011	4528d0f7f964a5201e3b1fe3	{Raleigh Studios Cafe}	{34.08267443682163,-118.31737387026128,Los Angeles,CA,United States}	{Food,}
435	Wed Feb 16 20:43:28 +0000 2011	4b86cab0f964a520aa9d31e3	{OneStep Productions}	{34.081995,-118.317798,Hollywood,CA,United States}	{Professional & Other Places,}
435	Wed Feb 16 19:28:06 +0000 2011	4a6f9d1ff964a5209cd61fe3	{Pavilions}	{34.08448083434681,-118.32721710205078,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,}
435	Wed Feb 16 18:18:12 +0000 2011	4528d0f7f964a5201e3b1fe3	{Raleigh Studios Cafe}	{34.08267443682163,-118.31737387026128,Los Angeles,CA,United States}	{Food,}
435	Wed Feb 16 18:18:12 +0000 2011	4528d0f7f964a5201e3b1fe3	{Raleigh Studios Cafe}	{34.08267443682163,-118.31737387026128,Los Angeles,CA,United States}	{Food,}
435	Wed Feb 16 04:50:47 +0000 2011	4283ee00f964a52089221fe3	{Hotel Cafe}	{34.10045740615839,-118.3297730349598,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
435	Wed Feb 16 00:19:05 +0000 2011	4b86cab0f964a520aa9d31e3	{OneStep Productions}	{34.081995,-118.317798,Hollywood,CA,United States}	{Professional & Other Places,}
435	Tue Feb 15 19:34:42 +0000 2011	4528d0f7f964a5201e3b1fe3	{Raleigh Studios Cafe}	{34.08267443682163,-118.31737387026128,Los Angeles,CA,United States}	{Food,}
435	Tue Feb 15 18:53:47 +0000 2011	4528d0f7f964a5201e3b1fe3	{Raleigh Studios Cafe}	{34.08267443682163,-118.31737387026128,Los Angeles,CA,United States}	{Food,}
435	Tue Feb 15 04:27:47 +0000 2011	4a6f9d1ff964a5209cd61fe3	{Pavilions}	{34.08448083434681,-118.32721710205078,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,}
435	Mon Feb 14 18:25:33 +0000 2011	4b86cab0f964a520aa9d31e3	{OneStep Productions}	{34.081995,-118.317798,Hollywood,CA,United States}	{Professional & Other Places,}
435	Mon Feb 14 17:49:58 +0000 2011	4528d0f7f964a5201e3b1fe3	{Raleigh Studios Cafe}	{34.08267443682163,-118.31737387026128,Los Angeles,CA,United States}	{Food,}
435	Mon Feb 14 17:49:58 +0000 2011	4528d0f7f964a5201e3b1fe3	{Raleigh Studios Cafe}	{34.08267443682163,-118.31737387026128,Los Angeles,CA,United States}	{Food,}
435	Mon Feb 14 05:03:44 +0000 2011	4528d0f7f964a5201e3b1fe3	{Raleigh Studios Cafe}	{34.08267443682163,-118.31737387026128,Los Angeles,CA,United States}	{Food,}
435	Mon Feb 14 04:58:48 +0000 2011	4c368d34dfb0e21e955daba8	{Wilton Place}	{34.06214805467489,-118.2959840068946,Los Angeles,CA,United States}	{Travel & Transport,}
