1886	Thu Aug 11 20:33:21 +0000 2011	4d02a4e12f96f04d79fe1254	{The Salad Place}	{37.722743,-122.43537865,San Francisco,CA,United States}	{Food,}
1886	Thu Jul 07 21:47:30 +0000 2011	49f13784f964a5209f691fe3	{Thorough Bread and Pastry}	{37.76673,-122.429026,San Francisco,CA,United States}	{Food,}
1886	Thu Jul 07 17:46:53 +0000 2011	4a139e14f964a520f0771fe3	{Trouble Coffee}	{37.76033350637597,-122.50536918640137,San Francisco,CA,United States}	{Food,}
1886	Wed Jul 06 21:22:54 +0000 2011	4a999200f964a520202f20e3	{Little Vietnam Cafe}	{37.782695,-122.464447,San Francisco,CA,United States}	{Food,}
1886	Tue Jul 05 20:57:35 +0000 2011	4a774a2af964a52013e41fe3	{Mom's Tofu House}	{37.65471608219093,-122.40916035869498,South San Francisco,CA,United States}	{Food,}
1886	Sun Jul 03 20:54:10 +0000 2011	4a785ab4f964a52070e51fe3	{Caff? Roma}	{37.596585980863686,-122.3865795135498,Millbrae,CA,United States}	{Food,}
1886	Fri Jul 01 17:04:09 +0000 2011	49ea8d17f964a5207c661fe3	{Bay Area Video Coalition}	{37.762874,-122.410492,San Francisco,CA,United States}	{College & University,}
1886	Wed Jun 29 19:32:57 +0000 2011	4b48e241f964a520a05b26e3	{Chile Lindo Empanadas}	{37.765135,-122.418457,San Francisco,CA,United States}	{Food,}
1886	Wed Jun 29 01:23:15 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Mon Jun 27 01:07:18 +0000 2011	466a7a25f964a5209d471fe3	{Murasaki Sushi}	{37.783031,-122.461563,San Francisco,CA,United States}	{Food,}
1886	Sat Jun 25 03:43:58 +0000 2011	4b524ffcf964a520937627e3	{Riva Grill On the Lake}	{38.94977066203522,-119.95935363254178,South Lake Tahoe,CA,United States}	{Nightlife Spot,Food,}
1886	Thu Jun 23 21:12:55 +0000 2011	4b66fe2cf964a52003342be3	{Cafe Zazo}	{37.768679,-122.414758,San Francisco,CA,United States}	{Food,}
1886	Thu Jun 23 19:38:37 +0000 2011	4a690cedf964a52086cb1fe3	{Pier 14}	{37.79382131642118,-122.39087104797363,San Francisco,CA,United States}	{Outdoors & Recreation,}
1886	Thu Jun 23 15:42:27 +0000 2011	49f13784f964a5209f691fe3	{Thorough Bread and Pastry}	{37.76673,-122.429026,San Francisco,CA,United States}	{Food,}
1886	Wed Jun 22 21:24:50 +0000 2011	49f13784f964a5209f691fe3	{Thorough Bread and Pastry}	{37.76673,-122.429026,San Francisco,CA,United States}	{Food,}
1886	Mon Jun 20 19:53:10 +0000 2011	4a68d505f964a52016cb1fe3	{John's Snack & Deli}	{37.791769045890355,-122.39955235219445,San Francisco,CA,United States}	{Food,}
1886	Sun Jun 19 22:41:31 +0000 2011	4a09ef9af964a52070741fe3	{Sports Basement}	{37.767054,-122.41096,San Francisco,CA,United States}	{Shop & Service,}
1886	Sun Jun 19 18:36:27 +0000 2011	4b664bd6f964a520d41c2be3	{Great Highway}	{37.76396371074218,-122.51039028167725,SF Bay Area,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
1886	Thu Jun 16 03:04:27 +0000 2011	4a865e24f964a520fe0020e3	{Halu}	{37.78253771433864,-122.46655775348482,San Francisco,CA,United States}	{Food,}
1886	Wed Jun 15 17:17:51 +0000 2011	4abfec21f964a520fe9220e3	{Autodesk Gallery}	{37.79419859325133,-122.39477634429932,San Francisco,CA,United States}	{Museum,Arts & Entertainment,}
1886	Sat Jun 11 22:32:15 +0000 2011	49f13784f964a5209f691fe3	{Thorough Bread and Pastry}	{37.76673,-122.429026,San Francisco,CA,United States}	{Food,}
1886	Sat Jun 11 22:17:49 +0000 2011	4a556361f964a52026b41fe3	{Phoenix Books}	{37.751507,-122.430876,San Francisco,CA,United States}	{Shop & Service,}
1886	Fri Jun 10 21:14:49 +0000 2011	4b64c598f964a520f1ce2ae3	{Cable Car Tailors}	{37.786407,-122.408188,San Francisco,CA,United States}	{Shop & Service,}
1886	Fri Jun 10 20:23:33 +0000 2011	4aa9efc6f964a520885520e3	{Hi-Tea}	{37.791334,-122.399819,San Francisco,CA,United States}	{Food,}
1886	Thu Jun 09 20:36:04 +0000 2011	4c8a72e23dc2a1cda907ad32	{Off the Grid: Civic Center}	{37.77940705112572,-122.41826713085175,San Francisco,CA,United States}	{Food,}
1886	Thu Jun 09 20:23:02 +0000 2011	4ac29d66f964a520fe9920e3	{Alexander Book Company}	{37.78864864507716,-122.4006697359946,San Francisco,CA,United States}	{Shop & Service,}
1886	Thu Jun 09 00:39:36 +0000 2011	46629a4cf964a5206c471fe3	{Maddie's Pet Adoption Center}	{37.76621999,-122.4121993,San Francisco,CA,United States}	{Shop & Service,Outdoors & Recreation,Professional & Other Places,}
1886	Wed Jun 08 22:25:08 +0000 2011	4b66fe2cf964a52003342be3	{Cafe Zazo}	{37.768679,-122.414758,San Francisco,CA,United States}	{Food,}
1886	Wed Jun 08 19:57:38 +0000 2011	48071b16f964a520024f1fe3	{Heart of The City Farmers Market}	{37.779822560475154,-122.41473197937012,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1886	Sun Jun 05 22:11:22 +0000 2011	4a626f43f964a5200fc41fe3	{Talbot's Toyland}	{37.564387,-122.32099418963325,San Mateo,CA,United States}	{Shop & Service,}
1886	Sun Jun 05 21:06:41 +0000 2011	4a9f2ad4f964a520c63c20e3	{China Bee}	{37.56741943,-122.324269,San Mateo,CA,United States}	{Food,}
1886	Sat Jun 04 15:58:07 +0000 2011	4d28c51455a8b60c259fd0c0	{Brown Owl Coffee}	{37.742821,-122.478431,San Francisco,CA,United States}	{Food,}
1886	Sat Jun 04 00:11:51 +0000 2011	4b5274d1f964a5201b7e27e3	{Vineyard Gate}	{37.5942603086743,-122.40070845700262,Millbrae,CA,United States}	{Shop & Service,Food & Drink Shop,}
1886	Thu Jun 02 03:21:32 +0000 2011	473b4138f964a5205a4c1fe3	{Toy Boat Dessert Cafe}	{37.78285825179079,-122.46352672576904,San Francisco,CA,United States}	{Food,}
1886	Mon May 30 00:14:08 +0000 2011	4c71bd359e706dcbd9374962	{lucky ocean aquarium}	{37.77743829922708,-122.46007862052461,San Francisco,CA,United States}	{Shop & Service,}
1886	Sun May 29 19:43:46 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Sun May 29 18:46:22 +0000 2011	4a139e14f964a520f0771fe3	{Trouble Coffee}	{37.76033350637597,-122.50536918640137,San Francisco,CA,United States}	{Food,}
1886	Sat May 28 22:30:35 +0000 2011	49f51444f964a5208f6b1fe3	{Peet's Coffee & Tea}	{37.7965433,-122.4220479,San Francisco,CA,United States}	{Food,}
1886	Sat May 28 02:29:44 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Mon May 23 00:33:46 +0000 2011	4c67214119f3c9b6f51aa2ff	{Reader??s Cafe}	{37.806229,-122.43153,San Francisco,CA,United States}	{Food,}
1886	Sun May 22 20:04:54 +0000 2011	4a47af48f964a520f3a91fe3	{Inner Sunset Farmers' Market}	{37.76364977223104,-122.46597730146026,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1886	Sat May 21 20:09:14 +0000 2011	49f13784f964a5209f691fe3	{Thorough Bread and Pastry}	{37.76673,-122.429026,San Francisco,CA,United States}	{Food,}
1886	Sat May 21 03:49:22 +0000 2011	4adfcdfdf964a520867d21e3	{Bagan Burmese Restaurant}	{37.7828212979819,-122.46719901102213,San Francisco,CA,United States}	{Food,}
1886	Sat May 21 01:25:15 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Fri May 20 01:30:41 +0000 2011	4a139e14f964a520f0771fe3	{Trouble Coffee}	{37.76033350637597,-122.50536918640137,San Francisco,CA,United States}	{Food,}
1886	Fri May 20 01:00:53 +0000 2011	4a9c45e6f964a520a73620e3	{Comic Outpost}	{37.7298386961599,-122.46943563222885,San Francisco,CA,United States}	{Shop & Service,}
1886	Tue May 17 02:19:46 +0000 2011	40bbc700f964a520ac001fe3	{Hukilau}	{37.78218799,-122.4478606,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1886	Sun May 15 20:50:33 +0000 2011	471de6f7f964a520ba4b1fe3	{Lime Tree Southeast Asian Kitchen}	{37.764269,-122.462833,San Francisco,CA,United States}	{Food,}
1886	Sat May 14 01:35:37 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Fri May 13 00:44:58 +0000 2011	49ff7752f964a52029701fe3	{Peet's Coffee & Tea}	{37.7663681989509,-122.40933537483215,San Francisco,CA,United States}	{Food,}
1886	Wed May 11 04:48:33 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Mon May 09 00:23:24 +0000 2011	4c67214119f3c9b6f51aa2ff	{Reader??s Cafe}	{37.806229,-122.43153,San Francisco,CA,United States}	{Food,}
1886	Sun May 08 21:09:08 +0000 2011	4ac44acdf964a520949e20e3	{Chutney Restaurant}	{37.78604093276007,-122.41291592678846,San Francisco,CA,United States}	{Food,}
1886	Sun May 08 20:41:55 +0000 2011	48071b16f964a520024f1fe3	{Heart of The City Farmers Market}	{37.779822560475154,-122.41473197937012,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1886	Sun May 08 18:00:05 +0000 2011	4a139e14f964a520f0771fe3	{Trouble Coffee}	{37.76033350637597,-122.50536918640137,San Francisco,CA,United States}	{Food,}
1886	Sat May 07 20:53:31 +0000 2011	4a9c45e6f964a520a73620e3	{Comic Outpost}	{37.7298386961599,-122.46943563222885,San Francisco,CA,United States}	{Shop & Service,}
1886	Sat May 07 20:04:50 +0000 2011	4db2fbf65da3a76f441e692d	{White Horse Dim Sum}	{37.742895,-122.476349,San Francisco,CA,United States}	{}
1886	Sat May 07 00:38:16 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Fri May 06 22:48:38 +0000 2011	4b66fe2cf964a52003342be3	{Cafe Zazo}	{37.768679,-122.414758,San Francisco,CA,United States}	{Food,}
1886	Fri May 06 21:02:01 +0000 2011	49ee8972f964a5206b681fe3	{Fry's Electronics}	{37.51532563999276,-121.94182634353638,Fremont,CA,United States}	{Outdoors & Recreation,Shop & Service,Food,}
1886	Thu May 05 02:13:11 +0000 2011	4a9c45e6f964a520a73620e3	{Comic Outpost}	{37.7298386961599,-122.46943563222885,San Francisco,CA,United States}	{Shop & Service,}
1886	Thu May 05 01:29:52 +0000 2011	4a8ae30ff964a520bc0a20e3	{Trader Joe's}	{37.72666789,-122.476037,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1886	Wed May 04 01:42:27 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Sun May 01 22:14:34 +0000 2011	4a999200f964a520202f20e3	{Little Vietnam Cafe}	{37.782695,-122.464447,San Francisco,CA,United States}	{Food,}
1886	Sat Apr 30 20:59:40 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Sat Apr 30 01:45:45 +0000 2011	4c1abbbd624b9c74b8791204	{Off the Grid: Fort Mason Center}	{37.806139045209385,-122.43122220039368,San Francisco,CA,United States}	{Food,}
1886	Sat Apr 30 00:14:05 +0000 2011	4a9c45e6f964a520a73620e3	{Comic Outpost}	{37.7298386961599,-122.46943563222885,San Francisco,CA,United States}	{Shop & Service,}
1886	Fri Apr 29 02:17:52 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Wed Apr 27 01:20:05 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Mon Apr 25 17:51:14 +0000 2011	4b19d3f4f964a520f6e423e3	{Hong Kong Lounge}	{37.780602694168735,-122.47656226158142,San Francisco,CA,United States}	{Food,}
1886	Sun Apr 24 20:40:33 +0000 2011	49b08ae3f964a520c6521fe3	{Crave}	{37.796796780445604,-122.421953076473,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1886	Sun Apr 24 19:01:46 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Sat Apr 23 20:20:59 +0000 2011	49cc413df964a5205a591fe3	{California Academy of Sciences}	{37.7697648824009,-122.46631622314455,San Francisco,CA,United States}	{Museum,Arts & Entertainment,}
1886	Sat Apr 23 01:44:36 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Fri Apr 22 22:20:00 +0000 2011	4af1f949f964a520e2e421e3	{US Post Office}	{37.684932068259364,-122.40269980391285,Brisbane,CA,United States}	{Professional & Other Places,}
1886	Fri Apr 22 01:34:35 +0000 2011	49dcfdb3f964a520dd5f1fe3	{Safeway}	{37.76647421515012,-122.40938901901247,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1886	Fri Apr 22 01:33:39 +0000 2011	49ff7752f964a52029701fe3	{Peet's Coffee & Tea}	{37.7663681989509,-122.40933537483215,San Francisco,CA,United States}	{Food,}
1886	Thu Apr 21 02:13:02 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Sun Apr 17 22:02:25 +0000 2011	4a5bed61f964a52002bc1fe3	{Andronico's}	{37.76425268807979,-122.47102989004696,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1886	Sun Apr 17 20:30:22 +0000 2011	4b624a6af964a520a5402ae3	{AK Meats}	{37.782088279999996,-122.484567,San Francisco,CA,United States}	{Food,}
1886	Sat Apr 16 20:47:09 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Sat Apr 16 20:04:17 +0000 2011	4a9c45e6f964a520a73620e3	{Comic Outpost}	{37.7298386961599,-122.46943563222885,San Francisco,CA,United States}	{Shop & Service,}
1886	Sat Apr 16 18:01:19 +0000 2011	49f61293f964a520fe6b1fe3	{Alemany Farmers Market}	{37.73603708685573,-122.4102258682251,San Francisco,CA,United States}	{Outdoors & Recreation,Shop & Service,Food & Drink Shop,}
1886	Fri Apr 15 23:44:57 +0000 2011	49b0cff5f964a520d0521fe3	{Champa Garden}	{37.798178,-122.24475979771393,Oakland,CA,United States}	{Food,}
1886	Thu Apr 14 23:33:35 +0000 2011	4c48e2e36594be9ab6785424	{Mission Community Market}	{37.755888807973705,-122.41994619369507,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1886	Wed Apr 13 00:27:46 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Tue Apr 12 23:59:31 +0000 2011	4a65e91bf964a520b2c71fe3	{Peet's Coffee & Tea}	{37.74038,-122.466494,San Francisco,CA,United States}	{Food,}
1886	Tue Apr 12 01:47:05 +0000 2011	4d0ea59d3e306dcbb9eea889	{Loving Hut}	{37.764201,-122.463668,San Francisco,CA,United States}	{Food,}
1886	Tue Apr 12 01:13:23 +0000 2011	4a139e14f964a520f0771fe3	{Trouble Coffee}	{37.76033350637597,-122.50536918640137,San Francisco,CA,United States}	{Food,}
1886	Sun Apr 10 19:07:44 +0000 2011	4a47af48f964a520f3a91fe3	{Inner Sunset Farmers' Market}	{37.76364977223104,-122.46597730146026,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1886	Sun Apr 10 19:06:05 +0000 2011	4ac67376f964a52061b420e3	{Amazing Fantasy}	{37.764174,-122.465117,San Francisco,CA,United States}	{Shop & Service,}
1886	Thu Apr 07 03:37:23 +0000 2011	4d5b5b343158cbff7a1ae28e	{Whole Foods Market}	{37.769427,-122.4530017375946,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1886	Thu Apr 07 01:54:53 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Tue Apr 05 01:02:54 +0000 2011	430e5b80f964a52042271fe3	{Justin Herman Plaza}	{37.7947878195027,-122.39455103874207,San Francisco,CA,United States}	{Outdoors & Recreation,}
1886	Sat Apr 02 22:44:33 +0000 2011	4ae75692f964a52084aa21e3	{Catch Isle}	{37.784647,-122.406469,San Francisco,CA,United States}	{Food,}
1886	Sat Apr 02 19:32:36 +0000 2011	4d962011e07ea35d703db802	{WonderCon}	{37.78413015242947,-122.40134239196777,San Francisco,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
1886	Sat Apr 02 02:38:35 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Thu Mar 31 23:03:31 +0000 2011	4a9c45e6f964a520a73620e3	{Comic Outpost}	{37.7298386961599,-122.46943563222885,San Francisco,CA,United States}	{Shop & Service,}
1886	Thu Mar 31 23:03:31 +0000 2011	4a9c45e6f964a520a73620e3	{Comic Outpost}	{37.7298386961599,-122.46943563222885,San Francisco,CA,United States}	{Shop & Service,}
1886	Thu Mar 31 20:05:22 +0000 2011	49cc413df964a5205a591fe3	{California Academy of Sciences}	{37.7697648824009,-122.46631622314455,San Francisco,CA,United States}	{Museum,Arts & Entertainment,}
1886	Thu Mar 31 00:34:44 +0000 2011	46aa8f98f964a52062491fe3	{Cheese Board Bakery & Cheese}	{37.87996663781769,-122.26936817203574,Berkeley,CA,United States}	{Nightlife Spot,Food,}
1886	Wed Mar 30 23:38:32 +0000 2011	468f7ad8f964a52098481fe3	{Peet's Coffee & Tea}	{37.880318,-122.268351,Berkeley,CA,United States}	{Food,}
1886	Wed Mar 30 23:37:22 +0000 2011	45846f64f964a5209b3f1fe3	{REI}	{37.879151252567006,-122.29614315987024,Berkeley,CA,United States}	{Shop & Service,}
1886	Wed Mar 30 22:54:14 +0000 2011	4bcd0dfc8920b7131a519fdc	{Yabusaki's Dwight Way Nursery}	{37.860915,-122.29143,Berkeley,CA,United States}	{Shop & Service,}
1886	Wed Mar 30 21:03:50 +0000 2011	45bcb887f964a52002421fe3	{Vik??s Chaat Corner}	{37.861386335684266,-122.29818077321532,Berkeley,CA,United States}	{Food,}
1886	Wed Mar 30 01:54:10 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Sat Mar 26 23:09:02 +0000 2011	4b5274d1f964a5201b7e27e3	{Vineyard Gate}	{37.5942603086743,-122.40070845700262,Millbrae,CA,United States}	{Shop & Service,Food & Drink Shop,}
1886	Fri Mar 25 23:39:40 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Fri Mar 25 17:46:26 +0000 2011	4af9013ff964a520cf1022e3	{T28 Bakery and Cafe}	{37.742563,-122.48523777,San Francisco,CA,United States}	{Food,}
1886	Thu Mar 24 01:43:13 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Sun Mar 20 21:58:15 +0000 2011	4c3cc072b36ac928488a0486	{Vietnam House}	{37.782867,-122.418032,San Francisco,CA,United States}	{Food,}
1886	Sun Mar 20 19:30:53 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Sat Mar 19 19:29:17 +0000 2011	4ae75692f964a52084aa21e3	{Catch Isle}	{37.784647,-122.406469,San Francisco,CA,United States}	{Food,}
1886	Sat Mar 19 01:26:28 +0000 2011	4a0c9b59f964a5204b751fe3	{Presidio YMCA}	{37.80010294287476,-122.45447263046725,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1886	Fri Mar 18 02:47:44 +0000 2011	44afbe50f964a5202c351fe3	{Kitchen Kura}	{37.76367347,-122.47442746666667,San Francisco,CA,United States}	{Food,}
