3107	Sat Dec 11 23:33:53 +0000 2010	4bad85d8f964a5208e583be3	{St. Regis Monarch Beach}	{33.482274118865725,-117.71626402363395,Dana Point,CA,United States}	{Travel & Transport,Outdoors & Recreation,Hotel,Athletics & Sports,}
3107	Sat Aug 21 01:21:23 +0000 2010	4a7e7ddcf964a520f9f11fe3	{Sorrento Grille}	{33.54255776998315,-117.78221634916014,Laguna Beach,CA,United States}	{Food,}
3107	Fri Aug 20 18:52:59 +0000 2010	4a7cd872f964a520daed1fe3	{Bluewater Grill}	{33.614381,-117.926321,Newport Beach,CA,United States}	{Food,}
3107	Thu Aug 19 23:54:23 +0000 2010	4a616840f964a52068c21fe3	{Woody's Wharf}	{33.61129549744097,-117.92827606201172,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Wed Aug 18 18:52:50 +0000 2010	4b738066f964a5209ab12de3	{Catalina Fish Kitchen}	{33.636362,-117.926622,Costa Mesa,CA,United States}	{Food,}
3107	Sun Aug 15 18:11:16 +0000 2010	4b357dd6f964a520862d25e3	{Jerry's Famous Deli}	{33.688888720219325,-117.88304328918457,Costa Mesa,CA,United States}	{Food,}
3107	Thu Aug 12 00:43:12 +0000 2010	4a616840f964a52068c21fe3	{Woody's Wharf}	{33.61129549744097,-117.92827606201172,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Sun Aug 08 01:30:17 +0000 2010	4aa48fb6f964a5201a4720e3	{Billy's at the Beach}	{33.620014786720276,-117.92469951,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Sat Aug 07 18:49:48 +0000 2010	4af379d5f964a52001ee21e3	{Trader Joe's}	{33.636753866666666,-117.924772,Costa Mesa,CA,United States}	{Shop & Service,Food & Drink Shop,}
3107	Fri Aug 06 23:21:18 +0000 2010	4a7cd872f964a520daed1fe3	{Bluewater Grill}	{33.614381,-117.926321,Newport Beach,CA,United States}	{Food,}
3107	Thu Aug 05 23:37:41 +0000 2010	4a616840f964a52068c21fe3	{Woody's Wharf}	{33.61129549744097,-117.92827606201172,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Sun Aug 01 21:33:16 +0000 2010	4aa48fb6f964a5201a4720e3	{Billy's at the Beach}	{33.620014786720276,-117.92469951,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Sun Aug 01 20:03:28 +0000 2010	4a9d841bf964a520643820e3	{Steelhead Brewing Company}	{33.650851059846055,-117.83918380737305,Irvine,CA,United States}	{Nightlife Spot,Food,}
3107	Sun Aug 01 02:05:45 +0000 2010	4b528481f964a520be8027e3	{Tiki Bar}	{33.63636553287506,-117.93160736560822,Costa Mesa,CA,United States}	{Nightlife Spot,}
3107	Sun Aug 01 01:30:14 +0000 2010	4a5e9bfcf964a520e6be1fe3	{The Harp Inn}	{33.63699845,-117.92076741666666,Costa Mesa,CA,United States}	{Nightlife Spot,}
3107	Sun Aug 01 01:14:38 +0000 2010	4b805500f964a520d66830e3	{Aloha Grill}	{33.63826412079733,-117.92210543738791,Costa Mesa,CA,United States}	{Food,}
3107	Fri Jul 30 02:42:30 +0000 2010	4a616840f964a52068c21fe3	{Woody's Wharf}	{33.61129549744097,-117.92827606201172,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Thu Jul 29 23:42:17 +0000 2010	4c0463403f03b71319225241	{Pure Water Pools}	{33.63449743,-117.92900008,Costa Mesa,CA,United States}	{Shop & Service,}
3107	Sun Jul 25 23:00:02 +0000 2010	4b528481f964a520be8027e3	{Tiki Bar}	{33.63636553287506,-117.93160736560822,Costa Mesa,CA,United States}	{Nightlife Spot,}
3107	Sun Jul 25 21:41:23 +0000 2010	4a9d841bf964a520643820e3	{Steelhead Brewing Company}	{33.650851059846055,-117.83918380737305,Irvine,CA,United States}	{Nightlife Spot,Food,}
3107	Sun Jul 25 00:21:40 +0000 2010	4b805500f964a520d66830e3	{Aloha Grill}	{33.63826412079733,-117.92210543738791,Costa Mesa,CA,United States}	{Food,}
3107	Sun Jul 25 00:21:40 +0000 2010	4b805500f964a520d66830e3	{Aloha Grill}	{33.63826412079733,-117.92210543738791,Costa Mesa,CA,United States}	{Food,}
3107	Fri Jul 23 18:31:34 +0000 2010	4b00bfa6f964a520f64022e3	{Baja Fish Tacos}	{33.63584566796132,-117.92037963867188,Costa Mesa,CA,United States}	{Food,}
3107	Thu Jul 22 23:29:57 +0000 2010	4a616840f964a52068c21fe3	{Woody's Wharf}	{33.61129549744097,-117.92827606201172,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Sun Jul 18 22:20:49 +0000 2010	4aa48fb6f964a5201a4720e3	{Billy's at the Beach}	{33.620014786720276,-117.92469951,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Wed Jul 14 23:26:00 +0000 2010	4aa48fb6f964a5201a4720e3	{Billy's at the Beach}	{33.620014786720276,-117.92469951,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Wed Jul 14 00:48:28 +0000 2010	4a616840f964a52068c21fe3	{Woody's Wharf}	{33.61129549744097,-117.92827606201172,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Sun Jul 11 21:03:18 +0000 2010	4aa48fb6f964a5201a4720e3	{Billy's at the Beach}	{33.620014786720276,-117.92469951,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Sun Jul 11 19:56:39 +0000 2010	4a9d841bf964a520643820e3	{Steelhead Brewing Company}	{33.650851059846055,-117.83918380737305,Irvine,CA,United States}	{Nightlife Spot,Food,}
3107	Sat Jul 10 21:03:07 +0000 2010	412a8500f964a520800c1fe3	{Yard House}	{33.64259841794551,-117.91767597198485,Costa Mesa,CA,United States}	{Nightlife Spot,Food,}
3107	Thu Jul 08 18:10:02 +0000 2010	4b738066f964a5209ab12de3	{Catalina Fish Kitchen}	{33.636362,-117.926622,Costa Mesa,CA,United States}	{Food,}
3107	Mon Jul 05 21:04:07 +0000 2010	4a5ac281f964a520d3ba1fe3	{Silvio's}	{33.86190783963325,-118.40133726596832,Hermosa Beach,CA,United States}	{Food,}
3107	Sun Jul 04 18:32:14 +0000 2010	4b805500f964a520d66830e3	{Aloha Grill}	{33.63826412079733,-117.92210543738791,Costa Mesa,CA,United States}	{Food,}
3107	Sat Jul 03 21:05:10 +0000 2010	4a5e9bfcf964a520e6be1fe3	{The Harp Inn}	{33.63699845,-117.92076741666666,Costa Mesa,CA,United States}	{Nightlife Spot,}
3107	Sat Jul 03 18:16:12 +0000 2010	4bf5f746004ed13ae7c541a0	{R+D Kitchen}	{33.61748456971009,-117.87470560589007,Newport Beach,CA,United States}	{Food,}
3107	Sat Jul 03 01:06:18 +0000 2010	4aa48fb6f964a5201a4720e3	{Billy's at the Beach}	{33.620014786720276,-117.92469951,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Thu Jul 01 23:36:12 +0000 2010	4a616840f964a52068c21fe3	{Woody's Wharf}	{33.61129549744097,-117.92827606201172,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Thu Jul 01 23:36:12 +0000 2010	4a616840f964a52068c21fe3	{Woody's Wharf}	{33.61129549744097,-117.92827606201172,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Thu Jul 01 15:21:22 +0000 2010	4b05f28ff964a52060e622e3	{Starbucks}	{33.56989815842872,-117.83261775970459,Newport Coast,CA,United States}	{Food,}
3107	Thu Jul 01 00:13:01 +0000 2010	4a616840f964a52068c21fe3	{Woody's Wharf}	{33.61129549744097,-117.92827606201172,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Thu Jul 01 00:13:00 +0000 2010	4a616840f964a52068c21fe3	{Woody's Wharf}	{33.61129549744097,-117.92827606201172,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Tue Jun 29 18:35:02 +0000 2010	4afa2cc4f964a5202c1722e3	{Greek Town}	{33.63312910325018,-117.91655588275538,Costa Mesa,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3107	Mon Jun 28 00:21:13 +0000 2010	4a616840f964a52068c21fe3	{Woody's Wharf}	{33.61129549744097,-117.92827606201172,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Sat Jun 26 13:22:12 +0000 2010	4b5e2dfff964a520048229e3	{Starbucks}	{32.79442448153033,-117.25462825004678,San Diego,CA,United States}	{Food,}
3107	Fri Jun 25 21:16:50 +0000 2010	4b86e638f964a520bca431e3	{Catamaran Resort Hotel and Spa}	{32.79014907069429,-117.25233174826464,San Diego,CA,United States}	{Travel & Transport,Shop & Service,Hotel,}
3107	Sun Jun 20 21:52:45 +0000 2010	4a5e9bfcf964a520e6be1fe3	{The Harp Inn}	{33.63699845,-117.92076741666666,Costa Mesa,CA,United States}	{Nightlife Spot,}
3107	Sun Jun 20 20:48:27 +0000 2010	4c1d192bb4e62d7f9128dc93	{The Big Irish Fair}	{33.642154,-117.75039866666667,Laguna Hills,CA,United States}	{Arts & Entertainment,}
3107	Sun Jun 20 18:44:50 +0000 2010	4c1e6196b4e62d7f9926de93	{Irish Fair}	{33.642990589141846,-117.74999471666666,Irvine,CA,United States}	{}
3107	Sat Jun 19 22:03:57 +0000 2010	4aa48fb6f964a5201a4720e3	{Billy's at the Beach}	{33.620014786720276,-117.92469951,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Sun Jun 13 20:06:16 +0000 2010	4a616840f964a52068c21fe3	{Woody's Wharf}	{33.61129549744097,-117.92827606201172,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Sat Jun 12 01:36:51 +0000 2010	412a8500f964a520800c1fe3	{Yard House}	{33.64259841794551,-117.91767597198485,Costa Mesa,CA,United States}	{Nightlife Spot,Food,}
3107	Thu Jun 10 23:56:45 +0000 2010	4a616840f964a52068c21fe3	{Woody's Wharf}	{33.61129549744097,-117.92827606201172,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Sun Jun 06 23:07:55 +0000 2010	4a616840f964a52068c21fe3	{Woody's Wharf}	{33.61129549744097,-117.92827606201172,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Sat Jun 05 20:41:21 +0000 2010	4c0959ea7e3fc928bdd3f182	{Rustica}	{33.61565571828933,-117.87712097167969,Newport Beach,CA,United States}	{Food,}
3107	Sat Jun 05 00:52:17 +0000 2010	4a7cd872f964a520daed1fe3	{Bluewater Grill}	{33.614381,-117.926321,Newport Beach,CA,United States}	{Food,}
3107	Thu Jun 03 18:07:33 +0000 2010	4ba3c27bf964a5204a5c38e3	{Barneys Gourmet Burgers}	{34.04760886830483,-118.49049342803711,Santa Monica,CA,United States}	{Food,}
3107	Thu Jun 03 01:51:40 +0000 2010	4a616840f964a52068c21fe3	{Woody's Wharf}	{33.61129549744097,-117.92827606201172,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
3107	Wed Jun 02 20:37:04 +0000 2010	4b3fc4d4f964a52055ae25e3	{Emerald Bay Beach}	{33.551910225380915,-117.80772686004639,Laguna Beach,CA,United States}	{Outdoors & Recreation,Beach,}
3107	Mon May 31 21:12:27 +0000 2010	4aa48fb6f964a5201a4720e3	{Billy's at the Beach}	{33.620014786720276,-117.92469951,Newport Beach,CA,United States}	{Nightlife Spot,Food,}
