3977	Thu Aug 11 16:07:18 +0000 2011	4b5906daf964a5201b7928e3	{Christ's Church of the Valley}	{34.098974787242504,-117.83653756577917,San Dimas,CA,United States}	{Spiritual Center,Residence,Professional & Other Places,}
3977	Fri May 27 20:01:25 +0000 2011	4b75b51ef964a520a01e2ee3	{Nordstrom}	{34.13535868359479,-118.05255889892578,Arcadia,CA,United States}	{Shop & Service,Arts & Entertainment,}
3977	Sun May 22 21:49:16 +0000 2011	4b75b51ef964a520a01e2ee3	{Nordstrom}	{34.13535868359479,-118.05255889892578,Arcadia,CA,United States}	{Shop & Service,Arts & Entertainment,}
3977	Sun May 15 05:28:02 +0000 2011	4ac6d052f964a5205bb620e3	{Lucky Strike}	{33.784778653330505,-117.89295941591263,Orange,CA,United States}	{Nightlife Spot,Food,Arts & Entertainment,}
3977	Sun May 15 03:03:28 +0000 2011	4ae9259ef964a5207ab421e3	{Bar Louie Anaheim}	{33.806110112904854,-117.91175365447998,Anaheim,CA,United States}	{Nightlife Spot,}
3977	Sat May 14 02:13:24 +0000 2011	4ad916a1f964a520021821e3	{Clearman's Galley "The Boat"}	{34.12814185364118,-118.07338170671736,San Gabriel,CA,United States}	{Nightlife Spot,Food,}
3977	Fri May 13 00:11:03 +0000 2011	4dcc77057d8b7900f3a2f1c2	{Huntington Escrow}	{34.13855,-117.865369,Glendora,CA,United States}	{Professional & Other Places,}
3977	Thu May 12 05:05:56 +0000 2011	4b38064ef964a520774a25e3	{T. Phillips Alehouse & Grill}	{34.138346478300136,-117.86517722302231,Glendora,CA,United States}	{Nightlife Spot,}
3977	Tue May 10 19:16:20 +0000 2011	4be0729a2aed2d7f9c66c86f	{The Salsa Bar}	{34.136819,-118.36314,Studio City,CA,United States}	{Food,}
3977	Sun May 08 23:00:16 +0000 2011	4c4386102d3ec9b658ab2dae	{HomeGoods}	{34.11697353689724,-117.8314375866908,Glendora,CA,United States}	{Shop & Service,}
3977	Sun May 08 23:00:16 +0000 2011	4c4386102d3ec9b658ab2dae	{HomeGoods}	{34.11697353689724,-117.8314375866908,Glendora,CA,United States}	{Shop & Service,}
3977	Sun May 08 19:42:13 +0000 2011	4a64da46f964a520dcc61fe3	{Max's Mexican Cuisine}	{34.13293033470329,-117.90779639278378,Azusa,CA,United States}	{Food,}
3977	Sat May 07 02:42:48 +0000 2011	4da3579f540ea1cdb6378fde	{M80}	{34.131860316845724,-118.35144251219532,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Sat May 07 00:09:41 +0000 2011	49fc9e8cf964a520bf6e1fe3	{El Bar}	{34.129975,-118.348901,Los Angeles,CA,United States}	{Nightlife Spot,}
3977	Fri May 06 20:53:53 +0000 2011	4c49d56020ab1b8dee005117	{Break Room Caf?}	{34.12972447,-118.348643,Los Angeles,CA,United States}	{Food,}
3977	Fri May 06 20:03:14 +0000 2011	4da3579f540ea1cdb6378fde	{M80}	{34.131860316845724,-118.35144251219532,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Fri May 06 02:53:50 +0000 2011	4b3d17a7f964a520ba8d25e3	{Maria's}	{34.13709922600642,-117.87227153778076,Glendora,CA,United States}	{Food,}
3977	Thu May 05 19:29:15 +0000 2011	4ba7cc47f964a5203db439e3	{Canter's Truck}	{34.17015384297358,-118.57212424278259,Los Angeles,CA,United States}	{Food,}
3977	Wed May 04 20:26:39 +0000 2011	4a862d5ff964a520aa0020e3	{161 Street Pizzeria}	{34.12989406171045,-118.34883438348832,Los Angeles,CA,United States}	{Food,}
3977	Mon May 02 22:16:04 +0000 2011	4da3579f540ea1cdb6378fde	{M80}	{34.131860316845724,-118.35144251219532,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Mon May 02 03:34:26 +0000 2011	4d48c2d19526b60cc05f71ee	{Our Home!! ?}	{34.12686264946573,-117.86044718252812,,,United States}	{Residence,}
3977	Fri Apr 29 08:52:15 +0000 2011	4c06ce392e80a593c3ae74f9	{Marina Del Rey Hospital}	{33.98224059629354,-118.43979819366825,Marina del Rey,CA,United States}	{Medical Center,Professional & Other Places,}
3977	Wed Apr 27 17:35:18 +0000 2011	4da3579f540ea1cdb6378fde	{M80}	{34.131860316845724,-118.35144251219532,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Mon Apr 25 16:15:06 +0000 2011	4da3579f540ea1cdb6378fde	{M80}	{34.131860316845724,-118.35144251219532,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Sat Apr 23 02:49:23 +0000 2011	4a5d5b13f964a52093bd1fe3	{Clubhouse 66}	{34.12841965475899,-117.8411508921685,Glendora,CA,United States}	{Music Venue,Food,Arts & Entertainment,}
3977	Fri Apr 22 17:42:17 +0000 2011	4df3a998aeb7170aa2f1d36b	{Big Dan's Donuts}	{34.13624502976288,-117.87071118552188,Glendora,CA,United States}	{Food,}
3977	Thu Apr 21 20:01:50 +0000 2011	4cec1561f86537048693c6c4	{Lobsta Truck}	{34.05948596794815,-118.33236694335938,Los Angeles,CA,United States}	{Food,}
3977	Thu Apr 21 15:08:17 +0000 2011	4da3579f540ea1cdb6378fde	{M80}	{34.131860316845724,-118.35144251219532,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Thu Apr 21 01:04:57 +0000 2011	4da3579f540ea1cdb6378fde	{M80}	{34.131860316845724,-118.35144251219532,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Thu Apr 21 00:26:11 +0000 2011	4da3579f540ea1cdb6378fde	{M80}	{34.131860316845724,-118.35144251219532,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Wed Apr 20 20:22:12 +0000 2011	4b16e8fef964a52056bf23e3	{Poquito Mas}	{34.134622,-118.361347,Studio City,CA,United States}	{Food,}
3977	Wed Apr 20 05:21:08 +0000 2011	4b38064ef964a520774a25e3	{T. Phillips Alehouse & Grill}	{34.138346478300136,-117.86517722302231,Glendora,CA,United States}	{Nightlife Spot,}
3977	Sun Apr 17 20:48:36 +0000 2011	4bbe6efb30c99c7491ce5311	{Glen Oaks Driving Range}	{34.117303,-117.86654418333333,Glendora,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
3977	Sat Apr 16 22:11:14 +0000 2011	4d48c2d19526b60cc05f71ee	{Our Home!! ?}	{34.12686264946573,-117.86044718252812,,,United States}	{Residence,}
3977	Fri Apr 15 02:55:20 +0000 2011	4ab05478f964a520186720e3	{Chipotle Mexican Grill}	{34.11557081458802,-117.83592224121094,Glendora,CA,United States}	{Food,}
3977	Thu Apr 14 16:36:31 +0000 2011	4da3579f540ea1cdb6378fde	{M80}	{34.131860316845724,-118.35144251219532,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Thu Apr 14 03:39:53 +0000 2011	4d48c2d19526b60cc05f71ee	{Our Home!! ?}	{34.12686264946573,-117.86044718252812,,,United States}	{Residence,}
3977	Wed Apr 13 21:56:20 +0000 2011	47053daef964a520544b1fe3	{Ontario International Airport (ONT)}	{34.05994816216629,-117.5930643081665,Ontario,CA,United States}	{Travel & Transport,Airport,}
3977	Wed Apr 13 19:39:53 +0000 2011	449e9fb9f964a520c0341fe3	{Phoenix Sky Harbor International Airport (PHX)}	{33.43562440517176,-112.00306606318918,Phoenix,AZ,United States}	{Travel & Transport,}
3977	Wed Apr 13 14:38:20 +0000 2011	4a5a77a4f964a52062ba1fe3	{Chicago O'Hare International Airport (ORD)}	{41.977270920041626,-87.90440082550049,Chicago,IL,United States}	{Travel & Transport,}
3977	Wed Apr 13 02:25:16 +0000 2011	4b76b50ef964a520c3592ee3	{Chicago Marriott Oak Brook}	{41.845991957816935,-87.95291027624585,Oak Brook,IL,United States}	{Travel & Transport,Outdoors & Recreation,Professional & Other Places,}
3977	Tue Apr 12 17:45:26 +0000 2011	4cbc59b79552b60cc503e58b	{Bosch Auto Parts - Bosch Automotive Aftermarket Division}	{41.85205922442893,-87.86351350225108,Broadview,IL,United States}	{Professional & Other Places,}
3977	Tue Apr 12 00:37:35 +0000 2011	4b1eb352f964a520141e24e3	{Tuscany Oak Brook}	{41.846283559035726,-87.95521671481396,Oak Brook,IL,United States}	{Food,}
3977	Mon Apr 11 14:11:09 +0000 2011	4cbc59b79552b60cc503e58b	{Bosch Auto Parts - Bosch Automotive Aftermarket Division}	{41.85205922442893,-87.86351350225108,Broadview,IL,United States}	{Professional & Other Places,}
3977	Mon Apr 11 01:20:51 +0000 2011	4a5a77a4f964a52062ba1fe3	{Chicago O'Hare International Airport (ORD)}	{41.977270920041626,-87.90440082550049,Chicago,IL,United States}	{Travel & Transport,}
3977	Sun Apr 10 20:52:02 +0000 2011	449e9fb9f964a520c0341fe3	{Phoenix Sky Harbor International Airport (PHX)}	{33.43562440517176,-112.00306606318918,Phoenix,AZ,United States}	{Travel & Transport,}
3977	Sun Apr 10 18:57:26 +0000 2011	4b5125ccf964a520c74427e3	{ONT Terminal 4}	{34.06023258812468,-117.58718490600586,Ontario,CA,United States}	{Travel & Transport,Airport,}
3977	Sun Apr 10 18:29:17 +0000 2011	47053daef964a520544b1fe3	{Ontario International Airport (ONT)}	{34.05994816216629,-117.5930643081665,Ontario,CA,United States}	{Travel & Transport,Airport,}
3977	Sun Apr 10 02:37:32 +0000 2011	4b989d3af964a520e24835e3	{BJ's Restaurant & Brewery}	{34.0723780022557,-117.8835754226253,West Covina,CA,United States}	{Nightlife Spot,Food,}
3977	Sat Apr 09 20:22:13 +0000 2011	4c9948d978fc236a98c92b97	{Lee's Nail Spa}	{34.123792,-117.87218868333333,Glendora,CA,United States}	{Shop & Service,}
3977	Sat Apr 09 00:52:03 +0000 2011	4b68c491f964a520d98b2be3	{Marie Callender's}	{34.12908262363289,-117.8818529953867,Azusa,CA,United States}	{Food,}
3977	Fri Apr 08 20:43:56 +0000 2011	49e2ae04f964a5204c621fe3	{Home Restaurant}	{34.106008333333335,-118.256839,Los Angeles,CA,United States}	{Food,}
3977	Fri Apr 08 17:06:32 +0000 2011	4a04bbcaf964a52024721fe3	{m80}	{34.107739,-118.267882,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Sat Apr 02 18:53:35 +0000 2011	4ada7817f964a520d82221e3	{Villa Sorriso}	{34.145576629640516,-118.15387076855667,Pasadena,CA,United States}	{Nightlife Spot,Food,}
3977	Sat Apr 02 18:32:12 +0000 2011	4aa46c21f964a520c34620e3	{Old Town Pasadena}	{34.14574146494755,-118.15046221017838,Pasadena,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
3977	Fri Apr 01 22:33:57 +0000 2011	4a97fc12f964a520052a20e3	{Jamba Juice}	{34.12642451910067,-118.26355218887329,Los Angeles,CA,United States}	{Food,}
3977	Wed Mar 30 18:33:29 +0000 2011	4a04bbcaf964a52024721fe3	{m80}	{34.107739,-118.267882,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Wed Mar 30 01:55:51 +0000 2011	4d928d9ad176a1cd23c126f0	{Electric Tan}	{34.12372454603115,-117.87209987640381,Glendora,CA,United States}	{Shop & Service,}
3977	Tue Mar 29 19:37:22 +0000 2011	49e39969f964a5209d621fe3	{Edendale}	{34.10746387713877,-118.26585553147358,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3977	Mon Mar 28 02:58:57 +0000 2011	4b66235af964a520c9152be3	{Spaghetti Eddie's Italian Restaurant}	{34.12193085,-117.87168145179749,Glendora,CA,United States}	{Food,}
3977	Sat Mar 26 02:33:07 +0000 2011	4c4386102d3ec9b658ab2dae	{HomeGoods}	{34.11697353689724,-117.8314375866908,Glendora,CA,United States}	{Shop & Service,}
3977	Fri Mar 25 20:53:25 +0000 2011	447034f3f964a52088331fe3	{Mexico City}	{34.11054761812637,-118.28761160373688,Los Angeles,CA,United States}	{Food,}
3977	Fri Mar 25 17:09:00 +0000 2011	4a04bbcaf964a52024721fe3	{m80}	{34.107739,-118.267882,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Fri Mar 25 02:08:13 +0000 2011	4b98510cf964a5206e3b35e3	{Miyako Sushi}	{34.12696056,-117.829831,Glendora,CA,United States}	{Food,}
3977	Thu Mar 24 22:22:00 +0000 2011	4a8f5455f964a520ed1420e3	{Trader Joe's}	{34.14728234,-118.24635242,Glendale,CA,United States}	{Shop & Service,Food & Drink Shop,}
3977	Thu Mar 24 21:52:29 +0000 2011	4ab41217f964a520b86f20e3	{Chipotle Mexican Grill}	{34.147427883333336,-118.24642,Glendale,CA,United States}	{Food,}
3977	Sun Mar 20 04:10:58 +0000 2011	4b3d17a7f964a520ba8d25e3	{Maria's}	{34.13709922600642,-117.87227153778076,Glendora,CA,United States}	{Food,}
3977	Sat Mar 19 19:22:28 +0000 2011	4b895e74f964a520932f32e3	{LA Fitness}	{34.12416862647368,-117.87137031555176,Glendora,CA,United States}	{Shop & Service,}
3977	Thu Mar 17 23:27:16 +0000 2011	4a04bbcaf964a52024721fe3	{m80}	{34.107739,-118.267882,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Thu Mar 17 21:41:28 +0000 2011	447034f3f964a52088331fe3	{Mexico City}	{34.11054761812637,-118.28761160373688,Los Angeles,CA,United States}	{Food,}
3977	Wed Mar 16 05:02:16 +0000 2011	4b38064ef964a520774a25e3	{T. Phillips Alehouse & Grill}	{34.138346478300136,-117.86517722302231,Glendora,CA,United States}	{Nightlife Spot,}
3977	Tue Mar 15 20:09:04 +0000 2011	4a04bbcaf964a52024721fe3	{m80}	{34.107739,-118.267882,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Tue Mar 15 15:43:04 +0000 2011	4a12d602f964a52092771fe3	{Porta Via}	{34.071188,-118.40133,Beverly Hills,CA,United States}	{Food,}
3977	Sun Mar 13 19:59:41 +0000 2011	4b895e74f964a520932f32e3	{LA Fitness}	{34.12416862647368,-117.87137031555176,Glendora,CA,United States}	{Shop & Service,}
3977	Fri Mar 11 21:02:58 +0000 2011	447034f3f964a52088331fe3	{Mexico City}	{34.11054761812637,-118.28761160373688,Los Angeles,CA,United States}	{Food,}
3977	Fri Mar 11 04:41:21 +0000 2011	4b934caaf964a520223f34e3	{Starbucks}	{34.11921166,-117.781235,La Verne,CA,United States}	{Food,}
3977	Thu Mar 10 21:49:26 +0000 2011	4ae0e2bcf964a520608321e3	{Alcove Cafe & Bakery}	{34.10622592039629,-118.2876867055893,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3977	Tue Mar 08 16:23:06 +0000 2011	4a04bbcaf964a52024721fe3	{m80}	{34.107739,-118.267882,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Tue Mar 08 08:12:19 +0000 2011	4ae118a2f964a5202c8521e3	{The Hudson}	{34.09118922536886,-118.36565810182488,West Hollywood,CA,United States}	{Nightlife Spot,Food,}
3977	Tue Mar 08 08:09:19 +0000 2011	4ae118a2f964a5202c8521e3	{The Hudson}	{34.09118922536886,-118.36565810182488,West Hollywood,CA,United States}	{Nightlife Spot,Food,}
3977	Tue Mar 08 07:56:34 +0000 2011	4cae57c0eb65b1f7a1345bcd	{MJ, Lo, & Dre's Place}	{34.087525,-118.367359,West Hollywood,CA,United States}	{}
3977	Tue Mar 08 01:24:25 +0000 2011	4a1ee7faf964a520e77b1fe3	{Paramount Studios}	{34.08529387679519,-118.31850528717041,Los Angeles,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
3977	Sun Mar 06 23:16:03 +0000 2011	4b75b51ef964a520a01e2ee3	{Nordstrom}	{34.13535868359479,-118.05255889892578,Arcadia,CA,United States}	{Shop & Service,Arts & Entertainment,}
3977	Fri Mar 04 17:55:09 +0000 2011	4a04bbcaf964a52024721fe3	{m80}	{34.107739,-118.267882,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Thu Mar 03 03:54:08 +0000 2011	4b895e74f964a520932f32e3	{LA Fitness}	{34.12416862647368,-117.87137031555176,Glendora,CA,United States}	{Shop & Service,}
3977	Tue Mar 01 04:26:59 +0000 2011	4b895e74f964a520932f32e3	{LA Fitness}	{34.12416862647368,-117.87137031555176,Glendora,CA,United States}	{Shop & Service,}
3977	Tue Feb 22 20:43:44 +0000 2011	4a04bbcaf964a52024721fe3	{m80}	{34.107739,-118.267882,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Mon Feb 21 17:04:06 +0000 2011	4b895e74f964a520932f32e3	{LA Fitness}	{34.12416862647368,-117.87137031555176,Glendora,CA,United States}	{Shop & Service,}
3977	Mon Feb 21 01:00:41 +0000 2011	4b33d8e2f964a5207b2025e3	{Cielo Mio Spa & Salon}	{34.09502,-117.719772,Claremont,CA,United States}	{Shop & Service,}
3977	Sat Feb 19 20:57:41 +0000 2011	4b895e74f964a520932f32e3	{LA Fitness}	{34.12416862647368,-117.87137031555176,Glendora,CA,United States}	{Shop & Service,}
3977	Sat Feb 19 01:23:39 +0000 2011	4a04bbcaf964a52024721fe3	{m80}	{34.107739,-118.267882,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Sat Feb 19 01:23:39 +0000 2011	4a04bbcaf964a52024721fe3	{m80}	{34.107739,-118.267882,Los Angeles,CA,United States}	{Professional & Other Places,}
3977	Fri Feb 18 21:54:30 +0000 2011	4a7495c3f964a520bdde1fe3	{In-N-Out Burger}	{34.14568596918725,-118.2548189163208,Glendale,CA,United States}	{Food,}
3977	Mon Feb 14 01:06:23 +0000 2011	4bba3f04935e952188ea2790	{Splashes}	{33.53038213333333,-117.774237,Laguna Beach,CA,United States}	{Food,}
3977	Sun Feb 13 04:10:33 +0000 2011	4470358df964a52089331fe3	{Philippe the Original}	{34.05971039910925,-118.23699295520782,Los Angeles,CA,United States}	{Food,}
3977	Sun Feb 13 02:16:03 +0000 2011	4b5d28bef964a520025529e3	{Target Terrace - LA Live}	{34.044823326048714,-118.26448559761047,Los Angeles,CA,United States}	{Travel & Transport,Shop & Service,Hotel,}
3977	Sun Feb 13 01:45:31 +0000 2011	49e4ca75f964a52045631fe3	{The GRAMMY Museum}	{34.04461445254292,-118.26427388218272,Los Angeles,CA,United States}	{Museum,Arts & Entertainment,}
