3051	Thu Aug 04 21:05:38 +0000 2011	4bf1f572324cc9b669b0cc92	{The Wedding Pantry}	{33.741898,-117.82438337802887,Tustin,CA,United States}	{Shop & Service,}
3051	Sun Feb 13 03:30:01 +0000 2011	4a91e193f964a520371c20e3	{The Cheesecake Factory}	{33.65109219657597,-117.74612993001938,Irvine,CA,United States}	{Food,}
3051	Fri Feb 11 03:30:26 +0000 2011	4ad78c4ff964a5200e0c21e3	{The Paul Merage School of Business (UCI)}	{33.646796289205234,-117.83791780471802,Irvine,CA,United States}	{College & University,}
3051	Fri Feb 11 03:20:01 +0000 2011	4b1dc918f964a520481524e3	{Starbucks}	{33.64913405748866,-117.8308555483818,Irvine,CA,United States}	{Food,}
3051	Thu Feb 10 07:08:11 +0000 2011	4d4105d7de17a0933b99fd6b	{Deb's Couch}	{33.692203760147095,-117.873133,,,United States}	{Travel & Transport,Hotel,}
3051	Thu Feb 10 02:45:54 +0000 2011	4ad78c4ff964a5200e0c21e3	{The Paul Merage School of Business (UCI)}	{33.646796289205234,-117.83791780471802,Irvine,CA,United States}	{College & University,}
3051	Wed Feb 09 20:39:37 +0000 2011	4d52fb877ee1a35d2dd89f34	{The Flip Truck}	{33.674467,-117.85111,Greater Orange County,CA,United States}	{Food,}
3051	Wed Feb 09 19:59:20 +0000 2011	4c17d0ba834e2d7f3ff12780	{Seabirds Truck}	{33.6863058,-117.8260582,Orange County,CA,United States}	{Food,}
3051	Wed Feb 09 19:48:23 +0000 2011	4c507bd80ef3a593c650747a	{Food Truck Extravaganza}	{33.67140608646427,-117.85122425143351,Irvine,CA,United States}	{Food,}
3051	Tue Feb 08 21:07:07 +0000 2011	4b4d066bf964a5204fc826e3	{Starbucks}	{33.63997241143311,-117.8542685508728,Irvine,CA,United States}	{Food,}
3051	Tue Feb 08 02:05:25 +0000 2011	4b930247f964a520782e34e3	{Sushilicious}	{33.68103366999247,-117.77879655361176,Irvine,CA,United States}	{Food,}
3051	Sun Feb 06 23:11:30 +0000 2011	4d4ad2e8f2cc6a31686ec188	{Super Bowl Sunday}	{32.747868226330375,-97.09356307983398,Arlington,TX,United States}	{Stadium,Arts & Entertainment,}
3051	Sat Feb 05 22:08:17 +0000 2011	4b37d4fcf964a5200d4725e3	{Omar's Exotic Birds}	{33.6205428347953,-117.7010715007782,Lake Forest,CA,United States}	{Shop & Service,}
3051	Thu Feb 03 03:44:25 +0000 2011	4ad78c4ff964a5200e0c21e3	{The Paul Merage School of Business (UCI)}	{33.646796289205234,-117.83791780471802,Irvine,CA,United States}	{College & University,}
3051	Wed Feb 02 17:47:34 +0000 2011	4b72de94f964a520828c2de3	{Starbucks}	{33.69729313025155,-117.74081647396088,Irvine,CA,United States}	{Food,}
3051	Wed Feb 02 03:45:43 +0000 2011	4ad78c4ff964a5200e0c21e3	{The Paul Merage School of Business (UCI)}	{33.646796289205234,-117.83791780471802,Irvine,CA,United States}	{College & University,}
3051	Tue Feb 01 03:36:47 +0000 2011	4a83abc4f964a52097fb1fe3	{Veggie Grill}	{33.65024374953304,-117.83781051635742,Irvine,CA,United States}	{Food,}
3051	Thu Jan 27 15:58:00 +0000 2011	4a94ce82f964a5207e2220e3	{Irvine Marriott Hotel}	{33.678362805141845,-117.8499021547686,Irvine,CA,United States}	{Travel & Transport,Shop & Service,Food,Gym / Fitness Center,}
3051	Wed Jan 26 20:36:56 +0000 2011	4c17d0ba834e2d7f3ff12780	{Seabirds Truck}	{33.6863058,-117.8260582,Orange County,CA,United States}	{Food,}
3051	Mon Jan 24 18:18:23 +0000 2011	4b55298df964a5204fdd27e3	{CorePower Yoga}	{33.57591509224625,-117.72654466965618,Aliso Viejo,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3051	Mon Jan 17 23:09:33 +0000 2011	4b5ddf8bf964a520507129e3	{lululemon athletica Irvine}	{33.64982427857342,-117.74309560097619,Irvine,CA,United States}	{Shop & Service,}
3051	Thu Jan 13 21:45:51 +0000 2011	4b5ddf8bf964a520507129e3	{lululemon athletica Irvine}	{33.64982427857342,-117.74309560097619,Irvine,CA,United States}	{Shop & Service,}
3051	Thu Jan 13 05:07:14 +0000 2011	4ad78c4ff964a5200e0c21e3	{The Paul Merage School of Business (UCI)}	{33.646796289205234,-117.83791780471802,Irvine,CA,United States}	{College & University,}
3051	Thu Jan 13 02:46:57 +0000 2011	4bf99bc75317a5935593017f	{Fresh Fries Truck}	{34.05322832125499,-118.27262878417969,Los Angeles,CA,United States}	{Food,}
3051	Sat Jan 08 18:13:40 +0000 2011	4b55298df964a5204fdd27e3	{CorePower Yoga}	{33.57591509224625,-117.72654466965618,Aliso Viejo,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3051	Fri Jan 07 22:08:24 +0000 2011	4a7f7e83f964a52038f41fe3	{H Mart}	{33.68885301199737,-117.83403396606445,Irvine,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3051	Fri Jan 07 21:35:16 +0000 2011	4b426efef964a520e2d325e3	{Sobahn Express}	{33.689463145453175,-117.83440829889553,Irvine,CA,United States}	{Food,}
3051	Thu Jan 06 20:43:42 +0000 2011	4b55298df964a5204fdd27e3	{CorePower Yoga}	{33.57591509224625,-117.72654466965618,Aliso Viejo,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3051	Thu Jan 06 02:50:03 +0000 2011	4ad78c4ff964a5200e0c21e3	{The Paul Merage School of Business (UCI)}	{33.646796289205234,-117.83791780471802,Irvine,CA,United States}	{College & University,}
3051	Wed Jan 05 04:25:34 +0000 2011	4ad78c4ff964a5200e0c21e3	{The Paul Merage School of Business (UCI)}	{33.646796289205234,-117.83791780471802,Irvine,CA,United States}	{College & University,}
3051	Tue Jan 04 05:57:25 +0000 2011	4ad78c4ff964a5200e0c21e3	{The Paul Merage School of Business (UCI)}	{33.646796289205234,-117.83791780471802,Irvine,CA,United States}	{College & University,}
3051	Tue Jan 04 01:46:47 +0000 2011	4b55298df964a5204fdd27e3	{CorePower Yoga}	{33.57591509224625,-117.72654466965618,Aliso Viejo,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3051	Sat Jan 01 20:07:41 +0000 2011	4b40d422f964a520b2bb25e3	{lululemon athletica Newport Beach}	{33.6170137748139,-117.87531852722168,Newport Beach,CA,United States}	{Shop & Service,}
3051	Sat Jan 01 18:47:35 +0000 2011	4a7b6e55f964a52003eb1fe3	{Fashion Island}	{33.615986299808654,-117.87536144256592,Newport Beach,CA,United States}	{Outdoors & Recreation,Shop & Service,}
3051	Sat Jan 01 16:37:29 +0000 2011	4b55298df964a5204fdd27e3	{CorePower Yoga}	{33.57591509224625,-117.72654466965618,Aliso Viejo,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3051	Thu Dec 30 19:44:46 +0000 2010	4b55298df964a5204fdd27e3	{CorePower Yoga}	{33.57591509224625,-117.72654466965618,Aliso Viejo,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3051	Wed Dec 29 21:14:20 +0000 2010	4b55298df964a5204fdd27e3	{CorePower Yoga}	{33.57591509224625,-117.72654466965618,Aliso Viejo,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3051	Wed Dec 29 01:03:37 +0000 2010	4b5ddf8bf964a520507129e3	{lululemon athletica Irvine}	{33.64982427857342,-117.74309560097619,Irvine,CA,United States}	{Shop & Service,}
3051	Tue Dec 28 19:49:39 +0000 2010	4b55298df964a5204fdd27e3	{CorePower Yoga}	{33.57591509224625,-117.72654466965618,Aliso Viejo,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3051	Mon Dec 27 18:48:18 +0000 2010	4c05b555191f20a1648ce314	{Mother's Market & Kitchen}	{33.64264246992033,-117.91610390119315,Costa Mesa,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3051	Thu Dec 23 20:19:10 +0000 2010	4b37d4fcf964a5200d4725e3	{Omar's Exotic Birds}	{33.6205428347953,-117.7010715007782,Lake Forest,CA,United States}	{Shop & Service,}
3051	Wed Dec 22 19:09:32 +0000 2010	4b7356f6f964a52084a92de3	{Costco Gasoline}	{33.65950476618632,-117.743901014328,Irvine,CA,United States}	{Shop & Service,}
3051	Wed Dec 22 17:01:05 +0000 2010	4d0fbba8d0a860fc6fe83548	{Rainpocalypse 2010-2011}	{34.048001410031155,-118.26138496398926,Los Angeles,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
3051	Wed Dec 22 01:47:41 +0000 2010	49ccfc3cf964a520a7591fe3	{Anthropologie}	{33.64927025788602,-117.7428388595581,Irvine,CA,United States}	{Shop & Service,Clothing Store,}
3051	Wed Dec 22 01:47:41 +0000 2010	49ccfc3cf964a520a7591fe3	{Anthropologie}	{33.64927025788602,-117.7428388595581,Irvine,CA,United States}	{Shop & Service,Clothing Store,}
3051	Thu Dec 16 21:23:15 +0000 2010	4b67a6b7f964a52088592be3	{Core Power Yoga}	{33.731121672878395,-117.9939766921368,Huntington Beach,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3051	Wed Dec 15 23:13:32 +0000 2010	4b55298df964a5204fdd27e3	{CorePower Yoga}	{33.57591509224625,-117.72654466965618,Aliso Viejo,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3051	Wed Dec 15 20:32:17 +0000 2010	4b5ddf8bf964a520507129e3	{lululemon athletica Irvine}	{33.64982427857342,-117.74309560097619,Irvine,CA,United States}	{Shop & Service,}
3051	Fri Dec 10 21:25:47 +0000 2010	4b5ddf8bf964a520507129e3	{lululemon athletica Irvine}	{33.64982427857342,-117.74309560097619,Irvine,CA,United States}	{Shop & Service,}
3051	Fri Dec 10 04:16:32 +0000 2010	4b930247f964a520782e34e3	{Sushilicious}	{33.68103366999247,-117.77879655361176,Irvine,CA,United States}	{Food,}
3051	Fri Dec 10 02:41:57 +0000 2010	4b40d422f964a520b2bb25e3	{lululemon athletica Newport Beach}	{33.6170137748139,-117.87531852722168,Newport Beach,CA,United States}	{Shop & Service,}
3051	Fri Dec 10 01:38:11 +0000 2010	4be5e655d4f7c9b6c81b2620	{Top Dog Barkery}	{33.606063340852224,-117.87479144490457,Newport Beach,CA,United States}	{Shop & Service,}
3051	Fri Dec 10 01:34:08 +0000 2010	4e44616d8130c1af4dd49a16	{lucy activewear}	{33.607649897605874,-117.87420272827148,Newport Beach,CA,United States}	{Shop & Service,Clothing Store,}
3051	Thu Dec 09 02:50:19 +0000 2010	4ad78c4ff964a5200e0c21e3	{The Paul Merage School of Business (UCI)}	{33.646796289205234,-117.83791780471802,Irvine,CA,United States}	{College & University,}
3051	Wed Dec 08 18:54:10 +0000 2010	4c05b555191f20a1648ce314	{Mother's Market & Kitchen}	{33.64264246992033,-117.91610390119315,Costa Mesa,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3051	Wed Dec 08 03:07:08 +0000 2010	4ad78c4ff964a5200e0c21e3	{The Paul Merage School of Business (UCI)}	{33.646796289205234,-117.83791780471802,Irvine,CA,United States}	{College & University,}
3051	Tue Dec 07 21:26:34 +0000 2010	4c17d0ba834e2d7f3ff12780	{Seabirds Truck}	{33.6863058,-117.8260582,Orange County,CA,United States}	{Food,}
3051	Thu Dec 02 21:48:12 +0000 2010	4bca41dbb6c49c74002d9091	{Tapioca Express}	{33.689352925755095,-117.76970386505127,Irvine,CA,United States}	{Food,}
3051	Thu Dec 02 20:21:50 +0000 2010	4bdf35a6ffdec928a71beba1	{The Bluffs Shopping Center}	{33.638630861849975,-117.8602726293756,Newport Beach,CA,United States}	{Shop & Service,}
3051	Thu Dec 02 04:43:48 +0000 2010	4ad78c4ff964a5200e0c21e3	{The Paul Merage School of Business (UCI)}	{33.646796289205234,-117.83791780471802,Irvine,CA,United States}	{College & University,}
3051	Thu Dec 02 02:48:37 +0000 2010	4b1dc918f964a520481524e3	{Starbucks}	{33.64913405748866,-117.8308555483818,Irvine,CA,United States}	{Food,}
3051	Wed Dec 01 05:36:38 +0000 2010	4ad78c4ff964a5200e0c21e3	{The Paul Merage School of Business (UCI)}	{33.646796289205234,-117.83791780471802,Irvine,CA,United States}	{College & University,}
3051	Mon Nov 29 21:36:28 +0000 2010	46596603f964a52018471fe3	{Costco}	{37.372296823132444,-121.99496497928381,Sunnyvale,CA,United States}	{Shop & Service,Food & Drink Shop,}
3051	Sun Nov 28 00:30:22 +0000 2010	4a8f3bd0f964a520751420e3	{Wholesome Choice Market}	{33.66431795786245,-117.82570838928223,Irvine,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3051	Fri Nov 26 16:24:06 +0000 2010	449d1646f964a520b5341fe3	{Westfield Valley Fair}	{37.32566293469254,-121.94550763254088,Santa Clara,CA,United States}	{Shop & Service,}
3051	Thu Nov 25 01:13:11 +0000 2010	49ccfc3cf964a520a7591fe3	{Anthropologie}	{33.64927025788602,-117.7428388595581,Irvine,CA,United States}	{Shop & Service,Clothing Store,}
3051	Wed Nov 24 04:45:23 +0000 2010	4c22d3d39085d13acf0e87cc	{The Lime Truck}	{33.67131734021562,-117.83943951050027,Southern California,CA,United States}	{Food,}
3051	Wed Nov 24 02:16:45 +0000 2010	4b222555f964a520ff4324e3	{Marvimon House}	{34.07133778663426,-118.2300192117691,Los Angeles,CA,United States}	{Professional & Other Places,}
3051	Mon Nov 22 02:13:37 +0000 2010	4a7cd763f964a520d5ed1fe3	{Seven Degrees}	{33.55017554094418,-117.77894706076216,Laguna Beach,CA,United States}	{Professional & Other Places,}
3051	Sun Nov 21 23:29:02 +0000 2010	4b37d4fcf964a5200d4725e3	{Omar's Exotic Birds}	{33.6205428347953,-117.7010715007782,Lake Forest,CA,United States}	{Shop & Service,}
3051	Sat Nov 20 22:57:33 +0000 2010	4c72cc058efc370447eb137d	{Piccadilly Cleaners}	{33.68183718651713,-117.84336593423883,Irvine,CA,United States}	{Shop & Service,}
3051	Sat Nov 20 22:57:33 +0000 2010	4c72cc058efc370447eb137d	{Piccadilly Cleaners}	{33.68183718651713,-117.84336593423883,Irvine,CA,United States}	{Shop & Service,}
3051	Sat Nov 20 06:12:24 +0000 2010	4b09037bf964a520d71323e3	{Lollicup Diamond Jamboree}	{33.68817455296093,-117.83399105072021,Irvine,CA,United States}	{Food,}
3051	Sat Nov 20 02:47:47 +0000 2010	4ad78c4ff964a5200e0c21e3	{The Paul Merage School of Business (UCI)}	{33.646796289205234,-117.83791780471802,Irvine,CA,United States}	{College & University,}
3051	Fri Nov 19 21:33:48 +0000 2010	4c22d3d39085d13acf0e87cc	{The Lime Truck}	{33.67131734021562,-117.83943951050027,Southern California,CA,United States}	{Food,}
3051	Fri Nov 19 03:39:19 +0000 2010	4b04b2f3f964a520335622e3	{The District at Tustin Legacy}	{33.69785101472845,-117.827467918396,Tustin,CA,United States}	{Shop & Service,}
3051	Fri Nov 19 03:24:41 +0000 2010	4c22d3d39085d13acf0e87cc	{The Lime Truck}	{33.67131734021562,-117.83943951050027,Southern California,CA,United States}	{Food,}
3051	Thu Nov 18 22:54:43 +0000 2010	49ccfc3cf964a520a7591fe3	{Anthropologie}	{33.64927025788602,-117.7428388595581,Irvine,CA,United States}	{Shop & Service,Clothing Store,}
3051	Thu Nov 18 21:53:17 +0000 2010	4c58714115a39c7468b93eb9	{Tropical Shave Ice Truck}	{33.80161690570067,-118.04080009460449,Los Angeles,CA,United States}	{Food,}
3051	Thu Nov 18 21:34:41 +0000 2010	4c64adacd02b20a153b19b90	{Morsels Bakery Truck}	{33.80154558304932,-118.04049968719482,Los Angeles,CA,United States}	{Food,}
3051	Thu Nov 18 21:32:54 +0000 2010	4cb534143ac93704fbdfca0a	{Dogzilla Hot Dogs Truck}	{33.75235446884992,-117.98962354660034,Orange County,CA,United States}	{Food,}
3051	Thu Nov 18 21:27:51 +0000 2010	4caff5c875ebb60c08e7c0ad	{The Burnt Truck}	{33.69920777465873,-117.81394958496094,Orange County,CA,United States}	{Food,}
3051	Thu Nov 18 07:20:33 +0000 2010	4c58714115a39c7468b93eb9	{Tropical Shave Ice Truck}	{33.80161690570067,-118.04080009460449,Los Angeles,CA,United States}	{Food,}
3051	Thu Nov 18 01:19:10 +0000 2010	4caff5c875ebb60c08e7c0ad	{The Burnt Truck}	{33.69920777465873,-117.81394958496094,Orange County,CA,United States}	{Food,}
3051	Thu Nov 18 00:41:32 +0000 2010	4c22d3d39085d13acf0e87cc	{The Lime Truck}	{33.67131734021562,-117.83943951050027,Southern California,CA,United States}	{Food,}
3051	Thu Nov 18 00:30:55 +0000 2010	4ce327794df7a35dd468e179	{#DriveOutHunger, Celebrity OC DinDin-A-GoGo}	{33.638735,-117.74540761666667,Irvine,CA,United States}	{Arts & Entertainment,}
3051	Wed Nov 17 07:22:12 +0000 2010	4b6e5c0ef964a5201fba2ce3	{Lollicup}	{33.688346,-117.77165,Irvine,CA,United States}	{Food,}
3051	Wed Nov 17 03:59:54 +0000 2010	4ad78c4ff964a5200e0c21e3	{The Paul Merage School of Business (UCI)}	{33.646796289205234,-117.83791780471802,Irvine,CA,United States}	{College & University,}
3051	Tue Nov 16 22:42:49 +0000 2010	4bd0c438a8b3a593a091645f	{Blackmarket Bakery}	{33.68979806666667,-117.86115646362305,Irvine,CA,United States}	{Food,}
3051	Tue Nov 16 21:02:12 +0000 2010	4c22d3d39085d13acf0e87cc	{The Lime Truck}	{33.67131734021562,-117.83943951050027,Southern California,CA,United States}	{Food,}
3051	Tue Nov 16 21:02:03 +0000 2010	4c22d3d39085d13acf0e87cc	{The Lime Truck}	{33.67131734021562,-117.83943951050027,Southern California,CA,United States}	{Food,}
3051	Mon Nov 15 22:37:03 +0000 2010	4b183366f964a520b9ce23e3	{Seed People's Market}	{33.67860496044159,-117.88671,Costa Mesa,CA,United States}	{Shop & Service,}
3051	Mon Nov 15 21:16:36 +0000 2010	4ab19cd4f964a520386a20e3	{Kula Sushi Bar}	{33.688495318564335,-117.83359550767842,Irvine,CA,United States}	{Food,}
3051	Mon Nov 15 00:46:12 +0000 2010	4b6e5c0ef964a5201fba2ce3	{Lollicup}	{33.688346,-117.77165,Irvine,CA,United States}	{Food,}
3051	Sun Nov 14 21:27:55 +0000 2010	4b183366f964a520b9ce23e3	{Seed People's Market}	{33.67860496044159,-117.88671,Costa Mesa,CA,United States}	{Shop & Service,}
3051	Sun Nov 14 21:27:00 +0000 2010	4c1be340fcf8c9b60726a90b	{EAST BOROUGH}	{33.678479,-117.886475,Costa Mesa,CA,United States}	{Food,}
3051	Sun Nov 14 03:08:31 +0000 2010	4aabfeb8f964a520765b20e3	{Crate & Barrel}	{33.69125225397395,-117.8929769544029,Costa Mesa,CA,United States}	{Shop & Service,}
3051	Sun Nov 14 03:02:24 +0000 2010	4cd6153176ab721e1a4b716a	{F.A.O. Schwarz}	{33.691931667717476,-117.89249058159325,Costa Mesa,CA,United States}	{Shop & Service,}
3051	Sun Nov 14 02:35:11 +0000 2010	4ae0b3aff964a520c68121e3	{118 Degrees}	{33.679471,-117.88611173629761,Costa Mesa,CA,United States}	{Food,}
3051	Sun Nov 14 02:06:59 +0000 2010	4b183366f964a520b9ce23e3	{Seed People's Market}	{33.67860496044159,-117.88671,Costa Mesa,CA,United States}	{Shop & Service,}
3051	Sun Nov 14 02:06:59 +0000 2010	4b183366f964a520b9ce23e3	{Seed People's Market}	{33.67860496044159,-117.88671,Costa Mesa,CA,United States}	{Shop & Service,}
3051	Sat Nov 13 20:01:32 +0000 2010	4b3e3321f964a5207c9925e3	{Catalina Express}	{33.763272412005314,-118.19922208786011,Long Beach,CA,United States}	{Travel & Transport,}
3051	Sat Nov 13 01:54:00 +0000 2010	4ad104eaf964a52001dc20e3	{Panera Bread}	{33.894217014312744,-117.93064177036285,Fullerton,CA,United States}	{Food,}
3051	Fri Nov 12 20:20:48 +0000 2010	4c22d3d39085d13acf0e87cc	{The Lime Truck}	{33.67131734021562,-117.83943951050027,Southern California,CA,United States}	{Food,}
3051	Fri Nov 12 20:18:26 +0000 2010	4c22d3d39085d13acf0e87cc	{The Lime Truck}	{33.67131734021562,-117.83943951050027,Southern California,CA,United States}	{Food,}
3051	Fri Nov 12 01:52:37 +0000 2010	4c22d3d39085d13acf0e87cc	{The Lime Truck}	{33.67131734021562,-117.83943951050027,Southern California,CA,United States}	{Food,}
3051	Fri Nov 12 01:51:22 +0000 2010	4c22d3d39085d13acf0e87cc	{The Lime Truck}	{33.67131734021562,-117.83943951050027,Southern California,CA,United States}	{Food,}
