1846	Sat Dec 10 19:01:28 +0000 2011	4ee3ac7f93adf8e1a6e49f0d	{Yucaipa Christmas Parade}	{34.02900314331055,-117.03883361816406,,,United States}	{Outdoors & Recreation,}
1846	Thu Jul 14 05:09:09 +0000 2011	4bd3bfb2b221c9b63e93dad0	{Jack in the Box - Yucaipa, CA}	{34.0341115539201,-117.0516783626294,Yucaipa,CA,United States}	{Food,}
1846	Thu Jul 14 04:07:17 +0000 2011	4b90362ef964a520897c33e3	{Hickory Ranch Steakhouse}	{34.033501267445686,-117.0853865146637,Yucaipa,CA,United States}	{Nightlife Spot,Food,}
1846	Thu Jul 14 00:14:59 +0000 2011	4c50ea4bd797e21e4e052c7b	{Stewart Park}	{33.93451013479498,-116.97382778909592,Beaumont,CA,United States}	{Outdoors & Recreation,}
1846	Wed Jul 13 23:43:19 +0000 2011	4b3bcc10f964a520607b25e3	{Baker's Drive Thru}	{33.92853036439823,-116.97751879692078,Beaumont,CA,United States}	{Food,}
1846	Wed Jul 13 23:31:55 +0000 2011	4be61c0ed4f7c9b658712620	{Fastrip Gas}	{34.004318998925534,-117.06277549266815,Yucaipa,CA,United States}	{Travel & Transport,}
1846	Mon Jul 11 21:47:09 +0000 2011	4b562d73f964a520ca0328e3	{Del Taco}	{34.03418205658984,-117.04392563902684,Yucaipa,CA,United States}	{Food,}
1846	Mon Jul 11 02:08:50 +0000 2011	4e1a5b2ac65b6bfb5921798f	{Weinerschnitzel}	{34.0533969,-117.02456291666667,Yucaipa,CA,United States}	{Food,}
1846	Mon Jul 11 01:42:56 +0000 2011	4b902cf8f964a5204b7a33e3	{Subs of USA}	{34.03375,-117.042988,Yucaipa,CA,United States}	{Food,}
1846	Sun Jul 10 02:27:27 +0000 2011	4b7759d5f964a52040942ee3	{Road House (route 66)}	{34.13938895109614,-117.96500286298675,Duarte,CA,United States}	{Nightlife Spot,}
1846	Sat Jul 09 05:13:31 +0000 2011	4ad10874f964a5201ddc20e3	{Miguel's Jr}	{33.902802758722416,-117.56254272747059,Norco,CA,United States}	{Food,}
1846	Fri Jul 08 17:14:31 +0000 2011	4e173aec52b123a586ca9fd3	{Recording Studio!}	{33.92668281666667,-117.52989278333334,Norco,CA,United States}	{}
1846	Thu Jul 07 00:59:31 +0000 2011	4c6c88fe1fb2a143bce9fbe6	{Roberts House}	{34.083142602681264,-117.6610853656012,Ca.,CA,United States}	{Residence,}
1846	Tue Jul 05 06:36:26 +0000 2011	4b562d73f964a520ca0328e3	{Del Taco}	{34.03418205658984,-117.04392563902684,Yucaipa,CA,United States}	{Food,}
1846	Mon Jul 04 20:34:12 +0000 2011	4b9035bff964a520727c33e3	{Yucaipa High School}	{34.03616060237464,-117.08680625356214,Yucaipa,CA,United States}	{Outdoors & Recreation,College & University,School,Professional & Other Places,}
1846	Sun Jul 03 21:22:09 +0000 2011	4bb37f5035f0c9b6d572bc83	{Casa De Davis}	{34.050016179496424,-117.02644503793752,Yucaipa,CA,United States}	{Residence,}
1846	Sun Jul 03 19:23:38 +0000 2011	4b8bed93f964a520e9b232e3	{Stater Bros}	{34.0474638161075,-117.03289662147992,Yucaipa,CA,United States}	{Shop & Service,Food & Drink Shop,}
1846	Sun Jul 03 19:23:38 +0000 2011	4b8bed93f964a520e9b232e3	{Stater Bros}	{34.0474638161075,-117.03289662147992,Yucaipa,CA,United States}	{Shop & Service,Food & Drink Shop,}
1846	Sun Jul 03 08:07:02 +0000 2011	4b562d73f964a520ca0328e3	{Del Taco}	{34.03418205658984,-117.04392563902684,Yucaipa,CA,United States}	{Food,}
1846	Sun Jul 03 07:30:18 +0000 2011	4b594275f964a5203c8328e3	{Walmart}	{34.064694395404295,-117.22288727760315,Redlands,CA,United States}	{Shop & Service,}
1846	Sat Jul 02 23:28:51 +0000 2011	4e0fa9a91f6e9964ea2f5377	{Party Time!}	{34.11248375,-117.86628701666666,Glendora,CA,United States}	{}
1846	Sat Jul 02 22:21:54 +0000 2011	4bd751af0b779c74cfe404a0	{Chevron}	{34.02862880542908,-117.11873173713684,Yucaipa,CA,United States}	{Shop & Service,}
1846	Sat Jul 02 01:26:33 +0000 2011	4b8bed93f964a520e9b232e3	{Stater Bros}	{34.0474638161075,-117.03289662147992,Yucaipa,CA,United States}	{Shop & Service,Food & Drink Shop,}
1846	Sat Jul 02 00:45:37 +0000 2011	4b902cf8f964a5204b7a33e3	{Subs of USA}	{34.03375,-117.042988,Yucaipa,CA,United States}	{Food,}
1846	Thu Jun 30 23:23:41 +0000 2011	4d5f5779196ba093a8ff0c56	{Inkuisitions}	{34.040996186170716,-117.04517850784055,Yucaipa,CA,United States}	{Shop & Service,}
1846	Thu Jun 30 22:14:17 +0000 2011	4cccad582b889c743c62a35c	{Burlington Coat Factory}	{34.06519670268431,-117.20611483968764,Redlands,CA,United States}	{Shop & Service,}
1846	Thu Jun 30 22:08:15 +0000 2011	4df7a67a152069aa37eb05e1	{Styles For Less}	{34.06506768337197,-117.20330715179442,Redlands,CA,United States}	{Shop & Service,Clothing Store,}
1846	Thu Jun 30 21:23:52 +0000 2011	4c8e767e1664b1f72f9da02f	{Citiwear}	{34.065172,-117.20348305,Redlands,CA,United States}	{Shop & Service,}
1846	Thu Jun 30 21:14:26 +0000 2011	4a9de064f964a520bb3920e3	{The Home Depot}	{34.068366620267504,-117.19758130609989,Redlands,CA,United States}	{Shop & Service,}
1846	Thu Jun 30 20:47:48 +0000 2011	4b808657f964a520f47930e3	{Party City}	{34.07118226169076,-117.20232009887695,Redlands,CA,United States}	{Shop & Service,}
1846	Thu Jun 30 20:13:55 +0000 2011	4a9dfa6bf964a520f13920e3	{Kohl's}	{34.073255,-117.202801,Redlands,CA,United States}	{Shop & Service,Clothing Store,}
1846	Thu Jun 30 19:42:39 +0000 2011	4da761695da3ef8bf14689ee	{Five Guys}	{34.07066680555102,-117.20942795276642,Redlands,CA,United States}	{Food,}
1846	Thu Jun 30 19:31:17 +0000 2011	4a9de064f964a520bb3920e3	{The Home Depot}	{34.068366620267504,-117.19758130609989,Redlands,CA,United States}	{Shop & Service,}
1846	Thu Jun 30 00:56:14 +0000 2011	4c6c88fe1fb2a143bce9fbe6	{Roberts House}	{34.083142602681264,-117.6610853656012,Ca.,CA,United States}	{Residence,}
1846	Wed Jun 29 22:58:23 +0000 2011	4bb54d4af562ef3b62d52e97	{Staples}	{34.033931,-117.072948,Yucaipa,CA,United States}	{Shop & Service,}
1846	Wed Jun 29 22:30:37 +0000 2011	4c0ee3e8336220a19602cd77	{Bank of America}	{34.034354808630695,-117.07328706979752,Yucaipa,CA,United States}	{Shop & Service,Professional & Other Places,}
1846	Tue Jun 28 23:21:42 +0000 2011	4c36346f04cbb713bb03ee0d	{Imperial Dental Practice and Orthodontics}	{34.03425900913992,-117.0433969031463,Yucaipa,CA,United States}	{Medical Center,Professional & Other Places,}
1846	Sun Jun 26 06:20:37 +0000 2011	4b58ea7ff964a520b47228e3	{Baker's Drive Thru}	{34.02771254178207,-117.1184409755232,Yucaipa,CA,United States}	{Food,}
1846	Sat Jun 25 09:37:21 +0000 2011	4bd3bfb2b221c9b63e93dad0	{Jack in the Box - Yucaipa, CA}	{34.0341115539201,-117.0516783626294,Yucaipa,CA,United States}	{Food,}
1846	Sat Jun 25 09:37:21 +0000 2011	4bd3bfb2b221c9b63e93dad0	{Jack in the Box - Yucaipa, CA}	{34.0341115539201,-117.0516783626294,Yucaipa,CA,United States}	{Food,}
1846	Sat Jun 25 02:46:10 +0000 2011	4c0b3206bbc676b041494bd5	{Ray's Downtown Deli}	{34.09896511666667,-117.29508503333334,San Bernardino,CA,United States}	{Food,}
1846	Fri Jun 24 20:16:19 +0000 2011	4b8bed93f964a520e9b232e3	{Stater Bros}	{34.0474638161075,-117.03289662147992,Yucaipa,CA,United States}	{Shop & Service,Food & Drink Shop,}
1846	Fri Jun 24 19:46:30 +0000 2011	4b562d73f964a520ca0328e3	{Del Taco}	{34.03418205658984,-117.04392563902684,Yucaipa,CA,United States}	{Food,}
1846	Fri Jun 24 02:37:39 +0000 2011	4c600d1f23e303bb48d37407	{Walgreens}	{34.033477176215605,-117.05145997998738,Yucaipa,CA,United States}	{Shop & Service,}
1846	Fri Jun 24 02:37:00 +0000 2011	4c104c5f3ce120a156f6071c	{KFC}	{34.033595317672464,-117.06462574600286,Yucaipa,CA,United States}	{Food,}
1846	Thu Jun 23 21:45:50 +0000 2011	4babd071f964a520b4cb3ae3	{Steve And Friends Salon}	{34.035071683333335,-117.05159676666666,Yucaipa,CA,United States}	{Shop & Service,}
1846	Thu Jun 23 20:39:29 +0000 2011	4cf6a94771538cfa7dc8b62e	{Queen Nails}	{34.03352,-117.08498,Yucaipa,CA,United States}	{}
1846	Thu Jun 23 18:06:31 +0000 2011	4b4a422bf964a520298126e3	{SUBWAY}	{34.03541727758682,-117.06915378570557,Yucaipa,CA,United States}	{Food,}
1846	Thu Jun 23 00:55:37 +0000 2011	4c6c88fe1fb2a143bce9fbe6	{Roberts House}	{34.083142602681264,-117.6610853656012,Ca.,CA,United States}	{Residence,}
1846	Thu Jun 23 00:08:41 +0000 2011	4bd751af0b779c74cfe404a0	{Chevron}	{34.02862880542908,-117.11873173713684,Yucaipa,CA,United States}	{Shop & Service,}
1846	Sun Jun 19 00:31:42 +0000 2011	4dfd4357b0fb84d7ace34df8	{Watering Hole}	{33.85246648330924,-116.85228729815464,Banning,CA,United States}	{}
1846	Sat Jun 18 17:42:31 +0000 2011	4bb8cd3b7421a593f81dc240	{Silent Valley Club}	{33.849142122739465,-116.85234482113964,Banning,CA,United States}	{Outdoors & Recreation,}
1846	Sat Jun 18 17:42:31 +0000 2011	4bb8cd3b7421a593f81dc240	{Silent Valley Club}	{33.849142122739465,-116.85234482113964,Banning,CA,United States}	{Outdoors & Recreation,}
1846	Sat Jun 18 02:57:39 +0000 2011	4dfc1403fa76c83b6e7bb05a	{Jacuzzi At Silent Valley}	{33.850649,-116.850361,,,United States}	{}
1846	Fri Jun 17 19:41:56 +0000 2011	4bb8cd3b7421a593f81dc240	{Silent Valley Club}	{33.849142122739465,-116.85234482113964,Banning,CA,United States}	{Outdoors & Recreation,}
1846	Fri Jun 17 18:05:48 +0000 2011	4b8bed93f964a520e9b232e3	{Stater Bros}	{34.0474638161075,-117.03289662147992,Yucaipa,CA,United States}	{Shop & Service,Food & Drink Shop,}
1846	Thu Jun 16 05:28:16 +0000 2011	4bd3bfb2b221c9b63e93dad0	{Jack in the Box - Yucaipa, CA}	{34.0341115539201,-117.0516783626294,Yucaipa,CA,United States}	{Food,}
1846	Thu Jun 16 01:10:47 +0000 2011	4c6c88fe1fb2a143bce9fbe6	{Roberts House}	{34.083142602681264,-117.6610853656012,Ca.,CA,United States}	{Residence,}
1846	Wed Jun 15 00:12:08 +0000 2011	4beb0b0fa9900f47e44b1740	{Casa Trejo}	{34.004718545099706,-117.04954624864394,Yucaipa,CA,United States}	{Food,}
1846	Tue Jun 14 02:14:39 +0000 2011	4b90362ef964a520897c33e3	{Hickory Ranch Steakhouse}	{34.033501267445686,-117.0853865146637,Yucaipa,CA,United States}	{Nightlife Spot,Food,}
1846	Sun Jun 12 22:11:49 +0000 2011	4c6c88fe1fb2a143bce9fbe6	{Roberts House}	{34.083142602681264,-117.6610853656012,Ca.,CA,United States}	{Residence,}
1846	Sun Jun 12 21:29:27 +0000 2011	4b97d693f964a520231935e3	{Rosie's}	{34.034221840180024,-117.08301964539255,Yucaipa,CA,United States}	{Food,}
1846	Sun Jun 12 10:05:50 +0000 2011	4bb37f5035f0c9b6d572bc83	{Casa De Davis}	{34.050016179496424,-117.02644503793752,Yucaipa,CA,United States}	{Residence,}
1846	Sun Jun 12 02:00:25 +0000 2011	4bc16244920eb7137ec81a2c	{Felipe's Mexican Grill & Cantina}	{33.946986,-117.67886817455292,Chino Hills,CA,United States}	{Nightlife Spot,}
1846	Sat Jun 11 09:08:41 +0000 2011	4bd3bfb2b221c9b63e93dad0	{Jack in the Box - Yucaipa, CA}	{34.0341115539201,-117.0516783626294,Yucaipa,CA,United States}	{Food,}
1846	Sat Jun 11 02:49:21 +0000 2011	4d096bba454c6dcbe438398e	{Juanito's Tacos}	{34.112301,-117.20953118337216,Highland,CA,United States}	{Food,}
1846	Sat Jun 11 01:55:03 +0000 2011	4c1ac4e955e4c9b6595a4823	{The Green Frog}	{34.1121782245302,-117.2096292801292,Highland,CA,United States}	{Nightlife Spot,}
