4002	Mon Feb 14 20:28:12 +0000 2011	4bdcfc2149fdc9b6b7973c5a	{Bob's Big Boy}	{33.93639499328737,-117.18751966953278,Moreno Valley,CA,United States}	{Food,}
4002	Fri Jan 07 14:53:24 +0000 2011	4ceda3a528abb60c3b34b909	{The Provost Palace}	{33.797958,-116.438515,Cathedral City,CA,United States}	{}
4002	Fri Jan 07 14:53:24 +0000 2011	4ceda3a528abb60c3b34b909	{The Provost Palace}	{33.797958,-116.438515,Cathedral City,CA,United States}	{}
4002	Fri Dec 31 23:07:55 +0000 2010	4ce5c97ffe90a35d1355320e	{Southern Pacific's Famous Horseshoe Curve}	{35.329304962225805,-120.68850292718422,San Luis Obispo,CA,United States}	{Outdoors & Recreation,}
4002	Fri Dec 31 20:23:21 +0000 2010	4babaf37f964a5201dc03ae3	{Salinas Amtrak (SNS)}	{36.679553827309725,-121.65673971176147,Salinas,CA,United States}	{Travel & Transport,}
4002	Fri Dec 31 17:23:28 +0000 2010	4a07bb4bf964a52097731fe3	{Jack London Square Amtrak (OKJ)}	{37.793778925645704,-122.27169513702393,Oakland,CA,United States}	{Travel & Transport,}
4002	Fri Dec 31 17:23:28 +0000 2010	4a07bb4bf964a52097731fe3	{Jack London Square Amtrak (OKJ)}	{37.793778925645704,-122.27169513702393,Oakland,CA,United States}	{Travel & Transport,}
4002	Fri Dec 31 17:23:13 +0000 2010	4a07bb4bf964a52097731fe3	{Jack London Square Amtrak (OKJ)}	{37.793778925645704,-122.27169513702393,Oakland,CA,United States}	{Travel & Transport,}
4002	Fri Dec 31 09:24:20 +0000 2010	4c8ccb885e048cfa21cfcfcd	{Dunsmuir Amtrak Station (DUN)}	{41.211140389466514,-122.27057933807373,Dunsmuir,CA,United States}	{Travel & Transport,}
4002	Fri Dec 31 09:16:32 +0000 2010	4b3aa9a1f964a520336c25e3	{City of Mount Shasta}	{41.312346986131836,-122.31101632118225,Mt Shasta,CA,United States}	{Outdoors & Recreation,}
4002	Thu Dec 30 22:07:02 +0000 2010	488a5f73f964a5204f511fe3	{Union Station Amtrak (PDX)}	{45.52906511302793,-122.67691280040766,Portland,OR,United States}	{Travel & Transport,Train Station,}
4002	Thu Dec 30 17:36:26 +0000 2010	49162cecf964a5206e521fe3	{King Street Station (SEA)}	{47.598342908035356,-122.32978105545044,Seattle,WA,United States}	{Travel & Transport,}
4002	Thu Dec 30 17:36:26 +0000 2010	49162cecf964a5206e521fe3	{King Street Station (SEA)}	{47.598342908035356,-122.32978105545044,Seattle,WA,United States}	{Travel & Transport,}
4002	Thu Dec 30 16:34:25 +0000 2010	4ce7dd34948f224b39abec5d	{Amtrak Yard Facility Seattle}	{47.59211408565565,-122.3305247842617,Seattle,WA,United States}	{Professional & Other Places,}
4002	Thu Dec 30 06:18:41 +0000 2010	4ba8cb14f964a52049ef39e3	{Coast Starlight, Amtrak #14}	{34.055894988546896,-118.23413372039795,Los Angeles,CA,United States}	{Travel & Transport,Train Station,}
4002	Thu Dec 30 06:18:20 +0000 2010	49162cecf964a5206e521fe3	{King Street Station (SEA)}	{47.598342908035356,-122.32978105545044,Seattle,WA,United States}	{Travel & Transport,}
4002	Wed Dec 29 14:43:41 +0000 2010	4b3aa9a1f964a520336c25e3	{City of Mount Shasta}	{41.312346986131836,-122.31101632118225,Mt Shasta,CA,United States}	{Outdoors & Recreation,}
4002	Wed Dec 29 14:13:42 +0000 2010	4c8ccb885e048cfa21cfcfcd	{Dunsmuir Amtrak Station (DUN)}	{41.211140389466514,-122.27057933807373,Dunsmuir,CA,United States}	{Travel & Transport,}
4002	Wed Dec 29 09:08:59 +0000 2010	51907ed22fc68508bb18d72b	{Amtrak's Capitol Corridor Station}	{38.58623304961106,-121.49921894073486,Sacramento,CA,United States}	{Travel & Transport,}
4002	Wed Dec 29 06:18:07 +0000 2010	4a07bb4bf964a52097731fe3	{Jack London Square Amtrak (OKJ)}	{37.793778925645704,-122.27169513702393,Oakland,CA,United States}	{Travel & Transport,}
4002	Wed Dec 29 06:17:44 +0000 2010	4a07bb4bf964a52097731fe3	{Jack London Square Amtrak (OKJ)}	{37.793778925645704,-122.27169513702393,Oakland,CA,United States}	{Travel & Transport,}
4002	Tue Dec 28 23:54:29 +0000 2010	4b2ed34ff964a52029e724e3	{San Luis Obispo Amtrak Station (SLO)}	{35.276403220591334,-120.65465569496155,San Luis Obispo,CA,United States}	{Travel & Transport,}
4002	Tue Dec 28 23:53:48 +0000 2010	4bace011f964a5209a143be3	{Jack House}	{35.2769517429431,-120.66618127168458,San Luis Obispo,CA,United States}	{Outdoors & Recreation,}
4002	Tue Dec 28 21:39:07 +0000 2010	4bb656582f70c9b66a428530	{El Capitan State Beach}	{34.46047917427903,-120.02514166331767,Goleta,CA,United States}	{Outdoors & Recreation,}
4002	Tue Dec 28 21:13:24 +0000 2010	4b54d350f964a52053ce27e3	{Santa Barbara Amtrak (SBA)}	{34.41373409773784,-119.69276189804077,Santa Barbara,CA,United States}	{Travel & Transport,}
4002	Tue Dec 28 18:08:18 +0000 2010	45b88de0f964a520ce411fe3	{Union Station}	{34.05573499087499,-118.2361775636673,Los Angeles,CA,United States}	{Travel & Transport,}
4002	Tue Dec 28 13:15:28 +0000 2010	4b342831f964a5209d2525e3	{Starbucks}	{33.81617,-116.457432,Cathedral City,CA,United States}	{Food,}
4002	Tue Dec 14 18:03:48 +0000 2010	4c5091bc0ef3a5936213947a	{Cathedral City Elementary School}	{33.79113026980252,-116.4533642615284,Cathedral City,CA,United States}	{School,Professional & Other Places,}
4002	Sun Dec 12 06:58:01 +0000 2010	4cba446290c9a143148c8dd6	{Carl's Jr.}	{33.81410093,-116.45765841007233,Cathedral City,CA,United States}	{Food,Residence,}
4002	Sun Dec 12 05:28:59 +0000 2010	4ae9fb55f964a52030b821e3	{Starbucks}	{34.071360004460026,-118.0680513381958,El Monte,CA,United States}	{Food,}
4002	Sun Dec 12 02:15:22 +0000 2010	4b54d350f964a52053ce27e3	{Santa Barbara Amtrak (SBA)}	{34.41373409773784,-119.69276189804077,Santa Barbara,CA,United States}	{Travel & Transport,}
4002	Sun Dec 12 02:15:12 +0000 2010	4b54d350f964a52053ce27e3	{Santa Barbara Amtrak (SBA)}	{34.41373409773784,-119.69276189804077,Santa Barbara,CA,United States}	{Travel & Transport,}
4002	Sat Dec 11 23:03:28 +0000 2010	4ce5c97ffe90a35d1355320e	{Southern Pacific's Famous Horseshoe Curve}	{35.329304962225805,-120.68850292718422,San Luis Obispo,CA,United States}	{Outdoors & Recreation,}
4002	Sat Dec 11 21:33:10 +0000 2010	4e85046e7ee676374998176d	{Paso Robles Amtrak Station (PRB)}	{35.622459792388376,-120.68765505767642,Paso Robles,CA,United States}	{Travel & Transport,Train Station,}
4002	Sat Dec 11 20:59:08 +0000 2010	4cc8a2cb786e468809538f09	{Amtrak Coast Starlight}	{35.27661809161821,-120.65432531414919,San Luis Obispo,CA,United States}	{Travel & Transport,Train Station,}
4002	Sat Dec 11 14:11:11 +0000 2010	4bcb2745cc8cd13a38bebecf	{Sacramento, CA}	{38.58111715540504,-121.49424076080324,Sacramento,CA,United States}	{Outdoors & Recreation,}
4002	Sat Dec 11 08:18:52 +0000 2010	4c8ccb885e048cfa21cfcfcd	{Dunsmuir Amtrak Station (DUN)}	{41.211140389466514,-122.27057933807373,Dunsmuir,CA,United States}	{Travel & Transport,}
4002	Sat Dec 11 08:18:52 +0000 2010	4c8ccb885e048cfa21cfcfcd	{Dunsmuir Amtrak Station (DUN)}	{41.211140389466514,-122.27057933807373,Dunsmuir,CA,United States}	{Travel & Transport,}
4002	Sat Dec 11 04:10:50 +0000 2010	4c5cf64394fd0f47da56ca45	{Chemult Amtrak (CMO)}	{43.21728047357669,-121.78149461746216,Chemult,OR,United States}	{Travel & Transport,}
4002	Sat Dec 11 01:20:56 +0000 2010	4b916474f964a520b1b833e3	{A Better Way...To Go}	{44.04538035392761,-123.0200743675232,Springfield,OR,United States}	{Food,}
4002	Fri Dec 10 17:17:22 +0000 2010	49162cecf964a5206e521fe3	{King Street Station (SEA)}	{47.598342908035356,-122.32978105545044,Seattle,WA,United States}	{Travel & Transport,}
4002	Fri Dec 10 15:59:26 +0000 2010	4c73334913228cfa364e2d65	{Downtown Seattle}	{47.6106910986861,-122.33561754226685,Seattle,WA,United States}	{Outdoors & Recreation,}
4002	Fri Dec 10 05:59:24 +0000 2010	4b1b3122f964a52067f923e3	{Emerald Grill}	{47.62010375683714,-122.34263648683067,Seattle,WA,United States}	{Nightlife Spot,}
4002	Fri Dec 10 05:46:10 +0000 2010	4a479f36f964a520e0a91fe3	{Holiday Inn Express and Suites}	{47.62016823513645,-122.34334360253459,Seattle,WA,United States}	{Travel & Transport,Hotel,}
4002	Fri Dec 10 02:20:41 +0000 2010	4b6af3f2f964a520a0e82be3	{Olympia-Lacey Amtrak Station (OLW)}	{46.99140649441798,-122.79431819915771,Olympia,WA,United States}	{Travel & Transport,Train Station,}
4002	Fri Dec 10 02:20:27 +0000 2010	4b6af3f2f964a520a0e82be3	{Olympia-Lacey Amtrak Station (OLW)}	{46.99140649441798,-122.79431819915771,Olympia,WA,United States}	{Travel & Transport,Train Station,}
4002	Fri Dec 10 02:20:17 +0000 2010	4b6af3f2f964a520a0e82be3	{Olympia-Lacey Amtrak Station (OLW)}	{46.99140649441798,-122.79431819915771,Olympia,WA,United States}	{Travel & Transport,Train Station,}
4002	Thu Dec 09 23:52:50 +0000 2010	488a5f73f964a5204f511fe3	{Union Station Amtrak (PDX)}	{45.52906511302793,-122.67691280040766,Portland,OR,United States}	{Travel & Transport,Train Station,}
4002	Thu Dec 09 21:08:18 +0000 2010	4b131b1ef964a5202d9423e3	{Amtrak Station (EUG)}	{44.05507873133573,-123.09237599372864,Eugene,OR,United States}	{Travel & Transport,}
4002	Thu Dec 09 21:08:18 +0000 2010	4b131b1ef964a5202d9423e3	{Amtrak Station (EUG)}	{44.05507873133573,-123.09237599372864,Eugene,OR,United States}	{Travel & Transport,}
4002	Thu Dec 09 16:56:35 +0000 2010	4b13625af964a520bf9623e3	{Klamath Falls Amtrak (KFS)}	{42.22537130210413,-121.77173137664795,Klamath Falls,OR,United States}	{Travel & Transport,}
4002	Thu Dec 09 15:21:35 +0000 2010	4b845706f964a520b12f31e3	{Mount Shasta}	{41.421683811655505,-122.3850260936654,Weed,CA,United States}	{Outdoors & Recreation,}
4002	Thu Dec 09 15:21:28 +0000 2010	4b845706f964a520b12f31e3	{Mount Shasta}	{41.421683811655505,-122.3850260936654,Weed,CA,United States}	{Outdoors & Recreation,}
4002	Thu Dec 09 03:01:46 +0000 2010	4babaf37f964a5201dc03ae3	{Salinas Amtrak (SNS)}	{36.679553827309725,-121.65673971176147,Salinas,CA,United States}	{Travel & Transport,}
4002	Thu Dec 09 01:19:02 +0000 2010	4e85046e7ee676374998176d	{Paso Robles Amtrak Station (PRB)}	{35.622459792388376,-120.68765505767642,Paso Robles,CA,United States}	{Travel & Transport,Train Station,}
4002	Thu Dec 09 00:21:26 +0000 2010	4ce5c97ffe90a35d1355320e	{Southern Pacific's Famous Horseshoe Curve}	{35.329304962225805,-120.68850292718422,San Luis Obispo,CA,United States}	{Outdoors & Recreation,}
4002	Thu Dec 09 00:13:27 +0000 2010	4b2ed34ff964a52029e724e3	{San Luis Obispo Amtrak Station (SLO)}	{35.276403220591334,-120.65465569496155,San Luis Obispo,CA,United States}	{Travel & Transport,}
4002	Thu Dec 09 00:13:26 +0000 2010	4b2ed34ff964a52029e724e3	{San Luis Obispo Amtrak Station (SLO)}	{35.276403220591334,-120.65465569496155,San Luis Obispo,CA,United States}	{Travel & Transport,}
4002	Thu Dec 09 00:12:56 +0000 2010	4bace011f964a5209a143be3	{Jack House}	{35.2769517429431,-120.66618127168458,San Luis Obispo,CA,United States}	{Outdoors & Recreation,}
4002	Thu Dec 09 00:12:55 +0000 2010	4bace011f964a5209a143be3	{Jack House}	{35.2769517429431,-120.66618127168458,San Luis Obispo,CA,United States}	{Outdoors & Recreation,}
4002	Wed Dec 08 21:26:52 +0000 2010	4b54d350f964a52053ce27e3	{Santa Barbara Amtrak (SBA)}	{34.41373409773784,-119.69276189804077,Santa Barbara,CA,United States}	{Travel & Transport,}
4002	Wed Dec 08 21:19:23 +0000 2010	4bde10a50ee3a593e3d52fb0	{Santa Barbara}	{34.420150865879094,-119.69776153564453,Santa Barbara,CA,United States}	{Travel & Transport,Outdoors & Recreation,Hotel,}
4002	Wed Dec 08 19:16:40 +0000 2010	4ad8fa1cf964a520a51621e3	{Metrolink Simi Valley Station}	{34.27000252946881,-118.69536638259886,Simi Valley,CA,United States}	{Travel & Transport,Train Station,}
4002	Wed Dec 08 19:16:40 +0000 2010	4ad8fa1cf964a520a51621e3	{Metrolink Simi Valley Station}	{34.27000252946881,-118.69536638259886,Simi Valley,CA,United States}	{Travel & Transport,Train Station,}
4002	Wed Dec 08 17:30:33 +0000 2010	4ba8cb14f964a52049ef39e3	{Coast Starlight, Amtrak #14}	{34.055894988546896,-118.23413372039795,Los Angeles,CA,United States}	{Travel & Transport,Train Station,}
4002	Wed Dec 08 16:11:13 +0000 2010	4ce5558b5bf68cfadb433c17	{Amtrak 8th Street Yards}	{34.02849234595536,-118.2270123932015,Los Angeles,CA,United States}	{Travel & Transport,}
4002	Wed Dec 08 13:25:00 +0000 2010	4b342831f964a5209d2525e3	{Starbucks}	{33.81617,-116.457432,Cathedral City,CA,United States}	{Food,}
4002	Fri Dec 03 22:52:43 +0000 2010	4cdc22f09dd55941a355dc2e	{Men's Wearhouse}	{33.729101888361534,-116.40253354435272,Palm Desert,CA,United States}	{Shop & Service,Clothing Store,}
4002	Fri Dec 03 20:42:56 +0000 2010	4cdd6d5ac409b60c8157e01a	{Super Smiles}	{33.70804249,-116.26656035,Indio,CA,United States}	{Medical Center,Professional & Other Places,}
4002	Fri Dec 03 20:42:56 +0000 2010	4cdd6d5ac409b60c8157e01a	{Super Smiles}	{33.70804249,-116.26656035,Indio,CA,United States}	{Medical Center,Professional & Other Places,}
4002	Fri Dec 03 20:42:45 +0000 2010	4bd087b7b221c9b63cdcd3d0	{Dr Meraz}	{33.707774,-116.268113,Indio,CA,United States}	{Medical Center,Professional & Other Places,}
4002	Fri Dec 03 02:08:35 +0000 2010	4beef9900e0120a1d4205031	{Stater Brothers}	{33.814860382201545,-116.45621668033749,Cathedral City,CA,United States}	{Shop & Service,Food & Drink Shop,}
4002	Fri Dec 03 02:08:35 +0000 2010	4beef9900e0120a1d4205031	{Stater Brothers}	{33.814860382201545,-116.45621668033749,Cathedral City,CA,United States}	{Shop & Service,Food & Drink Shop,}
4002	Fri Dec 03 00:38:06 +0000 2010	4c7f027ee4b06dcb470a46d7	{99? Only Store}	{33.822192480148885,-116.45928227153316,Cathedral City,CA,United States}	{Shop & Service,}
4002	Fri Dec 03 00:38:05 +0000 2010	4c7f027ee4b06dcb470a46d7	{99? Only Store}	{33.822192480148885,-116.45928227153316,Cathedral City,CA,United States}	{Shop & Service,}
4002	Thu Dec 02 05:53:11 +0000 2010	4b1c0845f964a520020124e3	{Starbucks}	{34.07133778663426,-117.9588907957077,Baldwin Park,CA,United States}	{Food,}
4002	Thu Dec 02 05:28:54 +0000 2010	4ce5558b5bf68cfadb433c17	{Amtrak 8th Street Yards}	{34.02849234595536,-118.2270123932015,Los Angeles,CA,United States}	{Travel & Transport,}
4002	Thu Dec 02 02:19:04 +0000 2010	4b54d350f964a52053ce27e3	{Santa Barbara Amtrak (SBA)}	{34.41373409773784,-119.69276189804077,Santa Barbara,CA,United States}	{Travel & Transport,}
4002	Thu Dec 02 02:19:04 +0000 2010	4b54d350f964a52053ce27e3	{Santa Barbara Amtrak (SBA)}	{34.41373409773784,-119.69276189804077,Santa Barbara,CA,United States}	{Travel & Transport,}
4002	Wed Dec 01 22:48:10 +0000 2010	4ce5c97ffe90a35d1355320e	{Southern Pacific's Famous Horseshoe Curve}	{35.329304962225805,-120.68850292718422,San Luis Obispo,CA,United States}	{Outdoors & Recreation,}
4002	Wed Dec 01 22:48:10 +0000 2010	4ce5c97ffe90a35d1355320e	{Southern Pacific's Famous Horseshoe Curve}	{35.329304962225805,-120.68850292718422,San Luis Obispo,CA,United States}	{Outdoors & Recreation,}
4002	Wed Dec 01 19:49:40 +0000 2010	4babaf37f964a5201dc03ae3	{Salinas Amtrak (SNS)}	{36.679553827309725,-121.65673971176147,Salinas,CA,United States}	{Travel & Transport,}
4002	Wed Dec 01 14:35:53 +0000 2010	51907ed22fc68508bb18d72b	{Amtrak's Capitol Corridor Station}	{38.58623304961106,-121.49921894073486,Sacramento,CA,United States}	{Travel & Transport,}
4002	Wed Dec 01 04:12:52 +0000 2010	4c5cf64394fd0f47da56ca45	{Chemult Amtrak (CMO)}	{43.21728047357669,-121.78149461746216,Chemult,OR,United States}	{Travel & Transport,}
4002	Wed Dec 01 01:14:16 +0000 2010	4b131b1ef964a5202d9423e3	{Amtrak Station (EUG)}	{44.05507873133573,-123.09237599372864,Eugene,OR,United States}	{Travel & Transport,}
4002	Tue Nov 30 21:56:03 +0000 2010	488a5f73f964a5204f511fe3	{Union Station Amtrak (PDX)}	{45.52906511302793,-122.67691280040766,Portland,OR,United States}	{Travel & Transport,Train Station,}
4002	Tue Nov 30 19:14:13 +0000 2010	4b6af3f2f964a520a0e82be3	{Olympia-Lacey Amtrak Station (OLW)}	{46.99140649441798,-122.79431819915771,Olympia,WA,United States}	{Travel & Transport,Train Station,}
4002	Tue Nov 30 17:24:34 +0000 2010	49162cecf964a5206e521fe3	{King Street Station (SEA)}	{47.598342908035356,-122.32978105545044,Seattle,WA,United States}	{Travel & Transport,}
4002	Tue Nov 30 15:56:10 +0000 2010	4ce7dd34948f224b39abec5d	{Amtrak Yard Facility Seattle}	{47.59211408565565,-122.3305247842617,Seattle,WA,United States}	{Professional & Other Places,}
4002	Tue Nov 30 15:56:10 +0000 2010	4ce7dd34948f224b39abec5d	{Amtrak Yard Facility Seattle}	{47.59211408565565,-122.3305247842617,Seattle,WA,United States}	{Professional & Other Places,}
4002	Tue Nov 30 06:28:57 +0000 2010	4a479f36f964a520e0a91fe3	{Holiday Inn Express and Suites}	{47.62016823513645,-122.34334360253459,Seattle,WA,United States}	{Travel & Transport,Hotel,}
4002	Tue Nov 30 06:28:57 +0000 2010	4a479f36f964a520e0a91fe3	{Holiday Inn Express and Suites}	{47.62016823513645,-122.34334360253459,Seattle,WA,United States}	{Travel & Transport,Hotel,}
4002	Tue Nov 30 02:45:38 +0000 2010	4b6af3f2f964a520a0e82be3	{Olympia-Lacey Amtrak Station (OLW)}	{46.99140649441798,-122.79431819915771,Olympia,WA,United States}	{Travel & Transport,Train Station,}
4002	Mon Nov 29 22:21:09 +0000 2010	4b281efef964a520548f24e3	{Amtrak Station (ALY)}	{44.63024509634495,-123.1029224395752,Albany,OR,United States}	{Travel & Transport,Train Station,}
4002	Mon Nov 29 21:30:35 +0000 2010	4b131b1ef964a5202d9423e3	{Amtrak Station (EUG)}	{44.05507873133573,-123.09237599372864,Eugene,OR,United States}	{Travel & Transport,}
4002	Mon Nov 29 20:30:04 +0000 2010	4cf40d45cc61a35d3f70239e	{Oakridge, OR}	{43.74590382702703,-122.47869462534457,Oakridge,OR,United States}	{Outdoors & Recreation,}
4002	Mon Nov 29 20:19:06 +0000 2010	4c001145369476b03fcd8e1f	{Lookout Point Reservoir}	{43.91690748711174,-122.7505874633789,Fall Creek,OR,United States}	{Outdoors & Recreation,}
4002	Mon Nov 29 20:19:06 +0000 2010	4c001145369476b03fcd8e1f	{Lookout Point Reservoir}	{43.91690748711174,-122.7505874633789,Fall Creek,OR,United States}	{Outdoors & Recreation,}
4002	Mon Nov 29 15:25:17 +0000 2010	4c3e2289b8b4be9a3db6cbef	{Dorris, Ca}	{41.96266636312613,-121.91910248863715,Dorris,CA,United States}	{Outdoors & Recreation,}
4002	Mon Nov 29 14:33:21 +0000 2010	4b845706f964a520b12f31e3	{Mount Shasta}	{41.421683811655505,-122.3850260936654,Weed,CA,United States}	{Outdoors & Recreation,}
4002	Mon Nov 29 05:40:31 +0000 2010	4a07bb4bf964a52097731fe3	{Jack London Square Amtrak (OKJ)}	{37.793778925645704,-122.27169513702393,Oakland,CA,United States}	{Travel & Transport,}
4002	Mon Nov 29 04:33:47 +0000 2010	440d71eef964a5208e301fe3	{San Jose Diridon Caltrain Station & Amtrak Station}	{37.329926728332985,-121.90247297286987,San Jose,CA,United States}	{Travel & Transport,}
4002	Mon Nov 29 04:33:47 +0000 2010	440d71eef964a5208e301fe3	{San Jose Diridon Caltrain Station & Amtrak Station}	{37.329926728332985,-121.90247297286987,San Jose,CA,United States}	{Travel & Transport,}
4002	Mon Nov 29 02:56:46 +0000 2010	4babaf37f964a5201dc03ae3	{Salinas Amtrak (SNS)}	{36.679553827309725,-121.65673971176147,Salinas,CA,United States}	{Travel & Transport,}
4002	Sun Nov 28 22:11:39 +0000 2010	4b51fa3bf964a520be5e27e3	{Vandenberg Air Force Base}	{34.74247216271181,-120.53386048173549,Vandenberg AFB,CA,United States}	{Professional & Other Places,}
4002	Sun Nov 28 21:00:47 +0000 2010	4c34e97aa0ced13ab3fa186e	{Santa Barbara}	{34.423632,-119.71120225,Santa Barbara,CA,United States}	{Outdoors & Recreation,}
4002	Sun Nov 28 16:05:28 +0000 2010	4ce5558b5bf68cfadb433c17	{Amtrak 8th Street Yards}	{34.02849234595536,-118.2270123932015,Los Angeles,CA,United States}	{Travel & Transport,}
4002	Sun Nov 28 16:05:28 +0000 2010	4ce5558b5bf68cfadb433c17	{Amtrak 8th Street Yards}	{34.02849234595536,-118.2270123932015,Los Angeles,CA,United States}	{Travel & Transport,}
4002	Wed Nov 24 23:45:51 +0000 2010	4ceda3a528abb60c3b34b909	{The Provost Palace}	{33.797958,-116.438515,Cathedral City,CA,United States}	{}
4002	Wed Nov 24 20:44:50 +0000 2010	4beef9900e0120a1d4205031	{Stater Brothers}	{33.814860382201545,-116.45621668033749,Cathedral City,CA,United States}	{Shop & Service,Food & Drink Shop,}
4002	Wed Nov 24 01:41:53 +0000 2010	4b54e806f964a52084d227e3	{Target}	{33.789582662519535,-116.48149508230743,Cathedral City,CA,United States}	{Shop & Service,}
4002	Wed Nov 24 00:37:07 +0000 2010	4b8039b1f964a5205f5e30e3	{Coachella Valley Animal Campus}	{33.82750526028741,-116.40414162244788,Thousand Palms,CA,United States}	{Professional & Other Places,}
4002	Wed Nov 24 00:37:07 +0000 2010	4b8039b1f964a5205f5e30e3	{Coachella Valley Animal Campus}	{33.82750526028741,-116.40414162244788,Thousand Palms,CA,United States}	{Professional & Other Places,}
4002	Mon Nov 22 07:37:19 +0000 2010	4c0578bd761ac9b6f2901f74	{Taco Bell}	{33.81824862722406,-116.45863688724752,Cathedral City,CA,United States}	{Food,}
4002	Mon Nov 22 05:24:18 +0000 2010	4ae9fb55f964a52030b821e3	{Starbucks}	{34.071360004460026,-118.0680513381958,El Monte,CA,United States}	{Food,}
4002	Mon Nov 22 02:12:40 +0000 2010	4b54d350f964a52053ce27e3	{Santa Barbara Amtrak (SBA)}	{34.41373409773784,-119.69276189804077,Santa Barbara,CA,United States}	{Travel & Transport,}
4002	Sun Nov 21 22:35:29 +0000 2010	4ce5c97ffe90a35d1355320e	{Southern Pacific's Famous Horseshoe Curve}	{35.329304962225805,-120.68850292718422,San Luis Obispo,CA,United States}	{Outdoors & Recreation,}
4002	Sun Nov 21 21:34:51 +0000 2010	4c0e81ee336220a1fc52cc77	{City of Paso Robles}	{35.62667495998369,-120.69159507751465,Paso robles,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
