1721	Sat Dec 03 15:17:06 +0000 2011	4eda3d6f61af8a14b6192ea3	{32103 Corte Bonilio}	{33.47612,-117.1304,Temecula,CA,United States}	{}
1721	Mon Feb 28 02:44:47 +0000 2011	4bbc78daafe1b713e164304b	{La Casa de Tenaja}	{33.528043326001104,-117.30875779949993,Murrieta,CA,United States}	{Residence,}
1721	Sun Feb 27 18:58:26 +0000 2011	4bb6b1292f70c9b63ae18530	{PetSmart}	{33.69648275507516,-117.33695193646263,Lake Elsinore,CA,United States}	{Shop & Service,}
1721	Sat Feb 26 22:11:09 +0000 2011	4ba6a27af964a520c46439e3	{BROKER WEST Real Estate Co.}	{33.533381957638305,-117.18360900878906,Murrieta,CA,United States}	{Professional & Other Places,}
1721	Fri Feb 25 20:58:17 +0000 2011	4af48546f964a52071f321e3	{In-N-Out Burger}	{33.51497088666721,-117.15893391972779,Temecula,CA,United States}	{Food,}
1721	Tue Feb 22 15:23:45 +0000 2011	4d5de68a5b276dcb140cf3c5	{Keller Williams Family Reunion}	{33.799655511130425,-117.92016506195068,Anaheim,CA,United States}	{Professional & Other Places,}
1721	Tue Feb 08 18:57:59 +0000 2011	4c8e5180daa937040d974bb1	{SRCAR}	{33.53251505221816,-117.17873802570783,Murrieta,CA,United States}	{}
===
1721	Mon Oct 11 12:34:59 +0000 2010	4bbc78daafe1b713e164304b	{La Casa de Tenaja}	{33.528043326001104,-117.30875779949993,Murrieta,CA,United States}	{Residence,}
===
1721	Wed Sep 15 15:55:32 +0000 2010	4b6244d4f964a520843f2ae3	{Carnitas Express}	{33.55714070154615,-117.20109701156616,Murrieta,CA,United States}	{Food,}
1721	Fri Sep 10 18:50:39 +0000 2010	4af48546f964a52071f321e3	{In-N-Out Burger}	{33.51497088666721,-117.15893391972779,Temecula,CA,United States}	{Food,}
1721	Thu Aug 26 17:57:30 +0000 2010	4af48546f964a52071f321e3	{In-N-Out Burger}	{33.51497088666721,-117.15893391972779,Temecula,CA,United States}	{Food,}
1721	Tue Aug 17 01:04:42 +0000 2010	4b6244d4f964a520843f2ae3	{Carnitas Express}	{33.55714070154615,-117.20109701156616,Murrieta,CA,United States}	{Food,}
1721	Fri Aug 13 15:09:52 +0000 2010	4b4a5c43f964a5202d8526e3	{Albertsons}	{33.59578378546243,-117.2419856831737,Wildomar,CA,United States}	{Shop & Service,Food & Drink Shop,}
1721	Thu Aug 12 22:52:39 +0000 2010	4a5a6981f964a5204bba1fe3	{Costco}	{33.521184356974715,-117.15474655319568,Temecula,CA,United States}	{Shop & Service,Food & Drink Shop,}
1721	Thu Aug 12 22:42:25 +0000 2010	4b8855ddf964a5201cf031e3	{Lowe's Home Improvement}	{33.5305558688888,-117.14983463287354,Temecula,CA,United States}	{Shop & Service,}
1721	Thu Aug 12 22:00:08 +0000 2010	4c646d7058810f470c310c1e	{Costco Tire Center}	{33.521197,-117.15511051666667,Temecula,CA,United States}	{}
1721	Thu Aug 12 19:14:11 +0000 2010	4c1a6d01013795213cb246f3	{Express Tire}	{33.490635,-117.143341,Temecula,CA,United States}	{Shop & Service,}
1721	Thu Aug 12 18:42:51 +0000 2010	4a5a6981f964a5204bba1fe3	{Costco}	{33.521184356974715,-117.15474655319568,Temecula,CA,United States}	{Shop & Service,Food & Drink Shop,}
1721	Wed Aug 11 17:24:40 +0000 2010	4af48546f964a52071f321e3	{In-N-Out Burger}	{33.51497088666721,-117.15893391972779,Temecula,CA,United States}	{Food,}
1721	Fri Aug 06 23:18:16 +0000 2010	4af48546f964a52071f321e3	{In-N-Out Burger}	{33.51497088666721,-117.15893391972779,Temecula,CA,United States}	{Food,}
1721	Thu Aug 05 18:23:14 +0000 2010	4af48546f964a52071f321e3	{In-N-Out Burger}	{33.51497088666721,-117.15893391972779,Temecula,CA,United States}	{Food,}
1721	Thu Aug 05 00:43:58 +0000 2010	4a5a6981f964a5204bba1fe3	{Costco}	{33.521184356974715,-117.15474655319568,Temecula,CA,United States}	{Shop & Service,Food & Drink Shop,}
1721	Sat Jul 31 23:05:58 +0000 2010	4a5a6981f964a5204bba1fe3	{Costco}	{33.521184356974715,-117.15474655319568,Temecula,CA,United States}	{Shop & Service,Food & Drink Shop,}
1721	Sat Jul 31 19:37:26 +0000 2010	486ba29bf964a520f7501fe3	{Original Tommy's Hamburgers}	{33.844435,-117.53721546666667,Corona,CA,United States}	{Food,}
1721	Thu Jul 29 22:57:08 +0000 2010	4a5a6981f964a5204bba1fe3	{Costco}	{33.521184356974715,-117.15474655319568,Temecula,CA,United States}	{Shop & Service,Food & Drink Shop,}
1721	Thu Jul 29 17:05:17 +0000 2010	4ba6a27af964a520c46439e3	{BROKER WEST Real Estate Co.}	{33.533381957638305,-117.18360900878906,Murrieta,CA,United States}	{Professional & Other Places,}
1721	Mon Jul 26 23:04:02 +0000 2010	4af48546f964a52071f321e3	{In-N-Out Burger}	{33.51497088666721,-117.15893391972779,Temecula,CA,United States}	{Food,}
1721	Mon Jul 26 00:05:47 +0000 2010	4b4a5bb2f964a5201f8526e3	{Costco Wholesale}	{33.69481607942746,-117.33677387237549,Lake Elsinore,CA,United States}	{Shop & Service,}
1721	Sun Jul 25 23:03:39 +0000 2010	4b806962f964a520de6f30e3	{Team Dykstra Car Wash}	{33.84458005428314,-117.53814,Corona,CA,United States}	{Shop & Service,}
1721	Sun Jul 25 21:35:13 +0000 2010	4d20d68e5c4ca1cd13a1a43d	{Vernal Pools-Santa Rosa Plateau}	{33.50883834833482,-117.28895782288355,Murrieta,CA,United States}	{Outdoors & Recreation,}
1721	Sun Jul 25 19:04:56 +0000 2010	4baacb8af964a52015873ae3	{Santa Rosa Plateau}	{33.527176708018764,-117.28403263650763,Murrieta,CA,United States}	{Outdoors & Recreation,}
1721	Sun Jul 25 06:26:10 +0000 2010	4b6efe1bf964a52050d52ce3	{McDonald's}	{33.59677911,-117.24305303,Wildomar,CA,United States}	{Food,}
1721	Sun Jul 25 06:19:27 +0000 2010	4baba014f964a52066ba3ae3	{Stater Bros.}	{33.596965961439416,-117.24769273480244,Wildomar,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1721	Sun Jul 25 03:41:14 +0000 2010	4bbc78daafe1b713e164304b	{La Casa de Tenaja}	{33.528043326001104,-117.30875779949993,Murrieta,CA,United States}	{Residence,}
1721	Sat Jul 24 23:19:07 +0000 2010	4ba6a27af964a520c46439e3	{BROKER WEST Real Estate Co.}	{33.533381957638305,-117.18360900878906,Murrieta,CA,United States}	{Professional & Other Places,}
1721	Sat Jul 24 18:45:52 +0000 2010	4b4ce8f2f964a520d4c326e3	{Chili's Grill & Bar}	{33.502792,-117.149994,Temecula,CA,United States}	{Food,}
1721	Sat Jul 24 18:36:25 +0000 2010	4b4ce8f2f964a520d4c326e3	{Chili's Grill & Bar}	{33.502792,-117.149994,Temecula,CA,United States}	{Food,}
1721	Sat Jul 24 03:28:18 +0000 2010	4bbc78daafe1b713e164304b	{La Casa de Tenaja}	{33.528043326001104,-117.30875779949993,Murrieta,CA,United States}	{Residence,}
1721	Fri Jul 23 14:44:40 +0000 2010	4bbc78daafe1b713e164304b	{La Casa de Tenaja}	{33.528043326001104,-117.30875779949993,Murrieta,CA,United States}	{Residence,}
1721	Wed Jul 21 23:56:16 +0000 2010	4a5a6981f964a5204bba1fe3	{Costco}	{33.521184356974715,-117.15474655319568,Temecula,CA,United States}	{Shop & Service,Food & Drink Shop,}
1721	Wed Jul 21 18:05:59 +0000 2010	4c3dd0a1b36ac928beea0586	{Nash Dental Care}	{33.506403,-117.14375674724579,Temecula,CA,United States}	{}
1721	Mon Jul 19 20:04:15 +0000 2010	4af48546f964a52071f321e3	{In-N-Out Burger}	{33.51497088666721,-117.15893391972779,Temecula,CA,United States}	{Food,}
1721	Sun Jul 18 16:24:57 +0000 2010	4bbc78daafe1b713e164304b	{La Casa de Tenaja}	{33.528043326001104,-117.30875779949993,Murrieta,CA,United States}	{Residence,}
1721	Thu Jul 15 19:48:39 +0000 2010	4af48546f964a52071f321e3	{In-N-Out Burger}	{33.51497088666721,-117.15893391972779,Temecula,CA,United States}	{Food,}
1721	Wed Jul 14 14:58:48 +0000 2010	4c3dd0a1b36ac928beea0586	{Nash Dental Care}	{33.506403,-117.14375674724579,Temecula,CA,United States}	{}
1721	Tue Jul 13 19:24:25 +0000 2010	4ba6a27af964a520c46439e3	{BROKER WEST Real Estate Co.}	{33.533381957638305,-117.18360900878906,Murrieta,CA,United States}	{Professional & Other Places,}
1721	Thu Jul 08 01:58:22 +0000 2010	4bc8d94968f976b0731c5c83	{Inland Valley Medical Center}	{33.591798788792296,-117.23792060227854,Wildomar,CA,United States}	{Medical Center,Professional & Other Places,}
1721	Tue Jul 06 15:12:01 +0000 2010	4bc8d94968f976b0731c5c83	{Inland Valley Medical Center}	{33.591798788792296,-117.23792060227854,Wildomar,CA,United States}	{Medical Center,Professional & Other Places,}
1721	Sun Jul 04 03:05:49 +0000 2010	4b9c10adf964a520664636e3	{CA-74 (Ortega Highway)}	{33.533647168906896,-117.57499841220898,Orange County,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
1721	Fri Jul 02 00:32:29 +0000 2010	4d20d68e5c4ca1cd13a1a43d	{Vernal Pools-Santa Rosa Plateau}	{33.50883834833482,-117.28895782288355,Murrieta,CA,United States}	{Outdoors & Recreation,}
1721	Thu Jul 01 18:07:44 +0000 2010	4af48546f964a52071f321e3	{In-N-Out Burger}	{33.51497088666721,-117.15893391972779,Temecula,CA,United States}	{Food,}
1721	Thu Jul 01 03:49:12 +0000 2010	4bbc78daafe1b713e164304b	{La Casa de Tenaja}	{33.528043326001104,-117.30875779949993,Murrieta,CA,United States}	{Residence,}
1721	Wed Jun 30 19:46:12 +0000 2010	4ba6a27af964a520c46439e3	{BROKER WEST Real Estate Co.}	{33.533381957638305,-117.18360900878906,Murrieta,CA,United States}	{Professional & Other Places,}
1721	Tue Jun 29 15:03:13 +0000 2010	45a90a24f964a52020411fe3	{Golden Nugget Hotel & Casino}	{36.17029099081043,-115.14497995376587,Las Vegas,NV,United States}	{Nightlife Spot,Travel & Transport,Arts & Entertainment,}
1721	Tue Jun 29 01:52:46 +0000 2010	45a90a24f964a52020411fe3	{Golden Nugget Hotel & Casino}	{36.17029099081043,-115.14497995376587,Las Vegas,NV,United States}	{Nightlife Spot,Travel & Transport,Arts & Entertainment,}
1721	Sun Jun 27 19:10:50 +0000 2010	4b104e38f964a520706d23e3	{In-N-Out Burger}	{34.42708814624675,-117.37814690808042,Hesperia,CA,United States}	{Food,}
1721	Sun Jun 27 12:33:20 +0000 2010	4c27450ec11dc9b6f7492a24	{Liberty Oaks Ranch-Tenaja}	{33.519092418995456,-117.30962735774808,Murrieta,CA,United States}	{}
1721	Sat Jun 26 04:55:18 +0000 2010	4bbc78daafe1b713e164304b	{La Casa de Tenaja}	{33.528043326001104,-117.30875779949993,Murrieta,CA,United States}	{Residence,}
1721	Sat Jun 26 00:43:11 +0000 2010	4b6244d4f964a520843f2ae3	{Carnitas Express}	{33.55714070154615,-117.20109701156616,Murrieta,CA,United States}	{Food,}
1721	Thu Jun 24 15:05:53 +0000 2010	4bbc78daafe1b713e164304b	{La Casa de Tenaja}	{33.528043326001104,-117.30875779949993,Murrieta,CA,United States}	{Residence,}
1721	Wed Jun 23 03:17:20 +0000 2010	4bbc78daafe1b713e164304b	{La Casa de Tenaja}	{33.528043326001104,-117.30875779949993,Murrieta,CA,United States}	{Residence,}
1721	Tue Jun 22 19:16:54 +0000 2010	4a5a6981f964a5204bba1fe3	{Costco}	{33.521184356974715,-117.15474655319568,Temecula,CA,United States}	{Shop & Service,Food & Drink Shop,}
1721	Mon Jun 21 03:01:35 +0000 2010	4c0bfe77a1b32d7f61dd9bf0	{ARCO}	{33.595111727708975,-117.24694634890112,Wildomar,CA,United States}	{Shop & Service,}
1721	Sat Jun 19 03:52:59 +0000 2010	4bbc78daafe1b713e164304b	{La Casa de Tenaja}	{33.528043326001104,-117.30875779949993,Murrieta,CA,United States}	{Residence,}
1721	Sat Jun 19 00:22:39 +0000 2010	4ba6a27af964a520c46439e3	{BROKER WEST Real Estate Co.}	{33.533381957638305,-117.18360900878906,Murrieta,CA,United States}	{Professional & Other Places,}
1721	Mon Jun 14 23:40:35 +0000 2010	4bf361522d6295211ef65f58	{French Valley Airport}	{33.57581940960927,-117.13030815124512,Murrieta,CA,United States}	{Travel & Transport,}
1721	Wed Jun 09 18:41:45 +0000 2010	4af48546f964a52071f321e3	{In-N-Out Burger}	{33.51497088666721,-117.15893391972779,Temecula,CA,United States}	{Food,}
1721	Wed May 19 04:25:19 +0000 2010	4ba6a27af964a520c46439e3	{BROKER WEST Real Estate Co.}	{33.533381957638305,-117.18360900878906,Murrieta,CA,United States}	{Professional & Other Places,}
1721	Wed May 19 00:59:27 +0000 2010	4ba6a27af964a520c46439e3	{BROKER WEST Real Estate Co.}	{33.533381957638305,-117.18360900878906,Murrieta,CA,United States}	{Professional & Other Places,}
1721	Sun May 16 12:52:50 +0000 2010	4bbc78daafe1b713e164304b	{La Casa de Tenaja}	{33.528043326001104,-117.30875779949993,Murrieta,CA,United States}	{Residence,}
1721	Sat May 15 23:12:32 +0000 2010	4b6244d4f964a520843f2ae3	{Carnitas Express}	{33.55714070154615,-117.20109701156616,Murrieta,CA,United States}	{Food,}
1721	Fri May 14 09:16:43 +0000 2010	4bbc78daafe1b713e164304b	{La Casa de Tenaja}	{33.528043326001104,-117.30875779949993,Murrieta,CA,United States}	{Residence,}
1721	Wed May 12 18:00:18 +0000 2010	4beaec46b3352d7fb6ca55d2	{Southwest Riverside County Association of REALTORS}	{33.5313355922699,-117.18477308750153,Murrieta,CA,United States}	{Shop & Service,}
1721	Wed May 12 17:58:34 +0000 2010	4beaec46b3352d7fb6ca55d2	{Southwest Riverside County Association of REALTORS}	{33.5313355922699,-117.18477308750153,Murrieta,CA,United States}	{Shop & Service,}
1721	Tue May 11 16:16:11 +0000 2010	4b71a76df964a520eb532de3	{Wheatfield Park}	{33.674217672874626,-117.1590315664856,Menifee,CA,United States}	{Outdoors & Recreation,}
1721	Mon May 10 22:46:28 +0000 2010	4ba6a27af964a520c46439e3	{BROKER WEST Real Estate Co.}	{33.533381957638305,-117.18360900878906,Murrieta,CA,United States}	{Professional & Other Places,}
1721	Sun May 09 14:35:53 +0000 2010	4bbc78daafe1b713e164304b	{La Casa de Tenaja}	{33.528043326001104,-117.30875779949993,Murrieta,CA,United States}	{Residence,}
1721	Sat May 08 18:29:22 +0000 2010	4b4a5bb2f964a5201f8526e3	{Costco Wholesale}	{33.69481607942746,-117.33677387237549,Lake Elsinore,CA,United States}	{Shop & Service,}
1721	Sat May 08 02:27:17 +0000 2010	4bbc78daafe1b713e164304b	{La Casa de Tenaja}	{33.528043326001104,-117.30875779949993,Murrieta,CA,United States}	{Residence,}
1721	Fri May 07 00:07:50 +0000 2010	4ba6a27af964a520c46439e3	{BROKER WEST Real Estate Co.}	{33.533381957638305,-117.18360900878906,Murrieta,CA,United States}	{Professional & Other Places,}
1721	Wed May 05 23:21:04 +0000 2010	4ba6a27af964a520c46439e3	{BROKER WEST Real Estate Co.}	{33.533381957638305,-117.18360900878906,Murrieta,CA,United States}	{Professional & Other Places,}
1721	Mon May 03 14:26:25 +0000 2010	4bdbdbf53904a593fb4d4c9e	{Emerald Desert RV Resort}	{33.7739819934844,-116.33879533203603,Palm Desert,CA,United States}	{Travel & Transport,Hotel,}
1721	Sun May 02 22:41:08 +0000 2010	4ae8eb57f964a52057b321e3	{In-N-Out Burger}	{33.81575233916019,-116.4013635021758,Thousand Palms,CA,United States}	{Food,}
1721	Sat May 01 22:25:19 +0000 2010	4bdbdbf53904a593fb4d4c9e	{Emerald Desert RV Resort}	{33.7739819934844,-116.33879533203603,Palm Desert,CA,United States}	{Travel & Transport,Hotel,}
1721	Sat May 01 18:26:06 +0000 2010	4b252136f964a520a86c24e3	{College Of The Desert}	{33.73219186792935,-116.38795852661133,Palm Desert,CA,United States}	{College & University,}
1721	Sat May 01 14:25:31 +0000 2010	4bdbdbf53904a593fb4d4c9e	{Emerald Desert RV Resort}	{33.7739819934844,-116.33879533203603,Palm Desert,CA,United States}	{Travel & Transport,Hotel,}
1721	Sat May 01 01:31:58 +0000 2010	4bc891ad92b376b01ca6513a	{Emerald Desert RV Park}	{33.774635,-116.33979,Palm Desert,CA,United States}	{Travel & Transport,Hotel,}
1721	Fri Apr 30 19:56:12 +0000 2010	4ae8eb57f964a52057b321e3	{In-N-Out Burger}	{33.81575233916019,-116.4013635021758,Thousand Palms,CA,United States}	{Food,}
1721	Fri Apr 30 01:59:30 +0000 2010	4bbc78daafe1b713e164304b	{La Casa de Tenaja}	{33.528043326001104,-117.30875779949993,Murrieta,CA,United States}	{Residence,}
1721	Tue Apr 27 20:13:35 +0000 2010	4af48546f964a52071f321e3	{In-N-Out Burger}	{33.51497088666721,-117.15893391972779,Temecula,CA,United States}	{Food,}
1721	Thu Apr 22 18:18:02 +0000 2010	4ba6a27af964a520c46439e3	{BROKER WEST Real Estate Co.}	{33.533381957638305,-117.18360900878906,Murrieta,CA,United States}	{Professional & Other Places,}
1721	Tue Apr 20 00:39:39 +0000 2010	482d61baf964a520d64f1fe3	{Denver International Airport (DEN)}	{39.85029261500981,-104.67378616333006,Denver,CO,United States}	{Travel & Transport,}
1721	Sat Apr 17 22:53:15 +0000 2010	4c27db4b9fb5d13a65c49857	{Manitou Springs, CO}	{38.85853389783027,-104.91786541495998,Manitou Springs,CO,United States}	{Outdoors & Recreation,}
1721	Sat Apr 17 02:08:48 +0000 2010	4bc9182db6c49c7415ea8d91	{The Depot Events Center}	{38.834304213523865,-104.82880915,Colorado Springs,CO,United States}	{Professional & Other Places,}
1721	Fri Apr 16 17:24:36 +0000 2010	4b6ef796f964a520bad32ce3	{The Broadmoor}	{38.790151687620444,-104.85042572021484,Colorado Springs,CO,United States}	{Travel & Transport,Shop & Service,Hotel,}
1721	Fri Apr 16 01:38:58 +0000 2010	4ab68cb9f964a520c37720e3	{Garden of the Gods}	{38.87740318082075,-104.8806381225586,Colorado Springs,CO,United States}	{Outdoors & Recreation,}
1721	Wed Apr 14 16:30:28 +0000 2010	482d61baf964a520d64f1fe3	{Denver International Airport (DEN)}	{39.85029261500981,-104.67378616333006,Denver,CO,United States}	{Travel & Transport,}
1721	Wed Apr 14 12:53:17 +0000 2010	4bc012a4461576b083c47932	{Terminal 2}	{32.7319491993048,-117.20266342163086,San Diego,CA,United States}	{Travel & Transport,Airport,}
1721	Sat Apr 10 01:30:28 +0000 2010	4b6ce29bf964a5208e5b2ce3	{Sam's Club}	{33.55393987,-117.1776223,Murrieta,CA,United States}	{Shop & Service,Food & Drink Shop,}
1721	Fri Apr 09 21:44:02 +0000 2010	4a5a6981f964a5204bba1fe3	{Costco}	{33.521184356974715,-117.15474655319568,Temecula,CA,United States}	{Shop & Service,Food & Drink Shop,}
1721	Fri Apr 09 00:39:06 +0000 2010	4b6244d4f964a520843f2ae3	{Carnitas Express}	{33.55714070154615,-117.20109701156616,Murrieta,CA,United States}	{Food,}
1721	Thu Apr 08 01:55:33 +0000 2010	4bbc78daafe1b713e164304b	{La Casa de Tenaja}	{33.528043326001104,-117.30875779949993,Murrieta,CA,United States}	{Residence,}
1721	Wed Apr 07 21:26:20 +0000 2010	4ba6a27af964a520c46439e3	{BROKER WEST Real Estate Co.}	{33.533381957638305,-117.18360900878906,Murrieta,CA,United States}	{Professional & Other Places,}
1721	Wed Apr 07 21:24:54 +0000 2010	4bbcf821a8cf76b09736b1fd	{Bath & Body Works}	{33.52722883590575,-117.15532779693604,Temecula,CA,United States}	{Shop & Service,}
1721	Wed Mar 31 03:48:10 +0000 2010	4d76d5f44e81a143d7c4a6e4	{Mad Dogs Bar & Grill}	{34.47594342,-114.33070921666666,Lake Havasu City,AZ,United States}	{Nightlife Spot,}
1721	Tue Mar 30 19:06:37 +0000 2010	4ba83f3ff964a52036d339e3	{In-N-Out Burger}	{34.47427550237164,-114.347323179245,Lake Havasu City,AZ,United States}	{Food,}
1721	Tue Mar 30 00:38:07 +0000 2010	4b61d060f964a5209c242ae3	{London Bridge}	{34.47153804069303,-114.34754848480225,Lake Havasu City,AZ,United States}	{Outdoors & Recreation,Arts & Entertainment,}
1721	Sun Mar 28 21:38:05 +0000 2010	4ba6a27af964a520c46439e3	{BROKER WEST Real Estate Co.}	{33.533381957638305,-117.18360900878906,Murrieta,CA,United States}	{Professional & Other Places,}
1721	Sun Mar 28 18:45:19 +0000 2010	4af48546f964a52071f321e3	{In-N-Out Burger}	{33.51497088666721,-117.15893391972779,Temecula,CA,United States}	{Food,}
1721	Fri Mar 26 18:31:09 +0000 2010	4c8e5180daa937040d974bb1	{SRCAR}	{33.53251505221816,-117.17873802570783,Murrieta,CA,United States}	{}
1721	Thu Mar 25 21:24:11 +0000 2010	4af48546f964a52071f321e3	{In-N-Out Burger}	{33.51497088666721,-117.15893391972779,Temecula,CA,United States}	{Food,}
1721	Thu Mar 25 16:42:19 +0000 2010	4bab9267f964a52007b53ae3	{Temeku Hills Golf Club}	{33.54752179312075,-117.11138017586488,Temecula,CA,United States}	{}
1721	Thu Mar 25 12:54:05 +0000 2010	4baacb8af964a52015873ae3	{Santa Rosa Plateau}	{33.527176708018764,-117.28403263650763,Murrieta,CA,United States}	{Outdoors & Recreation,}
1721	Wed Mar 24 20:30:11 +0000 2010	4a5a6981f964a5204bba1fe3	{Costco}	{33.521184356974715,-117.15474655319568,Temecula,CA,United States}	{Shop & Service,Food & Drink Shop,}
1721	Wed Mar 24 19:59:37 +0000 2010	4baa6f26f964a520be693ae3	{Green Burrito}	{33.509095347564134,-117.12494428100109,Temecula,CA,United States}	{Food,}
1721	Tue Mar 23 23:14:22 +0000 2010	4ba6a27af964a520c46439e3	{BROKER WEST Real Estate Co.}	{33.533381957638305,-117.18360900878906,Murrieta,CA,United States}	{Professional & Other Places,}
1721	Mon Mar 22 23:31:37 +0000 2010	4ba7fdd6f964a520b0c439e3	{Steve's Burgers West}	{33.74506990758539,-117.0062613650799,Hemet,CA,United States}	{Food,}
1721	Sat Mar 20 18:30:51 +0000 2010	4af48546f964a52071f321e3	{In-N-Out Burger}	{33.51497088666721,-117.15893391972779,Temecula,CA,United States}	{Food,}
1721	Sat Mar 20 04:45:57 +0000 2010	4b9d26fcf964a520579436e3	{Pechanga RV Resort}	{33.45228305412905,-117.10333585739136,Temecula,CA,United States}	{Travel & Transport,Hotel,}
1721	Sat Mar 20 04:45:56 +0000 2010	4b9d26fcf964a520579436e3	{Pechanga RV Resort}	{33.45228305412905,-117.10333585739136,Temecula,CA,United States}	{Travel & Transport,Hotel,}
