2416	Sat Aug 13 14:29:58 +0000 2011	4c470c3e1ddec928c11b9c32	{Highway 3 At Cedar Drive}	{29.37222752088853,-94.96376037597656,La Marque,TX,United States}	{Travel & Transport,}
2416	Fri Jul 22 17:52:41 +0000 2011	4aba79eef964a5207b8120e3	{Clarence Buckingham Memorial Fountain}	{41.8756884045954,-87.61897087097168,Chicago,IL,United States}	{Outdoors & Recreation,Arts & Entertainment,}
2416	Fri Jul 22 15:35:49 +0000 2011	4a15c362f964a520cc781fe3	{Lou Mitchell's}	{41.877998859828715,-87.64200568815419,Chicago,IL,United States}	{Food,}
2416	Fri Jul 22 00:57:23 +0000 2011	4c14342aa5eb76b07c6cc1b7	{Mega Holiday}	{44.7883,-91.519596,Eau Claire,WI,United States}	{Shop & Service,}
2416	Sat Jul 16 18:05:05 +0000 2011	4dd99ca4d22d38ef431dccef	{Pizza Ranch}	{47.44102478027344,-99.11797106266022,Carrington,ND,United States}	{Food,}
2416	Tue Jul 12 20:06:18 +0000 2011	4e1ca9277d8b8fe8c30a277b	{Andy Deterding Ag Aviation--Carrington}	{47.45694,-99.148026,Carrington,ND,United States}	{Travel & Transport,}
2416	Tue Jul 12 12:59:31 +0000 2011	4c684e4c607ad13ad643a82b	{Cenex}	{47.15483748876128,-100.79133527255665,Wilton,ND,United States}	{Shop & Service,}
2416	Tue Jul 12 12:58:50 +0000 2011	4c684e4c607ad13ad643a82b	{Cenex}	{47.15483748876128,-100.79133527255665,Wilton,ND,United States}	{Shop & Service,}
2416	Sat Jul 09 20:23:28 +0000 2011	4c684e4c607ad13ad643a82b	{Cenex}	{47.15483748876128,-100.79133527255665,Wilton,ND,United States}	{Shop & Service,}
2416	Sat Jul 09 18:45:48 +0000 2011	4e18a1ca18a8166f738e1761	{Andy Deterding Ag Aviation--Washburn}	{47.26705393,-100.98820523,Turtle Lake,ND,United States}	{Travel & Transport,}
2416	Thu Jul 07 06:24:40 +0000 2011	4df5c17852b100c2d8020edf	{Washburn, North Dakota}	{47.29927488624353,-101.03058875049369,Washburn,ND,United States}	{Outdoors & Recreation,}
2416	Thu Jul 07 00:22:12 +0000 2011	4b5ccfaef964a520304529e3	{Common Grounds}	{44.48892,-103.857645,Spearfish,SD,United States}	{Food,}
2416	Wed Jul 06 21:33:32 +0000 2011	4c338df47cc0c9b6c8fef19a	{Loaf 'N Jug}	{43.84911794193384,-104.19468382268253,Newcastle,WY,United States}	{Shop & Service,}
2416	Tue Jul 05 16:12:10 +0000 2011	4c719a380e23b1f711b81bdc	{Hastings Entertainment}	{40.38834784289972,-104.71747398376465,Greeley,CO,United States}	{Shop & Service,}
2416	Tue Jul 05 01:14:46 +0000 2011	4ba24a3bf964a52036ea37e3	{Dollar Rent A Car}	{39.8375018384079,-104.71300875518816,Denver,CO,United States}	{Travel & Transport,}
2416	Tue Jul 05 00:58:55 +0000 2011	4b98f92cf964a520865935e3	{DIA Train}	{39.852137623689565,-104.67378616333006,Denver,CO,United States}	{Travel & Transport,Airport,}
2416	Tue Jul 05 00:13:00 +0000 2011	4bcbc7d2937ca593114aaa92	{Concourse B}	{39.85875947854826,-104.6737003326416,Denver,CO,United States}	{Travel & Transport,Airport,}
2416	Mon Jul 04 22:00:48 +0000 2011	4b7851d1f964a52002c52ee3	{Will Rogers World Airport (OKC)}	{35.395493820937496,-97.59653671248208,Oklahoma City,OK,United States}	{Travel & Transport,Airport,}
2416	Fri Jul 01 13:00:05 +0000 2011	4c6c2cb2e6b7b1f78d47a68e	{FinerPhysiques}	{36.41902,-97.9055247,Enid,OK,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Fri Jul 01 01:08:00 +0000 2011	4d1a144a731976ebb27309dc	{Foot Locker}	{36.38813,-97.929511,Enid,OK,United States}	{Shop & Service,Clothing Store,}
2416	Fri Jul 01 00:55:43 +0000 2011	4d3ee52a978476ebfb7657fc	{Dillard's}	{36.388497943640076,-97.9312581148999,Enid,OK,United States}	{Shop & Service,}
2416	Thu Jun 30 16:26:20 +0000 2011	4db07fd8ced789081388b8a6	{Iron Works Fittness & Tanning}	{36.41232574,-97.89101621,Enid,OK,United States}	{Shop & Service,}
2416	Wed Jun 29 22:48:33 +0000 2011	4c6c2cb2e6b7b1f78d47a68e	{FinerPhysiques}	{36.41902,-97.9055247,Enid,OK,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Wed Jun 29 20:23:31 +0000 2011	4e0b898545ddb226bd8fca90	{Andy Deterding Ag Aviation}	{36.672037,-97.794564,Pond Creek,OK,United States}	{Professional & Other Places,}
2416	Wed Jun 29 00:59:21 +0000 2011	4ca0cf77542b224b0b3e09a0	{El Chico}	{36.39131894202594,-97.92388646670791,Enid,OK,United States}	{Food,}
2416	Tue Jun 28 19:30:24 +0000 2011	4c85c0e9d92ea09333e36872	{Phillips 66 / One Stop Shop}	{36.420132,-97.89779126644135,Enid,OK,United States}	{Shop & Service,}
2416	Tue Jun 28 19:21:46 +0000 2011	4e0a29b4483b98d417234348	{B-Renued Salon & Day Spa}	{36.420136,-97.903486,Enid,OK,United States}	{Shop & Service,}
2416	Tue Jun 28 16:35:38 +0000 2011	4c6c2cb2e6b7b1f78d47a68e	{FinerPhysiques}	{36.41902,-97.9055247,Enid,OK,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Tue Jun 28 14:07:24 +0000 2011	4be17b6dd4c362b59505f9ec	{Starbucks}	{36.39108974248381,-97.90766194171577,Enid,OK,United States}	{Food,}
2416	Tue Jun 28 03:39:43 +0000 2011	4b7851d1f964a52002c52ee3	{Will Rogers World Airport (OKC)}	{35.395493820937496,-97.59653671248208,Oklahoma City,OK,United States}	{Travel & Transport,Airport,}
2416	Sun Jun 26 21:04:33 +0000 2011	4de13535c65bcc724f534d7e	{Treasure Island Flea}	{37.820814795455114,-122.37396544376249,San Francisco,CA,United States}	{Outdoors & Recreation,Shop & Service,Arts & Entertainment,}
2416	Sun Jun 26 19:10:20 +0000 2011	4a885e6df964a5200c0620e3	{The Coffee Bean & Tea Leaf}	{37.789903,-122.434059,San Francisco,CA,United States}	{Food,}
2416	Sun Jun 26 16:43:11 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Sat Jun 25 22:41:16 +0000 2011	4390a026f964a5204d2b1fe3	{AMC Van Ness 14}	{37.785289944969335,-122.42002293049931,San Francisco,CA,United States}	{Arts & Entertainment,Movie Theater,}
2416	Sat Jun 25 16:59:46 +0000 2011	4a5619b1f964a5206db41fe3	{Bank of America}	{37.760803,-122.434978,San Francisco,CA,United States}	{Shop & Service,}
2416	Sat Jun 25 16:48:46 +0000 2011	4b9c2efff964a520815236e3	{The UPS Store}	{37.76317,-122.434593,San Francisco,CA,United States}	{Shop & Service,}
2416	Sat Jun 25 15:52:18 +0000 2011	43ccb847f964a520ce2d1fe3	{The Grind Cafe}	{37.771393199665255,-122.43505239486694,San Francisco,CA,United States}	{Food,}
2416	Fri Jun 24 22:13:53 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Fri Jun 24 19:31:14 +0000 2011	4a05f5cff964a520a2721fe3	{Comcast}	{37.766091,-122.407767,San Francisco,CA,United States}	{Shop & Service,}
2416	Fri Jun 24 14:43:46 +0000 2011	49ef4225f964a5208c681fe3	{Katz Bagels}	{37.771725238868974,-122.4331405873328,San Francisco,CA,United States}	{Food,}
2416	Fri Jun 24 04:32:54 +0000 2011	4d9a6d6799c354816b06fe9a	{Yoppi Frozen Yogurt}	{37.790052501845935,-122.434064070512,San Francisco,CA,United States}	{Food,}
2416	Fri Jun 24 04:32:50 +0000 2011	4d9a6d6799c354816b06fe9a	{Yoppi Frozen Yogurt}	{37.790052501845935,-122.434064070512,San Francisco,CA,United States}	{Food,}
2416	Fri Jun 24 04:32:44 +0000 2011	4d9a6d6799c354816b06fe9a	{Yoppi Frozen Yogurt}	{37.790052501845935,-122.434064070512,San Francisco,CA,United States}	{Food,}
2416	Thu Jun 23 23:35:27 +0000 2011	4b4e3a94f964a52016e626e3	{The Sandwich Spot}	{37.7997765,-122.439406,San Francisco,CA,United States}	{Food,}
2416	Thu Jun 23 23:21:57 +0000 2011	4ac8f480f964a52091bd20e3	{neva's beauty}	{37.799073,-122.4415521,San Francisco,CA,United States}	{Shop & Service,}
2416	Thu Jun 23 22:24:24 +0000 2011	4a283a63f964a520ff941fe3	{Niketown}	{37.788598589799385,-122.40668267011642,San Francisco,CA,United States}	{Shop & Service,Clothing Store,}
2416	Thu Jun 23 22:13:09 +0000 2011	4d40a8eb89616dcb2ac206b5	{CVS/pharmacy}	{37.78684990527259,-122.40446985840266,San Francisco,CA,United States}	{Shop & Service,}
2416	Thu Jun 23 22:00:00 +0000 2011	43f5f8a9f964a520a92f1fe3	{San Francisco Public Library - Main Library}	{37.77908269781649,-122.41587728261948,San Francisco,CA,United States}	{Shop & Service,Professional & Other Places,}
2416	Thu Jun 23 15:27:19 +0000 2011	49ef4225f964a5208c681fe3	{Katz Bagels}	{37.771725238868974,-122.4331405873328,San Francisco,CA,United States}	{Food,}
2416	Thu Jun 23 04:02:42 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Thu Jun 23 04:02:42 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Thu Jun 23 02:44:41 +0000 2011	4a3500fff964a5207a9c1fe3	{Star Lynn Beauty Lounge}	{37.771223,-122.431986,San Francisco,CA,United States}	{Shop & Service,}
2416	Tue Jun 21 21:54:47 +0000 2011	4b9c2efff964a520815236e3	{The UPS Store}	{37.76317,-122.434593,San Francisco,CA,United States}	{Shop & Service,}
2416	Tue Jun 21 20:31:25 +0000 2011	43ccb847f964a520ce2d1fe3	{The Grind Cafe}	{37.771393199665255,-122.43505239486694,San Francisco,CA,United States}	{Food,}
2416	Tue Jun 21 14:21:32 +0000 2011	4b68a78ef964a5202d852be3	{Pioneer Park}	{37.80287406435904,-122.40611819485375,San Francisco,CA,United States}	{Outdoors & Recreation,}
2416	Tue Jun 21 14:07:02 +0000 2011	49de821ff964a5205c601fe3	{Coit Tower}	{37.80237527720156,-122.40582704544067,San Francisco,CA,United States}	{Outdoors & Recreation,Government Building,Professional & Other Places,}
2416	Mon Jun 20 22:26:21 +0000 2011	4ab1481ef964a520e16820e3	{Sephora}	{37.78491381929122,-122.40792137895684,San Francisco,CA,United States}	{Shop & Service,}
2416	Mon Jun 20 21:19:47 +0000 2011	4bfd7eebb68d0f4744dfe857	{Chipotle Mexican Grill}	{37.784350612981044,-122.40726470947266,San Francisco,CA,United States}	{Food,}
2416	Mon Jun 20 19:02:54 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Mon Jun 20 16:49:03 +0000 2011	49ef4225f964a5208c681fe3	{Katz Bagels}	{37.771725238868974,-122.4331405873328,San Francisco,CA,United States}	{Food,}
2416	Mon Jun 20 03:55:12 +0000 2011	4d9a6d6799c354816b06fe9a	{Yoppi Frozen Yogurt}	{37.790052501845935,-122.434064070512,San Francisco,CA,United States}	{Food,}
2416	Mon Jun 20 03:41:15 +0000 2011	425c6100f964a520fd201fe3	{The Grove}	{37.78819679801081,-122.43375993024331,San Francisco,CA,United States}	{Food,}
2416	Sat Jun 18 18:39:27 +0000 2011	49ef4225f964a5208c681fe3	{Katz Bagels}	{37.771725238868974,-122.4331405873328,San Francisco,CA,United States}	{Food,}
2416	Fri Jun 17 22:37:13 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Fri Jun 17 20:45:07 +0000 2011	4460d33cf964a52009331fe3	{Duboce Park}	{37.76946702049605,-122.43253230055683,San Francisco,CA,United States}	{Outdoors & Recreation,}
2416	Thu Jun 16 22:54:11 +0000 2011	42cc7080f964a520e9251fe3	{Apple Store}	{37.7858382684861,-122.406513703784,San Francisco,CA,United States}	{Shop & Service,}
2416	Thu Jun 16 17:20:11 +0000 2011	49ef4225f964a5208c681fe3	{Katz Bagels}	{37.771725238868974,-122.4331405873328,San Francisco,CA,United States}	{Food,}
2416	Thu Jun 16 04:45:51 +0000 2011	42fa9500f964a520e2261fe3	{Memphis Minnie's BBQ}	{37.77206,-122.4317,San Francisco,CA,United States}	{Food,}
2416	Wed Jun 15 18:26:48 +0000 2011	4460d33cf964a52009331fe3	{Duboce Park}	{37.76946702049605,-122.43253230055683,San Francisco,CA,United States}	{Outdoors & Recreation,}
2416	Wed Jun 15 18:15:07 +0000 2011	49ef4225f964a5208c681fe3	{Katz Bagels}	{37.771725238868974,-122.4331405873328,San Francisco,CA,United States}	{Food,}
2416	Wed Jun 15 03:39:51 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Wed Jun 15 00:24:24 +0000 2011	43ccb847f964a520ce2d1fe3	{The Grind Cafe}	{37.771393199665255,-122.43505239486694,San Francisco,CA,United States}	{Food,}
2416	Tue Jun 14 15:01:17 +0000 2011	49ef4225f964a5208c681fe3	{Katz Bagels}	{37.771725238868974,-122.4331405873328,San Francisco,CA,United States}	{Food,}
2416	Mon Jun 13 23:18:16 +0000 2011	4a3500fff964a5207a9c1fe3	{Star Lynn Beauty Lounge}	{37.771223,-122.431986,San Francisco,CA,United States}	{Shop & Service,}
2416	Mon Jun 13 19:51:00 +0000 2011	3fd66200f964a52024ee1ee3	{Pork Store Cafe}	{37.77017196507861,-122.4462103843689,San Francisco,CA,United States}	{Food,}
2416	Mon Jun 13 17:17:29 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Sun Jun 12 19:33:41 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Sun Jun 12 17:29:21 +0000 2011	4460d33cf964a52009331fe3	{Duboce Park}	{37.76946702049605,-122.43253230055683,San Francisco,CA,United States}	{Outdoors & Recreation,}
2416	Sun Jun 12 17:19:48 +0000 2011	49ef4225f964a5208c681fe3	{Katz Bagels}	{37.771725238868974,-122.4331405873328,San Francisco,CA,United States}	{Food,}
2416	Sat Jun 11 22:12:46 +0000 2011	4ad27e97f964a520ede120e3	{Victoria's Secret PINK}	{37.78789277881258,-122.40807625222277,San Francisco,CA,United States}	{Shop & Service,Clothing Store,}
2416	Sat Jun 11 22:08:37 +0000 2011	43f8404cf964a520c22f1fe3	{Macy's}	{37.78755853482698,-122.40750653872762,San Francisco,CA,United States}	{Shop & Service,}
2416	Sat Jun 11 02:20:17 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Fri Jun 10 21:00:13 +0000 2011	44610f81f964a52010331fe3	{Safeway}	{37.76883197614526,-122.42831468582152,San Francisco,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
2416	Fri Jun 10 17:50:43 +0000 2011	43ce64f7f964a520dd2d1fe3	{Cafe du Soleil}	{37.771181,-122.4302427,San Francisco,CA,United States}	{Food,}
2416	Fri Jun 10 03:56:30 +0000 2011	4aac8b76f964a5203e5e20e3	{White Horse Pub}	{37.788977,-122.410862,San Francisco,CA,United States}	{Nightlife Spot,}
2416	Fri Jun 10 01:37:33 +0000 2011	4bf5e7eb9abec9b6110125e8	{Burritt Room}	{37.78974132232373,-122.40705850944128,San Francisco,CA,United States}	{Nightlife Spot,}
2416	Thu Jun 09 20:25:13 +0000 2011	45377562f964a520be3b1fe3	{Duboce Park Cafe}	{37.76920751116236,-122.43141525565282,San Francisco,CA,United States}	{Food,}
2416	Thu Jun 09 18:02:11 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Wed Jun 08 18:09:29 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Wed Jun 08 18:09:09 +0000 2011	4460d33cf964a52009331fe3	{Duboce Park}	{37.76946702049605,-122.43253230055683,San Francisco,CA,United States}	{Outdoors & Recreation,}
2416	Tue Jun 07 19:34:42 +0000 2011	4b4e3a94f964a52016e626e3	{The Sandwich Spot}	{37.7997765,-122.439406,San Francisco,CA,United States}	{Food,}
2416	Tue Jun 07 18:12:42 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Tue Jun 07 17:31:17 +0000 2011	49ef4225f964a5208c681fe3	{Katz Bagels}	{37.771725238868974,-122.4331405873328,San Francisco,CA,United States}	{Food,}
2416	Mon Jun 06 16:51:14 +0000 2011	43ccb847f964a520ce2d1fe3	{The Grind Cafe}	{37.771393199665255,-122.43505239486694,San Francisco,CA,United States}	{Food,}
2416	Mon Jun 06 05:04:55 +0000 2011	4a18c332f964a520e5791fe3	{Three Twins Ice Cream}	{37.771933843952475,-122.43035048246384,San Francisco,CA,United States}	{Food,}
2416	Sun Jun 05 00:44:04 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Sat Jun 04 17:35:13 +0000 2011	43ccb847f964a520ce2d1fe3	{The Grind Cafe}	{37.771393199665255,-122.43505239486694,San Francisco,CA,United States}	{Food,}
2416	Sat Jun 04 00:41:37 +0000 2011	4af22683f964a52030e621e3	{Walgreens}	{37.78235038572356,-122.43957162163811,SAN FRANCISCO,CA,United States}	{Shop & Service,}
2416	Fri Jun 03 17:25:10 +0000 2011	43ce64f7f964a520dd2d1fe3	{Cafe du Soleil}	{37.771181,-122.4302427,San Francisco,CA,United States}	{Food,}
2416	Fri Jun 03 03:59:48 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Thu Jun 02 15:51:16 +0000 2011	49ef4225f964a5208c681fe3	{Katz Bagels}	{37.771725238868974,-122.4331405873328,San Francisco,CA,United States}	{Food,}
2416	Thu Jun 02 01:01:44 +0000 2011	45487ec6f964a520863c1fe3	{Sir Francis Drake Hotel}	{37.78896568061761,-122.40844684089706,San Francisco,CA,United States}	{Travel & Transport,}
2416	Wed Jun 01 21:45:58 +0000 2011	452b9d67f964a520423b1fe3	{Hall of Justice}	{37.77533352890043,-122.40388353115281,San Francisco,CA,United States}	{Government Building,Professional & Other Places,}
2416	Mon May 30 20:15:40 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Mon May 30 01:58:20 +0000 2011	45487ec6f964a520863c1fe3	{Sir Francis Drake Hotel}	{37.78896568061761,-122.40844684089706,San Francisco,CA,United States}	{Travel & Transport,}
2416	Sun May 29 18:51:47 +0000 2011	43ccb847f964a520ce2d1fe3	{The Grind Cafe}	{37.771393199665255,-122.43505239486694,San Francisco,CA,United States}	{Food,}
2416	Sun May 29 00:19:40 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Sat May 28 23:27:43 +0000 2011	42fa9500f964a520e2261fe3	{Memphis Minnie's BBQ}	{37.77206,-122.4317,San Francisco,CA,United States}	{Food,}
2416	Sat May 28 19:00:48 +0000 2011	45487ec6f964a520863c1fe3	{Sir Francis Drake Hotel}	{37.78896568061761,-122.40844684089706,San Francisco,CA,United States}	{Travel & Transport,}
2416	Sat May 28 16:10:31 +0000 2011	43ccb847f964a520ce2d1fe3	{The Grind Cafe}	{37.771393199665255,-122.43505239486694,San Francisco,CA,United States}	{Food,}
2416	Fri May 27 17:37:25 +0000 2011	43ccb847f964a520ce2d1fe3	{The Grind Cafe}	{37.771393199665255,-122.43505239486694,San Francisco,CA,United States}	{Food,}
2416	Fri May 27 01:47:56 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Thu May 26 22:36:22 +0000 2011	51fad99f498e402dd7dffe03	{Hair Play}	{37.76736575959036,-122.42878296418132,San Francisco,CA,United States}	{Shop & Service,}
2416	Thu May 26 04:10:31 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Wed May 25 17:13:11 +0000 2011	43ccb847f964a520ce2d1fe3	{The Grind Cafe}	{37.771393199665255,-122.43505239486694,San Francisco,CA,United States}	{Food,}
2416	Wed May 25 03:03:55 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Tue May 24 22:04:29 +0000 2011	4460d33cf964a52009331fe3	{Duboce Park}	{37.76946702049605,-122.43253230055683,San Francisco,CA,United States}	{Outdoors & Recreation,}
2416	Tue May 24 17:09:59 +0000 2011	43ce64f7f964a520dd2d1fe3	{Cafe du Soleil}	{37.771181,-122.4302427,San Francisco,CA,United States}	{Food,}
2416	Tue May 24 03:11:20 +0000 2011	43ccb847f964a520ce2d1fe3	{The Grind Cafe}	{37.771393199665255,-122.43505239486694,San Francisco,CA,United States}	{Food,}
2416	Mon May 23 18:42:23 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Mon May 23 16:45:08 +0000 2011	43ce64f7f964a520dd2d1fe3	{Cafe du Soleil}	{37.771181,-122.4302427,San Francisco,CA,United States}	{Food,}
2416	Sun May 22 21:56:06 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Sun May 22 16:43:57 +0000 2011	49ef4225f964a5208c681fe3	{Katz Bagels}	{37.771725238868974,-122.4331405873328,San Francisco,CA,United States}	{Food,}
2416	Sat May 21 17:21:56 +0000 2011	45377562f964a520be3b1fe3	{Duboce Park Cafe}	{37.76920751116236,-122.43141525565282,San Francisco,CA,United States}	{Food,}
2416	Sat May 21 06:59:12 +0000 2011	4a594de0f964a52031b91fe3	{Marina Theater}	{37.80033273722505,-122.43850994754871,San Francisco,CA,United States}	{Arts & Entertainment,Movie Theater,}
2416	Sat May 21 00:53:16 +0000 2011	49fd1ce0f964a5200b6f1fe3	{Pakwan}	{37.76491004578408,-122.42363985120363,San Francisco,CA,United States}	{Food,}
2416	Fri May 20 23:30:28 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Fri May 20 16:16:40 +0000 2011	49ef4225f964a5208c681fe3	{Katz Bagels}	{37.771725238868974,-122.4331405873328,San Francisco,CA,United States}	{Food,}
2416	Thu May 19 22:10:38 +0000 2011	4b24288bf964a520726224e3	{Foot Locker}	{37.78410299806942,-122.40739591439001,San Francisco,CA,United States}	{Shop & Service,Clothing Store,}
2416	Thu May 19 18:20:55 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Thu May 19 16:39:13 +0000 2011	49ef4225f964a5208c681fe3	{Katz Bagels}	{37.771725238868974,-122.4331405873328,San Francisco,CA,United States}	{Food,}
2416	Thu May 19 00:52:44 +0000 2011	45487ec6f964a520863c1fe3	{Sir Francis Drake Hotel}	{37.78896568061761,-122.40844684089706,San Francisco,CA,United States}	{Travel & Transport,}
2416	Wed May 18 20:13:42 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Wed May 18 14:49:57 +0000 2011	49ef4225f964a5208c681fe3	{Katz Bagels}	{37.771725238868974,-122.4331405873328,San Francisco,CA,United States}	{Food,}
2416	Mon May 16 17:32:47 +0000 2011	4ab81d6ff964a5203d7c20e3	{JCC Fitness Center}	{37.787193,-122.44738138333334,San Francisco,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2416	Mon May 16 02:11:35 +0000 2011	42fa9500f964a520e2261fe3	{Memphis Minnie's BBQ}	{37.77206,-122.4317,San Francisco,CA,United States}	{Food,}
