4053	Wed Aug 03 02:30:59 +0000 2011	4ce1cb6394c3b60c08a378ea	{Boxing Room}	{37.777814,-122.423098,San Francisco,CA,United States}	{Food,}
4053	Mon Apr 25 23:48:27 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Mon Apr 25 02:49:48 +0000 2011	4b4bf0e8f964a520bdab26e3	{Tacolicious}	{37.80069141386642,-122.43679023389005,San Francisco,CA,United States}	{Food,}
4053	Sun Apr 24 23:48:43 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Sun Apr 24 01:51:30 +0000 2011	4a9b30e2f964a520b13420e3	{Romano's Macaroni Grill}	{37.704343898642996,-121.88732922077179,Dublin,CA,United States}	{Food,}
4053	Sat Apr 23 17:58:13 +0000 2011	43dc10aef964a5209a2e1fe3	{Just For You}	{37.7579563893521,-122.38887816667557,San Francisco,CA,United States}	{Food,}
4053	Sat Apr 23 05:40:16 +0000 2011	4c0203cda8e676b0ebe5c532	{Swig}	{37.78680223524854,-122.41249557532203,San Francisco,CA,United States}	{Nightlife Spot,}
4053	Sat Apr 23 03:57:52 +0000 2011	4c53307e4623be9a0a0db5f0	{Jones}	{37.786937739890966,-122.41275552971678,San Francisco,CA,United States}	{Nightlife Spot,}
4053	Sat Apr 23 01:34:02 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Fri Apr 22 00:16:18 +0000 2011	4bf313f7370e76b0c956bd4a	{Mr and Mrs Miscellaneous}	{37.75780582896658,-122.38829612731934,San Francisco,CA,United States}	{Food,}
4053	Thu Apr 21 00:24:48 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Wed Apr 20 00:09:07 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Mon Apr 18 23:48:37 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Mon Apr 18 01:56:17 +0000 2011	49d43d4cf964a5203f5c1fe3	{Pizza Nostra}	{37.765806,-122.40186925,San Francisco,CA,United States}	{Nightlife Spot,Food,}
4053	Sun Apr 17 21:32:20 +0000 2011	4bf313f7370e76b0c956bd4a	{Mr and Mrs Miscellaneous}	{37.75780582896658,-122.38829612731934,San Francisco,CA,United States}	{Food,}
4053	Sun Apr 17 18:04:50 +0000 2011	4aa8ad88f964a520b35120e3	{The Plant Cafe Organic}	{37.800417024747446,-122.4376916885376,San Francisco,CA,United States}	{Food,}
4053	Sun Apr 17 02:29:09 +0000 2011	454cf014f964a520c53c1fe3	{Century San Francisco Centre 9 & XD}	{37.78436333183897,-122.40622401237488,San Francisco,CA,United States}	{Arts & Entertainment,Movie Theater,}
4053	Sun Apr 17 01:59:36 +0000 2011	483588e1f964a520e84f1fe3	{Out the Door}	{37.784792,-122.406676,San Francisco,CA,United States}	{Food,}
4053	Sat Apr 16 21:52:36 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Sat Apr 16 20:08:01 +0000 2011	4b9047c0f964a5201b8133e3	{M&M Thread Salon}	{37.78897439841166,-122.40917142094827,San Francisco,CA,United States}	{Shop & Service,}
4053	Sat Apr 16 19:27:06 +0000 2011	4a00d46ef964a520b4701fe3	{Chiotras Grocery}	{37.75893553884426,-122.40207474630354,San Francisco,CA,United States}	{Food,}
4053	Sat Apr 16 05:57:07 +0000 2011	42911d00f964a52000241fe3	{Redwood Room}	{37.78676743395702,-122.41129098769498,San Francisco,CA,United States}	{Nightlife Spot,}
4053	Sat Apr 16 04:45:59 +0000 2011	4c0203cda8e676b0ebe5c532	{Swig}	{37.78680223524854,-122.41249557532203,San Francisco,CA,United States}	{Nightlife Spot,}
4053	Fri Apr 15 01:24:12 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Thu Apr 14 04:37:02 +0000 2011	437d1980f964a520ae2a1fe3	{Isa Restaurant}	{37.80011493,-122.43747038124972,San Francisco,CA,United States}	{Food,}
4053	Wed Apr 13 02:04:21 +0000 2011	4b5f816df964a52044be29e3	{East High School}	{43.09689508691027,-89.35466552824802,Madison,WI,United States}	{School,Professional & Other Places,}
4053	Tue Apr 12 00:10:00 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Sat Apr 09 19:55:46 +0000 2011	43dc10aef964a5209a2e1fe3	{Just For You}	{37.7579563893521,-122.38887816667557,San Francisco,CA,United States}	{Food,}
4053	Fri Apr 08 01:22:59 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Thu Apr 07 00:13:08 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Wed Apr 06 00:04:43 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Wed Apr 06 00:04:31 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Tue Apr 05 01:37:08 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Mon Apr 04 02:31:26 +0000 2011	49ceaa01f964a5206e5a1fe3	{New Delhi}	{37.78546379227857,-122.40872892990771,San Francisco,CA,United States}	{Food,}
4053	Sun Apr 03 21:21:47 +0000 2011	43f8404cf964a520c22f1fe3	{Macy's}	{37.78755853482698,-122.40750653872762,San Francisco,CA,United States}	{Shop & Service,}
4053	Sun Apr 03 20:21:29 +0000 2011	4bd1e1f1a8b3a593bb9e665f	{The American Grilled Cheese Kitchen}	{37.78241695,-122.392824,San Francisco,CA,United States}	{Food,}
4053	Sun Apr 03 16:22:10 +0000 2011	43dc10aef964a5209a2e1fe3	{Just For You}	{37.7579563893521,-122.38887816667557,San Francisco,CA,United States}	{Food,}
4053	Sun Apr 03 03:23:21 +0000 2011	4b7211a8f964a520126d2de3	{Chandni}	{37.52066145913023,-121.99173890549115,Newark,CA,United States}	{Food,}
4053	Sat Apr 02 22:57:03 +0000 2011	4b8efa58f964a520634233e3	{Modern Nail Bar}	{37.75785776868112,-122.38960600720618,San Francisco,CA,United States}	{Shop & Service,}
4053	Sat Apr 02 21:21:07 +0000 2011	4a7b6137f964a520daea1fe3	{Publico Urban Taqueria}	{37.770883701298075,-122.40734060217753,San Francisco,CA,United States}	{Food,}
4053	Sat Apr 02 19:43:11 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Sat Apr 02 00:12:14 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
4053	Fri Apr 01 01:44:34 +0000 2011	47629427f964a520e54c1fe3	{Serpentine}	{37.75807394,-122.388385,San Francisco,CA,United States}	{Food,}
4053	Thu Mar 31 02:36:52 +0000 2011	4c0b1724340720a137b28793	{Fondue Cowboy}	{37.777667,-122.406998,San Francisco,CA,United States}	{Food,}
4053	Thu Mar 31 00:05:31 +0000 2011	464b8b00f964a520b3461fe3	{UCSF Bakar Fitness & Rec Center}	{37.768348556456026,-122.39311337471008,San Francisco,CA,United States}	{Shop & Service,College & University,Gym / Fitness Center,}
