3887	Mon Aug 08 19:38:22 +0000 2011	4d7c819686cfa143707bcba0	{Sloane Squared}	{37.77373878953342,-122.41735716912531,,,United States}	{Nightlife Spot,}
3887	Thu Jul 28 23:58:13 +0000 2011	4ad3b4d7f964a520cae520e3	{The Nags Head}	{37.780546666666666,-122.47694941666667,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Wed Jul 27 23:06:03 +0000 2011	49eb6b29f964a520d6661fe3	{Tia Margarita}	{37.78217260167517,-122.47826561168509,San Francisco,CA,United States}	{Food,}
3887	Wed Jul 27 17:35:11 +0000 2011	4b105794f964a520426e23e3	{Noah's Bagels}	{37.78660455,-122.45188593864441,San Francisco,CA,United States}	{Food,}
3887	Wed Jul 27 03:45:00 +0000 2011	4e12812ed4c07597ff8a81a9	{Park 77}	{37.71756554001626,-122.47375398874283,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Tue Jul 26 21:07:51 +0000 2011	3fd66200f964a520dcec1ee3	{Blarney Stone Bar & Restaurant}	{37.78005999334045,-122.4799633026123,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Tue Jul 26 03:54:34 +0000 2011	43d0d74cf964a520f62d1fe3	{Presidio Theater}	{37.800192454308096,-122.44189952561615,San Francisco,CA,United States}	{Arts & Entertainment,}
3887	Tue Jul 26 03:18:07 +0000 2011	4a6b9818f964a52049cf1fe3	{Asqew Grill}	{37.800323367118835,-122.437759,San Francisco,CA,United States}	{Food,}
3887	Tue Jul 26 03:18:06 +0000 2011	4a6b9818f964a52049cf1fe3	{Asqew Grill}	{37.800323367118835,-122.437759,San Francisco,CA,United States}	{Food,}
3887	Tue Jul 26 02:36:36 +0000 2011	4a86114cf964a520480020e3	{Parkside Tavern}	{37.742693,-122.487123,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Mon Jul 25 00:05:46 +0000 2011	4c3a462d3849c92891b7c2b1	{Stern Grove Festival}	{37.736117,-122.47899,San Francisco,CA,United States}	{Arts & Entertainment,}
3887	Sun Jul 24 19:29:51 +0000 2011	40bd1880f964a520b3001fe3	{Red's Java House}	{37.78716566682713,-122.38748610019684,San Francisco,CA,United States}	{Food,}
3887	Sun Jul 24 18:26:42 +0000 2011	428bd700f964a5209f231fe3	{The Pig and Whistle}	{37.782003984846526,-122.44905985613045,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Sun Jul 24 18:20:58 +0000 2011	40870b00f964a52096f21ee3	{the Abbey Tavern}	{37.781249302307785,-122.46324084136806,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Sat Jul 23 19:34:08 +0000 2011	49d01698f964a520fd5a1fe3	{Golden Gate Bridge}	{37.81700118722001,-122.47821718454361,San Francisco,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
3887	Sat Jul 23 06:41:32 +0000 2011	4192ab80f964a520021e1fe3	{R Bar}	{37.78787895764054,-122.41987913596937,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Sat Jul 23 02:09:24 +0000 2011	4e22334f45dd950bb02dd97e	{Land O'Booze}	{37.786818,-122.452593,San Francisco,CA,United States}	{Residence,}
3887	Sat Jul 23 01:24:27 +0000 2011	3fd66200f964a520dcec1ee3	{Blarney Stone Bar & Restaurant}	{37.78005999334045,-122.4799633026123,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Fri Jul 22 00:34:04 +0000 2011	4e12812ed4c07597ff8a81a9	{Park 77}	{37.71756554001626,-122.47375398874283,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Thu Jul 21 19:52:09 +0000 2011	4de5af68d22d7fddb9c68498	{Gingerfruit}	{37.768546698428615,-122.42779860292406,San Francisco,CA,United States}	{Food,}
3887	Thu Jul 21 04:16:20 +0000 2011	4a2174dcf964a520f57c1fe3	{San Francisco Brewcraft}	{37.78238654773534,-122.4761540930658,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3887	Thu Jul 21 03:05:48 +0000 2011	4a86114cf964a520480020e3	{Parkside Tavern}	{37.742693,-122.487123,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Thu Jul 21 00:57:26 +0000 2011	4ce76a9a595cb1f72caac214	{G Cube Cafe}	{37.74290177976379,-122.48380952671302,San Francisco,CA,United States}	{Food,}
3887	Thu Jul 21 00:56:52 +0000 2011	4a86114cf964a520480020e3	{Parkside Tavern}	{37.742693,-122.487123,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Wed Jul 20 21:54:34 +0000 2011	3fd66200f964a520dcec1ee3	{Blarney Stone Bar & Restaurant}	{37.78005999334045,-122.4799633026123,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Wed Jul 20 21:38:52 +0000 2011	49eb6b29f964a520d6661fe3	{Tia Margarita}	{37.78217260167517,-122.47826561168509,San Francisco,CA,United States}	{Food,}
3887	Wed Jul 20 19:39:31 +0000 2011	457c90e3f964a5200c3f1fe3	{Tee Off Bar}	{37.78147461811017,-122.49296767244444,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Wed Jul 20 16:52:21 +0000 2011	4e12812ed4c07597ff8a81a9	{Park 77}	{37.71756554001626,-122.47375398874283,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Wed Jul 20 02:09:41 +0000 2011	42814b00f964a520eb211fe3	{Nick's Crispy Tacos}	{37.796083,-122.42188095,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Wed Jul 20 01:51:08 +0000 2011	4a86114cf964a520480020e3	{Parkside Tavern}	{37.742693,-122.487123,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Wed Jul 20 01:51:08 +0000 2011	4a86114cf964a520480020e3	{Parkside Tavern}	{37.742693,-122.487123,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Tue Jul 19 21:41:45 +0000 2011	428bd700f964a5209f231fe3	{The Pig and Whistle}	{37.782003984846526,-122.44905985613045,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Tue Jul 19 19:22:39 +0000 2011	49eb6b29f964a520d6661fe3	{Tia Margarita}	{37.78217260167517,-122.47826561168509,San Francisco,CA,United States}	{Food,}
3887	Tue Jul 19 19:20:58 +0000 2011	3fd66200f964a520dcec1ee3	{Blarney Stone Bar & Restaurant}	{37.78005999334045,-122.4799633026123,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Tue Jul 19 04:04:44 +0000 2011	4a86114cf964a520480020e3	{Parkside Tavern}	{37.742693,-122.487123,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Mon Jul 18 22:31:11 +0000 2011	4341c600f964a52061281fe3	{Blue Fin Sushi}	{37.782405,-122.47879385948181,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Mon Jul 18 20:29:59 +0000 2011	4a2174dcf964a520f57c1fe3	{San Francisco Brewcraft}	{37.78238654773534,-122.4761540930658,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3887	Mon Jul 18 20:29:35 +0000 2011	4a2174dcf964a520f57c1fe3	{San Francisco Brewcraft}	{37.78238654773534,-122.4761540930658,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3887	Mon Jul 18 20:25:03 +0000 2011	49eb6b29f964a520d6661fe3	{Tia Margarita}	{37.78217260167517,-122.47826561168509,San Francisco,CA,United States}	{Food,}
3887	Mon Jul 18 20:23:25 +0000 2011	3fd66200f964a520dcec1ee3	{Blarney Stone Bar & Restaurant}	{37.78005999334045,-122.4799633026123,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Mon Jul 18 01:12:09 +0000 2011	42814b00f964a520eb211fe3	{Nick's Crispy Tacos}	{37.796083,-122.42188095,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Mon Jul 18 00:26:21 +0000 2011	40870b00f964a52096f21ee3	{the Abbey Tavern}	{37.781249302307785,-122.46324084136806,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Sun Jul 17 02:07:50 +0000 2011	42a24080f964a520d9241fe3	{City Tavern}	{37.79905,-122.43586,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Sat Jul 16 19:39:35 +0000 2011	4d960d6097d06ea8beb1f90a	{Bike And Roll}	{37.807372158716184,-122.41844117983953,San Francisco,CA,United States}	{Shop & Service,}
3887	Sat Jul 16 07:34:58 +0000 2011	3fd66200f964a520b7ed1ee3	{Tommy's Joynt}	{37.785552535383744,-122.42160379886627,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Sat Jul 16 00:31:14 +0000 2011	4a2174dcf964a520f57c1fe3	{San Francisco Brewcraft}	{37.78238654773534,-122.4761540930658,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3887	Sat Jul 16 00:29:09 +0000 2011	4341c600f964a52061281fe3	{Blue Fin Sushi}	{37.782405,-122.47879385948181,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Sat Jul 16 00:29:09 +0000 2011	4341c600f964a52061281fe3	{Blue Fin Sushi}	{37.782405,-122.47879385948181,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Fri Jul 15 23:48:31 +0000 2011	3fd66200f964a520dcec1ee3	{Blarney Stone Bar & Restaurant}	{37.78005999334045,-122.4799633026123,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Fri Jul 15 22:19:42 +0000 2011	49eb6b29f964a520d6661fe3	{Tia Margarita}	{37.78217260167517,-122.47826561168509,San Francisco,CA,United States}	{Food,}
3887	Fri Jul 15 20:44:37 +0000 2011	428bd700f964a5209f231fe3	{The Pig and Whistle}	{37.782003984846526,-122.44905985613045,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Fri Jul 15 20:34:00 +0000 2011	40870b00f964a52096f21ee3	{the Abbey Tavern}	{37.781249302307785,-122.46324084136806,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Fri Jul 15 02:52:30 +0000 2011	4a8454a2f964a5204afc1fe3	{Hotaling Alley}	{37.79568551505417,-122.40254492272754,San Francisco,CA,United States}	{Professional & Other Places,}
3887	Fri Jul 15 02:19:04 +0000 2011	4a07929df964a52085731fe3	{BevMo!}	{37.78126048783822,-122.45608148082778,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3887	Thu Jul 14 23:30:25 +0000 2011	49eb6b29f964a520d6661fe3	{Tia Margarita}	{37.78217260167517,-122.47826561168509,San Francisco,CA,United States}	{Food,}
3887	Thu Jul 14 23:20:26 +0000 2011	3fd66200f964a520dcec1ee3	{Blarney Stone Bar & Restaurant}	{37.78005999334045,-122.4799633026123,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Thu Jul 14 23:04:13 +0000 2011	4c040bf7f56c2d7f4db61d66	{The Brick Yard}	{37.797853403915454,-122.42872766323192,San Francisco,CA,United States}	{Food,}
3887	Thu Jul 14 21:32:22 +0000 2011	435ad280f964a52002291fe3	{Silver Clouds}	{37.80024236293376,-122.43447327602703,San Francisco,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
3887	Thu Jul 14 21:31:32 +0000 2011	45df6218f964a5201a431fe3	{Mas Sake Freestyle Sushi}	{37.80014930184792,-122.43523638474873,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Thu Jul 14 21:28:48 +0000 2011	3fd66200f964a5202aee1ee3	{Izzy's Steaks & Chops}	{37.8003410673939,-122.43779109961189,San Francisco,CA,United States}	{Food,}
3887	Thu Jul 14 21:26:59 +0000 2011	49dba3b4f964a520e25e1fe3	{The Tipsy Pig}	{37.80020932826012,-122.44014322757721,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Thu Jul 14 21:26:22 +0000 2011	4b060755f964a520bfe722e3	{The Republic}	{37.79938,-122.441071,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Thu Jul 14 21:24:49 +0000 2011	45df6218f964a5201a431fe3	{Mas Sake Freestyle Sushi}	{37.80014930184792,-122.43523638474873,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Thu Jul 14 02:20:01 +0000 2011	4a86114cf964a520480020e3	{Parkside Tavern}	{37.742693,-122.487123,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Wed Jul 13 18:23:45 +0000 2011	49eb6b29f964a520d6661fe3	{Tia Margarita}	{37.78217260167517,-122.47826561168509,San Francisco,CA,United States}	{Food,}
3887	Wed Jul 13 18:22:56 +0000 2011	4ad3b4d7f964a520cae520e3	{The Nags Head}	{37.780546666666666,-122.47694941666667,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Wed Jul 13 18:20:46 +0000 2011	428bd700f964a5209f231fe3	{The Pig and Whistle}	{37.782003984846526,-122.44905985613045,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Wed Jul 13 18:20:46 +0000 2011	428bd700f964a5209f231fe3	{The Pig and Whistle}	{37.782003984846526,-122.44905985613045,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Wed Jul 13 18:19:57 +0000 2011	3fd66200f964a520dcec1ee3	{Blarney Stone Bar & Restaurant}	{37.78005999334045,-122.4799633026123,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Wed Jul 13 00:52:07 +0000 2011	45df6218f964a5201a431fe3	{Mas Sake Freestyle Sushi}	{37.80014930184792,-122.43523638474873,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Wed Jul 13 00:24:22 +0000 2011	42a24080f964a520d9241fe3	{City Tavern}	{37.79905,-122.43586,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Tue Jul 12 23:13:33 +0000 2011	4bc7dd6e0050b713449bb93b	{Bar Basic}	{37.778258,-122.396914,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Tue Jul 12 22:08:36 +0000 2011	3fd66200f964a520dcec1ee3	{Blarney Stone Bar & Restaurant}	{37.78005999334045,-122.4799633026123,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Tue Jul 12 15:33:45 +0000 2011	4a2174dcf964a520f57c1fe3	{San Francisco Brewcraft}	{37.78238654773534,-122.4761540930658,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3887	Tue Jul 12 15:33:20 +0000 2011	3fd66200f964a520dcec1ee3	{Blarney Stone Bar & Restaurant}	{37.78005999334045,-122.4799633026123,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Tue Jul 12 15:32:44 +0000 2011	49eb6b29f964a520d6661fe3	{Tia Margarita}	{37.78217260167517,-122.47826561168509,San Francisco,CA,United States}	{Food,}
3887	Tue Jul 12 02:34:17 +0000 2011	3fd66200f964a52018f11ee3	{Durty Nelly's}	{37.763395,-122.483021,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Tue Jul 12 02:19:00 +0000 2011	4a22d2adf964a520907d1fe3	{Apple Store, Stonestown}	{37.72721492,-122.4769552,San Francisco,CA,United States}	{Shop & Service,}
3887	Tue Jul 12 01:39:43 +0000 2011	4adb9f2df964a520762921e3	{The Taco Shop at Underdogs}	{37.763664,-122.477546,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Tue Jul 12 01:15:39 +0000 2011	4a39a40bf964a520a69f1fe3	{Kingdom Of Dumpling}	{37.743163958372556,-122.48339653015137,San Francisco,CA,United States}	{Food,}
3887	Tue Jul 12 01:14:01 +0000 2011	4a86114cf964a520480020e3	{Parkside Tavern}	{37.742693,-122.487123,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Mon Jul 11 21:33:45 +0000 2011	4a2174dcf964a520f57c1fe3	{San Francisco Brewcraft}	{37.78238654773534,-122.4761540930658,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3887	Mon Jul 11 21:30:51 +0000 2011	49eb6b29f964a520d6661fe3	{Tia Margarita}	{37.78217260167517,-122.47826561168509,San Francisco,CA,United States}	{Food,}
3887	Mon Jul 11 21:22:20 +0000 2011	4341c600f964a52061281fe3	{Blue Fin Sushi}	{37.782405,-122.47879385948181,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Mon Jul 11 20:47:23 +0000 2011	45f5fd7cf964a52023441fe3	{Peet's Coffee & Tea}	{37.780438,-122.475138,San Francisco,CA,United States}	{Food,}
3887	Mon Jul 11 20:43:23 +0000 2011	428bd700f964a5209f231fe3	{The Pig and Whistle}	{37.782003984846526,-122.44905985613045,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Mon Jul 11 20:37:45 +0000 2011	3fd66200f964a520dcec1ee3	{Blarney Stone Bar & Restaurant}	{37.78005999334045,-122.4799633026123,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Mon Jul 11 20:24:44 +0000 2011	4a626a84f964a52004c41fe3	{Cal-Mart}	{37.78635075374521,-122.45272553471209,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
3887	Mon Jul 11 20:19:38 +0000 2011	4b105794f964a520426e23e3	{Noah's Bagels}	{37.78660455,-122.45188593864441,San Francisco,CA,United States}	{Food,}
3887	Sat Jul 09 05:03:25 +0000 2011	4497e143f964a5208f341fe3	{Roe Nightclub and Lounge}	{37.78570727882303,-122.39940047264099,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Fri Jul 08 21:05:52 +0000 2011	4497e143f964a5208f341fe3	{Roe Nightclub and Lounge}	{37.78570727882303,-122.39940047264099,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Fri Jul 01 18:26:38 +0000 2011	4c1fadf263750f47fd81bb67	{Ernie's Wine & Liquors}	{37.23600033059719,-121.91343784332275,Los Gatos,CA,United States}	{Shop & Service,Arts & Entertainment,Food & Drink Shop,}
3887	Fri Jul 01 03:51:11 +0000 2011	44002ad5f964a5200f301fe3	{Comet Club}	{37.79824705,-122.435742,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Tue Jun 28 19:25:01 +0000 2011	40870b00f964a52096f21ee3	{the Abbey Tavern}	{37.781249302307785,-122.46324084136806,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Sat Jun 25 04:16:55 +0000 2011	42814b00f964a520eb211fe3	{Nick's Crispy Tacos}	{37.796083,-122.42188095,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Tue Jun 21 16:16:03 +0000 2011	4abd2857f964a520c98820e3	{Computer History Museum}	{37.41452468098636,-122.07739323377609,Mountain View,CA,United States}	{Museum,Arts & Entertainment,}
3887	Tue Jun 21 04:52:35 +0000 2011	4b060755f964a520bfe722e3	{The Republic}	{37.79938,-122.441071,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Sun Jun 19 06:19:18 +0000 2011	42a24080f964a520d9241fe3	{City Tavern}	{37.79905,-122.43586,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Sat Jun 18 05:37:54 +0000 2011	4497e143f964a5208f341fe3	{Roe Nightclub and Lounge}	{37.78570727882303,-122.39940047264099,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Sat Jun 18 04:38:29 +0000 2011	46a244b6f964a5202a491fe3	{The Ambassador}	{37.78649017072924,-122.41433183514444,San Francisco,CA,United States}	{Nightlife Spot,Shop & Service,}
3887	Fri Jun 17 03:32:42 +0000 2011	44d5eaacf964a5205d361fe3	{Terra Gallery & Event Space}	{37.78574721610599,-122.39299163170321,San Francisco,CA,United States}	{Nightlife Spot,Professional & Other Places,}
3887	Fri Jun 17 02:55:12 +0000 2011	4313a180f964a5205c271fe3	{Gold Club}	{37.785890183333336,-122.39965964210442,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Tue Jun 07 21:42:24 +0000 2011	4caeab6d75ebb60c906bb6ad	{Noble}	{37.78214419645714,-122.41882279319341,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Mon Jun 06 21:22:53 +0000 2011	42814b00f964a520eb211fe3	{Nick's Crispy Tacos}	{37.796083,-122.42188095,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Sun Jun 05 04:00:18 +0000 2011	42a39200f964a520ec241fe3	{Bar None}	{37.79767968898177,-122.43194612996197,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Sun Jun 05 02:08:38 +0000 2011	4c040bf7f56c2d7f4db61d66	{The Brick Yard}	{37.797853403915454,-122.42872766323192,San Francisco,CA,United States}	{Food,}
3887	Sat Jun 04 22:01:51 +0000 2011	4a6b9818f964a52049cf1fe3	{Asqew Grill}	{37.800323367118835,-122.437759,San Francisco,CA,United States}	{Food,}
3887	Fri Jun 03 04:44:50 +0000 2011	457c6a6df964a520093f1fe3	{In-N-Out Burger}	{37.68826935148615,-122.47197300195694,Daly City,CA,United States}	{Food,}
3887	Mon May 30 04:39:16 +0000 2011	4a594de0f964a52031b91fe3	{Marina Theater}	{37.80033273722505,-122.43850994754871,San Francisco,CA,United States}	{Arts & Entertainment,Movie Theater,}
3887	Fri May 27 23:04:10 +0000 2011	4192ab80f964a520021e1fe3	{R Bar}	{37.78787895764054,-122.41987913596937,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Fri May 27 03:04:06 +0000 2011	4497e143f964a5208f341fe3	{Roe Nightclub and Lounge}	{37.78570727882303,-122.39940047264099,San Francisco,CA,United States}	{Nightlife Spot,}
3887	Sat May 21 04:39:32 +0000 2011	4b1dea8cf964a5204e1624e3	{Bullitt}	{37.79714024969708,-122.42211898994347,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3887	Wed May 18 15:47:38 +0000 2011	4b6a573cf964a520b5d22be3	{Julia Morgan Ballroom, Merchant's Exchange Building}	{37.79263163118343,-122.40205815180316,San Francisco,CA,United States}	{Arts & Entertainment,}
3887	Sat May 14 02:06:48 +0000 2011	46a244b6f964a5202a491fe3	{The Ambassador}	{37.78649017072924,-122.41433183514444,San Francisco,CA,United States}	{Nightlife Spot,Shop & Service,}
