2711	Sun Jul 31 00:31:50 +0000 2011	4b1ae070f964a520c3f323e3	{Fuddruckers}	{32.63961,-117.079769,Chula Vista,CA,United States}	{Food,}
2711	Fri Jul 15 17:12:03 +0000 2011	4a6a2e8cf964a520c5cc1fe3	{Target}	{32.65425002910603,-117.06508398811357,National City,CA,United States}	{Shop & Service,}
2711	Fri Jul 15 07:29:23 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Fri Jul 15 07:29:16 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Thu Jul 14 22:01:13 +0000 2011	4be072aa98f2a5934048c25a	{Sears}	{32.630903994224795,-117.08338739185515,Chula Vista,CA,United States}	{Shop & Service,}
2711	Thu Jul 14 09:23:48 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Thu Jul 14 09:23:42 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Wed Jul 13 04:21:14 +0000 2011	429ba900f964a5208f241fe3	{Bronx Pizza}	{32.749799,-117.16347007,San Diego,CA,United States}	{Food,}
2711	Tue Jul 12 10:47:02 +0000 2011	4a6a2e8cf964a520c5cc1fe3	{Target}	{32.65425002910603,-117.06508398811357,National City,CA,United States}	{Shop & Service,}
2711	Fri Jul 08 22:52:55 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Fri Jul 08 22:52:48 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Thu Jul 07 09:56:22 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Thu Jul 07 09:56:15 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Wed Jul 06 23:38:51 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Wed Jul 06 23:38:41 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Wed Jul 06 18:58:35 +0000 2011	4b9dd970f964a5200ac036e3	{Rongbranch Restaurant}	{33.07823564334064,-116.60291625466778,Julian,CA,United States}	{Nightlife Spot,Food,}
2711	Wed Jul 06 18:58:21 +0000 2011	4b9dd970f964a5200ac036e3	{Rongbranch Restaurant}	{33.07823564334064,-116.60291625466778,Julian,CA,United States}	{Nightlife Spot,Food,}
2711	Tue Jul 05 23:40:59 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Tue Jul 05 23:40:50 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Mon Jul 04 21:28:21 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Mon Jul 04 21:28:14 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Mon Jul 04 08:05:42 +0000 2011	4a935152f964a520911f20e3	{AMC Palm Promenade 24}	{32.57907599268823,-117.03636646270752,San Diego,CA,United States}	{Arts & Entertainment,Professional & Other Places,Movie Theater,}
2711	Sun Jul 03 00:16:05 +0000 2011	4abee76ff964a5207f9020e3	{Del Mar Fairgrounds}	{32.97407195728699,-117.25815296173096,Del Mar,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
2711	Sun Jul 03 00:15:56 +0000 2011	466bbf32f964a520a5471fe3	{San Diego County Fair}	{32.97403156757355,-117.260442,Del Mar,CA,United States}	{Arts & Entertainment,}
2711	Sat Jul 02 22:49:48 +0000 2011	446f96c3f964a52081331fe3	{Filippi's Pizza Grotto}	{32.79743942841748,-117.2524178675541,San Diego,CA,United States}	{Food,}
2711	Sat Jul 02 00:13:34 +0000 2011	4bb3b68f35f0c9b64fc7bc83	{Napoleone Pizza House}	{32.67710960405452,-117.10729525801271,National City,CA,United States}	{Food,}
2711	Fri Jul 01 23:41:43 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Fri Jul 01 23:39:42 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Fri Jul 01 19:52:23 +0000 2011	4b55ed33f964a520e8f627e3	{Mission Federal Credit Union}	{32.640115,-117.05006182193756,Chula Vista,CA,United States}	{Shop & Service,}
2711	Thu Jun 30 05:42:07 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Thu Jun 30 05:42:01 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Wed Jun 29 21:41:24 +0000 2011	4c3beec64bc9a593df15d271	{Beaner's House}	{32.64441035111018,-116.99112880728262,Bonita,CA,United States}	{Residence,}
2711	Wed Jun 29 08:00:53 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Wed Jun 29 08:00:46 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Mon Jun 27 07:44:45 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Mon Jun 27 07:44:33 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Mon Jun 27 06:32:33 +0000 2011	4baa7bf2f964a520136e3ae3	{Hilberto's}	{32.68223,-117.082418,National City,CA,United States}	{Food,}
2711	Sun Jun 26 23:05:12 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Sun Jun 26 23:04:58 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Sun Jun 26 21:37:13 +0000 2011	4a354db0f964a520c79c1fe3	{Seaport Village}	{32.709238909756714,-117.17107772827148,San Diego,CA,United States}	{Outdoors & Recreation,Shop & Service,}
2711	Thu Jun 23 04:09:15 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Thu Jun 23 04:08:56 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Thu Jun 23 00:34:12 +0000 2011	4bb3b68f35f0c9b64fc7bc83	{Napoleone Pizza House}	{32.67710960405452,-117.10729525801271,National City,CA,United States}	{Food,}
2711	Fri Jun 17 20:30:53 +0000 2011	4bb3b68f35f0c9b64fc7bc83	{Napoleone Pizza House}	{32.67710960405452,-117.10729525801271,National City,CA,United States}	{Food,}
2711	Mon Jun 06 22:43:05 +0000 2011	4c2cf489260bc928fb2c19d3	{Johnny Rockets - The Original Hamburger}	{32.65428356,-117.06535471250001,National City,CA,United States}	{Food,}
2711	Sun Jun 05 18:51:01 +0000 2011	4b5b5583f964a52061f528e3	{Golden Acorn Casino & Travel Center}	{32.70158326431679,-116.3547420501709,Campo,CA,United States}	{Shop & Service,Arts & Entertainment,}
2711	Sat Jun 04 23:01:23 +0000 2011	4bcb338c937ca593fe04a992	{Starbucks}	{32.66918471340314,-117.02247053378501,Bonita,CA,United States}	{Food,}
2711	Tue May 31 06:30:09 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Sat May 21 10:48:50 +0000 2011	4a6a2e8cf964a520c5cc1fe3	{Target}	{32.65425002910603,-117.06508398811357,National City,CA,United States}	{Shop & Service,}
2711	Thu May 19 03:57:55 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Thu May 19 03:57:46 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Thu May 19 01:21:47 +0000 2011	4bb3b68f35f0c9b64fc7bc83	{Napoleone Pizza House}	{32.67710960405452,-117.10729525801271,National City,CA,United States}	{Food,}
2711	Tue May 17 17:45:23 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Tue May 17 17:45:15 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Tue May 17 10:51:52 +0000 2011	4a6a2e8cf964a520c5cc1fe3	{Target}	{32.65425002910603,-117.06508398811357,National City,CA,United States}	{Shop & Service,}
2711	Tue May 17 10:40:58 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Tue May 17 10:40:48 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Sun May 15 20:17:11 +0000 2011	4bf003e73a002d7f439085a4	{North Park Festival of the Arts}	{32.748589,-117.12818,San Diego,CA,United States}	{Arts & Entertainment,}
2711	Sun May 15 10:55:41 +0000 2011	4a6a2e8cf964a520c5cc1fe3	{Target}	{32.65425002910603,-117.06508398811357,National City,CA,United States}	{Shop & Service,}
2711	Sat May 14 23:37:39 +0000 2011	4bb3b68f35f0c9b64fc7bc83	{Napoleone Pizza House}	{32.67710960405452,-117.10729525801271,National City,CA,United States}	{Food,}
2711	Sat May 14 10:56:01 +0000 2011	4a6a2e8cf964a520c5cc1fe3	{Target}	{32.65425002910603,-117.06508398811357,National City,CA,United States}	{Shop & Service,}
2711	Thu May 12 10:27:44 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Thu May 12 10:27:36 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Sat May 07 22:43:37 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Sat May 07 10:51:57 +0000 2011	4a6a2e8cf964a520c5cc1fe3	{Target}	{32.65425002910603,-117.06508398811357,National City,CA,United States}	{Shop & Service,}
2711	Sat May 07 08:15:31 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Fri May 06 12:51:10 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Thu May 05 23:15:18 +0000 2011	4bb3b68f35f0c9b64fc7bc83	{Napoleone Pizza House}	{32.67710960405452,-117.10729525801271,National City,CA,United States}	{Food,}
2711	Thu May 05 10:48:26 +0000 2011	4a6a2e8cf964a520c5cc1fe3	{Target}	{32.65425002910603,-117.06508398811357,National City,CA,United States}	{Shop & Service,}
2711	Thu May 05 10:48:19 +0000 2011	4b4266d9f964a5202dd325e3	{Westfield Plaza Bonita}	{32.65578091813519,-117.06575474047547,National City,CA,United States}	{Shop & Service,}
2711	Wed May 04 23:54:35 +0000 2011	4b159ac6f964a52000b123e3	{Lolita's Taco Shop}	{32.66110688158777,-117.02999415189477,Bonita,CA,United States}	{Food,}
2711	Wed May 04 22:46:01 +0000 2011	4be5c50478e895219cb164ce	{PetSmart}	{32.636935509386184,-117.02842712402344,Chula Vista,CA,United States}	{Shop & Service,}
2711	Wed May 04 09:48:43 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Wed May 04 09:48:35 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Tue Apr 26 00:32:05 +0000 2011	4bb3b68f35f0c9b64fc7bc83	{Napoleone Pizza House}	{32.67710960405452,-117.10729525801271,National City,CA,United States}	{Food,}
2711	Wed Apr 20 05:08:35 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Wed Apr 20 05:08:26 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Fri Apr 15 10:18:47 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Fri Apr 15 10:18:40 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Sun Apr 10 22:20:50 +0000 2011	4d2a10c7068e8cfa5419d64c	{Wendy's}	{32.649406146703136,-116.96646314527179,Chula Vista,CA,United States}	{Food,}
2711	Sun Apr 10 02:25:58 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Sun Apr 10 02:25:42 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Sun Apr 10 00:13:31 +0000 2011	4bb3b68f35f0c9b64fc7bc83	{Napoleone Pizza House}	{32.67710960405452,-117.10729525801271,National City,CA,United States}	{Food,}
2711	Mon Apr 04 06:19:54 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Mon Apr 04 06:19:45 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Tue Mar 29 23:51:57 +0000 2011	4a70c4bdf964a5205ed81fe3	{In-N-Out Burger}	{32.65985,-117.106596,National City,CA,United States}	{Food,}
2711	Sat Mar 26 01:27:15 +0000 2011	4bb3b68f35f0c9b64fc7bc83	{Napoleone Pizza House}	{32.67710960405452,-117.10729525801271,National City,CA,United States}	{Food,}
2711	Wed Mar 09 07:35:27 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Wed Mar 09 07:35:17 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Wed Mar 09 01:58:05 +0000 2011	4d753de52a415941ab56b9b8	{Mardi Gras in The Gaslamp Quarter}	{32.708372265885515,-117.1592116355896,San Diego,CA,United States}	{Arts & Entertainment,}
2711	Sun Feb 27 20:03:56 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Sun Feb 27 20:03:41 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Fri Feb 25 11:17:39 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Fri Feb 25 11:17:30 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Fri Feb 25 02:31:13 +0000 2011	4baecbadf964a520b5d83be3	{El Cilantro Mexican Food}	{32.58261803700756,-117.1063874875242,Imperial Beach,CA,United States}	{Food,}
2711	Wed Feb 23 01:00:49 +0000 2011	4bb3b68f35f0c9b64fc7bc83	{Napoleone Pizza House}	{32.67710960405452,-117.10729525801271,National City,CA,United States}	{Food,}
2711	Sat Feb 12 07:50:26 +0000 2011	4aa01efcf964a520663e20e3	{Mel's Drive-In}	{34.09296913970649,-118.37889675248431,West Hollywood,CA,United States}	{Food,}
2711	Sat Feb 12 07:40:51 +0000 2011	4aa01efcf964a520663e20e3	{Mel's Drive-In}	{34.09296913970649,-118.37889675248431,West Hollywood,CA,United States}	{Food,}
2711	Sat Feb 12 06:25:17 +0000 2011	4b463a60f964a520bc1a26e3	{Pi on Sunset}	{34.090728,-118.383917,West Hollywood,CA,United States}	{Food,}
2711	Fri Feb 04 17:53:09 +0000 2011	4c731aacad69b60c697185b9	{Capri Elementary}	{33.07549512556275,-117.28803938240137,Encinitas,CA,United States}	{Professional & Other Places,}
2711	Tue Jan 25 20:34:58 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Tue Jan 25 20:34:52 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Tue Jan 18 00:18:46 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Tue Jan 18 00:18:36 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Tue Jan 18 00:18:13 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Fri Jan 14 15:36:50 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Fri Jan 14 15:36:43 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Tue Jan 11 00:44:44 +0000 2011	44b3bd91f964a52051351fe3	{T.G.I. Friday's}	{32.76012756,-117.1617071,San Diego,CA,United States}	{Nightlife Spot,Food,}
2711	Sun Jan 09 20:00:09 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Sun Jan 09 19:59:47 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Sun Jan 09 05:29:22 +0000 2011	4101a680f964a520550b1fe3	{Lestat's Coffee House}	{32.763159335551855,-117.12194543240979,San Diego,CA,United States}	{Food,}
2711	Sun Jan 09 05:29:16 +0000 2011	4101a680f964a520550b1fe3	{Lestat's Coffee House}	{32.763159335551855,-117.12194543240979,San Diego,CA,United States}	{Food,}
2711	Sun Jan 09 02:23:25 +0000 2011	4c326aa166e40f472e81c68b	{Kyoto Sushi}	{32.66144331,-116.97036296666667,Chula Vista,CA,United States}	{Food,}
2711	Thu Jan 06 06:20:23 +0000 2011	4aa0bc15f964a520514020e3	{Rolberto's Taco Shop}	{32.763565,-117.118664,San Diego,CA,United States}	{Food,}
2711	Mon Jan 03 02:21:35 +0000 2011	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Mon Jan 03 02:21:26 +0000 2011	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Thu Dec 30 02:48:34 +0000 2010	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Thu Dec 30 02:48:27 +0000 2010	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Mon Dec 27 22:44:40 +0000 2010	4bb3b68f35f0c9b64fc7bc83	{Napoleone Pizza House}	{32.67710960405452,-117.10729525801271,National City,CA,United States}	{Food,}
2711	Wed Dec 22 04:46:34 +0000 2010	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Wed Dec 22 04:46:21 +0000 2010	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Wed Dec 22 02:46:48 +0000 2010	4b97dff4f964a520df1b35e3	{Frank Hyundai}	{32.655493,-117.099317,National City,CA,United States}	{Shop & Service,}
2711	Mon Dec 20 01:40:33 +0000 2010	429ba900f964a5208f241fe3	{Bronx Pizza}	{32.749799,-117.16347007,San Diego,CA,United States}	{Food,}
2711	Sun Dec 19 22:26:54 +0000 2010	4acbf20cf964a52069c820e3	{Lyceum Theatre}	{32.71490418927384,-117.16216772582165,San Diego,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2711	Sun Dec 19 22:26:54 +0000 2010	4acbf20cf964a52069c820e3	{Lyceum Theatre}	{32.71490418927384,-117.16216772582165,San Diego,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2711	Sun Dec 19 22:26:00 +0000 2010	4acbf20cf964a52069c820e3	{Lyceum Theatre}	{32.71490418927384,-117.16216772582165,San Diego,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2711	Sun Dec 19 16:32:42 +0000 2010	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Sun Dec 19 16:32:35 +0000 2010	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Fri Dec 17 23:00:06 +0000 2010	4c016290f7ab0f47bf0316b6	{Westcott Mazda}	{32.658135,-117.100693,National City,CA,United States}	{Shop & Service,}
2711	Thu Dec 16 20:31:55 +0000 2010	4c3beec64bc9a593df15d271	{Beaner's House}	{32.64441035111018,-116.99112880728262,Bonita,CA,United States}	{Residence,}
2711	Thu Dec 16 02:38:01 +0000 2010	4acbf20cf964a52069c820e3	{Lyceum Theatre}	{32.71490418927384,-117.16216772582165,San Diego,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2711	Wed Dec 15 11:50:49 +0000 2010	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Wed Dec 15 11:50:34 +0000 2010	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Wed Dec 15 04:34:00 +0000 2010	4afce72df964a520772622e3	{La Bella Pizza Garden}	{32.63855512878313,-117.07841126731758,Chula Vista,CA,United States}	{Food,Arts & Entertainment,}
2711	Wed Dec 15 01:06:28 +0000 2010	4bc7d6110050b7135f8eb93b	{San Diego Repertory Theatre}	{32.714755,-117.162015,San Diego,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2711	Wed Dec 15 01:06:22 +0000 2010	4acbf20cf964a52069c820e3	{Lyceum Theatre}	{32.71490418927384,-117.16216772582165,San Diego,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2711	Wed Dec 15 01:06:15 +0000 2010	4acbf20cf964a52069c820e3	{Lyceum Theatre}	{32.71490418927384,-117.16216772582165,San Diego,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2711	Wed Dec 15 01:06:15 +0000 2010	4acbf20cf964a52069c820e3	{Lyceum Theatre}	{32.71490418927384,-117.16216772582165,San Diego,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2711	Tue Dec 14 01:52:31 +0000 2010	4c9dbe5f03133704bce861d5	{The Fantasy Network}	{32.67850421,-117.07681646,National City,CA,United States}	{}
2711	Tue Dec 14 01:52:24 +0000 2010	4c2663e0a852c9281e93e66c	{E 14th}	{32.67762956173738,-117.07352409136679,National City,CA,United States}	{Residence,}
2711	Sun Dec 12 21:55:05 +0000 2010	4acbf20cf964a52069c820e3	{Lyceum Theatre}	{32.71490418927384,-117.16216772582165,San Diego,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
