848	Fri Aug 12 12:48:29 +0000 2011	4addb187f964a520596521e3	{WITI FOX 6}	{43.180928003775485,-87.96310901641846,Brown Deer,WI,United States}	{Shop & Service,Arts & Entertainment,Professional & Other Places,}
848	Sat Jul 23 04:16:51 +0000 2011	4abc1c95f964a5206e8620e3	{Islands Restaurant}	{33.981089847023874,-118.46302270889282,Marina Del Rey,CA,United States}	{Food,}
848	Sat Jul 23 01:50:27 +0000 2011	4d0e94343e306dcbd47ba889	{Poquito Mas}	{34.0319337746709,-118.4828522093838,Santa Monica,CA,United States}	{Food,}
848	Fri Jul 22 19:18:32 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Fri Jul 22 18:11:01 +0000 2011	4ae72993f964a52003a921e3	{Starbucks}	{34.15797514004957,-118.37869133310902,North Hollywood,CA,United States}	{Food,}
848	Thu Jul 21 18:51:43 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Thu Jul 21 18:11:55 +0000 2011	4ae72993f964a52003a921e3	{Starbucks}	{34.15797514004957,-118.37869133310902,North Hollywood,CA,United States}	{Food,}
848	Wed Jul 20 18:26:10 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Wed Jul 20 17:36:45 +0000 2011	4ae72993f964a52003a921e3	{Starbucks}	{34.15797514004957,-118.37869133310902,North Hollywood,CA,United States}	{Food,}
848	Tue Jul 19 19:12:35 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Tue Jul 19 07:33:06 +0000 2011	49e3c0c1f964a520c7621fe3	{In-N-Out Burger}	{34.098239304029015,-118.3416648209095,Hollywood,CA,United States}	{Food,}
848	Tue Jul 19 06:38:58 +0000 2011	3fd66200f964a52078ee1ee3	{House of Blues Sunset Strip}	{34.09461664974353,-118.37357640266418,West Hollywood,CA,United States}	{Music Venue,Arts & Entertainment,}
848	Tue Jul 19 04:49:08 +0000 2011	4ac85cb4f964a52023bc20e3	{Cheetahs}	{34.09947211030862,-118.28944149346734,Los Angeles,CA,United States}	{Nightlife Spot,}
848	Mon Jul 18 18:05:08 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Mon Jul 18 03:13:10 +0000 2011	42853f80f964a520fb221fe3	{Universal CityWalk}	{34.136264480547794,-118.35339546203613,Universal City,CA,United States}	{Nightlife Spot,Shop & Service,Arts & Entertainment,}
848	Sun Jul 17 04:03:31 +0000 2011	4dfd03bd483b96a3aaa7fecb	{Lucille's Smokehouse Bar-B-Que}	{33.985787,-118.394938,Culver City,CA,United States}	{Food,}
848	Sat Jul 16 23:37:53 +0000 2011	4b37fd57f964a520cd4925e3	{Regal Marina del Rey 6}	{33.985996173601386,-118.44002276659012,Marina del Rey,CA,United States}	{Arts & Entertainment,Movie Theater,}
848	Sat Jul 16 03:12:21 +0000 2011	4e18bbc062e12640d878e982	{Carmageddon}	{34.126353468282474,-118.47553253173828,Los Angeles,CA,United States}	{Travel & Transport,}
848	Fri Jul 15 19:51:03 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Fri Jul 15 02:22:03 +0000 2011	4a9c5450f964a520d13620e3	{Trader Joe's}	{34.020221,-118.42205989388968,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,}
848	Fri Jul 15 00:05:58 +0000 2011	4b52f0b0f964a520078b27e3	{Embassy Suites}	{34.157698028901414,-118.25751887590769,Glendale,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
848	Thu Jul 14 15:58:28 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Thu Jul 14 15:32:00 +0000 2011	4ae72993f964a52003a921e3	{Starbucks}	{34.15797514004957,-118.37869133310902,North Hollywood,CA,United States}	{Food,}
848	Wed Jul 13 01:58:39 +0000 2011	42853f80f964a520fb221fe3	{Universal CityWalk}	{34.136264480547794,-118.35339546203613,Universal City,CA,United States}	{Nightlife Spot,Shop & Service,Arts & Entertainment,}
848	Tue Jul 12 19:36:18 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Mon Jul 11 18:23:16 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Mon Jul 11 17:32:55 +0000 2011	4ae72993f964a52003a921e3	{Starbucks}	{34.15797514004957,-118.37869133310902,North Hollywood,CA,United States}	{Food,}
848	Sun Jul 10 21:19:55 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Sat Jul 09 01:10:52 +0000 2011	4a9c5450f964a520d13620e3	{Trader Joe's}	{34.020221,-118.42205989388968,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,}
848	Fri Jul 08 21:07:54 +0000 2011	4ae3799ef964a5208a9521e3	{US Post Office}	{34.16465957948522,-118.4045265524941,North Hollywood,CA,United States}	{Professional & Other Places,}
848	Fri Jul 08 18:28:58 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Fri Jul 08 17:37:32 +0000 2011	4ae72993f964a52003a921e3	{Starbucks}	{34.15797514004957,-118.37869133310902,North Hollywood,CA,United States}	{Food,}
848	Thu Jul 07 18:44:14 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Thu Jul 07 18:18:00 +0000 2011	4ae72993f964a52003a921e3	{Starbucks}	{34.15797514004957,-118.37869133310902,North Hollywood,CA,United States}	{Food,}
848	Wed Jul 06 19:35:26 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Wed Jul 06 02:45:26 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
848	Tue Jul 05 17:53:00 +0000 2011	43a52546f964a520532c1fe3	{John F. Kennedy International Airport (JFK)}	{40.645089355976346,-73.7845230102539,Jamaica,NY,United States}	{Travel & Transport,}
848	Tue Jul 05 04:23:48 +0000 2011	4acdb243f964a520b7cc20e3	{London City Airport (LCY)}	{51.505965,0.047979,London,Greater London,United Kingdom}	{Travel & Transport,}
848	Sun Jul 03 15:23:55 +0000 2011	4ac518b8f964a5206ba120e3	{Soho Hotel}	{51.514057499429434,-0.13365983963012695,Soho,Greater London,United Kingdom}	{Nightlife Spot,Travel & Transport,}
848	Thu Jun 30 02:06:54 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
848	Wed Jun 29 22:27:52 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Tue Jun 28 17:55:56 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Tue Jun 28 16:35:23 +0000 2011	4ae72993f964a52003a921e3	{Starbucks}	{34.15797514004957,-118.37869133310902,North Hollywood,CA,United States}	{Food,}
848	Mon Jun 27 16:21:49 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Mon Jun 27 15:41:00 +0000 2011	4ae72993f964a52003a921e3	{Starbucks}	{34.15797514004957,-118.37869133310902,North Hollywood,CA,United States}	{Food,}
848	Sun Jun 26 23:00:06 +0000 2011	4dfd03bd483b96a3aaa7fecb	{Lucille's Smokehouse Bar-B-Que}	{33.985787,-118.394938,Culver City,CA,United States}	{Food,}
848	Sun Jun 26 04:33:23 +0000 2011	43e72ee7f964a520092f1fe3	{Yokohama Sushi}	{34.01693553359038,-118.40652465820312,Culver City,CA,United States}	{Food,}
848	Sat Jun 25 22:05:56 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Fri Jun 24 17:59:36 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Thu Jun 23 23:02:27 +0000 2011	4a970151f964a520ec2720e3	{Venice High School}	{33.99711998639795,-118.44411849975586,Los Angeles,CA,United States}	{School,Professional & Other Places,}
848	Thu Jun 23 03:59:54 +0000 2011	4a6e195af964a520e7d31fe3	{New Flavors}	{33.99622678756714,-118.42789288333333,Los Angeles,CA,United States}	{Food,}
848	Wed Jun 22 18:45:28 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Tue Jun 21 23:00:55 +0000 2011	4ae3799ef964a5208a9521e3	{US Post Office}	{34.16465957948522,-118.4045265524941,North Hollywood,CA,United States}	{Professional & Other Places,}
848	Tue Jun 21 17:59:48 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Mon Jun 20 18:35:07 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Mon Jun 20 17:59:03 +0000 2011	4ae72993f964a52003a921e3	{Starbucks}	{34.15797514004957,-118.37869133310902,North Hollywood,CA,United States}	{Food,}
848	Sun Jun 19 00:03:32 +0000 2011	49d0782df964a520285b1fe3	{Westside Pavilion Shopping Center}	{34.04034713723197,-118.42693090438843,Los Angeles,CA,United States}	{Shop & Service,}
848	Sat Jun 18 20:15:57 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Sat Jun 18 00:59:35 +0000 2011	49cfbeb6f964a520c25a1fe3	{IKEA}	{34.18496784179296,-118.31399917602539,Burbank,CA,United States}	{Shop & Service,}
848	Fri Jun 17 18:47:25 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Fri Jun 17 01:46:53 +0000 2011	4b021ae3f964a520be4722e3	{Olive Garden}	{34.19064555590243,-118.3290034532547,Burbank,CA,United States}	{Food,}
848	Thu Jun 16 20:22:19 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Thu Jun 16 18:26:01 +0000 2011	4ae72993f964a52003a921e3	{Starbucks}	{34.15797514004957,-118.37869133310902,North Hollywood,CA,United States}	{Food,}
848	Wed Jun 15 18:34:20 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Wed Jun 15 17:54:15 +0000 2011	4ae72993f964a52003a921e3	{Starbucks}	{34.15797514004957,-118.37869133310902,North Hollywood,CA,United States}	{Food,}
848	Tue Jun 14 18:52:34 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Mon Jun 13 18:49:59 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Sun Jun 12 17:14:28 +0000 2011	4db093628154905aadaf7da8	{LA Pride Parade & Festival}	{34.0833278,-118.3838209,West Hollywood,CA,United States}	{Professional & Other Places,}
848	Sun Jun 12 01:31:08 +0000 2011	4db093628154905aadaf7da8	{LA Pride Parade & Festival}	{34.0833278,-118.3838209,West Hollywood,CA,United States}	{Professional & Other Places,}
848	Sat Jun 11 19:34:51 +0000 2011	4df3b517b3ad9dc8c19e4a32	{NOH8 Booth at LA Pride}	{34.08343230906249,-118.38384926319122,West Hollywood,CA,United States}	{Arts & Entertainment,}
848	Fri Jun 10 01:06:17 +0000 2011	50dfa88ce4b070c02b03915f	{ULTA Beauty}	{34.18850863,-118.3267693,Burbank,CA,United States}	{Shop & Service,}
848	Thu Jun 09 21:46:11 +0000 2011	4ae3799ef964a5208a9521e3	{US Post Office}	{34.16465957948522,-118.4045265524941,North Hollywood,CA,United States}	{Professional & Other Places,}
848	Thu Jun 09 20:02:50 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Thu Jun 09 04:10:59 +0000 2011	43e72ee7f964a520092f1fe3	{Yokohama Sushi}	{34.01693553359038,-118.40652465820312,Culver City,CA,United States}	{Food,}
848	Thu Jun 09 02:45:25 +0000 2011	49d0782df964a520285b1fe3	{Westside Pavilion Shopping Center}	{34.04034713723197,-118.42693090438843,Los Angeles,CA,United States}	{Shop & Service,}
848	Tue Jun 07 20:05:55 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Mon Jun 06 18:18:39 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Sun Jun 05 21:56:27 +0000 2011	4a344606f964a520069c1fe3	{Bob Hope Airport (BUR)}	{34.19639831676446,-118.35313796997072,Burbank,CA,United States}	{Travel & Transport,}
848	Sun Jun 05 17:24:37 +0000 2011	44d9ff60f964a5208b361fe3	{Dallas/Fort Worth International Airport (DFW)}	{32.89803818160521,-97.04086303710938,DFW Airport,TX,United States}	{Travel & Transport,}
848	Sun Jun 05 13:46:54 +0000 2011	4ac525acf964a520a5b020e3	{Des Moines International Airport (DSM)}	{41.532812420042305,-93.64854454994202,Des Moines,IA,United States}	{Travel & Transport,Airport,}
848	Sun Jun 05 04:50:37 +0000 2011	4ba44da4f964a5206e9438e3	{Le Boi Bar}	{41.572914749162464,-93.62112474651032,Des Moines,IA,United States}	{Nightlife Spot,}
848	Sat Jun 04 19:40:23 +0000 2011	4ac525acf964a520a5b020e3	{Des Moines International Airport (DSM)}	{41.532812420042305,-93.64854454994202,Des Moines,IA,United States}	{Travel & Transport,Airport,}
848	Sat Jun 04 14:47:43 +0000 2011	4dea457b45dd3993a88663c5	{NOH8 Campaign Open Photo Shoot Des Moines}	{41.588406,-93.622486,Des Moines,IA,United States}	{}
848	Fri Jun 03 23:00:25 +0000 2011	4b6af556f964a520f0e82be3	{Hy-Vee Conference Center}	{41.5931738955212,-93.7875625454725,West Des Moines,IA,United States}	{Arts & Entertainment,}
848	Fri Jun 03 03:26:28 +0000 2011	4b4f937ef964a5200f0c27e3	{Ruan Center}	{41.58749596163326,-93.62540418825719,Des Moines,IA,United States}	{Professional & Other Places,}
848	Thu Jun 02 19:28:15 +0000 2011	4ac525acf964a520a5b020e3	{Des Moines International Airport (DSM)}	{41.532812420042305,-93.64854454994202,Des Moines,IA,United States}	{Travel & Transport,Airport,}
848	Thu Jun 02 13:19:55 +0000 2011	4a344606f964a520069c1fe3	{Bob Hope Airport (BUR)}	{34.19639831676446,-118.35313796997072,Burbank,CA,United States}	{Travel & Transport,}
848	Thu Jun 02 12:31:10 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Wed Jun 01 17:25:57 +0000 2011	4cf588bde308236a3d30e1ac	{NOH8 Campaign Headquarters}	{34.167950160508646,-118.36342960596085,Burbank,CA,United States}	{Professional & Other Places,}
848	Wed Jun 01 04:51:19 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
848	Tue May 31 22:24:43 +0000 2011	4a8a103af964a520c90920e3	{Hartsfield-Jackson Atlanta International Airport (ATL)}	{33.640669114843895,-84.43606853485107,Atlanta,GA,United States}	{Travel & Transport,}
848	Tue May 31 18:24:58 +0000 2011	44d17cecf964a5202b361fe3	{Ronald Reagan Washington National Airport (DCA)}	{38.853043701842566,-77.04231262207031,Arlington,VA,United States}	{Travel & Transport,}
848	Tue May 31 05:04:47 +0000 2011	40b13b00f964a52044f41ee3	{Cobalt}	{38.91264153217554,-77.03832920743888,Washington,DC,United States}	{Nightlife Spot,}
848	Mon May 30 20:35:13 +0000 2011	4de3d58281dcc9bc5e817982	{NOH8 Photo Shoot DC}	{38.897048,-77.033281,Washington,DC,United States}	{Travel & Transport,}
848	Mon May 30 04:43:57 +0000 2011	3fd66200f964a520d6f01ee3	{The White House}	{38.89757947159315,-77.03671216964722,Washington,DC,United States}	{Government Building,Arts & Entertainment,Professional & Other Places,}
848	Mon May 30 03:34:10 +0000 2011	44014894f964a5201d301fe3	{Old Ebbitt Grill}	{38.898045664568926,-77.03346564429306,Washington,DC,United States}	{Nightlife Spot,Food,}
848	Sun May 29 23:28:01 +0000 2011	4a5a29fff964a520ccb91fe3	{W Washington D.C.}	{38.896944874246955,-77.03324675559998,Washington,DC,United States}	{Travel & Transport,}
848	Sun May 29 22:06:22 +0000 2011	44d17cecf964a5202b361fe3	{Ronald Reagan Washington National Airport (DCA)}	{38.853043701842566,-77.04231262207031,Arlington,VA,United States}	{Travel & Transport,}
848	Sun May 29 17:59:38 +0000 2011	4a8a103af964a520c90920e3	{Hartsfield-Jackson Atlanta International Airport (ATL)}	{33.640669114843895,-84.43606853485107,Atlanta,GA,United States}	{Travel & Transport,}
848	Sun May 29 12:58:00 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
848	Sun May 29 01:51:37 +0000 2011	4b2f18d9f964a52083e924e3	{Century 8 Theaters}	{34.18720436096855,-118.41291904449463,North Hollywood,CA,United States}	{Arts & Entertainment,Movie Theater,}
848	Sat May 28 23:25:24 +0000 2011	4ad12a42f964a5202bdd20e3	{Westfield Culver City}	{33.98604389243085,-118.39315784907377,Culver City,CA,United States}	{Outdoors & Recreation,Shop & Service,}
