778	Mon Jun 18 19:32:40 +0000 2012	4a7b6e55f964a52003eb1fe3	{Fashion Island}	{33.615986299808654,-117.87536144256592,Newport Beach,CA,United States}	{Outdoors & Recreation,Shop & Service,}
778	Mon Jul 18 02:08:05 +0000 2011	4a33da8ef964a520559b1fe3	{Urth Caff?}	{34.04194415861958,-118.23521347103639,Los Angeles,CA,United States}	{Food,}
778	Sun Jul 17 23:59:00 +0000 2011	4be6dab4d4f7c9b6681d2720	{Beach-Lin Car Wash}	{33.8312106745179,-117.99299240112305,Anaheim,CA,United States}	{Professional & Other Places,}
778	Sat Jul 16 19:09:41 +0000 2011	4aa47495f964a520dd4620e3	{El Pollo Inka Gardena}	{33.87359136031323,-118.30051109619359,Gardena,CA,United States}	{Food,Professional & Other Places,}
778	Sat Jul 16 02:55:23 +0000 2011	412d2800f964a520d00c1fe3	{Shin-Sen-Gumi Yakitori}	{33.8627552817385,-118.30943932741349,Gardena,CA,United States}	{Food,}
778	Fri Jul 15 18:49:33 +0000 2011	4ae107ccf964a520b88421e3	{Quiznos}	{33.638703,-117.860291,Newport Beach,CA,United States}	{Food,}
778	Fri Jul 15 06:10:22 +0000 2011	4aac69f7f964a520e45d20e3	{Dave & Buster's}	{33.65101626291111,-117.74363699801864,Irvine,CA,United States}	{Nightlife Spot,Food,Arts & Entertainment,}
778	Thu Jul 14 18:49:02 +0000 2011	4b86ed83f964a5206aa631e3	{Bill's Burgers}	{33.666534,-117.8827,Santa Ana,CA,United States}	{Food,}
778	Thu Jul 14 02:20:26 +0000 2011	4a61f15ff964a520aec21fe3	{Shik Do Rak}	{33.687804076358006,-117.77153849601746,Irvine,CA,United States}	{Food,}
778	Wed Jul 13 18:43:40 +0000 2011	4c0d4627d64c0f47b076265d	{Chipotle Mexican Grill}	{33.638525394029216,-117.86016941070557,Newport Beach,CA,United States}	{Food,}
778	Wed Jul 13 15:47:08 +0000 2011	4c72af1f0e23b1f7b46b1edc	{Mag's Donuts & Bakery}	{33.6383374124692,-117.86351757370441,Newport Beach,CA,United States}	{Food,}
778	Tue Jul 12 19:14:50 +0000 2011	4aa2c850f964a5203c4220e3	{In-N-Out Burger}	{33.65018793035544,-117.84062951803207,Irvine,CA,United States}	{Food,}
778	Tue Jul 12 15:04:13 +0000 2011	4b53b212f964a5202aa827e3	{Chevron}	{33.69529364253019,-117.74146020412445,Irvine,CA,United States}	{Shop & Service,}
778	Tue Jul 12 01:20:25 +0000 2011	4bff495bc30a2d7f1fd3101d	{AT&T Internet Data Center}	{33.684516173206916,-117.83755639975273,Irvine,CA,United States}	{Professional & Other Places,}
778	Mon Jul 11 01:29:10 +0000 2011	4b6cd1b9f964a520c2562ce3	{Islands Fine Burgers & Drinks}	{33.8779136803515,-117.96423641681831,Fullerton,CA,United States}	{Food,}
778	Sun Jul 10 23:56:39 +0000 2011	4b749acef964a52032e72de3	{Berry Heaven}	{33.86034956666666,-117.95886801666667,Fullerton,CA,United States}	{Food,}
778	Sun Jul 10 20:15:34 +0000 2011	4c47bf1496abd13a2f117201	{Starbucks}	{33.85759137266255,-118.00091918843597,Buena Park,CA,United States}	{Food,}
778	Sun Jul 10 18:21:42 +0000 2011	4c9f9730542b224b99ccfe9f	{Kardia Bible Baptist Church}	{33.858345,-118.004668,Buena Park,CA,United States}	{Spiritual Center,Professional & Other Places,}
778	Fri Jul 08 23:39:16 +0000 2011	4b808862f964a5209d7a30e3	{OCIX}	{33.70747925,-117.84424923333333,Santa Ana,CA,United States}	{Office,Professional & Other Places,}
778	Fri Jul 08 18:52:48 +0000 2011	4b148b64f964a52073a423e3	{Ruth's Chris Steak House}	{33.67170511897429,-117.84549509660889,Irvine,CA,United States}	{Food,}
778	Mon Jul 04 20:09:14 +0000 2011	4c042a640b8eef3b28deb882	{CGV Cinemas}	{34.06241908080542,-118.30968618392944,Los Angeles,CA,United States}	{Arts & Entertainment,}
778	Mon Jul 04 19:16:15 +0000 2011	4ab537aef964a520527320e3	{Ham Ji Park}	{34.06357620454735,-118.29592120909592,Los Angeles,CA,United States}	{Food,}
778	Mon Jul 04 05:28:34 +0000 2011	4d75ff92ec646dcb0186f410	{Tru Hollywood}	{34.10001821377493,-118.32494273558466,Los Angeles,CA,United States}	{Nightlife Spot,}
778	Mon Jul 04 04:23:05 +0000 2011	4b8da552f964a5202f0633e3	{Wilshire / Vermont Metro Station}	{34.06241019273798,-118.290696144104,Los Angeles,CA,United States}	{Travel & Transport,}
778	Mon Jul 04 02:52:09 +0000 2011	4ac963eaf964a520d0bf20e3	{Gaam}	{34.06376171571766,-118.29684033819926,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
778	Mon Jul 04 02:34:26 +0000 2011	4ab537aef964a520527320e3	{Ham Ji Park}	{34.06357620454735,-118.29592120909592,Los Angeles,CA,United States}	{Food,}
778	Sun Jul 03 21:17:30 +0000 2011	4c9f9730542b224b99ccfe9f	{Kardia Bible Baptist Church}	{33.858345,-118.004668,Buena Park,CA,United States}	{Spiritual Center,Professional & Other Places,}
778	Sat Jul 02 23:18:20 +0000 2011	4b5b26e5f964a520d3e628e3	{Heritage Park}	{33.70138310120995,-117.77808249318653,Irvine,CA,United States}	{Outdoors & Recreation,}
778	Fri Jul 01 19:15:03 +0000 2011	4b4e7961f964a5200bef26e3	{Royal Thai Cuisine}	{33.62150593333333,-117.933747,Newport Beach,CA,United States}	{Food,}
778	Thu Jun 30 19:23:26 +0000 2011	4ab2a302f964a520bc6b20e3	{Islands Restaurant}	{33.637632161271824,-117.86064147949219,Newport Beach,CA,United States}	{Food,}
778	Wed Jun 29 04:23:17 +0000 2011	4b6e5c0ef964a5201fba2ce3	{Lollicup}	{33.688346,-117.77165,Irvine,CA,United States}	{Food,}
778	Wed Jun 29 01:54:13 +0000 2011	4af3800cf964a5202fee21e3	{Taiko Japanese Restaurant}	{33.68850806735365,-117.7714692759647,Irvine,CA,United States}	{Food,}
778	Mon Jun 27 02:53:51 +0000 2011	4b5bb074f964a520301029e3	{Kim Loan Vietnamese Restaurant}	{33.85984447322032,-117.95749269300875,Fullerton,CA,United States}	{Food,}
778	Mon Jun 27 00:03:20 +0000 2011	4b749acef964a52032e72de3	{Berry Heaven}	{33.86034956666666,-117.95886801666667,Fullerton,CA,United States}	{Food,}
778	Sun Jun 26 20:13:10 +0000 2011	4b4aa8b7f964a5206b8c26e3	{Lee's Sandwiches}	{33.86122913,-117.923907,Fullerton,CA,United States}	{Food,}
778	Sun Jun 26 17:59:50 +0000 2011	4c9f9730542b224b99ccfe9f	{Kardia Bible Baptist Church}	{33.858345,-118.004668,Buena Park,CA,United States}	{Spiritual Center,Professional & Other Places,}
778	Sun Jun 26 02:22:41 +0000 2011	46e43b72f964a520b24a1fe3	{Pickwick Gardens}	{34.16071732810289,-118.311767578125,Burbank,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
778	Sat Jun 25 18:32:21 +0000 2011	4db1e402a86e63d21176190c	{Best Western Woodland Hills}	{34.167935849868506,-118.60333683161817,Woodland Hills,CA,United States}	{Travel & Transport,Hotel,}
778	Sat Jun 25 18:31:44 +0000 2011	4b475974f964a520812f26e3	{Noah's Bagels}	{34.168746866046,-118.60413372516632,Woodland Hills,CA,United States}	{Food,}
778	Sat Jun 25 05:29:43 +0000 2011	4db1e402a86e63d21176190c	{Best Western Woodland Hills}	{34.167935849868506,-118.60333683161817,Woodland Hills,CA,United States}	{Travel & Transport,Hotel,}
778	Fri Jun 24 18:36:09 +0000 2011	4bd2509877b29c74dd958e82	{Baja Fish Tacos}	{33.69862799273622,-117.88672839485669,Santa Ana,CA,United States}	{Food,}
778	Thu Jun 23 17:10:36 +0000 2011	4bfecda8ca1920a1d6deeb81	{Burger King}	{33.66028336666667,-117.873655,Newport Beach,CA,United States}	{Food,}
778	Thu Jun 23 13:11:15 +0000 2011	4c72af1f0e23b1f7b46b1edc	{Mag's Donuts & Bakery}	{33.6383374124692,-117.86351757370441,Newport Beach,CA,United States}	{Food,}
778	Wed Jun 22 00:06:31 +0000 2011	4b808862f964a5209d7a30e3	{OCIX}	{33.70747925,-117.84424923333333,Santa Ana,CA,United States}	{Office,Professional & Other Places,}
778	Tue Jun 21 20:29:16 +0000 2011	4c0c60e9d64c0f47cf38255d	{McDonald's}	{33.61627588162682,-117.91060565502956,Newport Beach,CA,United States}	{Food,}
778	Mon Jun 20 19:00:00 +0000 2011	4a622a82f964a5203ec31fe3	{Picante Martin's}	{33.60785592218735,-117.88980120246296,Balboa Island,CA,United States}	{Food,}
778	Mon Jun 20 02:26:21 +0000 2011	4ac65fc1f964a52006b420e3	{The Coffee Bean & Tea Leaf?}	{33.8727487360967,-118.06406892836094,Cerritos,CA,United States}	{Food,}
778	Sun Jun 19 19:56:56 +0000 2011	4c9f9730542b224b99ccfe9f	{Kardia Bible Baptist Church}	{33.858345,-118.004668,Buena Park,CA,United States}	{Spiritual Center,Professional & Other Places,}
778	Sat Jun 18 18:46:23 +0000 2011	4cb9f3424352a1cdade58ff5	{Sky Hair}	{33.833377,-118.072726,Hawaiian Gardens,CA,United States}	{Shop & Service,}
778	Sat Jun 18 01:06:22 +0000 2011	4a633273f964a52096c41fe3	{Capital Seafood Restaurant}	{33.6881477715733,-117.83376574516296,Irvine,CA,United States}	{Food,}
778	Fri Jun 17 18:36:12 +0000 2011	4c0d4627d64c0f47b076265d	{Chipotle Mexican Grill}	{33.638525394029216,-117.86016941070557,Newport Beach,CA,United States}	{Food,}
778	Thu Jun 16 19:17:35 +0000 2011	4b610897f964a520f8062ae3	{Chronic Tacos}	{33.622016467703986,-117.93820961964137,Newport Beach,CA,United States}	{Food,}
778	Thu Jun 16 02:45:22 +0000 2011	49f6dd33f964a520616c1fe3	{Shin-Sen-Gumi Hakata Ramen}	{33.69604345587833,-117.95474946498871,Fountain Valley,CA,United States}	{Food,}
778	Sun Jun 12 21:05:45 +0000 2011	4c9f9730542b224b99ccfe9f	{Kardia Bible Baptist Church}	{33.858345,-118.004668,Buena Park,CA,United States}	{Spiritual Center,Professional & Other Places,}
778	Fri Jun 10 23:55:39 +0000 2011	4b2ba6b8f964a520b6b824e3	{Chick-fil-A}	{33.69510172496676,-117.82653987407684,Tustin,CA,United States}	{Food,}
778	Fri Jun 10 23:34:41 +0000 2011	4b808862f964a5209d7a30e3	{OCIX}	{33.70747925,-117.84424923333333,Santa Ana,CA,United States}	{Office,Professional & Other Places,}
778	Fri Jun 10 19:04:12 +0000 2011	4a8d9c1df964a5203b1020e3	{Pho Tasia}	{33.65936133222055,-117.80307315633456,Irvine,CA,United States}	{Food,}
778	Mon Jun 06 20:00:27 +0000 2011	4bae6065f964a5202caa3be3	{SUBWAY}	{33.656584,-117.864339,Newport Beach,CA,United States}	{Food,}
778	Mon Jun 06 02:31:23 +0000 2011	4b22b8f1f964a520754c24e3	{Frostbites}	{33.830212233333334,-118.028823,Cypress,CA,United States}	{Food,}
778	Sun Jun 05 23:53:12 +0000 2011	4b835823f964a520400331e3	{Boba Loca}	{33.88364313502659,-117.9952347278595,Buena Park,CA,United States}	{Food,}
778	Sun Jun 05 21:29:28 +0000 2011	4c9f9730542b224b99ccfe9f	{Kardia Bible Baptist Church}	{33.858345,-118.004668,Buena Park,CA,United States}	{Spiritual Center,Professional & Other Places,}
778	Sat Jun 04 20:44:37 +0000 2011	4acd4b1af964a520bdcb20e3	{Cafe Mak}	{34.063190117107624,-118.28962057828903,Los Angeles,CA,United States}	{Food,}
778	Sat Jun 04 19:53:51 +0000 2011	4b3ea66bf964a52053a025e3	{Mandarin Garden Restaurant}	{34.052073,-118.291734,Los Angeles,CA,United States}	{Food,}
778	Sat Jun 04 01:39:45 +0000 2011	451cfbd2f964a520833a1fe3	{John Wayne Airport (SNA)}	{33.67956837093503,-117.86175727844238,Santa Ana,CA,United States}	{Travel & Transport,}
778	Fri Jun 03 22:25:51 +0000 2011	449e9fb9f964a520c0341fe3	{Phoenix Sky Harbor International Airport (PHX)}	{33.43562440517176,-112.00306606318918,Phoenix,AZ,United States}	{Travel & Transport,}
778	Fri Jun 03 20:12:11 +0000 2011	4ade90fff964a5205f7621e3	{Blue Adobe Grille}	{33.418430956871944,-111.84035537451663,Mesa,AZ,United States}	{Food,}
778	Fri Jun 03 02:12:07 +0000 2011	4bb2be77eb3e95210f7cca0a	{Devil's Advocate Bar and Grill}	{33.421772718429565,-111.924332,Tempe,AZ,United States}	{Nightlife Spot,Food,}
778	Thu Jun 02 19:33:49 +0000 2011	463466c3f964a5200b461fe3	{Los Dos Molinos}	{33.409598,-111.857006,Mesa,AZ,United States}	{Food,}
778	Thu Jun 02 16:40:02 +0000 2011	4be080602aed2d7f7094c86f	{AT&T}	{33.42098277978099,-111.86019659042358,Mesa,AZ,United States}	{Professional & Other Places,}
778	Thu Jun 02 04:00:41 +0000 2011	4c4255c5a48d9c740bd50c40	{Hyatt Place Phoenix/Mesa}	{33.436001,-111.861536,Mesa,AZ,United States}	{Travel & Transport,}
778	Wed Jun 01 02:26:10 +0000 2011	4a6b6c35f964a520b3ce1fe3	{Famous Dave's Bar-B-Que}	{33.43549055354306,-111.86920613050461,Mesa,AZ,United States}	{Food,}
778	Tue May 31 23:48:52 +0000 2011	4be080602aed2d7f7094c86f	{AT&T}	{33.42098277978099,-111.86019659042358,Mesa,AZ,United States}	{Professional & Other Places,}
778	Tue May 31 19:29:39 +0000 2011	4b3a67f6f964a520966625e3	{Chili's Grill & Sports Bar}	{33.43451266966049,-111.86574037795779,Mesa,AZ,United States}	{Food,}
778	Tue May 31 18:56:21 +0000 2011	4c4255c5a48d9c740bd50c40	{Hyatt Place Phoenix/Mesa}	{33.436001,-111.861536,Mesa,AZ,United States}	{Travel & Transport,}
778	Tue May 31 17:38:05 +0000 2011	449e9fb9f964a520c0341fe3	{Phoenix Sky Harbor International Airport (PHX)}	{33.43562440517176,-112.00306606318918,Phoenix,AZ,United States}	{Travel & Transport,}
778	Tue May 31 16:13:38 +0000 2011	451cfbd2f964a520833a1fe3	{John Wayne Airport (SNA)}	{33.67956837093503,-117.86175727844238,Santa Ana,CA,United States}	{Travel & Transport,}
778	Mon May 30 23:41:35 +0000 2011	45b88de0f964a520ce411fe3	{Union Station}	{34.05573499087499,-118.2361775636673,Los Angeles,CA,United States}	{Travel & Transport,}
778	Mon May 30 18:34:57 +0000 2011	4ade63fcf964a5208f7521e3	{Chung Kiwa Restaurant}	{34.052767753601074,-118.31612714,Los Angeles,CA,United States}	{Food,}
778	Fri May 27 23:05:11 +0000 2011	4283ee00f964a520e5221fe3	{The Outlets at Orange}	{33.78305471,-117.8922731,Orange,CA,United States}	{Shop & Service,Arts & Entertainment,}
778	Fri May 27 21:42:10 +0000 2011	4cb9f3424352a1cdade58ff5	{Sky Hair}	{33.833377,-118.072726,Hawaiian Gardens,CA,United States}	{Shop & Service,}
778	Thu May 26 14:33:30 +0000 2011	4c72af1f0e23b1f7b46b1edc	{Mag's Donuts & Bakery}	{33.6383374124692,-117.86351757370441,Newport Beach,CA,United States}	{Food,}
778	Wed May 25 00:51:02 +0000 2011	4bff495bc30a2d7f1fd3101d	{AT&T Internet Data Center}	{33.684516173206916,-117.83755639975273,Irvine,CA,United States}	{Professional & Other Places,}
778	Wed May 25 00:51:02 +0000 2011	4bff495bc30a2d7f1fd3101d	{AT&T Internet Data Center}	{33.684516173206916,-117.83755639975273,Irvine,CA,United States}	{Professional & Other Places,}
778	Tue May 24 03:39:36 +0000 2011	4bff495bc30a2d7f1fd3101d	{AT&T Internet Data Center}	{33.684516173206916,-117.83755639975273,Irvine,CA,United States}	{Professional & Other Places,}
778	Mon May 23 18:59:27 +0000 2011	4babe456f964a520c6d23ae3	{Harry's Deli}	{33.69139909744263,-117.859081,Irvine,CA,United States}	{Food,}
778	Sun May 22 18:02:46 +0000 2011	4bf976a2b182c9b601fb785a	{El Dorado Park}	{33.818590006083824,-118.08697700500488,Long Beach,CA,United States}	{Outdoors & Recreation,}
778	Sun May 22 05:21:59 +0000 2011	4d325036eefa8cfa537b35b3	{Star BBQ}	{33.8665831252695,-118.30881710656644,Gardena,CA,United States}	{Food,}
778	Sat May 21 20:35:53 +0000 2011	49f6dd33f964a520616c1fe3	{Shin-Sen-Gumi Hakata Ramen}	{33.69604345587833,-117.95474946498871,Fountain Valley,CA,United States}	{Food,}
778	Sat May 21 20:31:28 +0000 2011	4b22fca8f964a520a35124e3	{California Shabu-Shabu}	{33.688362749999996,-117.952974,Fountain Valley,CA,United States}	{Food,}
778	Sat May 21 02:57:23 +0000 2011	4a73b085f964a52030dd1fe3	{Super Mex}	{33.70534863057765,-117.78562545776367,Irvine,CA,United States}	{Nightlife Spot,Food,}
778	Wed May 18 18:44:19 +0000 2011	4b610897f964a520f8062ae3	{Chronic Tacos}	{33.622016467703986,-117.93820961964137,Newport Beach,CA,United States}	{Food,}
778	Mon May 16 15:55:01 +0000 2011	4a95ea77f964a520682520e3	{Paul's Place}	{33.85858776,-118.01088,Buena Park,CA,United States}	{Food,}
778	Mon May 16 14:17:26 +0000 2011	4a344606f964a520069c1fe3	{Bob Hope Airport (BUR)}	{34.19639831676446,-118.35313796997072,Burbank,CA,United States}	{Travel & Transport,}
778	Mon May 16 13:02:53 +0000 2011	4493522af964a5207c341fe3	{Oakland International Airport (OAK)}	{37.71226740592608,-122.21261143684387,Oakland,CA,United States}	{Travel & Transport,}
778	Sun May 15 20:02:22 +0000 2011	4dc202feb0fb490416a6d52f	{Oakland A's Game}	{37.75074595464986,-122.2009908509324,Oakland,CA,United States}	{Arts & Entertainment,}
778	Sun May 15 04:52:03 +0000 2011	4a5d8e07f964a520adbd1fe3	{Alameda Theatre & Cineplex}	{37.76461560535736,-122.24366671301753,Alameda,CA,United States}	{Arts & Entertainment,Movie Theater,}
778	Sun May 15 04:17:16 +0000 2011	4a34549df964a520139c1fe3	{Sushi House}	{37.754811522163905,-122.25073099136353,Alameda,CA,United States}	{Food,}
778	Sat May 14 20:09:22 +0000 2011	49c978d2f964a5206b581fe3	{W San Francisco}	{37.78527484428987,-122.400481402874,San Francisco,CA,United States}	{Travel & Transport,}
778	Sat May 14 17:55:38 +0000 2011	4b34d31cf964a520b52825e3	{Buttercup Grill}	{37.79658863393107,-122.27630761099799,Oakland,CA,United States}	{Food,}
778	Sat May 14 00:03:50 +0000 2011	4b0ca87af964a520a74023e3	{Starbucks}	{35.40032349487008,-119.39738631248474,Buttonwillow,CA,United States}	{Food,}
778	Fri May 13 22:33:27 +0000 2011	4d084e65790fa09374f6c273	{Chipotle}	{34.98650753372784,-118.94640248268584,Lebec,CA,United States}	{Food,}
778	Fri May 13 20:59:34 +0000 2011	4a344606f964a520069c1fe3	{Bob Hope Airport (BUR)}	{34.19639831676446,-118.35313796997072,Burbank,CA,United States}	{Travel & Transport,}
778	Mon May 09 03:32:35 +0000 2011	4a70f072f964a520d3d81fe3	{Curry House}	{33.70617422089683,-117.78675734996796,Irvine,CA,United States}	{Food,}
778	Sun May 08 01:51:47 +0000 2011	4a83873cf964a5205bfb1fe3	{Road to Seoul}	{34.048590342582315,-118.30890566110611,Los Angeles,CA,United States}	{Food,}
