997	Sun Nov 20 21:40:15 +0000 2011	4c87f0e5b446224b728f7e6f	{CPMC Family Clinic}	{37.786977,-122.455564,San Francisco,CA,United States}	{}
997	Thu Aug 04 18:04:50 +0000 2011	4c463420f1d80f47b847a33c	{Waterfront Cottage}	{48.839331,-123.47303509712219,Capital F,British Columbia,Canada}	{Travel & Transport,Hotel,}
997	Wed Aug 03 19:47:08 +0000 2011	4c13a5837f7f2d7f425fdf68	{Salt Spring Coffee House}	{48.85260515,-123.5004119,Salt Spring Island,BC,Canada}	{Food,}
997	Wed Aug 03 18:53:12 +0000 2011	4c266035c11dc9b6f5e02824	{Shipstones}	{48.85395348072052,-123.498876,,,Canada}	{}
997	Tue Aug 02 23:49:37 +0000 2011	4e388cce6284250071b51008	{Salt Spring Island Tuesday Market}	{48.85179916197886,-123.50015551796994,,BC,Canada}	{Shop & Service,}
997	Tue Aug 02 00:55:29 +0000 2011	4c463420f1d80f47b847a33c	{Waterfront Cottage}	{48.839331,-123.47303509712219,Capital F,British Columbia,Canada}	{Travel & Transport,Hotel,}
997	Mon Aug 01 22:24:40 +0000 2011	4c475b3b972c0f4727842321	{Mistaken Identity}	{48.86480556584644,-123.51405041952924,Capital F,British Columbia,Canada}	{}
997	Mon Aug 01 20:34:03 +0000 2011	4c13a5837f7f2d7f425fdf68	{Salt Spring Coffee House}	{48.85260515,-123.5004119,Salt Spring Island,BC,Canada}	{Food,}
997	Mon Aug 01 18:58:28 +0000 2011	4c266035c11dc9b6f5e02824	{Shipstones}	{48.85395348072052,-123.498876,,,Canada}	{}
997	Mon Aug 01 17:50:50 +0000 2011	4b6641a9f964a520f81a2be3	{Skeena Queen Ferry}	{48.69776602083922,-123.40952882249017,,,Canada}	{Travel & Transport,}
997	Mon Aug 01 16:27:26 +0000 2011	4aad4979f964a520805f20e3	{Swartz Bay Ferry Terminal}	{48.687404940126456,-123.41065764427185,Sidney,BC,Canada}	{Travel & Transport,}
997	Mon Aug 01 15:50:08 +0000 2011	4b74891ff964a5206fe22de3	{Serious Coffee}	{48.44520169528917,-123.37051033973694,Victoria,BC,Canada}	{Food,}
997	Mon Aug 01 14:25:17 +0000 2011	4f442266d4f2bdcc71def51d	{The Veranda}	{48.42179907610672,-123.36792609245111,Victoria,BC,Canada}	{Food,}
997	Mon Aug 01 13:35:28 +0000 2011	4bd0eb4e41b9ef3bd428fbe5	{The Fairmont Empress Hotel}	{48.42173922705481,-123.36802124977112,Victoria,BC,Canada}	{Travel & Transport,Food,Convention Center,Professional & Other Places,}
997	Mon Aug 01 13:35:08 +0000 2011	4c55c99d72cf0f470cc5d4d6	{Inner Harbour On The Water}	{48.422497598627245,-123.36889884659699,,,Canada}	{Outdoors & Recreation,}
997	Mon Aug 01 03:41:13 +0000 2011	4c55c99d72cf0f470cc5d4d6	{Inner Harbour On The Water}	{48.422497598627245,-123.36889884659699,,,Canada}	{Outdoors & Recreation,}
997	Mon Aug 01 02:01:26 +0000 2011	4b12c127f964a520738d23e3	{The Reef}	{48.426792586623996,-123.36936717851886,Victoria,BC,Canada}	{Food,}
997	Sun Jul 31 21:17:57 +0000 2011	4c51fe5094790f47bee8f0a1	{The Soda Shoppe}	{48.422985231187255,-123.36813926696777,Victoria,BC,Canada}	{Food,}
997	Sun Jul 31 21:13:37 +0000 2011	4bbeb8f130c99c74eb435411	{Artisan Wine Shop}	{48.42438264192558,-123.36806020601722,Victoria,BC,Canada}	{Nightlife Spot,Shop & Service,Food & Drink Shop,}
997	Sun Jul 31 20:51:06 +0000 2011	4bd1e801046076b006c67271	{Hip Baby}	{48.427693854382944,-123.36860429569842,,,Canada}	{Shop & Service,Clothing Store,}
997	Sun Jul 31 20:50:27 +0000 2011	4b670547f964a5206f352be3	{Willie's Bakery & Cafe}	{48.427743,-123.369297,Victoria,BC,Canada}	{Food,}
997	Sun Jul 31 20:02:27 +0000 2011	4ba80cfdf964a5203cc939e3	{The Local Kitchen}	{48.42601105718189,-123.36988454906087,Victoria,BC,Canada}	{Nightlife Spot,Food,}
997	Sun Jul 31 17:58:37 +0000 2011	4daf55cf43a1e3d9e643fea4	{The Strath Ale, Wine, & Spirit Merchants}	{48.42345001939638,-123.36574789691547,Victoria,BC,Canada}	{Shop & Service,Food & Drink Shop,}
997	Sun Jul 31 16:23:58 +0000 2011	4f442266d4f2bdcc71def51d	{The Veranda}	{48.42179907610672,-123.36792609245111,Victoria,BC,Canada}	{Food,}
997	Sun Jul 31 15:18:31 +0000 2011	4bd0eb4e41b9ef3bd428fbe5	{The Fairmont Empress Hotel}	{48.42173922705481,-123.36802124977112,Victoria,BC,Canada}	{Travel & Transport,Food,Convention Center,Professional & Other Places,}
997	Sun Jul 31 13:55:38 +0000 2011	4c55c99d72cf0f470cc5d4d6	{Inner Harbour On The Water}	{48.422497598627245,-123.36889884659699,,,Canada}	{Outdoors & Recreation,}
997	Sun Jul 31 03:33:10 +0000 2011	4bd0eb4e41b9ef3bd428fbe5	{The Fairmont Empress Hotel}	{48.42173922705481,-123.36802124977112,Victoria,BC,Canada}	{Travel & Transport,Food,Convention Center,Professional & Other Places,}
997	Sun Jul 31 01:15:39 +0000 2011	4b7c6b77f964a52032922fe3	{Red Fish Blue Fish}	{48.424375,-123.370515,Victoria,BC,Canada}	{Food,}
997	Sun Jul 31 00:32:28 +0000 2011	4c55c99d72cf0f470cc5d4d6	{Inner Harbour On The Water}	{48.422497598627245,-123.36889884659699,,,Canada}	{Outdoors & Recreation,}
997	Sun Jul 31 00:13:16 +0000 2011	4daf55cf43a1e3d9e643fea4	{The Strath Ale, Wine, & Spirit Merchants}	{48.42345001939638,-123.36574789691547,Victoria,BC,Canada}	{Shop & Service,Food & Drink Shop,}
997	Sun Jul 31 00:12:02 +0000 2011	4cc220a41e596dcb8fb3c067	{The Wine Barrel: BC VQA Wine Store}	{48.424198,-123.36638722000001,,,Canada}	{Shop & Service,Food & Drink Shop,}
997	Sun Jul 31 00:00:16 +0000 2011	4bbeb8f130c99c74eb435411	{Artisan Wine Shop}	{48.42438264192558,-123.36806020601722,Victoria,BC,Canada}	{Nightlife Spot,Shop & Service,Food & Drink Shop,}
997	Sat Jul 30 23:55:13 +0000 2011	4b7c6b77f964a52032922fe3	{Red Fish Blue Fish}	{48.424375,-123.370515,Victoria,BC,Canada}	{Food,}
997	Sat Jul 30 19:49:37 +0000 2011	4ad27349f964a520b5e120e3	{Spinnakers Gastro Brewpub}	{48.42906271,-123.38499,Victoria,BC,Canada}	{Nightlife Spot,Food,}
997	Sat Jul 30 16:15:14 +0000 2011	4f442266d4f2bdcc71def51d	{The Veranda}	{48.42179907610672,-123.36792609245111,Victoria,BC,Canada}	{Food,}
997	Sat Jul 30 14:52:16 +0000 2011	4c55c99d72cf0f470cc5d4d6	{Inner Harbour On The Water}	{48.422497598627245,-123.36889884659699,,,Canada}	{Outdoors & Recreation,}
997	Sat Jul 30 14:52:16 +0000 2011	4c55c99d72cf0f470cc5d4d6	{Inner Harbour On The Water}	{48.422497598627245,-123.36889884659699,,,Canada}	{Outdoors & Recreation,}
997	Sat Jul 30 14:51:08 +0000 2011	4bd0eb4e41b9ef3bd428fbe5	{The Fairmont Empress Hotel}	{48.42173922705481,-123.36802124977112,Victoria,BC,Canada}	{Travel & Transport,Food,Convention Center,Professional & Other Places,}
997	Sat Jul 30 02:35:09 +0000 2011	4c55c99d72cf0f470cc5d4d6	{Inner Harbour On The Water}	{48.422497598627245,-123.36889884659699,,,Canada}	{Outdoors & Recreation,}
997	Fri Jul 29 22:46:50 +0000 2011	4daf55cf43a1e3d9e643fea4	{The Strath Ale, Wine, & Spirit Merchants}	{48.42345001939638,-123.36574789691547,Victoria,BC,Canada}	{Shop & Service,Food & Drink Shop,}
997	Fri Jul 29 22:44:40 +0000 2011	4c1cb30d624b9c749cd11204	{City of Victoria}	{48.42831778375717,-123.36483478546143,Victoria,BC,Canada}	{Outdoors & Recreation,}
997	Fri Jul 29 20:54:29 +0000 2011	4e331d73b0fb17f64f7f4e48	{Duncan Tootem Tour}	{48.777551078304995,-123.70717846332542,Duncan,BC,Canada}	{Outdoors & Recreation,}
997	Fri Jul 29 20:51:47 +0000 2011	4e31e8c3e4cd681b14d420b6	{Cowichan Valley Museum}	{48.77824196987325,-123.70708327274534,,,Canada}	{Museum,Arts & Entertainment,}
997	Fri Jul 29 18:40:00 +0000 2011	4b74891ff964a5206fe22de3	{Serious Coffee}	{48.44520169528917,-123.37051033973694,Victoria,BC,Canada}	{Food,}
997	Fri Jul 29 16:56:10 +0000 2011	4f442266d4f2bdcc71def51d	{The Veranda}	{48.42179907610672,-123.36792609245111,Victoria,BC,Canada}	{Food,}
997	Fri Jul 29 15:47:57 +0000 2011	4bd0eb4e41b9ef3bd428fbe5	{The Fairmont Empress Hotel}	{48.42173922705481,-123.36802124977112,Victoria,BC,Canada}	{Travel & Transport,Food,Convention Center,Professional & Other Places,}
997	Fri Jul 29 03:07:12 +0000 2011	4daf55cf43a1e3d9e643fea4	{The Strath Ale, Wine, & Spirit Merchants}	{48.42345001939638,-123.36574789691547,Victoria,BC,Canada}	{Shop & Service,Food & Drink Shop,}
997	Thu Jul 28 21:57:03 +0000 2011	4b8ff8eef964a520466d33e3	{The Stick in the Mud Coffee House}	{48.37749,-123.724628,Sooke,BC,Canada}	{Food,}
997	Thu Jul 28 18:57:32 +0000 2011	4b9943d5f964a520ad6e35e3	{17 Mile House Pub}	{48.394799,-123.627012,Sooke,BC,Canada}	{Nightlife Spot,}
997	Thu Jul 28 17:33:05 +0000 2011	4bc13356abf49521f3c6c093	{Real Canadian Superstore}	{48.4414154039143,-123.50435256958008,Victoria,BC,Canada}	{Shop & Service,Food & Drink Shop,}
997	Thu Jul 28 15:52:07 +0000 2011	4f442266d4f2bdcc71def51d	{The Veranda}	{48.42179907610672,-123.36792609245111,Victoria,BC,Canada}	{Food,}
997	Thu Jul 28 15:30:35 +0000 2011	4bd0eb4e41b9ef3bd428fbe5	{The Fairmont Empress Hotel}	{48.42173922705481,-123.36802124977112,Victoria,BC,Canada}	{Travel & Transport,Food,Convention Center,Professional & Other Places,}
997	Wed Jul 27 16:54:40 +0000 2011	4aa92947f964a5203b5220e3	{Tsawwassen Ferry Terminal}	{49.0070099010811,-123.1301736831665,Delta,BC,Canada}	{Travel & Transport,}
997	Wed Jul 27 16:53:48 +0000 2011	4c45cc6a36d6a5935b596ca8	{Lane 20}	{49.0084433555603,-123.12911,Delta,British Columbia,Canada}	{}
997	Wed Jul 27 15:36:58 +0000 2011	4aa748f7f964a520994c20e3	{Vancouver International Airport (YVR)}	{49.19488613862445,-123.17948341369629,Richmond,BC,Canada}	{Travel & Transport,}
997	Wed Jul 27 12:19:12 +0000 2011	4bddbef4e75c0f472f70c503	{Gate 68}	{37.61866147279583,-122.38549000336889,San Francisco,CA,United States}	{Travel & Transport,Airport,}
997	Wed Jul 27 12:17:46 +0000 2011	4c561f6f73fd2d7f7e08face	{Willow Creek Grill}	{37.618582,-122.386336,Millbrae,CA,United States}	{Food,}
997	Wed Jul 27 12:06:54 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
997	Wed Jul 27 11:25:23 +0000 2011	49d01698f964a520fd5a1fe3	{Golden Gate Bridge}	{37.81700118722001,-122.47821718454361,San Francisco,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
997	Wed Jul 27 00:24:39 +0000 2011	4a8da855f964a520711020e3	{Mollie Stone's Markets}	{37.86695593970183,-122.49977081955052,Sausalito,CA,United States}	{Shop & Service,Food & Drink Shop,}
997	Tue Jul 26 19:23:02 +0000 2011	4b58da7af964a520e66e28e3	{Hahn Family Wines Office}	{38.295814409551284,-122.30017405279507,Napa,CA,United States}	{Professional & Other Places,}
997	Tue Jul 26 17:45:51 +0000 2011	4b58da7af964a520e66e28e3	{Hahn Family Wines Office}	{38.295814409551284,-122.30017405279507,Napa,CA,United States}	{Professional & Other Places,}
997	Tue Jul 26 01:29:23 +0000 2011	4a8da855f964a520711020e3	{Mollie Stone's Markets}	{37.86695593970183,-122.49977081955052,Sausalito,CA,United States}	{Shop & Service,Food & Drink Shop,}
997	Mon Jul 25 15:03:00 +0000 2011	4b58da7af964a520e66e28e3	{Hahn Family Wines Office}	{38.295814409551284,-122.30017405279507,Napa,CA,United States}	{Professional & Other Places,}
997	Sun Jul 24 22:07:10 +0000 2011	4a8da855f964a520711020e3	{Mollie Stone's Markets}	{37.86695593970183,-122.49977081955052,Sausalito,CA,United States}	{Shop & Service,Food & Drink Shop,}
997	Sun Jul 24 20:36:23 +0000 2011	4e2c81f045dd3272c81e432b	{RH Baby & Child}	{37.930003,-122.514591,Corte Madera,CA,United States}	{Shop & Service,}
997	Sun Jul 24 20:28:01 +0000 2011	4bf338cd706e20a1130ba898	{Restoration Hardware}	{37.92971,-122.51409963488081,Corte Madera,CA,United States}	{Shop & Service,}
997	Sun Jul 24 19:27:50 +0000 2011	48078c97f964a520044f1fe3	{The Cheesecake Factory}	{37.93001571887937,-122.51390933990479,Corte Madera,CA,United States}	{Food,}
997	Sun Jul 24 19:04:28 +0000 2011	4beb5047a9900f47eab71740	{Strawberry Village}	{37.898286882839805,-122.51513291325094,Mill Valley,CA,United States}	{Shop & Service,}
997	Sun Jul 24 18:07:22 +0000 2011	4a7790adf964a520d0e41fe3	{La Boulange}	{37.89885442471548,-122.51548111438746,Mill Valley,CA,United States}	{Food,}
997	Sun Jul 24 18:05:16 +0000 2011	4b328dcbf964a520770e25e3	{Lavande Nail Spa}	{37.898438572883606,-122.514132,Mill Valley,CA,United States}	{Shop & Service,}
997	Sun Jul 24 01:41:17 +0000 2011	4ac92a5bf964a520f6be20e3	{Richmond-San Rafael Bridge}	{37.93462763671665,-122.43695139884949,Richmond,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
997	Sun Jul 24 00:51:38 +0000 2011	4dd84b4dae60680f151d3602	{Power Lines Rio Vista Windsurfing Association}	{38.07850005,-121.74784975,Rio Vista,CA,United States}	{Outdoors & Recreation,}
997	Sun Jul 24 00:42:54 +0000 2011	4be72c04bcef2d7f0ef505e5	{Rio Vista Bridge}	{38.15902529097139,-121.68426990509033,,,United States}	{Outdoors & Recreation,}
997	Sat Jul 23 16:42:20 +0000 2011	4d8cebf6ca75b60cac11dda8	{Cycles Gladiator Winery}	{38.158603770748066,-121.271491278936,Lodi,CA,United States}	{Food,}
997	Sat Jul 23 16:13:04 +0000 2011	4b310eccf964a52049ff24e3	{Starbucks}	{38.11595486590075,-121.30575656890869,Lodi,CA,United States}	{Food,}
997	Sat Jul 23 15:47:05 +0000 2011	4ca78661f47ea143ecac6b21	{Delta Farmer's Market}	{38.15434194721245,-121.67582204270903,Isleton,CA,United States}	{}
997	Sat Jul 23 15:38:59 +0000 2011	4b771a5bf964a520b17d2ee3	{Antioch Bridge}	{38.02571498563041,-121.75156116485596,Oakley,CA,United States}	{Outdoors & Recreation,}
997	Sat Jul 23 14:38:52 +0000 2011	4a84932ff964a52002fd1fe3	{Cibo}	{37.859042456516924,-122.48520236835752,Sausalito,CA,United States}	{Food,}
997	Sat Jul 23 14:33:44 +0000 2011	4b6bb17ef964a520d2152ce3	{Golden Gate Market}	{37.8497828078693,-122.4808690222043,Sausalito,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
997	Sat Jul 23 00:54:48 +0000 2011	4c54a16f728920a12b491183	{Sausalito, CA}	{37.85540909158016,-122.47954245170669,Sausalito,CA,United States}	{Outdoors & Recreation,}
997	Sat Jul 23 00:53:46 +0000 2011	4bf9d0ac5ec320a16ce98ad3	{Sausalito Police Department}	{37.85842548151004,-122.48453358560205,Sausalito,CA,United States}	{Government Building,Professional & Other Places,}
997	Sat Jul 23 00:11:15 +0000 2011	4cdc28f23f6a8cfab9a3efea	{Sonoma valley}	{38.28976828202079,-122.45885682777688,Sonoma,CA,United States}	{Outdoors & Recreation,Food,}
997	Fri Jul 22 20:59:00 +0000 2011	4b53bbe7f964a5209fa927e3	{Bank of America}	{38.29747784313661,-122.2924664977859,Napa,CA,United States}	{Shop & Service,}
997	Fri Jul 22 18:54:19 +0000 2011	4b1e9afcf964a520731c24e3	{Pacific Blues}	{38.40198576450348,-122.361669,Yountville,CA,United States}	{Food,}
997	Fri Jul 22 14:39:30 +0000 2011	4b58da7af964a520e66e28e3	{Hahn Family Wines Office}	{38.295814409551284,-122.30017405279507,Napa,CA,United States}	{Professional & Other Places,}
997	Fri Jul 22 14:32:31 +0000 2011	4c238b0d9a67a5937e35de87	{Oreo Cows}	{38.260735766928974,-122.30119836247074,Napa,CA,United States}	{Outdoors & Recreation,}
997	Fri Jul 22 14:12:57 +0000 2011	4d9dee1048b6224b7909309f	{Janelle's Java}	{38.23546564752161,-122.46132804088404,Sonoma,CA,United States}	{Food,}
997	Fri Jul 22 14:12:25 +0000 2011	4bd9a7690115c9b6080b7880	{Union 76}	{38.23569780233546,-122.46154917567637,Sonoma,CA,United States}	{Shop & Service,}
997	Fri Jul 22 00:37:16 +0000 2011	4a8da855f964a520711020e3	{Mollie Stone's Markets}	{37.86695593970183,-122.49977081955052,Sausalito,CA,United States}	{Shop & Service,Food & Drink Shop,}
