4023	Fri Jul 29 20:22:51 +0000 2011	4c663a7eb80abe9aaa9bcce5	{Kupros Craft House}	{38.57350493578328,-121.47962984783227,Sacramento,CA,United States}	{Nightlife Spot,Food,}
4023	Sat Apr 30 03:35:11 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Fri Apr 29 05:58:19 +0000 2011	4d7833d6b706224b3597258d	{Mondo's Big Yellow Couch}	{38.5731995776635,-121.48560663574287,,,United States}	{Arts & Entertainment,Residence,}
4023	Fri Apr 29 01:22:08 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Fri Apr 29 00:54:41 +0000 2011	4b722413f964a520be702de3	{I Love Teriyaki}	{38.5715852,-121.480666,Sacramento,CA,United States}	{Food,Arts & Entertainment,}
4023	Thu Apr 28 20:43:37 +0000 2011	4db764641e7206c23cf2c272	{Park-A-Bike Landpark Office}	{38.546114,-121.486853,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Thu Apr 28 19:52:19 +0000 2011	4c126dd01b5cef3bb8bfedc4	{M.V.P. Sports Grill}	{38.57400461833555,-121.47943496704102,Sacramento,CA,United States}	{Nightlife Spot,}
4023	Wed Apr 27 15:50:20 +0000 2011	4db710f143a1369cb5f45783	{Park-A-Bike}	{38.57451243531246,-121.50746124108527,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Wed Apr 27 00:36:39 +0000 2011	4db76500a86ed8d46c742097	{Home Sweet Home}	{38.54474614878756,-121.48560663574287,Sacramento,CA,United States}	{Residence,}
4023	Wed Apr 27 00:34:08 +0000 2011	4db764641e7206c23cf2c272	{Park-A-Bike Landpark Office}	{38.546114,-121.486853,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Tue Apr 26 21:17:56 +0000 2011	4c126dd01b5cef3bb8bfedc4	{M.V.P. Sports Grill}	{38.57400461833555,-121.47943496704102,Sacramento,CA,United States}	{Nightlife Spot,}
4023	Tue Apr 26 18:38:17 +0000 2011	4db710f143a1369cb5f45783	{Park-A-Bike}	{38.57451243531246,-121.50746124108527,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Sat Apr 23 22:05:39 +0000 2011	4c1eb115fcf8c9b609b3ad0b	{AMPM}	{38.559603,-121.48551821708679,Sacramento,CA,United States}	{Shop & Service,}
4023	Fri Apr 22 18:24:00 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Fri Apr 22 03:11:46 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Tue Apr 19 19:27:32 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Tue Apr 19 19:19:36 +0000 2011	4b844062f964a520702a31e3	{Subway}	{38.56959934,-121.481127,Sacramento,CA,United States}	{Food,}
4023	Mon Apr 18 02:13:25 +0000 2011	4b91830af964a520fac133e3	{Thai Spice}	{38.557636,-121.47674305,Sacramento,CA,United States}	{Food,}
4023	Mon Apr 18 02:13:25 +0000 2011	4b91830af964a520fac133e3	{Thai Spice}	{38.557636,-121.47674305,Sacramento,CA,United States}	{Food,}
4023	Sun Apr 17 03:46:14 +0000 2011	4d7833d6b706224b3597258d	{Mondo's Big Yellow Couch}	{38.5731995776635,-121.48560663574287,,,United States}	{Arts & Entertainment,Residence,}
4023	Sat Apr 16 23:05:21 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Fri Apr 15 03:29:21 +0000 2011	4d7833d6b706224b3597258d	{Mondo's Big Yellow Couch}	{38.5731995776635,-121.48560663574287,,,United States}	{Arts & Entertainment,Residence,}
4023	Fri Apr 15 01:47:47 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Fri Apr 15 00:26:50 +0000 2011	4ab9924bf964a520e97f20e3	{Capitol Dawg}	{38.573943,-121.48128283333334,Sacramento,CA,United States}	{Food,}
4023	Thu Apr 14 17:52:29 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Tue Apr 12 00:33:37 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Mon Apr 11 16:13:56 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Mon Apr 11 02:58:42 +0000 2011	4b91830af964a520fac133e3	{Thai Spice}	{38.557636,-121.47674305,Sacramento,CA,United States}	{Food,}
4023	Sun Apr 10 00:23:48 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Fri Apr 08 02:04:07 +0000 2011	4d7833d6b706224b3597258d	{Mondo's Big Yellow Couch}	{38.5731995776635,-121.48560663574287,,,United States}	{Arts & Entertainment,Residence,}
4023	Fri Apr 08 01:30:00 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Thu Apr 07 22:40:32 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Wed Apr 06 16:27:17 +0000 2011	4b0586b6f964a520e26a22e3	{Sacramento Convention Center}	{38.57852002752224,-121.48839272244031,Sacramento,CA,United States}	{Government Building,Convention Center,Professional & Other Places,}
4023	Wed Apr 06 03:24:08 +0000 2011	4b0586b6f964a520d06a22e3	{Press Club}	{38.56957570175681,-121.48158073425293,Sacramento,CA,United States}	{Nightlife Spot,}
4023	Tue Apr 05 16:33:18 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Mon Apr 04 17:19:34 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Sun Apr 03 00:35:11 +0000 2011	4d7833d6b706224b3597258d	{Mondo's Big Yellow Couch}	{38.5731995776635,-121.48560663574287,,,United States}	{Arts & Entertainment,Residence,}
4023	Sat Apr 02 23:17:37 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Sat Apr 02 17:39:34 +0000 2011	4c780bba3badb1f766714a54	{Tumbleweed Inn}	{38.582032837431356,-121.31814259785676,Rancho Cordova,CA,United States}	{Nightlife Spot,}
4023	Sat Apr 02 04:27:11 +0000 2011	4d7833d6b706224b3597258d	{Mondo's Big Yellow Couch}	{38.5731995776635,-121.48560663574287,,,United States}	{Arts & Entertainment,Residence,}
4023	Sat Apr 02 04:27:11 +0000 2011	4d7833d6b706224b3597258d	{Mondo's Big Yellow Couch}	{38.5731995776635,-121.48560663574287,,,United States}	{Arts & Entertainment,Residence,}
4023	Sat Apr 02 04:26:30 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Fri Apr 01 23:28:17 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Fri Apr 01 03:03:55 +0000 2011	4d7833d6b706224b3597258d	{Mondo's Big Yellow Couch}	{38.5731995776635,-121.48560663574287,,,United States}	{Arts & Entertainment,Residence,}
4023	Fri Apr 01 02:25:15 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Thu Mar 31 16:11:25 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Thu Mar 31 03:31:43 +0000 2011	4b0b36faf964a520d12e23e3	{Dad's Kitchen}	{38.55077073697565,-121.48909091949463,Sacramento,CA,United States}	{Food,}
4023	Wed Mar 30 17:19:00 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Tue Mar 29 15:36:16 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Mon Mar 28 19:24:03 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Mon Mar 28 04:41:06 +0000 2011	4af8d15cf964a520211022e3	{Raley??s}	{38.53089549072322,-121.49613986401373,Sacramento,CA,United States}	{Shop & Service,Food & Drink Shop,}
4023	Fri Mar 25 16:42:31 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Thu Mar 24 15:56:38 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Tue Mar 22 16:09:40 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Sun Mar 20 16:06:06 +0000 2011	4c780bba3badb1f766714a54	{Tumbleweed Inn}	{38.582032837431356,-121.31814259785676,Rancho Cordova,CA,United States}	{Nightlife Spot,}
4023	Sat Mar 19 01:10:41 +0000 2011	4d7833d6b706224b3597258d	{Mondo's Big Yellow Couch}	{38.5731995776635,-121.48560663574287,,,United States}	{Arts & Entertainment,Residence,}
4023	Fri Mar 18 16:58:32 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Thu Mar 17 16:49:23 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Tue Mar 15 17:17:36 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Tue Mar 15 00:09:03 +0000 2011	4c3fd2ebd691c9b63f688a0a	{Round Table Pizza}	{38.55022623333333,-121.488615,Sacramento,CA,United States}	{Food,}
4023	Mon Mar 14 17:03:47 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Sun Mar 13 23:01:46 +0000 2011	4c780bba3badb1f766714a54	{Tumbleweed Inn}	{38.582032837431356,-121.31814259785676,Rancho Cordova,CA,United States}	{Nightlife Spot,}
4023	Sat Mar 12 05:45:19 +0000 2011	4d7833d6b706224b3597258d	{Mondo's Big Yellow Couch}	{38.5731995776635,-121.48560663574287,,,United States}	{Arts & Entertainment,Residence,}
4023	Sat Mar 12 05:44:44 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Sat Mar 12 01:34:48 +0000 2011	4b4ec1e3f964a5200bf526e3	{Mercantile Saloon}	{38.574205597823095,-121.48124190985376,Sacramento,CA,United States}	{Nightlife Spot,}
4023	Fri Mar 11 21:53:00 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Fri Mar 11 21:12:32 +0000 2011	4ab9924bf964a520e97f20e3	{Capitol Dawg}	{38.573943,-121.48128283333334,Sacramento,CA,United States}	{Food,}
4023	Fri Mar 11 02:22:45 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Fri Mar 11 00:19:28 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Thu Mar 10 02:33:09 +0000 2011	4d7833d6b706224b3597258d	{Mondo's Big Yellow Couch}	{38.5731995776635,-121.48560663574287,,,United States}	{Arts & Entertainment,Residence,}
4023	Thu Mar 10 02:33:07 +0000 2011	4d7833d6b706224b3597258d	{Mondo's Big Yellow Couch}	{38.5731995776635,-121.48560663574287,,,United States}	{Arts & Entertainment,Residence,}
4023	Wed Mar 09 20:17:48 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Tue Mar 08 23:23:38 +0000 2011	4d76ba7030f5a35dee462e97	{Prudential Nor Cal Realty}	{38.65928279912694,-121.32687299175802,,,United States}	{}
4023	Tue Mar 08 05:46:08 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Tue Mar 08 04:45:30 +0000 2011	4b0586b4f964a520816a22e3	{Gunther's Quality Ice Cream}	{38.55347718598216,-121.47565258790499,Sacramento,CA,United States}	{Food,}
4023	Sun Mar 06 19:02:27 +0000 2011	4c780bba3badb1f766714a54	{Tumbleweed Inn}	{38.582032837431356,-121.31814259785676,Rancho Cordova,CA,United States}	{Nightlife Spot,}
4023	Sat Mar 05 02:33:11 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Sat Mar 05 02:02:17 +0000 2011	4ab9924bf964a520e97f20e3	{Capitol Dawg}	{38.573943,-121.48128283333334,Sacramento,CA,United States}	{Food,}
4023	Fri Mar 04 20:13:38 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Thu Mar 03 16:29:08 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Wed Mar 02 16:56:56 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Tue Mar 01 22:22:41 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Tue Mar 01 22:00:31 +0000 2011	4a7dea35f964a5202df01fe3	{Freeport Bakery}	{38.550978,-121.48895144462585,Sacramento,CA,United States}	{Food,}
4023	Tue Mar 01 21:16:23 +0000 2011	4b0b36faf964a520d12e23e3	{Dad's Kitchen}	{38.55077073697565,-121.48909091949463,Sacramento,CA,United States}	{Food,}
4023	Sat Feb 26 01:06:39 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Fri Feb 25 23:07:52 +0000 2011	4bce378968f976b08bb36583	{Remax Gold}	{38.74315407930558,-121.2364263575929,Roseville,CA,United States}	{Professional & Other Places,}
4023	Fri Feb 25 17:07:16 +0000 2011	4a96ce0bf964a520082720e3	{Old Soul}	{38.56777637641089,-121.48186504840851,Sacramento,CA,United States}	{Food,}
4023	Fri Feb 25 17:06:57 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Fri Feb 25 02:26:34 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Thu Feb 24 16:51:54 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Thu Feb 24 04:58:10 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Thu Feb 24 04:57:33 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Thu Feb 24 00:29:31 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Wed Feb 23 22:50:37 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Wed Feb 23 19:40:09 +0000 2011	4b0586b4f964a520946a22e3	{Celestin's Island Eats & Cajun Cuisine}	{38.57625,-121.482426,Sacramento,CA,United States}	{Nightlife Spot,Food,}
4023	Wed Feb 23 17:07:10 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Tue Feb 22 16:43:15 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Sat Feb 19 20:21:43 +0000 2011	4aede7aef964a52011d021e3	{Pea Soup Andersen's}	{37.10918430993106,-121.0168538646798,Gustine,CA,United States}	{Food,}
4023	Fri Feb 18 08:27:43 +0000 2011	4846f3a5f964a52072501fe3	{Marilyn's on K}	{38.579374,-121.49497565,Sacramento,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
4023	Fri Feb 18 03:53:01 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Wed Feb 16 17:21:49 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Tue Feb 15 17:23:40 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Mon Feb 14 16:42:08 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Mon Feb 14 03:19:30 +0000 2011	4cc88486786e4688aeb08e09	{Mondo Bizarro Cafe}	{38.5782927274704,-121.48104965686798,Sacramento,CA,United States}	{Food,}
4023	Fri Feb 11 21:00:39 +0000 2011	4c780bba3badb1f766714a54	{Tumbleweed Inn}	{38.582032837431356,-121.31814259785676,Rancho Cordova,CA,United States}	{Nightlife Spot,}
4023	Fri Feb 11 17:33:37 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Thu Feb 10 21:06:50 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Wed Feb 09 16:50:57 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Wed Feb 09 02:32:34 +0000 2011	4c780bba3badb1f766714a54	{Tumbleweed Inn}	{38.582032837431356,-121.31814259785676,Rancho Cordova,CA,United States}	{Nightlife Spot,}
4023	Tue Feb 08 16:41:23 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Wed Feb 02 18:10:04 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Tue Feb 01 17:50:33 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
4023	Mon Jan 31 21:11:55 +0000 2011	4b1eaa8cf964a5207f1d24e3	{The Sacramento Bee}	{38.56799867312383,-121.4814305305481,Sacramento,CA,United States}	{Professional & Other Places,}
