3524	Sat Aug 06 18:53:13 +0000 2011	4283ee00f964a5209c221fe3	{Santana Row}	{37.320482198777405,-121.94785594940186,San Jose,CA,United States}	{Outdoors & Recreation,Shop & Service,}
3524	Sun May 22 19:31:29 +0000 2011	4b51f220f964a520b95c27e3	{Mather Sports Center}	{38.57124933177219,-121.30136143325663,Mather,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
3524	Tue May 17 01:39:49 +0000 2011	4b79f313f964a520021c2fe3	{Footnotes Dance Studio}	{37.596688,-120.948823,Ceres,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
3524	Fri May 13 19:21:26 +0000 2011	4bef7288f2712d7f4cd2fbd8	{Historic Knights Ferry}	{37.81940165401855,-120.66637221589414,Oakdale,CA,United States}	{Outdoors & Recreation,}
3524	Wed May 04 00:30:48 +0000 2011	4bb4c85886a8d13a25d9de7f	{Alice N. Stroud Elementary School}	{37.653538,-120.912461,Modesto,CA,United States}	{College & University,Professional & Other Places,}
3524	Tue Apr 19 19:02:49 +0000 2011	4ce5b3eaf1c6236a761b4ff0	{Buffalo Wild Wings}	{37.9922733315579,-121.31403923034668,Stockton,CA,United States}	{Food,}
3524	Mon Apr 18 14:43:56 +0000 2011	4c5ab8fe67ac0f479050074c	{Original Footwear Co.}	{37.911914,-121.250359,Stockton,CA,United States}	{Shop & Service,Clothing Store,}
3524	Sun Apr 17 03:45:32 +0000 2011	475f3c49f964a520dd4c1fe3	{Crowne Plaza}	{37.4225071205249,-121.91939662224962,Milpitas,CA,United States}	{Travel & Transport,}
3524	Fri Apr 15 17:27:19 +0000 2011	4b8c9129f964a520d8d632e3	{Starbucks}	{37.75289,-121.14113,Ripon,CA,United States}	{Food,}
3524	Fri Apr 15 06:38:27 +0000 2011	49f40719f964a520f76a1fe3	{Sacramento International Airport (SMF)}	{38.692276283389305,-121.59045696258545,Sacramento,CA,United States}	{Travel & Transport,}
3524	Thu Apr 14 20:00:12 +0000 2011	4c6b37186af58cfa7bb48417	{Mexico City, Distrito Federal Mexico}	{19.424327,-99.078562,,,Mexico}	{Outdoors & Recreation,}
3524	Tue Apr 12 22:03:27 +0000 2011	4bdc76d0afe8c9b6a08b4f85	{Centro Banamex}	{19.44022901184669,-99.22428846359253,Miguel Hidalgo,DF,Mexico}	{Professional & Other Places,}
3524	Tue Apr 12 00:13:46 +0000 2011	4b0586fdf964a520bb7922e3	{NH Hotel}	{19.42413975785107,-99.16489449494343,Mexico City,Distrito Federal,Mexico}	{Nightlife Spot,Travel & Transport,Hotel,}
3524	Mon Apr 11 18:19:54 +0000 2011	44d1efc9f964a52032361fe3	{George Bush International Airport (IAH)}	{29.986460430837823,-95.34201622009277,Houston,TX,United States}	{Travel & Transport,}
3524	Mon Apr 11 13:03:59 +0000 2011	49f40719f964a520f76a1fe3	{Sacramento International Airport (SMF)}	{38.692276283389305,-121.59045696258545,Sacramento,CA,United States}	{Travel & Transport,}
3524	Sun Apr 10 19:43:16 +0000 2011	4bbe3b939474c9b63b4bd9b6	{MJM Designer Shoes}	{37.672875,-120.99498,Modesto,CA,United States}	{Shop & Service,Clothing Store,}
3524	Sat Apr 09 22:39:07 +0000 2011	4b537cf1f964a520759f27e3	{Express}	{37.68867357835932,-121.05422835875942,Modesto,CA,United States}	{Shop & Service,}
3524	Sat Apr 09 18:55:40 +0000 2011	4b76e6b4f964a520b2682ee3	{justice}	{37.713257,-120.953719,Riverbank,CA,United States}	{Shop & Service,}
3524	Thu Apr 07 14:02:21 +0000 2011	4c6b32b5a48420a103af090b	{McDonald's}	{37.638696,-120.926289,Modesto,CA,United States}	{Food,}
3524	Sat Apr 02 18:36:01 +0000 2011	4ba64845f964a520394239e3	{George costa fields}	{37.599427,-120.944664,Ceres,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
3524	Fri Apr 01 18:44:34 +0000 2011	4c5ab8fe67ac0f479050074c	{Original Footwear Co.}	{37.911914,-121.250359,Stockton,CA,United States}	{Shop & Service,Clothing Store,}
3524	Fri Mar 25 14:38:22 +0000 2011	4b65f51cf964a520f60a2be3	{Starbucks}	{37.9055219022569,-121.22205980862157,Stockton,CA,United States}	{Food,}
3524	Thu Mar 24 20:02:12 +0000 2011	4b6630b9f964a5204b182be3	{Chevron}	{37.904192090423074,-121.2211206115347,Stockton,CA,United States}	{Shop & Service,}
3524	Wed Mar 23 01:43:00 +0000 2011	4bbfcf024cdfc9b658fd9121	{Pacific Tanning}	{37.604281,-120.938412,Ceres,CA,United States}	{Shop & Service,}
3524	Wed Mar 23 01:43:00 +0000 2011	4bbfcf024cdfc9b658fd9121	{Pacific Tanning}	{37.604281,-120.938412,Ceres,CA,United States}	{Shop & Service,}
3524	Thu Mar 17 16:17:51 +0000 2011	4bb4c85886a8d13a25d9de7f	{Alice N. Stroud Elementary School}	{37.653538,-120.912461,Modesto,CA,United States}	{College & University,Professional & Other Places,}
3524	Sat Mar 12 00:58:48 +0000 2011	4b775c93f964a5201c952ee3	{Vintage Faire Mall}	{37.688613512797914,-121.05360694506923,Modesto,CA,United States}	{Shop & Service,}
3524	Fri Mar 04 01:24:06 +0000 2011	4c6c9c7399b9236a3341e3c9	{Maria's Taco Shop}	{37.59600983,-120.948092,Ceres,CA,United States}	{}
3524	Tue Mar 01 05:05:11 +0000 2011	4b775c93f964a5201c952ee3	{Vintage Faire Mall}	{37.688613512797914,-121.05360694506923,Modesto,CA,United States}	{Shop & Service,}
3524	Sat Feb 26 18:50:56 +0000 2011	4b9075c9f964a520768b33e3	{Sephora}	{37.688031,-121.052887,Modesto,CA,United States}	{Shop & Service,}
3524	Sat Feb 26 18:50:56 +0000 2011	4b9075c9f964a520768b33e3	{Sephora}	{37.688031,-121.052887,Modesto,CA,United States}	{Shop & Service,}
3524	Sat Feb 26 01:06:12 +0000 2011	4b775c93f964a5201c952ee3	{Vintage Faire Mall}	{37.688613512797914,-121.05360694506923,Modesto,CA,United States}	{Shop & Service,}
3524	Mon Feb 21 00:42:28 +0000 2011	4b085898f964a520af0923e3	{IKEA}	{38.58700459547027,-121.5536892414093,West Sacramento,CA,United States}	{Shop & Service,}
3524	Sat Feb 19 00:42:15 +0000 2011	4b512c1ff964a520db4527e3	{In-N-Out Burger}	{37.797061800956726,-121.192588,Manteca,CA,United States}	{Food,}
3524	Mon Feb 14 15:47:46 +0000 2011	4c5ab8fe67ac0f479050074c	{Original Footwear Co.}	{37.911914,-121.250359,Stockton,CA,United States}	{Shop & Service,Clothing Store,}
3524	Sun Feb 13 19:34:58 +0000 2011	4b5a4ae7f964a520d4ba28e3	{Galaxy Riverbank Theatres}	{37.733264806719376,-120.95101868066298,Riverbank,CA,United States}	{Arts & Entertainment,Movie Theater,}
3524	Sat Feb 05 16:54:13 +0000 2011	4c5ab8fe67ac0f479050074c	{Original Footwear Co.}	{37.911914,-121.250359,Stockton,CA,United States}	{Shop & Service,Clothing Store,}
3524	Thu Feb 03 01:48:36 +0000 2011	4c6c8c26e6b7b1f79884a78e	{Supermoms Frozen Yogurt}	{37.59622315430433,-120.94882225225639,Ceres,CA,United States}	{Food,}
3524	Sun Jan 30 20:56:33 +0000 2011	4b23b79cf964a520755824e3	{Big League Dreams}	{37.78770831548182,-121.25816345214844,Manteca,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
3524	Sat Jan 29 23:00:48 +0000 2011	4d2e600873e5a093987151cf	{Taqueria Elvia's Taco Truck}	{37.4924395,-120.84159108,,CA,United States}	{Food,}
3524	Sat Jan 29 20:43:25 +0000 2011	4b23b79cf964a520755824e3	{Big League Dreams}	{37.78770831548182,-121.25816345214844,Manteca,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
3524	Sat Jan 22 21:01:02 +0000 2011	4bc136dff8219c74ed1fb310	{Turlock Indoor Soccer}	{37.49108,-120.84066007,Turlock,CA,United States}	{Arts & Entertainment,}
3524	Sat Jan 22 21:01:02 +0000 2011	4bc136dff8219c74ed1fb310	{Turlock Indoor Soccer}	{37.49108,-120.84066007,Turlock,CA,United States}	{Arts & Entertainment,}
3524	Fri Jan 21 02:36:35 +0000 2011	4a934a16f964a520731f20e3	{The Platinum Hotel}	{36.11408156570546,-115.16320617497307,Las Vegas,NV,United States}	{Travel & Transport,}
3524	Fri Jan 21 01:40:25 +0000 2011	4b7dc056f964a5205ed22fe3	{Sands Convention Center}	{36.1224034003953,-115.16651807897946,Las Vegas,NV,United States}	{Outdoors & Recreation,Convention Center,Professional & Other Places,}
3524	Thu Jan 20 07:26:26 +0000 2011	4b2b0de8f964a52017b424e3	{Palms Casino & Resort}	{36.11419943225349,-115.1954698562622,Las Vegas,NV,United States}	{Nightlife Spot,Travel & Transport,Arts & Entertainment,}
3524	Wed Jan 19 22:57:00 +0000 2011	4a677f82f964a52091c91fe3	{Las Vegas McCarran International Airport (LAS)}	{36.08365019548198,-115.14985084533691,Las Vegas,NV,United States}	{Travel & Transport,}
3524	Sat Jan 15 17:38:23 +0000 2011	4cf85e3901568cfa54d11fe7	{St. Anthony's Catholic Church}	{37.601652376119596,-120.85142811164674,Hughson,CA,United States}	{Spiritual Center,Professional & Other Places,}
3524	Fri Jan 14 17:34:31 +0000 2011	4c5ab8fe67ac0f479050074c	{Original Footwear Co.}	{37.911914,-121.250359,Stockton,CA,United States}	{Shop & Service,Clothing Store,}
3524	Thu Jan 13 02:15:49 +0000 2011	4d2e600873e5a093987151cf	{Taqueria Elvia's Taco Truck}	{37.4924395,-120.84159108,,CA,United States}	{Food,}
3524	Mon Jan 03 16:09:19 +0000 2011	4c5ab8fe67ac0f479050074c	{Original Footwear Co.}	{37.911914,-121.250359,Stockton,CA,United States}	{Shop & Service,Clothing Store,}
3524	Thu Dec 30 03:22:31 +0000 2010	4c6b32b5a48420a103af090b	{McDonald's}	{37.638696,-120.926289,Modesto,CA,United States}	{Food,}
3524	Wed Dec 29 23:01:16 +0000 2010	4c5ab8fe67ac0f479050074c	{Original Footwear Co.}	{37.911914,-121.250359,Stockton,CA,United States}	{Shop & Service,Clothing Store,}
3524	Sun Dec 19 00:40:29 +0000 2010	4b6cdc67f964a520ce592ce3	{Gallo Center for the Arts}	{37.63943328447172,-120.99825469417918,Modesto,CA,United States}	{Arts & Entertainment,}
3524	Sat Dec 18 01:05:33 +0000 2010	4c9a363b292a6dcb18f3cc76	{Euphoria Salon and Skin Care}	{37.642426,-120.997989,Modesto,CA,United States}	{Shop & Service,}
3524	Fri Dec 17 02:40:47 +0000 2010	4d030a5f28926ea8957963c2	{Christmas Tree Lane}	{37.601269383764674,-120.94844683833323,Ceres,CA,United States}	{}
3524	Fri Dec 17 00:44:35 +0000 2010	4be781019a54a5937e020911	{POWER Modesto}	{37.70430942,-121.07212769,Modesto,CA,United States}	{Shop & Service,}
3524	Wed Dec 15 20:27:23 +0000 2010	4c5ab8fe67ac0f479050074c	{Original Footwear Co.}	{37.911914,-121.250359,Stockton,CA,United States}	{Shop & Service,Clothing Store,}
3524	Mon Dec 13 16:10:03 +0000 2010	4c5ab8fe67ac0f479050074c	{Original Footwear Co.}	{37.911914,-121.250359,Stockton,CA,United States}	{Shop & Service,Clothing Store,}
3524	Sat Dec 11 20:56:04 +0000 2010	4b6cdc67f964a520ce592ce3	{Gallo Center for the Arts}	{37.63943328447172,-120.99825469417918,Modesto,CA,United States}	{Arts & Entertainment,}
3524	Sat Dec 11 20:56:04 +0000 2010	4b6cdc67f964a520ce592ce3	{Gallo Center for the Arts}	{37.63943328447172,-120.99825469417918,Modesto,CA,United States}	{Arts & Entertainment,}
3524	Sat Dec 11 03:01:46 +0000 2010	4b6cdc67f964a520ce592ce3	{Gallo Center for the Arts}	{37.63943328447172,-120.99825469417918,Modesto,CA,United States}	{Arts & Entertainment,}
3524	Fri Dec 10 20:15:43 +0000 2010	4bb4c85886a8d13a25d9de7f	{Alice N. Stroud Elementary School}	{37.653538,-120.912461,Modesto,CA,United States}	{College & University,Professional & Other Places,}
3524	Fri Dec 10 18:46:21 +0000 2010	4ca7acebb0b8236ab9f5abe6	{McHenry Museum}	{37.642394,-120.99496364593506,Modesto,CA,United States}	{Arts & Entertainment,}
3524	Fri Dec 10 17:46:37 +0000 2010	4c44a18159d99c747ce0fbad	{McHenry Mansion}	{37.643506346278684,-120.99461965336367,Modesto,CA,United States}	{Museum,Arts & Entertainment,}
3524	Fri Dec 10 17:05:45 +0000 2010	4bb4c85886a8d13a25d9de7f	{Alice N. Stroud Elementary School}	{37.653538,-120.912461,Modesto,CA,United States}	{College & University,Professional & Other Places,}
3524	Fri Dec 10 16:35:49 +0000 2010	4b58c802f964a520e46a28e3	{Starbucks}	{37.63854911917505,-120.92480463746502,Modesto,CA,United States}	{Food,}
3524	Mon Dec 06 21:56:05 +0000 2010	4c5ab8fe67ac0f479050074c	{Original Footwear Co.}	{37.911914,-121.250359,Stockton,CA,United States}	{Shop & Service,Clothing Store,}
3524	Mon Dec 06 20:26:52 +0000 2010	4b66044df964a520a30e2be3	{AMPM}	{37.906046,-121.22223602,Stockton,CA,United States}	{Shop & Service,}
3524	Sat Dec 04 23:53:19 +0000 2010	4b5f92c1f964a52063c229e3	{Juline School of Dance}	{37.68479002023489,-120.99529738111188,Modesto,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
3524	Sat Dec 04 21:29:53 +0000 2010	4bc136dff8219c74ed1fb310	{Turlock Indoor Soccer}	{37.49108,-120.84066007,Turlock,CA,United States}	{Arts & Entertainment,}
3524	Fri Dec 03 02:50:40 +0000 2010	4b58c802f964a520e46a28e3	{Starbucks}	{37.63854911917505,-120.92480463746502,Modesto,CA,United States}	{Food,}
3524	Thu Dec 02 01:05:59 +0000 2010	4c052faef56c2d7fc43f1f66	{Turlock Poker Room}	{37.4936066051218,-120.87409212496289,Turlock,CA,United States}	{Nightlife Spot,}
3524	Thu Dec 02 01:05:05 +0000 2010	4bc136dff8219c74ed1fb310	{Turlock Indoor Soccer}	{37.49108,-120.84066007,Turlock,CA,United States}	{Arts & Entertainment,}
3524	Wed Dec 01 15:55:51 +0000 2010	4c5ab8fe67ac0f479050074c	{Original Footwear Co.}	{37.911914,-121.250359,Stockton,CA,United States}	{Shop & Service,Clothing Store,}
3524	Tue Nov 30 04:52:34 +0000 2010	4b5f92c1f964a52063c229e3	{Juline School of Dance}	{37.68479002023489,-120.99529738111188,Modesto,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
3524	Tue Nov 30 00:50:47 +0000 2010	4bf6ed014a67c92892b022cf	{The Dance Bag}	{37.67584617499835,-120.99516855712106,Modesto,CA,United States}	{Shop & Service,Clothing Store,}
3524	Wed Nov 24 21:36:41 +0000 2010	4c5ab8fe67ac0f479050074c	{Original Footwear Co.}	{37.911914,-121.250359,Stockton,CA,United States}	{Shop & Service,Clothing Store,}
3524	Tue Nov 23 15:35:31 +0000 2010	4c5ab8fe67ac0f479050074c	{Original Footwear Co.}	{37.911914,-121.250359,Stockton,CA,United States}	{Shop & Service,Clothing Store,}
3524	Tue Nov 23 04:00:07 +0000 2010	4b5f92c1f964a52063c229e3	{Juline School of Dance}	{37.68479002023489,-120.99529738111188,Modesto,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
3524	Tue Nov 23 02:42:03 +0000 2010	4b79f313f964a520021c2fe3	{Footnotes Dance Studio}	{37.596688,-120.948823,Ceres,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
3524	Mon Nov 22 01:02:08 +0000 2010	4b537cf1f964a520759f27e3	{Express}	{37.68867357835932,-121.05422835875942,Modesto,CA,United States}	{Shop & Service,}
3524	Thu Nov 18 23:16:02 +0000 2010	4bb4c85886a8d13a25d9de7f	{Alice N. Stroud Elementary School}	{37.653538,-120.912461,Modesto,CA,United States}	{College & University,Professional & Other Places,}
3524	Thu Nov 18 18:00:54 +0000 2010	4c5ab8fe67ac0f479050074c	{Original Footwear Co.}	{37.911914,-121.250359,Stockton,CA,United States}	{Shop & Service,Clothing Store,}
3524	Tue Nov 16 02:42:21 +0000 2010	4b551e95f964a520cbdb27e3	{BJ's Restaurant & Brewhouse}	{38.00200608094422,-121.31742201801804,Stockton,CA,United States}	{Nightlife Spot,Food,}
3524	Tue Nov 16 01:03:19 +0000 2010	4c5ab8fe67ac0f479050074c	{Original Footwear Co.}	{37.911914,-121.250359,Stockton,CA,United States}	{Shop & Service,Clothing Store,}
3524	Sun Nov 14 00:11:43 +0000 2010	4bbe3b939474c9b63b4bd9b6	{MJM Designer Shoes}	{37.672875,-120.99498,Modesto,CA,United States}	{Shop & Service,Clothing Store,}
3524	Mon Nov 08 01:47:55 +0000 2010	4be5e34fd4f7c9b6fc162620	{Cruisers (Boyett Petroleum)}	{37.666225385802946,-120.92050552368164,Modesto,CA,United States}	{Shop & Service,}
3524	Sun Nov 07 02:32:12 +0000 2010	4a12f679f964a520a5771fe3	{Twin Creeks Sports Complex}	{37.416338404227666,-122.00041743841268,Sunnyvale,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
3524	Sun Nov 07 00:18:25 +0000 2010	4bb6a07d46d4a5933294c6c0	{Hello Kitty}	{37.68876999256334,-121.05457545329804,Modesto,CA,United States}	{Shop & Service,}
3524	Sat Nov 06 20:13:48 +0000 2010	4cbf31ad1c6c6dcbc8336d5e	{Community Trust Credit Union}	{37.73206513055087,-120.95738921941252,Riverbank,CA,United States}	{Shop & Service,}
3524	Sat Nov 06 00:07:16 +0000 2010	4c5ab8fe67ac0f479050074c	{Original Footwear Co.}	{37.911914,-121.250359,Stockton,CA,United States}	{Shop & Service,Clothing Store,}
3524	Thu Nov 04 01:12:17 +0000 2010	4bc4e972702076b08f3404c9	{Rainbow Fields}	{37.70943771014936,-120.92356047909396,Modesto,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
3524	Tue Nov 02 01:08:39 +0000 2010	4b79f313f964a520021c2fe3	{Footnotes Dance Studio}	{37.596688,-120.948823,Ceres,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
3524	Mon Nov 01 14:55:27 +0000 2010	4c5ab8fe67ac0f479050074c	{Original Footwear Co.}	{37.911914,-121.250359,Stockton,CA,United States}	{Shop & Service,Clothing Store,}
3524	Sun Oct 31 00:09:20 +0000 2010	4b537cf1f964a520759f27e3	{Express}	{37.68867357835932,-121.05422835875942,Modesto,CA,United States}	{Shop & Service,}
3524	Thu Oct 28 23:45:17 +0000 2010	4b9075c9f964a520768b33e3	{Sephora}	{37.688031,-121.052887,Modesto,CA,United States}	{Shop & Service,}
3524	Wed Oct 27 16:27:36 +0000 2010	4be09488cb81c9b62351668b	{Stanislaus County Superior Court}	{37.67758167698916,-120.95519850889221,Modesto,CA,United States}	{Government Building,Professional & Other Places,}
3524	Wed Oct 27 16:10:46 +0000 2010	4b58c802f964a520e46a28e3	{Starbucks}	{37.63854911917505,-120.92480463746502,Modesto,CA,United States}	{Food,}
3524	Tue Oct 26 02:03:45 +0000 2010	4c2a9bd4bbc7e21ebe933582	{Target}	{37.520449161502235,-120.8502000311696,Turlock,CA,United States}	{Shop & Service,}
3524	Mon Oct 25 23:43:08 +0000 2010	4c9d2b3046978cfa7df9947f	{Central West Ballet}	{37.71248839489431,-121.00256731293136,Modesto,CA,United States}	{Arts & Entertainment,}
3524	Mon Oct 25 21:39:53 +0000 2010	4bf6ed014a67c92892b022cf	{The Dance Bag}	{37.67584617499835,-120.99516855712106,Modesto,CA,United States}	{Shop & Service,Clothing Store,}
3524	Fri Oct 22 03:14:42 +0000 2010	4c6c9c7399b9236a3341e3c9	{Maria's Taco Shop}	{37.59600983,-120.948092,Ceres,CA,United States}	{}
3524	Wed Oct 20 17:59:30 +0000 2010	4c9fdc630e9bb1f79a49f45f	{Sally Beauty}	{37.713073775915824,-120.95629106766427,Riverbank,CA,United States}	{Shop & Service,}
3524	Tue Oct 19 03:31:51 +0000 2010	4bc4e972702076b08f3404c9	{Rainbow Fields}	{37.70943771014936,-120.92356047909396,Modesto,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
3524	Sun Oct 17 18:50:56 +0000 2010	4b79f313f964a520021c2fe3	{Footnotes Dance Studio}	{37.596688,-120.948823,Ceres,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
3524	Sat Oct 16 00:09:27 +0000 2010	4b5a4ae7f964a520d4ba28e3	{Galaxy Riverbank Theatres}	{37.733264806719376,-120.95101868066298,Riverbank,CA,United States}	{Arts & Entertainment,Movie Theater,}
3524	Fri Oct 15 22:44:05 +0000 2010	4ba170edf964a5205ab737e3	{Stanislaus County Animal Shelter}	{37.62327121655224,-120.94283790442314,Modesto,CA,United States}	{}
3524	Tue Oct 12 21:55:28 +0000 2010	4baa34d3f964a52036533ae3	{Dee's Dog Grooming}	{37.67438745168326,-121.00700298904985,Modesto,CA,United States}	{Shop & Service,}
3524	Tue Oct 12 17:15:40 +0000 2010	4caf9253ef1b370403873300	{Community Trust Credit Union}	{37.627181,-120.950218,Modesto,CA,United States}	{Shop & Service,}
3524	Sun Oct 10 20:42:49 +0000 2010	4bdb9ef33904a593927b4b9e	{Tilly's}	{37.68863,-121.0546,Modesto,CA,United States}	{Shop & Service,}
3524	Sun Oct 10 04:02:41 +0000 2010	4e2aeab845dd3272c80c8e7f	{MAC Cosmetics}	{37.688437785771335,-121.05314228228573,,,United States}	{Shop & Service,}
3524	Sun Oct 10 04:02:41 +0000 2010	4e2aeab845dd3272c80c8e7f	{MAC Cosmetics}	{37.688437785771335,-121.05314228228573,,,United States}	{Shop & Service,}
3524	Sun Oct 10 03:34:38 +0000 2010	4bdb9ef33904a593927b4b9e	{Tilly's}	{37.68863,-121.0546,Modesto,CA,United States}	{Shop & Service,}
3524	Fri Oct 08 15:21:39 +0000 2010	4b58c802f964a520e46a28e3	{Starbucks}	{37.63854911917505,-120.92480463746502,Modesto,CA,United States}	{Food,}
3524	Wed Oct 06 21:43:35 +0000 2010	4b5f92c1f964a52063c229e3	{Juline School of Dance}	{37.68479002023489,-120.99529738111188,Modesto,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
3524	Fri Oct 01 01:04:28 +0000 2010	4b79f313f964a520021c2fe3	{Footnotes Dance Studio}	{37.596688,-120.948823,Ceres,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
3524	Thu Sep 30 15:29:10 +0000 2010	4b7a195ef964a520e9222fe3	{In-Shape City: Floyd}	{37.67774262773213,-120.95627425914209,Modesto,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3524	Wed Sep 29 15:58:36 +0000 2010	4bec8e50976ac9284237610b	{Sylvan Eye}	{37.689358,-120.979536,Modesto,CA,United States}	{Medical Center,Professional & Other Places,}
3524	Mon Sep 27 15:33:16 +0000 2010	4b7a195ef964a520e9222fe3	{In-Shape City: Floyd}	{37.67774262773213,-120.95627425914209,Modesto,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3524	Sun Sep 26 19:38:13 +0000 2010	4bc4e972702076b08f3404c9	{Rainbow Fields}	{37.70943771014936,-120.92356047909396,Modesto,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
3524	Sun Sep 26 18:17:04 +0000 2010	4be5e34fd4f7c9b6fc162620	{Cruisers (Boyett Petroleum)}	{37.666225385802946,-120.92050552368164,Modesto,CA,United States}	{Shop & Service,}
