3061	Sun Jul 17 03:36:43 +0000 2011	4b77398bf964a5207a892ee3	{Pechanga Show Room}	{33.456890448505284,-117.10754805414791,Temecula,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
3061	Mon Mar 21 04:15:34 +0000 2011	4c3bec167f49c9b6e34a6be3	{TruOne}	{33.80614936351776,-117.88727581501007,Anaheim,CA,United States}	{Music Venue,Arts & Entertainment,}
3061	Sun Mar 20 02:13:43 +0000 2011	4b465644f964a520f41d26e3	{Red Lobster}	{34.06567334,-117.283807,San Bernardino,CA,United States}	{Food,}
3061	Sat Mar 19 20:14:44 +0000 2011	4c9bf8c38afca0937660e915	{Food 4 Less}	{33.973883376729326,-117.3474996760478,Riverside,CA,United States}	{Shop & Service,Food & Drink Shop,}
3061	Sat Mar 19 20:12:42 +0000 2011	4c2e919f66e40f475488c08b	{Canyon Crest Towne Center}	{33.955953842376914,-117.33060465859802,Riverside,CA,United States}	{Shop & Service,Outdoors & Recreation,}
3061	Sat Mar 19 20:11:11 +0000 2011	4bd0c6f2462cb7130910d907	{Bank Of America}	{33.955287456322736,-117.33034066253848,Riverside,CA,United States}	{Shop & Service,}
3061	Sat Mar 19 20:10:18 +0000 2011	4bd4c3866798ef3b235c628d	{Blockbuster}	{33.95631345,-117.32964835,,CA,United States}	{Arts & Entertainment,}
3061	Thu Mar 17 20:25:50 +0000 2011	4be83e84ee96c928e4d6fdbf	{Riverside-Downtown Bus Terminal}	{33.983351239481095,-117.37623051964668,Riverside,CA,United States}	{Travel & Transport,Bus Station,}
3061	Thu Mar 17 14:40:25 +0000 2011	4be83e84ee96c928e4d6fdbf	{Riverside-Downtown Bus Terminal}	{33.983351239481095,-117.37623051964668,Riverside,CA,United States}	{Travel & Transport,Bus Station,}
3061	Mon Mar 14 01:12:56 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Mon Mar 14 00:10:42 +0000 2011	4bd208b7462cb713ae73db07	{Middle Of The Mall}	{33.91010401,-117.45729349,Riverside,CA,United States}	{Nightlife Spot,}
3061	Mon Mar 14 00:10:02 +0000 2011	4d0fb4bc71e8a1cd684a7cbd	{McDonald's Expess}	{33.909716,-117.4567012,Riverside,CA,United States}	{Food,}
3061	Sun Mar 13 23:13:15 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Sun Mar 13 23:12:25 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Sun Mar 13 23:10:17 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Sun Mar 13 17:25:20 +0000 2011	4bb97b5498c7ef3b3b263202	{Papa John's Pizza}	{34.16903515,-117.33381043,San Bernardino,CA,United States}	{Food,}
3061	Sat Mar 12 19:48:17 +0000 2011	4adf74d5f964a520ba7a21e3	{Mad Platter}	{33.97627713,-117.33811945,Riverside,CA,United States}	{Shop & Service,}
3061	Sat Mar 12 18:34:43 +0000 2011	4b8e0818f964a5207e1633e3	{Denny's}	{33.97596525798471,-117.33874797821045,Riverside,CA,United States}	{Food,}
3061	Fri Mar 04 02:22:36 +0000 2011	4b847ceef964a520633831e3	{Hard Rock Cafe Hollywood}	{34.1015442022264,-118.34043502807616,Hollywood,CA,United States}	{Nightlife Spot,Food,Arts & Entertainment,}
3061	Fri Mar 04 00:31:06 +0000 2011	3fd66200f964a52053ef1ee3	{Laugh Factory}	{34.098141576580055,-118.36442470550537,Los Angeles,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
3061	Fri Mar 04 00:26:29 +0000 2011	3fd66200f964a52068ee1ee3	{Viper Room}	{34.09051848788058,-118.38472366333008,Los Angeles,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
3061	Fri Mar 04 00:22:10 +0000 2011	4c5726fad12a20a1eb1266bd	{City of Beverly Hills}	{34.07306631607083,-118.40043067932127,Beverly Hills,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
3061	Fri Mar 04 00:21:03 +0000 2011	4ae23aedf964a520148c21e3	{Beverly Hills Hotel}	{34.081570700404164,-118.41371297836304,Beverly Hills,CA,United States}	{Travel & Transport,Food,Arts & Entertainment,}
3061	Fri Mar 04 00:20:35 +0000 2011	4b12fc9df964a5202a9223e3	{Will Rogers Memorial Park}	{34.08031775697776,-118.41244697570801,Beverly Hills,CA,United States}	{Outdoors & Recreation,}
3061	Fri Mar 04 00:19:32 +0000 2011	4a79e6d3f964a520f1e71fe3	{Michael Jackson's House}	{34.08109983655163,-118.42545768800437,Los Angeles,CA,United States}	{Arts & Entertainment,}
3061	Thu Mar 03 23:46:11 +0000 2011	4a67b0c5f964a520ecc91fe3	{Starbucks}	{34.064605517074384,-118.46948146820068,Los Angeles,CA,United States}	{Food,}
3061	Thu Mar 03 23:45:37 +0000 2011	4b80c469f964a520fa8a30e3	{Maria's Italian Kitchen}	{34.064427760134876,-118.46973896026611,Los Angeles,CA,United States}	{Food,}
3061	Thu Mar 03 19:15:07 +0000 2011	4aa40285f964a520da4420e3	{McDonald's}	{34.10142426866165,-118.33825707435608,Los Angeles,CA,United States}	{Food,}
3061	Thu Mar 03 18:45:08 +0000 2011	46cf28b9f964a520454a1fe3	{Hollywood & Highland Center}	{34.10232154528382,-118.33939969539642,Los Angeles,CA,United States}	{Shop & Service,Arts & Entertainment,}
3061	Thu Mar 03 17:46:35 +0000 2011	4b847ceef964a520633831e3	{Hard Rock Cafe Hollywood}	{34.1015442022264,-118.34043502807616,Hollywood,CA,United States}	{Nightlife Spot,Food,Arts & Entertainment,}
3061	Thu Mar 03 17:03:18 +0000 2011	46cf28b9f964a520454a1fe3	{Hollywood & Highland Center}	{34.10232154528382,-118.33939969539642,Los Angeles,CA,United States}	{Shop & Service,Arts & Entertainment,}
3061	Thu Mar 03 16:55:54 +0000 2011	4b357dd4f964a520852d25e3	{Starbucks}	{34.10268356261332,-118.3393058180809,Los Angeles,CA,United States}	{Food,}
3061	Thu Mar 03 13:25:03 +0000 2011	4a7889aef964a520d1e51fe3	{Starbucks}	{33.98274904445846,-117.33951508998871,Riverside,CA,United States}	{Food,}
3061	Thu Mar 03 00:11:58 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Wed Mar 02 23:38:27 +0000 2011	4bd77eeb09ecb713f40f477c	{Wells Fargo}	{33.911382342262556,-117.46051096036197,Riverside,CA,United States}	{Shop & Service,}
3061	Wed Mar 02 19:51:00 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Wed Mar 02 19:48:24 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Wed Mar 02 19:48:24 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Sun Feb 27 23:07:44 +0000 2011	4ad9fac4f964a520ad1c21e3	{Texas Station Gambling Hall & Hotel}	{36.197429955645894,-115.19180059432983,N Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,}
3061	Sun Feb 27 21:28:46 +0000 2011	4b5bb30af964a520cf1029e3	{Wildfire Casino}	{36.19400745975654,-115.19165152739629,Las Vegas,NV,United States}	{Arts & Entertainment,}
3061	Sun Feb 27 06:11:32 +0000 2011	41326e00f964a520f1131fe3	{Cheyenne Saloon}	{36.21519273635471,-115.21227903404042,Las Vegas,NV,United States}	{Music Venue,Arts & Entertainment,}
3061	Sun Feb 27 03:36:04 +0000 2011	41326e00f964a5208c141fe3	{Luxor Hotel & Casino}	{36.09540664245591,-115.17534255981445,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
3061	Sun Feb 27 01:48:27 +0000 2011	41326e00f964a520fa141fe3	{Sahara Hotel & Casino}	{36.14235877990723,-115.157648,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,}
3061	Sat Feb 26 23:15:42 +0000 2011	4c4cb3e1a34b2d7f53cb1b98	{Baker, CA}	{35.26856261948777,-116.06899870716205,Baker,CA,United States}	{Outdoors & Recreation,}
3061	Sat Feb 26 23:02:04 +0000 2011	4b99ed35f964a520479735e3	{Zzyzx Rd}	{35.19569489118943,-116.14153861999512,Zzyzx,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
3061	Tue Feb 22 22:58:43 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Tue Feb 22 22:58:13 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Tue Feb 22 22:57:53 +0000 2011	4bd77eeb09ecb713f40f477c	{Wells Fargo}	{33.911382342262556,-117.46051096036197,Riverside,CA,United States}	{Shop & Service,}
3061	Tue Feb 22 22:55:17 +0000 2011	4c1402ada5eb76b03d09c1b7	{Galleria At Tyler Parking Lot}	{33.910773077420174,-117.45793008206641,Riverside,CA,United States}	{Professional & Other Places,}
3061	Sat Feb 19 06:32:20 +0000 2011	4c28ffa63492a593a840b828	{Carls Jr}	{33.874789098050364,-118.18665237187777,Long Beach,CA,United States}	{Food,}
3061	Sat Feb 19 04:04:14 +0000 2011	4bb835fccf2fc9b6b9659f02	{Puka Bar}	{33.804211141364114,-118.20048581,Long Beach,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
3061	Fri Feb 18 22:10:55 +0000 2011	4bd77eeb09ecb713f40f477c	{Wells Fargo}	{33.911382342262556,-117.46051096036197,Riverside,CA,United States}	{Shop & Service,}
3061	Fri Feb 18 22:10:35 +0000 2011	4c1402ada5eb76b03d09c1b7	{Galleria At Tyler Parking Lot}	{33.910773077420174,-117.45793008206641,Riverside,CA,United States}	{Professional & Other Places,}
3061	Fri Feb 18 17:34:39 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Fri Feb 18 17:33:30 +0000 2011	4b27c571f964a520a18924e3	{Starbucks}	{33.90988735887179,-117.45697975158691,Riverside,CA,United States}	{Food,}
3061	Fri Feb 18 17:33:07 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Fri Feb 18 06:16:47 +0000 2011	3fd66200f964a52080ee1ee3	{The Roxy}	{34.09074855448929,-118.38794066203201,West Hollywood,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
3061	Tue Feb 15 22:49:10 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Tue Feb 15 22:48:16 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Tue Feb 15 02:42:30 +0000 2011	4bb3b1f62397b7139e7d38b3	{P.F. Chang's}	{33.90724495969908,-117.45698948678792,Riverside,CA,United States}	{Food,}
3061	Mon Feb 14 21:48:27 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Mon Feb 14 21:24:50 +0000 2011	4b5c8406f964a520d23329e3	{McDonald's}	{33.91394558697276,-117.45877890804437,Riverside,CA,United States}	{Food,}
3061	Mon Feb 14 21:19:08 +0000 2011	4b40ff11f964a52003bf25e3	{FedEx Office Print & Ship Center}	{33.914581,-117.4561,Riverside,CA,United States}	{Shop & Service,}
3061	Mon Feb 14 20:46:21 +0000 2011	4b71ab33f964a520e3542de3	{US Post Office}	{33.91533029,-117.46331503,Riverside,CA,United States}	{Government Building,Professional & Other Places,}
3061	Mon Feb 14 20:46:00 +0000 2011	4bd77eeb09ecb713f40f477c	{Wells Fargo}	{33.911382342262556,-117.46051096036197,Riverside,CA,United States}	{Shop & Service,}
3061	Mon Feb 14 20:45:10 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Mon Feb 14 20:22:42 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Sun Feb 13 23:26:37 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Sun Feb 13 23:25:33 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Sun Feb 13 23:24:54 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Sun Feb 13 03:25:35 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Sun Feb 13 03:25:02 +0000 2011	4c65c1a17abde21ee5a96168	{Caf? Nordstrom}	{33.90946574119972,-117.45835449551882,Riverside,CA,United States}	{Food,}
3061	Sun Feb 13 03:24:00 +0000 2011	4d0fb4bc71e8a1cd684a7cbd	{McDonald's Expess}	{33.909716,-117.4567012,Riverside,CA,United States}	{Food,}
3061	Sun Feb 13 03:02:29 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Sat Feb 12 09:18:29 +0000 2011	3fd66200f964a52039f01ee3	{Saddle Ranch Chop House}	{34.0955517580628,-118.3723720908165,West Hollywood,CA,United States}	{Nightlife Spot,Food,}
3061	Sat Feb 12 06:07:02 +0000 2011	47d83de0f964a520294e1fe3	{The Happy Ending Bar & Restaurant}	{34.097795766666664,-118.342876,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
3061	Fri Feb 11 23:39:22 +0000 2011	4d0fb4bc71e8a1cd684a7cbd	{McDonald's Expess}	{33.909716,-117.4567012,Riverside,CA,United States}	{Food,}
3061	Fri Feb 11 22:40:06 +0000 2011	4bd77eeb09ecb713f40f477c	{Wells Fargo}	{33.911382342262556,-117.46051096036197,Riverside,CA,United States}	{Shop & Service,}
3061	Fri Feb 11 22:38:03 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Fri Feb 11 22:36:39 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Fri Feb 11 22:35:54 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Fri Feb 11 06:53:26 +0000 2011	4c2e509bed37a593685c6503	{Vivid Tone Recording Studios}	{34.085258950012864,-117.58268464817138,Rancho Cucamonga,CA,United States}	{Music Venue,Arts & Entertainment,}
3061	Thu Feb 10 20:14:35 +0000 2011	4b71ab33f964a520e3542de3	{US Post Office}	{33.91533029,-117.46331503,Riverside,CA,United States}	{Government Building,Professional & Other Places,}
3061	Thu Feb 10 20:14:35 +0000 2011	4b71ab33f964a520e3542de3	{US Post Office}	{33.91533029,-117.46331503,Riverside,CA,United States}	{Government Building,Professional & Other Places,}
3061	Wed Feb 09 19:35:24 +0000 2011	4bd234ce9854d13ac43dfb4d	{Bank of America}	{33.97533013,-117.3480649,Riverside,CA,United States}	{Shop & Service,}
3061	Wed Feb 09 03:04:54 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Wed Feb 09 03:04:15 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Wed Feb 09 03:03:48 +0000 2011	4d0fb4bc71e8a1cd684a7cbd	{McDonald's Expess}	{33.909716,-117.4567012,Riverside,CA,United States}	{Food,}
3061	Sun Feb 06 23:25:59 +0000 2011	4d4ad2e8f2cc6a31686ec188	{Super Bowl Sunday}	{32.747868226330375,-97.09356307983398,Arlington,TX,United States}	{Stadium,Arts & Entertainment,}
3061	Sun Feb 06 20:54:55 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Sun Feb 06 20:53:59 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Sun Feb 06 04:12:56 +0000 2011	4baecc13f964a520d1d83be3	{CIA - The California Institute of Abnormal Arts}	{34.172038488708296,-118.3774531054441,North Hollywood,CA,United States}	{Nightlife Spot,}
3061	Sun Feb 06 04:11:31 +0000 2011	4b63b89cf964a520248e2ae3	{Los Burritos}	{34.171985,-118.378669,North Hollywood,CA,United States}	{Food,}
3061	Fri Feb 04 22:11:03 +0000 2011	4c2e509bed37a593685c6503	{Vivid Tone Recording Studios}	{34.085258950012864,-117.58268464817138,Rancho Cucamonga,CA,United States}	{Music Venue,Arts & Entertainment,}
3061	Fri Feb 04 22:08:37 +0000 2011	4c0d79ceb1b676b064a8e086	{AMPM}	{34.08502411864664,-117.5763109979557,Rancho Cucamonga,CA,United States}	{Shop & Service,}
3061	Thu Feb 03 22:36:33 +0000 2011	4c2e509bed37a593685c6503	{Vivid Tone Recording Studios}	{34.085258950012864,-117.58268464817138,Rancho Cucamonga,CA,United States}	{Music Venue,Arts & Entertainment,}
3061	Thu Feb 03 22:35:24 +0000 2011	4c0d79ceb1b676b064a8e086	{AMPM}	{34.08502411864664,-117.5763109979557,Rancho Cucamonga,CA,United States}	{Shop & Service,}
3061	Thu Feb 03 21:51:16 +0000 2011	4bd9aa1ad2cbc9280746d1ad	{I-15}	{33.985057632581686,-117.5488829612732,Southern California,CA,United States}	{Travel & Transport,}
3061	Wed Feb 02 23:21:46 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Wed Feb 02 23:21:13 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Wed Feb 02 23:20:46 +0000 2011	4d0fb4bc71e8a1cd684a7cbd	{McDonald's Expess}	{33.909716,-117.4567012,Riverside,CA,United States}	{Food,}
3061	Wed Feb 02 23:20:46 +0000 2011	4d0fb4bc71e8a1cd684a7cbd	{McDonald's Expess}	{33.909716,-117.4567012,Riverside,CA,United States}	{Food,}
3061	Sun Jan 30 04:57:34 +0000 2011	4c8af640a92fa093fda696bf	{The Big Time}	{34.100247,-117.43659158333334,Fontana,CA,United States}	{Music Venue,Arts & Entertainment,}
3061	Sat Jan 29 03:06:25 +0000 2011	4c2e509bed37a593685c6503	{Vivid Tone Recording Studios}	{34.085258950012864,-117.58268464817138,Rancho Cucamonga,CA,United States}	{Music Venue,Arts & Entertainment,}
3061	Sat Jan 29 03:06:25 +0000 2011	4c2e509bed37a593685c6503	{Vivid Tone Recording Studios}	{34.085258950012864,-117.58268464817138,Rancho Cucamonga,CA,United States}	{Music Venue,Arts & Entertainment,}
3061	Fri Jan 28 22:14:14 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Fri Jan 28 22:11:10 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Thu Jan 27 22:50:16 +0000 2011	4c2e509bed37a593685c6503	{Vivid Tone Recording Studios}	{34.085258950012864,-117.58268464817138,Rancho Cucamonga,CA,United States}	{Music Venue,Arts & Entertainment,}
3061	Thu Jan 27 21:40:14 +0000 2011	4b998876f964a520478135e3	{Vons Gas}	{33.85504695319272,-117.56441715077865,Corona,CA,United States}	{Shop & Service,Food & Drink Shop,}
3061	Thu Jan 27 04:29:26 +0000 2011	4afe7409f964a5206e2f22e3	{Blue Cafe}	{33.712931871414185,-118.06356132030487,Huntington Beach,CA,United States}	{Arts & Entertainment,}
3061	Thu Jan 27 03:30:30 +0000 2011	4a8609f8f964a520270020e3	{Huntington State Beach}	{33.63856112314681,-117.97282218933105,Huntington Beach,CA,United States}	{Outdoors & Recreation,Beach,}
3061	Thu Jan 27 03:29:51 +0000 2011	4a1a3855f964a520897a1fe3	{Huntington Beach City Beach}	{33.66235342235485,-118.0099868774414,Huntington Beach,CA,United States}	{Outdoors & Recreation,Beach,}
3061	Thu Jan 27 03:29:27 +0000 2011	4b918b08f964a52033c433e3	{Santa Ana River Jetties}	{33.631298875309604,-117.95789301395416,Newport Beach/Huntington Beach,CA,United States}	{Outdoors & Recreation,Beach,}
3061	Wed Jan 26 18:48:07 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Wed Jan 26 18:46:26 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Wed Jan 26 00:29:38 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Wed Jan 26 00:11:25 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Wed Jan 26 00:08:07 +0000 2011	4b13597bf964a520839623e3	{Arby's}	{33.91427568333334,-117.45968861,Riverside,CA,United States}	{Food,}
3061	Wed Jan 26 00:07:49 +0000 2011	4b71ab33f964a520e3542de3	{US Post Office}	{33.91533029,-117.46331503,Riverside,CA,United States}	{Government Building,Professional & Other Places,}
3061	Mon Jan 24 17:02:39 +0000 2011	4b27c571f964a520a18924e3	{Starbucks}	{33.90988735887179,-117.45697975158691,Riverside,CA,United States}	{Food,}
3061	Mon Jan 24 16:51:17 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Sun Jan 23 22:30:34 +0000 2011	4c326ee1a0ced13ac22c156e	{Pacific grill}	{33.90973085638767,-117.45672566046561,Riverside,CA,United States}	{Food,}
3061	Sun Jan 23 22:29:56 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Sat Jan 22 19:56:35 +0000 2011	4ccf122aba0a548196764c59	{Ranch One Riverside}	{33.97678378946342,-117.33739614486694,Riverside,CA,United States}	{Food,}
3061	Sun Jan 16 03:36:16 +0000 2011	4d0fb4bc71e8a1cd684a7cbd	{McDonald's Expess}	{33.909716,-117.4567012,Riverside,CA,United States}	{Food,}
3061	Sun Jan 16 00:24:04 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
3061	Sat Jan 15 23:07:06 +0000 2011	4d0fb4bc71e8a1cd684a7cbd	{McDonald's Expess}	{33.909716,-117.4567012,Riverside,CA,United States}	{Food,}
3061	Sat Jan 15 23:05:23 +0000 2011	4bfd26e9e930952189fe61ab	{Galleria at Tyler}	{33.90986108173645,-117.45733360753974,Riverside,CA,United States}	{Shop & Service,}
3061	Wed Jan 12 21:28:48 +0000 2011	4ca5018714c33704be3fb23b	{The Mix}	{33.910249,-117.457914,Riverside,CA,United States}	{Shop & Service,}
