3262	Tue Aug 09 04:22:09 +0000 2011	4d34d60f98336dcbea993bf0	{Manna BBQ}	{32.82021607188251,-117.15535542113653,San Diego,CA,United States}	{Food,}
3262	Wed Jul 20 17:08:26 +0000 2011	4cbb7eff90c9a143ca8495d6	{Java Earth Cafe}	{32.805496102990936,-117.25444453086806,San Diego,CA,United States}	{Food,}
3262	Sun Jul 17 02:28:07 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Sat Jul 16 20:49:41 +0000 2011	4ac40e02f964a520079e20e3	{Zanzibar Caf?}	{32.712548,-117.15816914,San Diego,CA,United States}	{Food,}
3262	Sun Jul 10 17:50:58 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Tue Jul 05 03:56:50 +0000 2011	4541114bf964a520433c1fe3	{San Diego International Airport (SAN)}	{32.73299611609881,-117.19931602478027,San Diego,CA,United States}	{Travel & Transport,}
3262	Wed Jun 29 04:57:26 +0000 2011	4541114bf964a520433c1fe3	{San Diego International Airport (SAN)}	{32.73299611609881,-117.19931602478027,San Diego,CA,United States}	{Travel & Transport,}
3262	Sun Jun 26 17:49:55 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Sun Jun 26 04:04:12 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Fri Jun 24 07:44:39 +0000 2011	4b207bfaf964a520a23224e3	{Voyeur}	{34.091007,-118.36354796188292,West Hollywood,CA,United States}	{Nightlife Spot,}
3262	Thu Jun 23 21:41:19 +0000 2011	4b885e69f964a520a9f231e3	{Wet at Drai's W Hollywood}	{34.10014940878208,-118.3256721496582,Los Angeles,CA,United States}	{Nightlife Spot,}
3262	Mon Jun 20 06:12:48 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Mon Jun 20 05:17:40 +0000 2011	457a896df964a520e73e1fe3	{Palm Restaurant}	{32.7093159806082,-117.15903731041107,San Diego,CA,United States}	{Food,}
3262	Sun Jun 19 17:25:50 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Fri Jun 17 01:03:41 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Wed Jun 08 08:41:27 +0000 2011	4c86eabcb504a143d0b1b21c	{30,000 Feet}	{32.733899,-117.20122437,San Diego,CA,United States}	{Travel & Transport,Airport,}
3262	Wed Jun 08 05:31:01 +0000 2011	4541114bf964a520433c1fe3	{San Diego International Airport (SAN)}	{32.73299611609881,-117.19931602478027,San Diego,CA,United States}	{Travel & Transport,}
3262	Tue Jun 07 23:26:28 +0000 2011	4bae5bfdf964a52092a73be3	{Porter Hudson}	{32.79898362144391,-117.25637931505362,San Diego,CA,United States}	{Shop & Service,}
3262	Sun Jun 05 04:02:30 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Sat Jun 04 03:59:38 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Wed Jun 01 15:40:05 +0000 2011	4a677f82f964a52091c91fe3	{Las Vegas McCarran International Airport (LAS)}	{36.08365019548198,-115.14985084533691,Las Vegas,NV,United States}	{Travel & Transport,}
3262	Tue May 31 04:27:23 +0000 2011	4b956b98f964a520a1a134e3	{Mastro's Ocean Club}	{36.10764673746366,-115.17438769340515,Las Vegas,NV,United States}	{Food,}
3262	Mon May 30 19:25:57 +0000 2011	4541114bf964a520433c1fe3	{San Diego International Airport (SAN)}	{32.73299611609881,-117.19931602478027,San Diego,CA,United States}	{Travel & Transport,}
3262	Mon May 30 05:38:34 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Sun May 29 16:58:38 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Sun May 29 04:24:13 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Sat May 28 16:56:17 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Sat May 28 04:01:13 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Fri May 27 04:24:32 +0000 2011	4686e503f964a5204b481fe3	{Dussini Loft Bar}	{32.70820707,-117.159846,San Diego,CA,United States}	{Nightlife Spot,}
3262	Fri May 27 00:51:12 +0000 2011	4a5b93b3f964a5206ebb1fe3	{Fleming's Prime Steakhouse & Wine Bar}	{32.70835110216967,-117.16119376081483,San Diego,CA,United States}	{Nightlife Spot,Food,}
3262	Thu May 26 06:28:03 +0000 2011	41005500f964a5204a0b1fe3	{SideBar}	{32.71155512,-117.159343,San Diego,CA,United States}	{Nightlife Spot,}
3262	Mon May 23 23:06:40 +0000 2011	4d95078f744f370424519757	{Tammie's Alterations}	{32.79894208,-117.24077745,San Diego,CA,United States}	{Shop & Service,}
3262	Sun May 22 19:20:18 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Sun May 22 04:44:19 +0000 2011	4c12742b583c9c7489433fa4	{Searsucker}	{32.71173216869795,-117.16005398268287,San Diego,CA,United States}	{Nightlife Spot,Food,}
3262	Sat May 21 09:03:49 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Sat May 21 09:01:33 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Fri May 20 23:54:57 +0000 2011	4bae5bfdf964a52092a73be3	{Porter Hudson}	{32.79898362144391,-117.25637931505362,San Diego,CA,United States}	{Shop & Service,}
3262	Tue May 17 14:50:31 +0000 2011	49dc6083f964a520725f1fe3	{24 Hour Fitness}	{32.7966985906683,-117.252957547596,San Diego,CA,United States}	{Shop & Service,}
3262	Sun May 15 17:57:55 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Sun May 15 03:58:38 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Wed May 11 04:55:42 +0000 2011	4aac5698f964a5208e5d20e3	{Station Sushi}	{32.81668225,-117.271545,San Diego,CA,United States}	{Food,}
3262	Tue May 10 18:12:34 +0000 2011	4541114bf964a520433c1fe3	{San Diego International Airport (SAN)}	{32.73299611609881,-117.19931602478027,San Diego,CA,United States}	{Travel & Transport,}
3262	Tue May 10 13:03:15 +0000 2011	4a198a3ef964a520237a1fe3	{Chicago Midway International Airport (MDW)}	{41.78790499530704,-87.74070024490356,Chicago,IL,United States}	{Travel & Transport,}
3262	Tue May 10 10:49:15 +0000 2011	4700946bf964a520344b1fe3	{Detroit Metropolitan Wayne County Airport (DTW)}	{42.20874863661848,-83.35979461669922,Romulus,MI,United States}	{Travel & Transport,}
3262	Sun May 08 03:24:58 +0000 2011	4c7ecc952042b1f79b0dc1ad	{LAVO}	{40.76281666128872,-73.97169361478313,New York,NY,United States}	{Nightlife Spot,Food,}
3262	Fri May 06 19:51:41 +0000 2011	4ace6c89f964a52078d020e3	{LaGuardia Airport (LGA)}	{40.773839,-73.87122,East Elmhurst,NY,United States}	{Travel & Transport,}
3262	Fri May 06 17:15:48 +0000 2011	4ae4d20af964a520789e21e3	{Delta Sky Club - Concourse A}	{42.208057255096946,-83.35760593414307,Detroit,MI,United States}	{Travel & Transport,Airport,}
3262	Fri May 06 16:22:22 +0000 2011	4700946bf964a520344b1fe3	{Detroit Metropolitan Wayne County Airport (DTW)}	{42.20874863661848,-83.35979461669922,Romulus,MI,United States}	{Travel & Transport,}
3262	Tue May 03 16:41:05 +0000 2011	4541114bf964a520433c1fe3	{San Diego International Airport (SAN)}	{32.73299611609881,-117.19931602478027,San Diego,CA,United States}	{Travel & Transport,}
3262	Sun May 01 20:26:39 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Sun May 01 20:26:39 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Sat Apr 30 03:54:18 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Fri Apr 29 00:33:42 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Thu Apr 28 14:45:57 +0000 2011	49dc6083f964a520725f1fe3	{24 Hour Fitness}	{32.7966985906683,-117.252957547596,San Diego,CA,United States}	{Shop & Service,}
3262	Tue Apr 26 20:12:18 +0000 2011	4ac40e02f964a520079e20e3	{Zanzibar Caf?}	{32.712548,-117.15816914,San Diego,CA,United States}	{Food,}
3262	Mon Apr 25 06:09:57 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Mon Apr 25 04:29:44 +0000 2011	4c12742b583c9c7489433fa4	{Searsucker}	{32.71173216869795,-117.16005398268287,San Diego,CA,United States}	{Nightlife Spot,Food,}
3262	Sun Apr 24 21:42:42 +0000 2011	4b86e638f964a520bca431e3	{Catamaran Resort Hotel and Spa}	{32.79014907069429,-117.25233174826464,San Diego,CA,United States}	{Travel & Transport,Shop & Service,Hotel,}
3262	Sat Apr 23 03:56:35 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Thu Apr 21 23:23:31 +0000 2011	4541114bf964a520433c1fe3	{San Diego International Airport (SAN)}	{32.73299611609881,-117.19931602478027,San Diego,CA,United States}	{Travel & Transport,}
3262	Sun Apr 17 16:42:42 +0000 2011	4541114bf964a520433c1fe3	{San Diego International Airport (SAN)}	{32.73299611609881,-117.19931602478027,San Diego,CA,United States}	{Travel & Transport,}
3262	Sun Apr 17 03:59:49 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Sat Apr 16 01:17:39 +0000 2011	4ad4da0df964a5203efc20e3	{Rubicon Deli}	{32.78524834028319,-117.25291161743627,San Diego,CA,United States}	{Food,}
3262	Fri Apr 15 14:48:51 +0000 2011	49dc6083f964a520725f1fe3	{24 Hour Fitness}	{32.7966985906683,-117.252957547596,San Diego,CA,United States}	{Shop & Service,}
3262	Fri Apr 15 04:34:32 +0000 2011	4b1458eff964a52099a123e3	{Pho Sao Bien Vietnamese Restaurant}	{32.80150102527618,-117.23418272262057,San Diego,CA,United States}	{Food,}
3262	Fri Apr 15 03:41:26 +0000 2011	4bae5bfdf964a52092a73be3	{Porter Hudson}	{32.79898362144391,-117.25637931505362,San Diego,CA,United States}	{Shop & Service,}
3262	Wed Apr 13 23:53:03 +0000 2011	4d9346f414228cfa53695f7b	{Monterey Capital}	{32.827886,-117.156514,San Diego,CA,United States}	{Professional & Other Places,}
3262	Sun Apr 10 05:03:20 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Sat Apr 09 20:44:15 +0000 2011	49dc6083f964a520725f1fe3	{24 Hour Fitness}	{32.7966985906683,-117.252957547596,San Diego,CA,United States}	{Shop & Service,}
3262	Sat Apr 09 01:06:44 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Thu Apr 07 22:54:50 +0000 2011	4b367276f964a520a63525e3	{Tiffany & Co.}	{32.7677630103921,-117.16794490814209,San Diego,CA,United States}	{Shop & Service,Arts & Entertainment,}
3262	Wed Apr 06 23:28:14 +0000 2011	4b15503df964a5202eb023e3	{Petco Park}	{32.707559779610634,-117.15702295303345,San Diego,CA,United States}	{Stadium,Arts & Entertainment,}
3262	Wed Apr 06 22:27:02 +0000 2011	4a67ebdbf964a52041ca1fe3	{The Fleetwood}	{32.70933629408655,-117.1584169655283,San Diego,CA,United States}	{Nightlife Spot,Office,Professional & Other Places,}
3262	Wed Apr 06 03:19:58 +0000 2011	49dc6083f964a520725f1fe3	{24 Hour Fitness}	{32.7966985906683,-117.252957547596,San Diego,CA,United States}	{Shop & Service,}
3262	Tue Apr 05 05:03:25 +0000 2011	4a876906f964a520410420e3	{Reading Cinemas  - Town Square 14}	{32.82920573907463,-117.20538854598999,San Diego,CA,United States}	{Arts & Entertainment,Movie Theater,}
3262	Tue Apr 05 01:26:37 +0000 2011	4b57636af964a520413528e3	{lululemon athletica La Jolla}	{32.845837,-117.27398,La Jolla,CA,United States}	{Shop & Service,}
3262	Mon Apr 04 05:03:49 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Sun Apr 03 20:56:11 +0000 2011	49dc6083f964a520725f1fe3	{24 Hour Fitness}	{32.7966985906683,-117.252957547596,San Diego,CA,United States}	{Shop & Service,}
3262	Sun Apr 03 04:00:43 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Sat Apr 02 03:56:27 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Fri Apr 01 04:13:01 +0000 2011	40e0b100f964a52056021fe3	{Kensington Grill}	{32.763116780659544,-117.10818529129028,San Diego,CA,United States}	{Food,}
3262	Thu Mar 31 06:04:20 +0000 2011	41005500f964a5204a0b1fe3	{SideBar}	{32.71155512,-117.159343,San Diego,CA,United States}	{Nightlife Spot,}
3262	Wed Mar 30 20:16:54 +0000 2011	460d2cfcf964a52002451fe3	{Phil's BBQ}	{32.75483416205354,-117.21583843231201,San Diego,CA,United States}	{Nightlife Spot,Food,}
3262	Mon Mar 28 05:16:06 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Sun Mar 27 16:12:45 +0000 2011	49dc6083f964a520725f1fe3	{24 Hour Fitness}	{32.7966985906683,-117.252957547596,San Diego,CA,United States}	{Shop & Service,}
3262	Sun Mar 27 02:46:33 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Sat Mar 26 04:43:42 +0000 2011	4541114bf964a520433c1fe3	{San Diego International Airport (SAN)}	{32.73299611609881,-117.19931602478027,San Diego,CA,United States}	{Travel & Transport,}
3262	Fri Mar 25 19:13:49 +0000 2011	4cb183f21168a0938af33323	{Qticles}	{32.7990926988461,-117.24315696247304,San Diego,CA,United States}	{Shop & Service,}
3262	Fri Mar 25 02:43:44 +0000 2011	49dc6083f964a520725f1fe3	{24 Hour Fitness}	{32.7966985906683,-117.252957547596,San Diego,CA,United States}	{Shop & Service,}
3262	Wed Mar 23 23:31:13 +0000 2011	4d827a6d3e916dcb8dc882d2	{Gold Coast Properties}	{32.758155,-117.13001,San Diego,CA,United States}	{Shop & Service,}
3262	Wed Mar 23 20:38:07 +0000 2011	4b4a9955f964a520578b26e3	{Bangkok Spices Thai Restaurant}	{32.75558336812319,-117.13310184742377,San Diego,CA,United States}	{Food,}
3262	Wed Mar 23 18:47:01 +0000 2011	4c6b2b1a0c3ac9b6e496d138	{Molly's Sugar Shack}	{32.79634567543093,-117.25173465351162,San Diego,CA,United States}	{Shop & Service,}
3262	Wed Mar 23 18:47:00 +0000 2011	4c6b2b1a0c3ac9b6e496d138	{Molly's Sugar Shack}	{32.79634567543093,-117.25173465351162,San Diego,CA,United States}	{Shop & Service,}
3262	Wed Mar 23 03:39:17 +0000 2011	49dc6083f964a520725f1fe3	{24 Hour Fitness}	{32.7966985906683,-117.252957547596,San Diego,CA,United States}	{Shop & Service,}
3262	Tue Mar 22 23:09:28 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Tue Mar 22 02:22:43 +0000 2011	49dc6027f964a520705f1fe3	{24 Hour Fitness}	{32.8432451579766,-117.273808757048,La Jolla,CA,United States}	{Shop & Service,}
3262	Mon Mar 21 19:49:06 +0000 2011	4d827a6d3e916dcb8dc882d2	{Gold Coast Properties}	{32.758155,-117.13001,San Diego,CA,United States}	{Shop & Service,}
3262	Mon Mar 21 04:23:07 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Sun Mar 20 21:19:55 +0000 2011	45933bd9f964a52042401fe3	{Fashion Valley Mall}	{32.76831332445334,-117.16644287109375,San Diego,CA,United States}	{Outdoors & Recreation,Shop & Service,Food & Drink Shop,}
3262	Sun Mar 20 03:54:50 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Sun Mar 20 03:54:49 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Sun Mar 20 01:14:49 +0000 2011	4b441b79f964a5208ef125e3	{Core Power Yoga}	{32.799798077554314,-117.24106128637708,San Diego,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3262	Thu Mar 17 20:11:44 +0000 2011	4a82377ef964a520edf81fe3	{Bullpen Bar & Grill}	{32.83229360359518,-117.148071863425,San Diego,CA,United States}	{Nightlife Spot,}
3262	Thu Mar 17 03:20:45 +0000 2011	49dc6083f964a520725f1fe3	{24 Hour Fitness}	{32.7966985906683,-117.252957547596,San Diego,CA,United States}	{Shop & Service,}
3262	Wed Mar 16 20:16:58 +0000 2011	4b4a9955f964a520578b26e3	{Bangkok Spices Thai Restaurant}	{32.75558336812319,-117.13310184742377,San Diego,CA,United States}	{Food,}
3262	Wed Mar 16 04:07:33 +0000 2011	4a6ba829f964a52083cf1fe3	{The Fishery}	{32.80659024407358,-117.25472585079224,San Diego,CA,United States}	{Food,}
3262	Wed Mar 16 04:07:32 +0000 2011	4a6ba829f964a52083cf1fe3	{The Fishery}	{32.80659024407358,-117.25472585079224,San Diego,CA,United States}	{Food,}
3262	Wed Mar 16 01:29:02 +0000 2011	49dbda35f964a5201e5f1fe3	{Apple Store, Fashion Valley}	{32.7684658716406,-117.165832324545,San Diego,CA,United States}	{Shop & Service,}
3262	Tue Mar 15 21:56:56 +0000 2011	4b5664c4f964a520820e28e3	{North Park Fish Market & Grill}	{32.741437366666666,-117.130224,San Diego,CA,United States}	{Food,}
3262	Tue Mar 15 06:15:16 +0000 2011	4b8ec319f964a5209f3533e3	{FLUXX}	{32.710669756474346,-117.16114550828934,San Diego,CA,United States}	{Nightlife Spot,}
3262	Mon Mar 14 23:46:18 +0000 2011	4a5a6dddf964a52050ba1fe3	{Whole Foods Market}	{32.86859402364763,-117.23079442977905,La Jolla,CA,United States}	{Shop & Service,Food & Drink Shop,}
3262	Mon Mar 14 22:10:38 +0000 2011	49dbda35f964a5201e5f1fe3	{Apple Store, Fashion Valley}	{32.7684658716406,-117.165832324545,San Diego,CA,United States}	{Shop & Service,}
3262	Mon Mar 14 18:39:41 +0000 2011	49dc6027f964a520705f1fe3	{24 Hour Fitness}	{32.8432451579766,-117.273808757048,La Jolla,CA,United States}	{Shop & Service,}
3262	Sun Mar 13 06:02:45 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Sat Mar 12 22:06:20 +0000 2011	4b37b766f964a520ef4425e3	{Leilani's Cafe}	{32.80787739774966,-117.25495040416718,San Diego,CA,United States}	{Food,}
3262	Sat Mar 12 04:40:14 +0000 2011	4ad4c99cf964a520c0fb20e3	{207 Bar & Lounge}	{32.70718061681695,-117.15940475463866,San Diego,CA,United States}	{Nightlife Spot,}
3262	Thu Mar 10 04:12:41 +0000 2011	4ae0fb94f964a520488421e3	{Panda Inn}	{32.71365598171979,-117.16357496118708,San Diego,CA,United States}	{Nightlife Spot,Food,}
3262	Thu Mar 10 01:11:53 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3262	Wed Mar 09 23:27:48 +0000 2011	46a9ccf2f964a52055491fe3	{Firehouse Pacific Beach}	{32.79473792609577,-117.25552976131439,San Diego,CA,United States}	{Nightlife Spot,Food,}
3262	Wed Mar 09 21:06:52 +0000 2011	49dc6083f964a520725f1fe3	{24 Hour Fitness}	{32.7966985906683,-117.252957547596,San Diego,CA,United States}	{Shop & Service,}
3262	Wed Mar 09 05:53:05 +0000 2011	4cc858b2fa03224b6ade43ef	{Naked Pizza}	{32.794886736749035,-117.25244522094727,San Diego,CA,United States}	{Food,}
3262	Tue Mar 08 22:21:22 +0000 2011	4aadbd15f964a5205b6120e3	{Blazin Grill}	{32.808815006423366,-117.25785479078975,San Diego,CA,United States}	{Food,}
3262	Tue Mar 08 20:51:31 +0000 2011	49dc6083f964a520725f1fe3	{24 Hour Fitness}	{32.7966985906683,-117.252957547596,San Diego,CA,United States}	{Shop & Service,}
3262	Tue Mar 08 02:15:18 +0000 2011	4b364e99f964a520923225e3	{Victory MMA & Fitness}	{32.75301630492285,-117.21607800515555,San Diego,CA,United States}	{Shop & Service,Gym / Fitness Center,}
3262	Mon Mar 07 02:47:09 +0000 2011	4a6ba829f964a52083cf1fe3	{The Fishery}	{32.80659024407358,-117.25472585079224,San Diego,CA,United States}	{Food,}
3262	Mon Mar 07 01:38:17 +0000 2011	49dc6083f964a520725f1fe3	{24 Hour Fitness}	{32.7966985906683,-117.252957547596,San Diego,CA,United States}	{Shop & Service,}
3262	Mon Mar 07 00:32:07 +0000 2011	4b367276f964a520a63525e3	{Tiffany & Co.}	{32.7677630103921,-117.16794490814209,San Diego,CA,United States}	{Shop & Service,Arts & Entertainment,}
3262	Sun Mar 06 22:27:30 +0000 2011	45933bd9f964a52042401fe3	{Fashion Valley Mall}	{32.76831332445334,-117.16644287109375,San Diego,CA,United States}	{Outdoors & Recreation,Shop & Service,Food & Drink Shop,}
