3009	Fri Dec 02 17:13:03 +0000 2011	4dd1580eb3adb047f5024231	{Philz Coffee}	{37.442086282055726,-122.16159119091502,Palo Alto,CA,United States}	{Food,}
3009	Sat Jul 30 02:39:36 +0000 2011	4a3986f2f964a5208c9f1fe3	{Stanford Golf Course}	{37.42143719626285,-122.1842472072398,Stanford,CA,United States}	{Outdoors & Recreation,College & University,Athletics & Sports,}
3009	Fri Jul 29 06:15:50 +0000 2011	49f169a2f964a520ab691fe3	{Palo Alto Bowl}	{37.40561919248851,-122.11841225624084,Palo Alto,CA,United States}	{Arts & Entertainment,}
3009	Fri Jul 29 02:58:12 +0000 2011	4ab12cdff964a520526820e3	{Cooliris Office}	{37.4213314894097,-122.14102646306644,Palo Alto,CA,United States}	{Professional & Other Places,}
3009	Thu Jul 28 05:51:33 +0000 2011	4a07916af964a52083731fe3	{AMC Mercado 20}	{37.38896010475414,-121.98297679424286,Santa Clara,CA,United States}	{Arts & Entertainment,Movie Theater,}
3009	Thu Jul 28 03:02:47 +0000 2011	4ab12cdff964a520526820e3	{Cooliris Office}	{37.4213314894097,-122.14102646306644,Palo Alto,CA,United States}	{Professional & Other Places,}
3009	Tue Jul 26 16:51:23 +0000 2011	4ab12cdff964a520526820e3	{Cooliris Office}	{37.4213314894097,-122.14102646306644,Palo Alto,CA,United States}	{Professional & Other Places,}
3009	Tue Jul 26 03:46:28 +0000 2011	4ab12cdff964a520526820e3	{Cooliris Office}	{37.4213314894097,-122.14102646306644,Palo Alto,CA,United States}	{Professional & Other Places,}
3009	Mon Jul 25 08:52:08 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3009	Mon Jul 25 03:32:18 +0000 2011	449e9fb9f964a520c0341fe3	{Phoenix Sky Harbor International Airport (PHX)}	{33.43562440517176,-112.00306606318918,Phoenix,AZ,United States}	{Travel & Transport,}
3009	Sun Jul 24 04:46:02 +0000 2011	4ab87c96f964a520027d20e3	{Sandbar Mexican Grill}	{33.32034443590077,-111.96634769439697,Chandler,AZ,United States}	{Nightlife Spot,Food,}
3009	Fri Jul 22 03:16:21 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3009	Thu Jul 21 08:09:12 +0000 2011	412bd680f964a520ad0c1fe3	{Molly Magees}	{37.393214,-122.078907,Mountain View,CA,United States}	{Nightlife Spot,}
3009	Wed Jul 20 18:33:08 +0000 2011	4ab12cdff964a520526820e3	{Cooliris Office}	{37.4213314894097,-122.14102646306644,Palo Alto,CA,United States}	{Professional & Other Places,}
3009	Wed Jul 20 03:34:24 +0000 2011	4b5a1322f964a520a9ab28e3	{Pinkberry}	{37.44413952966084,-122.17085480690002,Palo Alto,CA,United States}	{Food,}
3009	Tue Jul 19 02:31:11 +0000 2011	4a0dd2dbf964a520a0751fe3	{The Counter}	{37.32078935662378,-121.9488000869751,San Jose,CA,United States}	{Food,}
3009	Sun Jul 17 19:07:33 +0000 2011	4b3acc38f964a520906e25e3	{Tony & Alba's}	{37.39395515,-122.09550416,Mountain View,CA,United States}	{Food,}
3009	Sat Jul 16 23:54:09 +0000 2011	4c746508db52b1f7ac1076dc	{Ike's Place}	{37.428,-122.1741,Stanford,CA,United States}	{Food,}
3009	Sat Jul 16 06:54:35 +0000 2011	412bd680f964a520ad0c1fe3	{Molly Magees}	{37.393214,-122.078907,Mountain View,CA,United States}	{Nightlife Spot,}
3009	Fri Jul 15 20:48:44 +0000 2011	4ab12cdff964a520526820e3	{Cooliris Office}	{37.4213314894097,-122.14102646306644,Palo Alto,CA,United States}	{Professional & Other Places,}
3009	Fri Jul 15 04:24:59 +0000 2011	49f169a2f964a520ab691fe3	{Palo Alto Bowl}	{37.40561919248851,-122.11841225624084,Palo Alto,CA,United States}	{Arts & Entertainment,}
3009	Thu Jul 14 18:05:54 +0000 2011	4ab12cdff964a520526820e3	{Cooliris Office}	{37.4213314894097,-122.14102646306644,Palo Alto,CA,United States}	{Professional & Other Places,}
3009	Tue Jul 12 04:40:31 +0000 2011	40eb3d00f964a520280a1fe3	{Dutch Goose}	{37.43203855960351,-122.20155000686646,Menlo Park,CA,United States}	{Nightlife Spot,Food,}
3009	Tue Jul 12 01:11:25 +0000 2011	43b19c1ef964a5209d2c1fe3	{Apple Store, Palo Alto}	{37.44637,-122.16077,Palo Alto,CA,United States}	{Shop & Service,}
3009	Sun Jul 10 03:51:05 +0000 2011	4a84f7acf964a520f6fd1fe3	{Avalon at Mission Bay - Phase I}	{37.774609034936695,-122.39575481805574,San Francisco,CA,United States}	{Professional & Other Places,Residence,}
3009	Sun Jul 10 03:10:20 +0000 2011	4a568ab2f964a5205ab51fe3	{Millbrae Caltrain Station}	{37.600224206809074,-122.38683700561523,Millbrae,CA,United States}	{Travel & Transport,Train Station,}
3009	Sun Jul 10 00:05:34 +0000 2011	4ab12cdff964a520526820e3	{Cooliris Office}	{37.4213314894097,-122.14102646306644,Palo Alto,CA,United States}	{Professional & Other Places,}
3009	Sat Jul 09 21:24:30 +0000 2011	4a306a0ff964a52063991fe3	{Gyros Gyros}	{37.448304147524624,-122.15922941315989,Palo Alto,CA,United States}	{Food,}
3009	Fri Jul 08 19:37:59 +0000 2011	4ab12cdff964a520526820e3	{Cooliris Office}	{37.4213314894097,-122.14102646306644,Palo Alto,CA,United States}	{Professional & Other Places,}
3009	Thu Jul 07 17:59:29 +0000 2011	4ab12cdff964a520526820e3	{Cooliris Office}	{37.4213314894097,-122.14102646306644,Palo Alto,CA,United States}	{Professional & Other Places,}
3009	Thu Jul 07 03:24:10 +0000 2011	46d371d2f964a5205a4a1fe3	{Chef Chu's}	{37.40059926883355,-122.11361646652222,Los Altos,CA,United States}	{Food,}
3009	Wed Jul 06 22:07:15 +0000 2011	4aafe344f964a520036520e3	{Campus Barber Shop}	{37.425443,-122.14554253333333,Palo Alto,CA,United States}	{Shop & Service,}
3009	Wed Jul 06 05:00:40 +0000 2011	4ba65a77f964a520834939e3	{Coinless King Laundromat}	{37.39732625,-122.02326795,Sunnyvale,CA,United States}	{Shop & Service,}
3009	Wed Jul 06 03:22:36 +0000 2011	4ab12cdff964a520526820e3	{Cooliris Office}	{37.4213314894097,-122.14102646306644,Palo Alto,CA,United States}	{Professional & Other Places,}
3009	Tue Jul 05 01:59:53 +0000 2011	4a688daaf964a5208bca1fe3	{Palo Alto Creamery}	{37.443896762802375,-122.16169238090515,Palo Alto,CA,United States}	{Food,}
3009	Mon Jul 04 03:58:57 +0000 2011	4a9f2eb8f964a520d63c20e3	{Yokohama}	{37.48667658034684,-122.22784948485564,Redwood City,CA,United States}	{Food,}
3009	Sun Jul 03 23:50:54 +0000 2011	4ab12cdff964a520526820e3	{Cooliris Office}	{37.4213314894097,-122.14102646306644,Palo Alto,CA,United States}	{Professional & Other Places,}
3009	Sun Jul 03 00:21:51 +0000 2011	442fe898f964a520e5311fe3	{Stanford Shopping Center}	{37.44237626,-122.1711016,Palo Alto,CA,United States}	{Shop & Service,Food & Drink Shop,}
3009	Sat Jul 02 23:31:29 +0000 2011	4b81ba19f964a5204bba30e3	{Premier}	{37.444836,-122.161634,Palo Alto,CA,United States}	{Shop & Service,Clothing Store,}
3009	Fri Jul 01 04:46:03 +0000 2011	4b05f0fdf964a52048e622e3	{Chipotle Mexican Grill}	{37.42394819416531,-122.14317238648898,Palo Alto,CA,United States}	{Food,}
3009	Thu Jun 30 06:35:29 +0000 2011	429cfa80f964a5209f241fe3	{Rudy's Pub}	{37.44385462923839,-122.16376442418239,Palo Alto,CA,United States}	{Nightlife Spot,}
3009	Thu Jun 30 06:15:58 +0000 2011	4a6555f3f964a5207fc71fe3	{Scotty's Bar}	{37.444039161000596,-122.161934919507,Palo Alto,CA,United States}	{Nightlife Spot,}
3009	Thu Jun 30 05:28:53 +0000 2011	4ab12cdff964a520526820e3	{Cooliris Office}	{37.4213314894097,-122.14102646306644,Palo Alto,CA,United States}	{Professional & Other Places,}
3009	Tue Jun 28 02:06:23 +0000 2011	4ab12cdff964a520526820e3	{Cooliris Office}	{37.4213314894097,-122.14102646306644,Palo Alto,CA,United States}	{Professional & Other Places,}
3009	Mon Jun 27 00:02:51 +0000 2011	4ab12cdff964a520526820e3	{Cooliris Office}	{37.4213314894097,-122.14102646306644,Palo Alto,CA,United States}	{Professional & Other Places,}
3009	Sat Jun 25 07:18:21 +0000 2011	40a2ba80f964a52006f31ee3	{Bender's Bar & Grill}	{37.760344,-122.417205,San Francisco,CA,United States}	{Nightlife Spot,Food,}
3009	Sat Jun 25 05:16:55 +0000 2011	4418754df964a5201e311fe3	{Homestead}	{37.760402,-122.414771,San Francisco,CA,United States}	{Nightlife Spot,}
3009	Fri Jun 24 05:11:21 +0000 2011	49f169a2f964a520ab691fe3	{Palo Alto Bowl}	{37.40561919248851,-122.11841225624084,Palo Alto,CA,United States}	{Arts & Entertainment,}
3009	Tue Jun 21 00:26:48 +0000 2011	4ab12cdff964a520526820e3	{Cooliris Office}	{37.4213314894097,-122.14102646306644,Palo Alto,CA,United States}	{Professional & Other Places,}
3009	Sun Jun 19 03:39:45 +0000 2011	4cf985ce20fe3704aa0547f8	{Scratch}	{37.391059208785585,-122.08043485879898,Mountain View,CA,United States}	{Nightlife Spot,Food,}
3009	Sat Jun 18 05:23:16 +0000 2011	46ae7ba1f964a52086491fe3	{Century Cinema 16}	{37.41471641431128,-122.0807272195816,Mountain View,CA,United States}	{Arts & Entertainment,Movie Theater,}
3009	Fri Jun 17 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Fri Jun 17 19:14:07 +0000 2011	4ab12cdff964a520526820e3	{Cooliris Office}	{37.4213314894097,-122.14102646306644,Palo Alto,CA,United States}	{Professional & Other Places,}
3009	Thu Jun 16 22:01:03 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Mon Jun 13 10:22:30 +0000 2011	4bf7951a4a67c928e9eb23cf	{Jerry House}	{37.42108594242332,-122.17368721961975,Stanford,CA,United States}	{College & University,}
3009	Mon Jun 13 07:34:05 +0000 2011	4bc150482a89ef3bb343f288	{Roth House}	{37.41912614531895,-122.16722309589386,Stanford,CA,United States}	{College & University,}
3009	Sun Jun 12 20:10:57 +0000 2011	4b7753fcf964a5206a922ee3	{The Stanford Oval}	{37.42992995389128,-122.16927766799927,Stanford,CA,United States}	{College & University,}
3009	Sat Jun 11 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Sat Jun 11 01:31:31 +0000 2011	4cc5e9ca91413704eb63cc55	{The Hall of the Mountain King}	{37.4231683950644,-122.16892844906434,Stanford,CA,United States}	{Residence,}
3009	Fri Jun 10 03:16:50 +0000 2011	43a01419f964a5201a2c1fe3	{Zibibbo}	{37.44797623098111,-122.1607152324423,Palo Alto,CA,United States}	{Food,}
3009	Thu Jun 09 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Thu Jun 09 07:35:00 +0000 2011	47f3e7caf964a5209d4e1fe3	{British Bankers Club}	{37.453686,-122.182609,Menlo Park,CA,United States}	{Nightlife Spot,Food,}
3009	Thu Jun 09 02:58:48 +0000 2011	4a7f27f4f964a52010f31fe3	{Carpaccio}	{37.451296,-122.18550503253937,Menlo Park,CA,United States}	{Food,}
3009	Wed Jun 08 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Wed Jun 08 06:51:35 +0000 2011	4be253052fc7d13a1a5e083a	{The Quad}	{37.42746770881841,-122.17041492462158,Stanford,CA,United States}	{College & University,}
3009	Mon Jun 06 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Mon Jun 06 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Mon Jun 06 01:47:06 +0000 2011	4cc5e9ca91413704eb63cc55	{The Hall of the Mountain King}	{37.4231683950644,-122.16892844906434,Stanford,CA,United States}	{Residence,}
3009	Sun Jun 05 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Sun Jun 05 08:10:40 +0000 2011	429cfa80f964a5209f241fe3	{Rudy's Pub}	{37.44385462923839,-122.16376442418239,Palo Alto,CA,United States}	{Nightlife Spot,}
3009	Sun Jun 05 04:08:19 +0000 2011	4a7688a0f964a52021e31fe3	{Nola}	{37.44501495519979,-122.16135834189019,Palo Alto,CA,United States}	{Nightlife Spot,Food,}
3009	Sat Jun 04 22:01:01 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Sat Jun 04 03:25:18 +0000 2011	454dcda7f964a520ce3c1fe3	{China Delight}	{37.44485881286079,-122.16316013668472,Palo Alto,CA,United States}	{Food,}
3009	Fri Jun 03 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Thu Jun 02 22:01:01 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Thu Jun 02 20:32:06 +0000 2011	4a92f7f0f964a520591e20e3	{Fraiche Yogurt}	{37.424545884132385,-122.170433,Stanford,CA,United States}	{College & University,Food,}
3009	Wed Jun 01 03:11:43 +0000 2011	4bdd109fb0f5c9281caa4be3	{Stanford EV Studio One}	{37.423097315628915,-122.15917951588771,Stanford,CA,United States}	{College & University,}
3009	Tue May 31 22:01:01 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Mon May 30 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Sun May 29 23:43:11 +0000 2011	4bc0e648461576b02f037b32	{Town & Country Village}	{37.438473043500046,-122.1594955315542,Palo Alto,CA,United States}	{Shop & Service,}
3009	Sun May 29 21:01:47 +0000 2011	4bf7951a4a67c928e9eb23cf	{Jerry House}	{37.42108594242332,-122.17368721961975,Stanford,CA,United States}	{College & University,}
3009	Sun May 29 18:53:58 +0000 2011	449a73a9f964a52097341fe3	{Palace Hotel, San Francisco}	{37.78816617218476,-122.40166425704956,San Francisco,CA,United States}	{Travel & Transport,}
3009	Sun May 29 06:38:40 +0000 2011	3fd66200f964a52029f11ee3	{DNA Lounge}	{37.771007,-122.412694,San Francisco,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
3009	Sun May 29 05:32:16 +0000 2011	44d79472f964a5206f361fe3	{Chevys Fresh Mex}	{37.78504060786122,-122.40022256970406,San Francisco,CA,United States}	{Food,}
3009	Sun May 29 05:05:31 +0000 2011	449a73a9f964a52097341fe3	{Palace Hotel, San Francisco}	{37.78816617218476,-122.40166425704956,San Francisco,CA,United States}	{Travel & Transport,}
3009	Sun May 29 03:29:42 +0000 2011	49e5a5e9f964a520de631fe3	{Palo Alto Caltrain Station}	{37.44350066781593,-122.16490030288696,Palo Alto,CA,United States}	{Travel & Transport,}
3009	Sat May 28 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Fri May 27 20:17:40 +0000 2011	4a2023f8f964a5204e7c1fe3	{Joanie's Cafe}	{37.42647938006118,-122.14466571807861,Palo Alto,CA,United States}	{Food,}
3009	Fri May 27 06:30:34 +0000 2011	4a7688a0f964a52021e31fe3	{Nola}	{37.44501495519979,-122.16135834189019,Palo Alto,CA,United States}	{Nightlife Spot,Food,}
3009	Thu May 26 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Thu May 26 18:44:26 +0000 2011	4a57a2d8f964a52082b61fe3	{McDonald's}	{37.421263,-122.139437,Palo Alto,CA,United States}	{Food,}
3009	Wed May 25 22:01:03 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Tue May 24 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Tue May 24 18:02:32 +0000 2011	4b5912b9f964a5203e7b28e3	{Graduate School of Education}	{37.4264427249472,-122.1682548946623,Stanford,CA,United States}	{College & University,}
3009	Mon May 23 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Sun May 22 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Sun May 22 02:55:45 +0000 2011	4b649e2df964a520a1c22ae3	{SliderBar Cafe}	{37.446284,-122.161204,Palo Alto,CA,United States}	{Food,}
3009	Sat May 21 21:38:17 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Sat May 21 20:45:07 +0000 2011	4b05f0fdf964a52048e622e3	{Chipotle Mexican Grill}	{37.42394819416531,-122.14317238648898,Palo Alto,CA,United States}	{Food,}
3009	Thu May 19 22:01:03 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Tue May 17 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Sun May 15 22:01:03 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Sat May 14 21:27:52 +0000 2011	49e4f397f964a52077631fe3	{Starbucks}	{37.42681,-122.143946,Palo Alto,CA,United States}	{Food,}
3009	Sat May 14 01:19:30 +0000 2011	4db1d4cfa86e63d21174a716	{Panda Express}	{37.42530236666666,-122.14673891,Palo Alto,CA,United States}	{Food,}
3009	Thu May 12 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Wed May 11 23:46:59 +0000 2011	4bf7951a4a67c928e9eb23cf	{Jerry House}	{37.42108594242332,-122.17368721961975,Stanford,CA,United States}	{College & University,}
3009	Wed May 11 21:37:39 +0000 2011	4a568ab2f964a5205ab51fe3	{Millbrae Caltrain Station}	{37.600224206809074,-122.38683700561523,Millbrae,CA,United States}	{Travel & Transport,Train Station,}
3009	Wed May 11 18:09:28 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
3009	Fri May 06 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Fri May 06 00:56:10 +0000 2011	4bf7951a4a67c928e9eb23cf	{Jerry House}	{37.42108594242332,-122.17368721961975,Stanford,CA,United States}	{College & University,}
3009	Thu May 05 23:30:35 +0000 2011	4d30daf6f714236a919e7ca5	{BevMo!}	{37.45208958526792,-122.17911994857594,Menlo Park,CA,United States}	{Shop & Service,Food & Drink Shop,}
3009	Thu May 05 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Mon May 02 22:01:04 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Sun May 01 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Sun May 01 03:28:57 +0000 2011	4a7688a0f964a52021e31fe3	{Nola}	{37.44501495519979,-122.16135834189019,Palo Alto,CA,United States}	{Nightlife Spot,Food,}
3009	Sat Apr 30 22:01:01 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Sat Apr 30 21:51:34 +0000 2011	4a306a0ff964a52063991fe3	{Gyros Gyros}	{37.448304147524624,-122.15922941315989,Palo Alto,CA,United States}	{Food,}
3009	Fri Apr 29 22:01:03 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Wed Apr 27 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Mon Apr 25 22:01:03 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Sun Apr 24 22:01:01 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Sat Apr 23 21:41:39 +0000 2011	4ae2731af964a5205c8e21e3	{California Cafe}	{37.437394,-122.1733113,Palo Alto,CA,United States}	{Food,}
3009	Fri Apr 22 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Thu Apr 21 23:45:11 +0000 2011	49fd3a77f964a520166f1fe3	{La Morenita Restaurant}	{37.442246,-122.159088,Palo Alto,CA,United States}	{Food,}
3009	Thu Apr 21 22:01:01 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Wed Apr 20 22:01:04 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Wed Apr 20 20:55:44 +0000 2011	4c7dafa8d598a093d6d0c362	{Boudin Sourdough Bakery & Cafe}	{37.8087767661353,-122.41018361219908,San Francisco,CA,United States}	{Food,}
3009	Mon Apr 18 22:01:02 +0000 2011	4c7c9b4e744d8cfa583bbb37	{Kappa Alpha Order (KA)}	{37.42047031603201,-122.1740211546421,Stanford,CA,United States}	{College & University,}
3009	Mon Apr 18 02:59:22 +0000 2011	4a5ba172f964a5208bbb1fe3	{The Treehouse}	{37.42421745581444,-122.17117637169568,Stanford,CA,United States}	{Food,}
3009	Sun Apr 17 20:55:52 +0000 2011	4bd4a5a95631c9b67dd4a230	{Klein Field at Sunken Diamond}	{37.43191502676544,-122.15874195098877,Stanford,CA,United States}	{Outdoors & Recreation,College & University,College Stadium,Athletics & Sports,}
3009	Sun Apr 17 07:59:40 +0000 2011	429cfa80f964a5209f241fe3	{Rudy's Pub}	{37.44385462923839,-122.16376442418239,Palo Alto,CA,United States}	{Nightlife Spot,}
3009	Sun Apr 17 03:18:18 +0000 2011	46d36dfdf964a520574a1fe3	{In-N-Out Burger}	{37.420888,-122.09329,Mountain View,CA,United States}	{Food,}
