837	Wed Jan 26 06:18:08 +0000 2011	4abffadef964a520569320e3	{The Melting Pot}	{33.8328202571879,-118.35333152553281,Torrance,CA,United States}	{Food,}
837	Thu Jan 06 06:42:40 +0000 2011	4c7d6cba9221236ac2337f3d	{My place of sleep}	{34.0938,-118.11926,Los Angeles,CA,United States}	{Residence,Professional & Other Places,}
837	Thu Jan 06 02:36:57 +0000 2011	4a80c8d5f964a5202ef61fe3	{Ralphs}	{34.097768444468464,-118.1233574102159,Alhambra,CA,United States}	{Shop & Service,Food & Drink Shop,}
837	Wed Jan 05 19:36:19 +0000 2011	4b19937cf964a520cedf23e3	{Trader Joe's}	{34.13807050032299,-118.01207579566727,Monrovia,CA,United States}	{Shop & Service,Food & Drink Shop,}
837	Wed Jan 05 18:28:27 +0000 2011	4a8ed4bef964a520d11220e3	{Panera Bread}	{34.150718,-118.0774,Pasadena,CA,United States}	{Food,}
837	Tue Jan 04 13:08:07 +0000 2011	4b63739cf964a520dc7a2ae3	{Healthcare Partners Medical Group: Fair Oaks Urgent Care Center}	{34.138742,-118.150856,Pasadena,CA,United States}	{Professional & Other Places,}
837	Mon Jan 03 19:20:36 +0000 2011	4a7e29edf964a52042f11fe3	{Lucille's Smokehouse Bar-B-Que}	{33.8305094,-118.3511961,Torrance,CA,United States}	{Nightlife Spot,Food,}
837	Sun Jan 02 02:13:09 +0000 2011	4b098edff964a520651923e3	{LA Live}	{34.044232144840485,-118.26591789722443,Los Angeles,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
837	Sun Jan 02 02:12:07 +0000 2011	49f8d830f964a5202c6d1fe3	{Yard House}	{34.045081,-118.265784,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
837	Fri Dec 31 03:58:21 +0000 2010	45a9d2e3f964a52024411fe3	{Sharks Cove}	{33.862589,-118.39998,Hermosa Beach,CA,United States}	{Nightlife Spot,}
837	Fri Dec 31 02:05:00 +0000 2010	4a01c2d3f964a520f7701fe3	{Sprinkles Cupcakes}	{34.069562,-118.40602576732635,Beverly Hills,CA,United States}	{Food,}
837	Fri Dec 31 01:13:36 +0000 2010	4bb27ef84019a59343eb36b8	{Louis Vuitton}	{34.07512806341198,-118.37721347808838,Los Angeles,CA,United States}	{Shop & Service,Clothing Store,}
837	Fri Dec 31 01:08:39 +0000 2010	4b62044cf964a520c1302ae3	{Forever 21}	{34.07537689159393,-118.37747097015381,Los Angeles,CA,United States}	{Shop & Service,Clothing Store,}
837	Fri Dec 31 01:03:15 +0000 2010	4b5ba3c7f964a520e50c29e3	{Pinkberry}	{34.07579520243011,-118.377960951074,Los Angeles,CA,United States}	{Food,}
837	Fri Dec 31 00:58:25 +0000 2010	49ed2863f964a520cd671fe3	{Apple Store, Beverly Center}	{34.0755524866925,-118.378133675533,Los Angeles,CA,United States}	{Shop & Service,}
837	Fri Dec 31 00:56:28 +0000 2010	49cff672f964a520e95a1fe3	{Beverly Center}	{34.075056969511444,-118.37755680084229,Los Angeles,CA,United States}	{Shop & Service,}
837	Thu Dec 30 21:10:23 +0000 2010	4b6dbca1f964a520008b2ce3	{Jiffy Lube}	{34.07750158711451,-118.15159102275159,Alhambra,CA,United States}	{Shop & Service,}
837	Tue Dec 28 21:53:26 +0000 2010	4ab17c72f964a520aa6920e3	{Chase Bank}	{34.05301498424774,-118.4395694732666,Los Angeles,CA,United States}	{Shop & Service,}
837	Mon Dec 27 03:18:53 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Sun Dec 26 01:47:48 +0000 2010	4b4a34c4f964a520a17e26e3	{Aliso Creek Rest Area - Southbound}	{33.272672681734136,-117.44409441947937,Oceanside,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
837	Sat Dec 25 20:42:19 +0000 2010	4c6c207d99b9236ae0b2e1c9	{MCAS Camp Pendleton C Gate}	{33.296405,-117.354182,Oceanside,CA,United States}	{Government Building,Professional & Other Places,}
837	Fri Dec 24 12:55:46 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Thu Dec 23 20:57:03 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Thu Dec 23 09:38:08 +0000 2010	4abbb8e6f964a520938420e3	{Toys"R"Us}	{34.08679554122847,-118.15071702003479,Alhambra,CA,United States}	{Shop & Service,Clothing Store,}
837	Wed Dec 22 21:22:31 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Wed Dec 22 21:22:31 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Tue Dec 21 14:49:15 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Mon Dec 20 15:41:39 +0000 2010	4b153e26f964a520c1a923e3	{Los Angeles Superior Santa Monica Courthouse}	{34.010607486666636,-118.49045351214072,Santa Monica,CA,United States}	{Government Building,Professional & Other Places,}
837	Sun Dec 19 22:54:54 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Sun Dec 19 15:19:26 +0000 2010	4cc994d3e7926dcb0c765d77	{Walgreens}	{34.14565933120935,-118.10105323791504,PASADENA,CA,United States}	{Shop & Service,}
837	Sun Dec 19 07:35:34 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Fri Dec 17 12:54:30 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Fri Dec 17 01:18:50 +0000 2010	4c116f256e5dc9b6881cb02d	{I-10 / I-110 Interchange}	{34.03818674708323,-118.27398598194122,Los Angeles,CA,United States}	{Travel & Transport,}
837	Thu Dec 16 12:54:52 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Thu Dec 16 03:13:57 +0000 2010	4c98343c05a1b1f749e58b53	{PCC Student Parking #3}	{34.14256038912306,-118.12089085578918,Pasadena,CA,United States}	{Professional & Other Places,}
837	Tue Dec 14 16:24:53 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Tue Dec 14 03:43:04 +0000 2010	4a79bd12f964a52081e71fe3	{BevMo!}	{34.130511183857074,-118.14755139974564,Pasadena,CA,United States}	{Shop & Service,Food & Drink Shop,}
837	Tue Dec 14 03:21:11 +0000 2010	4511eb8cf964a5209a391fe3	{Pasadena City College}	{34.14409655513857,-118.11886310577393,Pasadena,CA,United States}	{College & University,}
837	Mon Dec 13 06:04:44 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Sun Dec 12 03:11:45 +0000 2010	4ae75cc3f964a520b1aa21e3	{Panda Express}	{34.1420136,-118.132087,Pasadena,CA,United States}	{Food,}
837	Sun Dec 12 03:06:57 +0000 2010	4b383a6ff964a5200b4d25e3	{Walgreens}	{34.14051094097789,-118.13188911769309,PASADENA,CA,United States}	{Shop & Service,}
837	Sun Dec 12 00:06:56 +0000 2010	4b91f9ddf964a520e0e133e3	{MacArthur Park}	{34.05866823354151,-118.27752113342285,Los Angeles,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
837	Sat Dec 11 23:16:23 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Sat Dec 11 12:48:36 +0000 2010	4c5a0211ec2520a143905012	{Employee Parking}	{34.063268,-118.44322366,Los Angeles,CA,United States}	{Professional & Other Places,}
837	Sat Dec 11 01:11:22 +0000 2010	4b1b4cd1f964a520adfa23e3	{Azul Ultralounge}	{34.09456421150476,-118.12871763416562,Alhambra,CA,United States}	{Nightlife Spot,}
837	Fri Dec 10 14:12:02 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Fri Dec 10 03:48:57 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Fri Dec 10 02:31:39 +0000 2010	4b527f6ef964a520ed7f27e3	{Tommy Taco}	{34.06255,-118.44810426235199,Los Angeles,CA,United States}	{Food,}
837	Thu Dec 09 23:54:37 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Thu Dec 09 02:18:23 +0000 2010	4b3830c1f964a520ac4c25e3	{Ralphs}	{34.06336189494363,-118.44377384323587,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,Professional & Other Places,}
837	Wed Dec 08 23:02:04 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Wed Dec 08 23:01:32 +0000 2010	4c5a0211ec2520a143905012	{Employee Parking}	{34.063268,-118.44322366,Los Angeles,CA,United States}	{Professional & Other Places,}
837	Wed Dec 08 02:18:53 +0000 2010	4bdb3717c79cc928bcac81e9	{Alhambra High School}	{34.091395229557904,-118.12912335869883,Alhambra,CA,United States}	{School,Professional & Other Places,}
837	Wed Dec 08 01:38:29 +0000 2010	4af39c5cf964a520eeee21e3	{38 Degrees Ale House and Grill}	{34.09445977,-118.127975,Alhambra,CA,United States}	{Nightlife Spot,Food,}
837	Tue Dec 07 23:20:40 +0000 2010	4cfec14692acb60cbd8addb6	{Luke walker's}	{34.15647023333333,-118.15143593333333,Pasadena,CA,United States}	{}
837	Tue Dec 07 22:08:43 +0000 2010	4bd787ea0b779c74e67605a0	{Ono Hawaiian BBQ}	{34.075185,-118.072561,Rosemead,CA,United States}	{Food,}
837	Tue Dec 07 22:01:45 +0000 2010	4b7d8886f964a520ffc42fe3	{Bed Bath & Beyond}	{34.073790733757946,-118.07140959214247,Rosemead,CA,United States}	{Shop & Service,}
837	Tue Dec 07 04:10:00 +0000 2010	4511eb8cf964a5209a391fe3	{Pasadena City College}	{34.14409655513857,-118.11886310577393,Pasadena,CA,United States}	{College & University,}
837	Mon Dec 06 22:24:00 +0000 2010	4ae4be8cf964a520b09d21e3	{Alhambra Park}	{34.09648907717405,-118.14574956893921,Alhambra,CA,United States}	{Outdoors & Recreation,}
837	Mon Dec 06 21:30:42 +0000 2010	4aaab43cf964a520075720e3	{Target}	{34.14652167498666,-118.13476911761893,Pasadena,CA,United States}	{Shop & Service,Clothing Store,}
837	Mon Dec 06 21:20:37 +0000 2010	4b33f7aaf964a520012325e3	{Dots Cupcakes}	{34.139181,-118.147288,Pasadena,CA,United States}	{Food,}
837	Mon Dec 06 20:47:57 +0000 2010	4c2abdbd8ef52d7f636c30ba	{Allendale Park}	{34.12619972039863,-118.14482017289542,Pasadena,CA,United States}	{Outdoors & Recreation,}
837	Mon Dec 06 04:17:07 +0000 2010	4ca669fba6e08cfa9b697a94	{Chevron}	{34.063338,-118.448497,Los Angeles,CA,United States}	{Shop & Service,}
837	Sun Dec 05 23:29:12 +0000 2010	49f483a7f964a520126b1fe3	{In-N-Out Burger}	{34.062827930899886,-118.44800233840942,Los Angeles,CA,United States}	{Food,}
837	Sun Dec 05 23:28:47 +0000 2010	4b3bdfb4f964a520327d25e3	{BBQ Chicken}	{34.06356,-118.447764,Los Angeles,CA,United States}	{Food,}
837	Sun Dec 05 20:03:32 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Sun Dec 05 05:33:07 +0000 2010	4cf9e995a6c76a3122c49d5f	{UCLA vs. USC at The Rose Bowl}	{34.161323,-118.16761,Pasadena,CA,United States}	{Stadium,College & University,Arts & Entertainment,College Stadium,}
837	Sun Dec 05 02:46:21 +0000 2010	4b763c8af964a52096442ee3	{La Taco Estrella}	{34.15443352629371,-118.15040257197909,Pasadena,CA,United States}	{Food,}
837	Sun Dec 05 02:41:44 +0000 2010	4b4bd4d0f964a5200fa926e3	{Jackie Robinson Community Center}	{34.163166224246964,-118.15032257980833,Pasadena,CA,United States}	{Professional & Other Places,}
837	Sat Dec 04 22:34:06 +0000 2010	4c1eda33b4e62d7fd5efde93	{Colbert hair studio}	{34.16366228143258,-118.05247045170846,Sierra Madre,CA,United States}	{Shop & Service,}
837	Sat Dec 04 15:01:01 +0000 2010	4c54769a479fc92855362f93	{Break Room}	{34.062745,-118.44358,Los Angeles,CA,United States}	{Nightlife Spot,}
837	Sat Dec 04 13:01:45 +0000 2010	4c5a0211ec2520a143905012	{Employee Parking}	{34.063268,-118.44322366,Los Angeles,CA,United States}	{Professional & Other Places,}
837	Fri Dec 03 19:49:58 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Fri Dec 03 12:55:26 +0000 2010	4c5a0211ec2520a143905012	{Employee Parking}	{34.063268,-118.44322366,Los Angeles,CA,United States}	{Professional & Other Places,}
837	Thu Dec 02 22:50:18 +0000 2010	4c51df822543a593b8fc9984	{Macy's}	{34.14623205,-118.2584453,Glendale,CA,United States}	{Shop & Service,}
837	Thu Dec 02 22:44:21 +0000 2010	441bd921f964a52048311fe3	{Glendale Galleria}	{34.14442710507933,-118.25871774126523,Glendale,CA,United States}	{Shop & Service,Clothing Store,}
837	Thu Dec 02 22:43:15 +0000 2010	4a369a9bf964a520bd9d1fe3	{Apple Store}	{34.14533,-118.25845,Glendale,CA,United States}	{Shop & Service,}
837	Thu Dec 02 02:58:26 +0000 2010	4c54769a479fc92855362f93	{Break Room}	{34.062745,-118.44358,Los Angeles,CA,United States}	{Nightlife Spot,}
837	Thu Dec 02 00:11:09 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Wed Dec 01 21:44:26 +0000 2010	4c5a0211ec2520a143905012	{Employee Parking}	{34.063268,-118.44322366,Los Angeles,CA,United States}	{Professional & Other Places,}
837	Tue Nov 30 05:23:54 +0000 2010	4a70e524f964a520b7d81fe3	{Best Buy}	{34.15111106,-118.0805933,Pasadena,CA,United States}	{Shop & Service,}
837	Mon Nov 29 18:07:54 +0000 2010	4b33e8a1f964a520b52125e3	{U.S. Citizenship  and Immigration Services}	{34.05356610375183,-118.23943376541138,Los Angeles,CA,United States}	{Professional & Other Places,}
837	Sun Nov 28 21:28:18 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Sun Nov 28 05:54:52 +0000 2010	42829c80f964a52076221fe3	{Quiet Cannon}	{34.02774102119626,-118.13224912028592,Montebello,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
837	Sun Nov 28 04:21:21 +0000 2010	4a70e524f964a520b7d81fe3	{Best Buy}	{34.15111106,-118.0805933,Pasadena,CA,United States}	{Shop & Service,}
837	Sat Nov 27 22:16:46 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Sat Nov 27 09:20:02 +0000 2010	4c7d6cba9221236ac2337f3d	{My place of sleep}	{34.0938,-118.11926,Los Angeles,CA,United States}	{Residence,Professional & Other Places,}
837	Sat Nov 27 00:02:47 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Fri Nov 26 08:59:51 +0000 2010	4c7d6cba9221236ac2337f3d	{My place of sleep}	{34.0938,-118.11926,Los Angeles,CA,United States}	{Residence,Professional & Other Places,}
837	Thu Nov 25 04:42:07 +0000 2010	4aa017e9f964a520413e20e3	{South Bay Galleria}	{33.87086095749672,-118.35506916046143,Redondo Beach,CA,United States}	{Shop & Service,}
837	Wed Nov 24 23:28:01 +0000 2010	4a821a69f964a5209ef81fe3	{Rice Things}	{33.87316046621852,-118.36804341842341,Redondo Beach,CA,United States}	{Food,}
837	Wed Nov 24 12:53:56 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Wed Nov 24 03:51:46 +0000 2010	4be47856cf200f471302123c	{Macy's}	{33.87080751,-118.3537817,Redondo Beach,CA,United States}	{Shop & Service,Clothing Store,}
837	Wed Nov 24 03:48:38 +0000 2010	4aa017e9f964a520413e20e3	{South Bay Galleria}	{33.87086095749672,-118.35506916046143,Redondo Beach,CA,United States}	{Shop & Service,}
837	Tue Nov 23 22:35:19 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Tue Nov 23 22:10:25 +0000 2010	4c54769a479fc92855362f93	{Break Room}	{34.062745,-118.44358,Los Angeles,CA,United States}	{Nightlife Spot,}
837	Tue Nov 23 01:05:55 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Mon Nov 22 06:31:13 +0000 2010	4bb16585f964a520d3903ce3	{ArcLight Pasadena}	{34.14530415736809,-118.14336776733398,Pasadena,CA,United States}	{Arts & Entertainment,Movie Theater,}
837	Sun Nov 21 23:20:15 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Sat Nov 20 13:49:28 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Fri Nov 19 13:39:56 +0000 2010	4c5a0211ec2520a143905012	{Employee Parking}	{34.063268,-118.44322366,Los Angeles,CA,United States}	{Professional & Other Places,}
837	Fri Nov 19 01:22:55 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Thu Nov 18 05:04:07 +0000 2010	4c7d6cba9221236ac2337f3d	{My place of sleep}	{34.0938,-118.11926,Los Angeles,CA,United States}	{Residence,Professional & Other Places,}
837	Wed Nov 17 23:08:42 +0000 2010	4c749266b474a1cd5b23b7bf	{Turtle Park}	{34.16973663459581,-118.04856777191162,Sierra Madre,CA,United States}	{Outdoors & Recreation,}
837	Wed Nov 17 21:17:55 +0000 2010	4bdf724c0ee3a593535d34b0	{Swarovski}	{34.13507309,-118.05125,Arcadia,CA,United States}	{Shop & Service,}
837	Wed Nov 17 18:09:51 +0000 2010	4bd77b2a88559521abb187a7	{I-10 (Santa Monica Freeway)}	{34.033950266743744,-118.3573865890503,Los Angeles,CA,United States}	{Travel & Transport,}
837	Wed Nov 17 15:55:39 +0000 2010	4c128020b7b9c92878e8a737	{Granada Elementary School}	{34.098148,-118.11652958393097,Alhambra,CA,United States}	{Professional & Other Places,}
837	Wed Nov 17 15:30:22 +0000 2010	4c7d6cba9221236ac2337f3d	{My place of sleep}	{34.0938,-118.11926,Los Angeles,CA,United States}	{Residence,Professional & Other Places,}
837	Tue Nov 16 04:57:00 +0000 2010	4bac5c4cf964a520cff13ae3	{Dot's Cupcakes}	{34.14626357,-118.15042861666667,Pasadena,CA,United States}	{Food,}
837	Mon Nov 15 04:36:09 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Sun Nov 14 17:10:27 +0000 2010	4b6328f7f964a52050672ae3	{Shakers}	{34.11868033333333,-118.150536,South Pasadena,CA,United States}	{Food,}
837	Sat Nov 13 21:40:51 +0000 2010	4a8dc699f964a520d11020e3	{Acapulco Mexican Restaurant}	{34.06062,-118.44461738333334,Los Angeles,CA,United States}	{Food,}
837	Sat Nov 13 20:48:55 +0000 2010	4a4e63f0f964a52066ae1fe3	{It's A Grind Coffee House}	{34.06225710592276,-118.44413318708264,Westwood,CA,United States}	{Food,}
837	Sat Nov 13 14:47:03 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Fri Nov 12 14:05:37 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Fri Nov 12 14:05:36 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Fri Nov 12 14:04:55 +0000 2010	4c5a0211ec2520a143905012	{Employee Parking}	{34.063268,-118.44322366,Los Angeles,CA,United States}	{Professional & Other Places,}
837	Fri Nov 12 07:15:24 +0000 2010	4bc90a2368f976b094a65c83	{76 Gas Station}	{34.08604837625897,-118.12275737490161,Alhambra,CA,United States}	{Shop & Service,}
837	Thu Nov 11 20:13:22 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Thu Nov 11 20:12:47 +0000 2010	4c5a0211ec2520a143905012	{Employee Parking}	{34.063268,-118.44322366,Los Angeles,CA,United States}	{Professional & Other Places,}
837	Thu Nov 11 08:22:07 +0000 2010	4c7d6cba9221236ac2337f3d	{My place of sleep}	{34.0938,-118.11926,Los Angeles,CA,United States}	{Residence,Professional & Other Places,}
837	Thu Nov 11 00:44:09 +0000 2010	4cc994d3e7926dcb0c765d77	{Walgreens}	{34.14565933120935,-118.10105323791504,PASADENA,CA,United States}	{Shop & Service,}
837	Wed Nov 10 23:18:23 +0000 2010	4b7d8886f964a520ffc42fe3	{Bed Bath & Beyond}	{34.073790733757946,-118.07140959214247,Rosemead,CA,United States}	{Shop & Service,}
837	Wed Nov 10 21:31:51 +0000 2010	49f003c4f964a52025691fe3	{Gin Sushi}	{34.14647,-118.076663,Pasadena,CA,United States}	{Nightlife Spot,Food,}
837	Wed Nov 10 18:55:11 +0000 2010	4c7d6cba9221236ac2337f3d	{My place of sleep}	{34.0938,-118.11926,Los Angeles,CA,United States}	{Residence,Professional & Other Places,}
837	Tue Nov 09 20:30:15 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Tue Nov 09 20:29:42 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Tue Nov 09 07:48:54 +0000 2010	4c7d6cba9221236ac2337f3d	{My place of sleep}	{34.0938,-118.11926,Los Angeles,CA,United States}	{Residence,Professional & Other Places,}
837	Sun Nov 07 22:59:46 +0000 2010	4b3830c1f964a520ac4c25e3	{Ralphs}	{34.06336189494363,-118.44377384323587,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,Professional & Other Places,}
837	Sun Nov 07 19:26:48 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Fri Nov 05 12:48:49 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Thu Nov 04 22:09:43 +0000 2010	4a806b90f964a5202ff51fe3	{Best Buy}	{34.06298944492975,-118.44352857635525,Los Angeles,CA,United States}	{Shop & Service,}
837	Thu Nov 04 03:29:27 +0000 2010	4a79bd12f964a52081e71fe3	{BevMo!}	{34.130511183857074,-118.14755139974564,Pasadena,CA,United States}	{Shop & Service,Food & Drink Shop,}
