746	Wed Mar 07 16:31:45 +0000 2012	4e67f764d4c0d5224653eeab	{Hatch Today}	{37.78157786930981,-122.3916307565108,San Francisco,CA,United States}	{Office,Professional & Other Places,}
746	Sun Jul 10 02:08:18 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Wed Jul 06 18:57:08 +0000 2011	44687d67f964a5204b331fe3	{Mexico au Parc}	{37.78217989583374,-122.39358678460121,San Francisco,CA,United States}	{Food,}
746	Wed Jul 06 04:14:14 +0000 2011	4dc48e4ec65b89d3ca583f50	{Burlingame United Methodist Church}	{37.576003,-122.346946,Burlingame,CA,United States}	{Spiritual Center,Professional & Other Places,}
746	Sun Jul 03 02:08:39 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Thu Jun 30 05:40:50 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Wed Jun 29 19:07:34 +0000 2011	4a6a86cdf964a520b0cd1fe3	{Jupiter}	{37.86982630537387,-122.26747400877707,Berkeley,CA,United States}	{Nightlife Spot,Food,}
746	Tue Jun 28 18:24:48 +0000 2011	4bba5f223db7b713c638239a	{LA Fitness}	{34.13734429749176,-117.449619421174,Fontana,CA,United States}	{Shop & Service,}
746	Sun Jun 26 01:45:22 +0000 2011	49e05c38f964a52052611fe3	{Tommaso's Restaurant}	{37.79771192960798,-122.40545443831672,San Francisco,CA,United States}	{Food,}
746	Sun Jun 26 01:33:44 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Sat Jun 25 05:25:24 +0000 2011	45141974f964a520d4391fe3	{Globe}	{37.79779435,-122.400461,San Francisco,CA,United States}	{Food,}
746	Sat Jun 25 04:44:19 +0000 2011	42829c80f964a5201f221fe3	{Kells Irish Restaurant & Bar}	{37.79653427546028,-122.40438938140869,San Francisco,CA,United States}	{Nightlife Spot,}
746	Fri Jun 24 19:57:08 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Fri Jun 24 19:16:18 +0000 2011	4af9dbf4f964a520d21422e3	{Sushi Ko}	{37.871474,-122.267737,Berkeley,CA,United States}	{Nightlife Spot,Food,}
746	Thu Jun 23 06:33:08 +0000 2011	49c7dcc3f964a520c9571fe3	{War Memorial Opera House}	{37.778658247131226,-122.42016672483237,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
746	Thu Jun 23 03:19:04 +0000 2011	3fd66200f964a52098ed1ee3	{Irish Bank}	{37.7903451920591,-122.40459322929382,San Francisco,CA,United States}	{Nightlife Spot,}
746	Wed Jun 22 19:04:33 +0000 2011	4ab84063f964a520ba7c20e3	{Cyprus Restaurant}	{37.871292,-122.268171,San Francisco,CA,United States}	{Food,}
746	Wed Jun 22 18:10:51 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Tue Jun 21 04:47:03 +0000 2011	4cd0a38e5b5ca35de6317df0	{Cotogna}	{37.797282484278654,-122.40362355481669,San Francisco,CA,United States}	{Food,}
746	Tue Jun 21 03:20:27 +0000 2011	4a3dd25bf964a520b1a21fe3	{Quince}	{37.79737252290187,-122.40326954345318,San Francisco,CA,United States}	{Food,}
746	Mon Jun 20 03:42:50 +0000 2011	4bba5f223db7b713c638239a	{LA Fitness}	{34.13734429749176,-117.449619421174,Fontana,CA,United States}	{Shop & Service,}
746	Sun Jun 19 05:01:06 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Sun Jun 19 04:26:55 +0000 2011	4ddefbb71f6ed1828c4ab54d	{Txoko}	{37.79800468967602,-122.40585269274176,San Francisco,CA,United States}	{Food,}
746	Sat Jun 18 06:39:49 +0000 2011	4d56f354ba5b224b4f842114	{SF Food Wars Mac n Cheese Competition}	{37.76906201,-122.41957068443298,San Francisco,CA,United States}	{Food,}
746	Sat Jun 18 06:38:17 +0000 2011	4c55e67a72cf0f472041ffd6	{Erie Street Block Party}	{37.76904344558716,-122.419612,San Francisco,CA,United States}	{Outdoors & Recreation,}
746	Sat Jun 18 06:37:50 +0000 2011	4db33f16a86e8d27076c6f55	{Forge SF Underground Market}	{37.76898744,-122.419547,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
746	Sat Jun 18 04:15:33 +0000 2011	4b5f71aaf964a520abba29e3	{Mink Bar and Lounge}	{37.70685005936147,-122.45874166488647,Daly City,CA,United States}	{Nightlife Spot,}
746	Fri Jun 17 19:03:35 +0000 2011	4b2bf6fcf964a520a2be24e3	{Green Papaya Thai Vegetarian Cuisine}	{37.871786,-122.268406,Berkeley,CA,United States}	{Food,}
746	Fri Jun 17 19:03:31 +0000 2011	4b2bf6fcf964a520a2be24e3	{Green Papaya Thai Vegetarian Cuisine}	{37.871786,-122.268406,Berkeley,CA,United States}	{Food,}
746	Thu Jun 16 22:05:25 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Thu Jun 16 20:05:17 +0000 2011	4d432f0ce4c8f04d5479cf6f	{Sportivo}	{37.870469,-122.26699476666667,Berkeley,CA,United States}	{Food,}
746	Tue Jun 14 02:29:43 +0000 2011	49e933b8f964a520d7651fe3	{North Beach Pizza}	{37.800583,-122.40753368333333,San Francisco,CA,United States}	{Food,}
746	Sun Jun 12 21:12:51 +0000 2011	4ada56c9f964a520892121e3	{Ferry Plaza Seafood}	{37.795813655432426,-122.39348888397217,San Francisco,CA,United States}	{Food,}
746	Sat Jun 11 01:24:33 +0000 2011	4a10a79bf964a520ed761fe3	{Perry's}	{37.792861,-122.392363,San Francisco,CA,United States}	{Food,}
746	Sat Jun 11 00:32:21 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Fri Jun 10 06:00:23 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Thu Jun 09 03:24:10 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Wed Jun 08 05:25:15 +0000 2011	4af24aa9f964a52034e721e3	{Steps of Rome Trattoria}	{37.798436,-122.40756026000001,San Francisco,CA,United States}	{Food,}
746	Tue Jun 07 19:09:59 +0000 2011	4a6a86cdf964a520b0cd1fe3	{Jupiter}	{37.86982630537387,-122.26747400877707,Berkeley,CA,United States}	{Nightlife Spot,Food,}
746	Tue Jun 07 00:32:30 +0000 2011	4af9dbf4f964a520d21422e3	{Sushi Ko}	{37.871474,-122.267737,Berkeley,CA,United States}	{Nightlife Spot,Food,}
746	Tue Jun 07 00:32:30 +0000 2011	4af9dbf4f964a520d21422e3	{Sushi Ko}	{37.871474,-122.267737,Berkeley,CA,United States}	{Nightlife Spot,Food,}
746	Sun Jun 05 01:56:48 +0000 2011	4b08bc25f964a5209c1123e3	{Fleming's Prime Steakhouse & Wine Bar}	{37.897116363625194,-122.0631799065912,Walnut Creek,CA,United States}	{Food,}
746	Fri Jun 03 17:18:11 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Fri Jun 03 02:53:44 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Thu Jun 02 20:13:40 +0000 2011	4af9dbf4f964a520d21422e3	{Sushi Ko}	{37.871474,-122.267737,Berkeley,CA,United States}	{Nightlife Spot,Food,}
746	Thu Jun 02 04:16:41 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Wed Jun 01 19:05:36 +0000 2011	4b2bf6fcf964a520a2be24e3	{Green Papaya Thai Vegetarian Cuisine}	{37.871786,-122.268406,Berkeley,CA,United States}	{Food,}
746	Wed Jun 01 16:18:26 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Wed Jun 01 02:09:49 +0000 2011	4c9287221221b1f7a14f12e2	{Carnelian by the Bay}	{37.795805177507916,-122.39185810089111,San Francisco,CA,United States}	{Nightlife Spot,}
746	Sun May 29 23:06:01 +0000 2011	451c196df964a520813a1fe3	{Bloomingdale's}	{37.784197986515366,-122.40589141845703,San Francisco,CA,United States}	{Shop & Service,Clothing Store,}
746	Sun May 29 21:10:18 +0000 2011	40943a00f964a520e5f21ee3	{San Francisco Museum of Modern Art}	{37.785758153307654,-122.40112781524657,San Francisco,CA,United States}	{Museum,Arts & Entertainment,}
746	Sat May 28 18:58:40 +0000 2011	4b5ce96df964a5207f4a29e3	{International House}	{37.86957711383998,-122.25163221359253,Berkeley,CA,United States}	{College & University,}
746	Sat May 28 05:51:03 +0000 2011	435c2400f964a52014291fe3	{Nectar Wine Lounge}	{37.800207,-122.437696,San Francisco,CA,United States}	{Nightlife Spot,}
746	Sat May 28 05:30:15 +0000 2011	4a2b22ecf964a520a9961fe3	{Barney's Gourmet Hamburgers}	{37.800328,-122.437664,San Francisco,CA,United States}	{Food,}
746	Fri May 27 18:36:24 +0000 2011	445a2c5ff964a520e2321fe3	{IKEA}	{37.830903,-122.292444,Emeryville,CA,United States}	{Shop & Service,}
746	Fri May 27 03:20:47 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Thu May 26 21:45:32 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Thu May 26 20:41:34 +0000 2011	4a04f6b4f964a52043721fe3	{Geta Sushi}	{37.826609,-122.252897,Oakland,CA,United States}	{Food,}
746	Thu May 26 19:28:15 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Thu May 26 05:55:56 +0000 2011	42829c80f964a5201f221fe3	{Kells Irish Restaurant & Bar}	{37.79653427546028,-122.40438938140869,San Francisco,CA,United States}	{Nightlife Spot,}
746	Wed May 25 20:11:28 +0000 2011	4a4ed4daf964a52024af1fe3	{Bobby G's Pizzeria}	{37.872125,-122.268995,Berkeley,CA,United States}	{Nightlife Spot,Food,}
746	Wed May 25 16:49:12 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Tue May 24 03:08:38 +0000 2011	4a2c4660f964a52046971fe3	{Apple Store, Walnut Creek}	{37.897047569732095,-122.05994367298358,Walnut Creek,CA,United States}	{Shop & Service,}
746	Tue May 24 01:40:27 +0000 2011	4ad15593f964a52018de20e3	{Va de Vi Bistro & Wine Bar}	{37.89704689325576,-122.06018686294556,Walnut Creek,CA,United States}	{Nightlife Spot,Food,}
746	Tue May 24 01:39:45 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Mon May 23 19:36:43 +0000 2011	4a6a86cdf964a520b0cd1fe3	{Jupiter}	{37.86982630537387,-122.26747400877707,Berkeley,CA,United States}	{Nightlife Spot,Food,}
746	Sun May 22 18:54:43 +0000 2011	4b76f21cf964a520406d2ee3	{Sonoma Plaza}	{38.29283333145417,-122.4579906463623,Sonoma,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
746	Sun May 22 04:25:08 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Sun May 22 02:40:06 +0000 2011	4ce18a9ec4f6a35d7ee9db6c	{Barrique}	{37.797296,-122.403109,San Francisco,CA,United States}	{Nightlife Spot,}
746	Sat May 21 21:26:58 +0000 2011	4b6f24d2f964a52004e02ce3	{RoadHouse Winery}	{38.61024856567383,-122.869221,Healdsburg, CA,CA,United States}	{Nightlife Spot,Shop & Service,Arts & Entertainment,Food & Drink Shop,}
746	Fri May 20 19:26:57 +0000 2011	4be629bbbcef2d7f72eb04e5	{Revival Bar + Kitchen}	{37.87110195809924,-122.26833801724855,Berkeley,CA,United States}	{Food,}
746	Fri May 20 17:25:10 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Fri May 20 04:34:42 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Fri May 20 03:42:48 +0000 2011	49e05c38f964a52052611fe3	{Tommaso's Restaurant}	{37.79771192960798,-122.40545443831672,San Francisco,CA,United States}	{Food,}
746	Thu May 19 22:49:54 +0000 2011	4c9e7fe003133704d0ae69d5	{Ren Auto Works}	{37.56848931312561,-122.31209993362427,San Mateo,CA,United States}	{Shop & Service,}
746	Thu May 19 21:05:10 +0000 2011	4b4cc9d5f964a520e6be26e3	{Foster City Library}	{37.558705975620036,-122.27050354614575,Foster City,CA,United States}	{Professional & Other Places,}
746	Thu May 19 20:36:16 +0000 2011	4b4cc9d5f964a520e6be26e3	{Foster City Library}	{37.558705975620036,-122.27050354614575,Foster City,CA,United States}	{Professional & Other Places,}
746	Thu May 19 03:54:55 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Wed May 18 02:36:24 +0000 2011	4dc48e4ec65b89d3ca583f50	{Burlingame United Methodist Church}	{37.576003,-122.346946,Burlingame,CA,United States}	{Spiritual Center,Professional & Other Places,}
746	Tue May 17 19:12:48 +0000 2011	4be629bbbcef2d7f72eb04e5	{Revival Bar + Kitchen}	{37.87110195809924,-122.26833801724855,Berkeley,CA,United States}	{Food,}
746	Mon May 16 20:03:35 +0000 2011	4b2bf6fcf964a520a2be24e3	{Green Papaya Thai Vegetarian Cuisine}	{37.871786,-122.268406,Berkeley,CA,United States}	{Food,}
746	Sun May 15 06:20:23 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Sat May 14 06:11:46 +0000 2011	3fd66200f964a5205af11ee3	{Bix}	{37.79669153492159,-122.40292106235334,San Francisco,CA,United States}	{Nightlife Spot,Food,}
746	Sat May 14 05:56:04 +0000 2011	42829c80f964a5201f221fe3	{Kells Irish Restaurant & Bar}	{37.79653427546028,-122.40438938140869,San Francisco,CA,United States}	{Nightlife Spot,}
746	Fri May 13 06:13:57 +0000 2011	42829c80f964a5201f221fe3	{Kells Irish Restaurant & Bar}	{37.79653427546028,-122.40438938140869,San Francisco,CA,United States}	{Nightlife Spot,}
746	Thu May 12 19:33:21 +0000 2011	4a6a86cdf964a520b0cd1fe3	{Jupiter}	{37.86982630537387,-122.26747400877707,Berkeley,CA,United States}	{Nightlife Spot,Food,}
746	Thu May 12 03:51:00 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Thu May 12 02:34:32 +0000 2011	4a469839f964a52029a91fe3	{Tony??s Pizza Napoletana}	{37.80033571161636,-122.40923226332067,San Francisco,CA,United States}	{Nightlife Spot,Food,}
746	Wed May 11 14:53:04 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Wed May 11 04:35:06 +0000 2011	4aebd409f964a520e9c421e3	{Ozumo Japanese Restaurant}	{37.79274675167591,-122.39218395993066,San Francisco,CA,United States}	{Nightlife Spot,Food,}
746	Tue May 10 03:54:49 +0000 2011	49ca9035f964a520ba581fe3	{Osha Thai Restaurant & Lounge}	{37.79489803396326,-122.3956024646759,San Francisco,CA,United States}	{Nightlife Spot,Food,}
746	Sat May 07 18:14:52 +0000 2011	468eea22f964a5208c481fe3	{Walnut Creek BART Station}	{37.90553809576329,-122.06735372543335,Walnut Creek,CA,United States}	{Travel & Transport,Train Station,}
746	Sat May 07 00:40:34 +0000 2011	415f4100f964a5205a1d1fe3	{Lafayette BART Station}	{37.89323912129396,-122.12466169982847,Lafayette,CA,United States}	{Travel & Transport,Train Station,}
746	Fri May 06 19:06:55 +0000 2011	4a6a86cdf964a520b0cd1fe3	{Jupiter}	{37.86982630537387,-122.26747400877707,Berkeley,CA,United States}	{Nightlife Spot,Food,}
746	Fri May 06 19:06:29 +0000 2011	4b634b44f964a52052702ae3	{Oasis Grill}	{37.87041514,-122.267464,Berkeley,CA,United States}	{Food,}
746	Fri May 06 19:05:44 +0000 2011	4a6a86cdf964a520b0cd1fe3	{Jupiter}	{37.86982630537387,-122.26747400877707,Berkeley,CA,United States}	{Nightlife Spot,Food,}
746	Fri May 06 04:57:33 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Wed May 04 19:52:26 +0000 2011	4b634b44f964a52052702ae3	{Oasis Grill}	{37.87041514,-122.267464,Berkeley,CA,United States}	{Food,}
746	Sat Apr 30 01:54:45 +0000 2011	4bf09e503a15d13ae1cd3e9f	{Vista South - The Gateway}	{37.79641524223781,-122.39871154071758,San Francisco,CA,United States}	{Residence,}
746	Thu Apr 28 19:00:42 +0000 2011	4a6a86cdf964a520b0cd1fe3	{Jupiter}	{37.86982630537387,-122.26747400877707,Berkeley,CA,United States}	{Nightlife Spot,Food,}
746	Tue Apr 19 19:31:02 +0000 2011	4a4ed4daf964a52024af1fe3	{Bobby G's Pizzeria}	{37.872125,-122.268995,Berkeley,CA,United States}	{Nightlife Spot,Food,}
746	Tue Apr 19 17:58:38 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Sat Apr 16 19:46:28 +0000 2011	4aba7ea3f964a520988120e3	{Maggie McGarry's}	{37.799391,-122.40745,San Francisco,CA,United States}	{Nightlife Spot,}
746	Thu Apr 14 03:50:52 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Tue Apr 12 17:29:40 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Tue Apr 12 15:34:46 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Tue Apr 12 05:50:21 +0000 2011	4b526e60f964a520057d27e3	{Vista West - Gateway Apts}	{37.79610689116536,-122.40060335709056,San Francisco,CA,United States}	{Residence,}
746	Mon Apr 11 19:30:32 +0000 2011	4af9dbf4f964a520d21422e3	{Sushi Ko}	{37.871474,-122.267737,Berkeley,CA,United States}	{Nightlife Spot,Food,}
746	Mon Apr 11 17:44:50 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Sun Apr 10 20:40:57 +0000 2011	4b526e60f964a520057d27e3	{Vista West - Gateway Apts}	{37.79610689116536,-122.40060335709056,San Francisco,CA,United States}	{Residence,}
746	Sun Apr 10 01:10:04 +0000 2011	4abbd076f964a520148520e3	{Vero}	{37.4454538663738,-122.16108668405778,Palo Alto,CA,United States}	{Food,}
746	Fri Apr 01 22:07:04 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
746	Thu Mar 31 21:00:31 +0000 2011	4bf09e503a15d13ae1cd3e9f	{Vista South - The Gateway}	{37.79641524223781,-122.39871154071758,San Francisco,CA,United States}	{Residence,}
746	Thu Mar 31 20:03:43 +0000 2011	42829c80f964a5201f221fe3	{Kells Irish Restaurant & Bar}	{37.79653427546028,-122.40438938140869,San Francisco,CA,United States}	{Nightlife Spot,}
746	Thu Mar 31 19:46:32 +0000 2011	4bf09e503a15d13ae1cd3e9f	{Vista South - The Gateway}	{37.79641524223781,-122.39871154071758,San Francisco,CA,United States}	{Residence,}
746	Wed Mar 30 19:23:08 +0000 2011	4a4ed4daf964a52024af1fe3	{Bobby G's Pizzeria}	{37.872125,-122.268995,Berkeley,CA,United States}	{Nightlife Spot,Food,}
746	Wed Mar 30 17:00:33 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Wed Mar 30 15:32:22 +0000 2011	4bf09e503a15d13ae1cd3e9f	{Vista South - The Gateway}	{37.79641524223781,-122.39871154071758,San Francisco,CA,United States}	{Residence,}
746	Tue Mar 29 19:29:50 +0000 2011	4af9dbf4f964a520d21422e3	{Sushi Ko}	{37.871474,-122.267737,Berkeley,CA,United States}	{Nightlife Spot,Food,}
746	Tue Mar 29 15:05:22 +0000 2011	4bf09e503a15d13ae1cd3e9f	{Vista South - The Gateway}	{37.79641524223781,-122.39871154071758,San Francisco,CA,United States}	{Residence,}
746	Tue Mar 29 03:51:09 +0000 2011	4bf09e503a15d13ae1cd3e9f	{Vista South - The Gateway}	{37.79641524223781,-122.39871154071758,San Francisco,CA,United States}	{Residence,}
746	Sun Mar 27 05:36:07 +0000 2011	4bf09e503a15d13ae1cd3e9f	{Vista South - The Gateway}	{37.79641524223781,-122.39871154071758,San Francisco,CA,United States}	{Residence,}
746	Sun Mar 27 02:50:27 +0000 2011	4bf09e503a15d13ae1cd3e9f	{Vista South - The Gateway}	{37.79641524223781,-122.39871154071758,San Francisco,CA,United States}	{Residence,}
746	Sat Mar 26 13:11:01 +0000 2011	4bf09e503a15d13ae1cd3e9f	{Vista South - The Gateway}	{37.79641524223781,-122.39871154071758,San Francisco,CA,United States}	{Residence,}
746	Sat Mar 26 02:07:27 +0000 2011	4a7b9298f964a52074eb1fe3	{The Vin Club}	{37.79790439934405,-122.40594119352023,San Francisco,CA,United States}	{Nightlife Spot,}
746	Fri Mar 25 04:06:42 +0000 2011	4bf09e503a15d13ae1cd3e9f	{Vista South - The Gateway}	{37.79641524223781,-122.39871154071758,San Francisco,CA,United States}	{Residence,}
746	Thu Mar 24 15:49:54 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
746	Wed Mar 23 19:23:32 +0000 2011	4d432f0ce4c8f04d5479cf6f	{Sportivo}	{37.870469,-122.26699476666667,Berkeley,CA,United States}	{Food,}
746	Wed Mar 23 19:21:14 +0000 2011	4c92466c0c209c7444eb37ff	{ERM LLC}	{37.870366739999994,-122.26700215,Berkeley,CA,United States}	{}
