3513	Wed Jul 27 02:48:50 +0000 2011	4bd2584eb221c9b64399d7d0	{Sleep Train Amphitheatre}	{39.0306942312788,-121.512570977211,Wheatland,CA,United States}	{Arts & Entertainment,}
3513	Fri Jan 28 08:47:36 +0000 2011	4b082545f964a520c20423e3	{24 Hour Fitness}	{38.5810207047191,-121.497443318367,Sacramento,CA,United States}	{Shop & Service,}
3513	Thu Jan 27 20:07:42 +0000 2011	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Thu Jan 27 04:39:38 +0000 2011	4b99abfff964a520188b35e3	{Chevys Fresh Mex}	{38.42419294060626,-121.41628503799438,Elk Grove,CA,United States}	{Food,}
3513	Wed Jan 26 05:52:48 +0000 2011	4b1ee35ef964a520192124e3	{UA Laguna Village 12}	{38.43921585865516,-121.42116665840149,Sacramento,CA,United States}	{Arts & Entertainment,Movie Theater,}
3513	Wed Jan 26 02:20:06 +0000 2011	4b082545f964a520c20423e3	{24 Hour Fitness}	{38.5810207047191,-121.497443318367,Sacramento,CA,United States}	{Shop & Service,}
3513	Tue Jan 25 22:53:01 +0000 2011	4d00145d506d6a31155c1f86	{Pizza Rock}	{38.578894563224885,-121.49323225021362,Sacramento,CA,United States}	{Food,}
3513	Tue Jan 25 00:28:05 +0000 2011	4b082545f964a520c20423e3	{24 Hour Fitness}	{38.5810207047191,-121.497443318367,Sacramento,CA,United States}	{Shop & Service,}
3513	Sun Jan 23 15:15:46 +0000 2011	4a677f82f964a52091c91fe3	{Las Vegas McCarran International Airport (LAS)}	{36.08365019548198,-115.14985084533691,Las Vegas,NV,United States}	{Travel & Transport,}
3513	Sun Jan 23 09:36:16 +0000 2011	4a6de7fbf964a5204fd31fe3	{JET Nightclub}	{36.12189098407669,-115.17397034999999,Las Vegas,NV,United States}	{Nightlife Spot,}
3513	Sun Jan 23 08:27:45 +0000 2011	4a9248d6f964a520091d20e3	{XS Nightclub}	{36.12829973975456,-115.16433477401732,Las Vegas,NV,United States}	{Nightlife Spot,}
3513	Sun Jan 23 03:35:39 +0000 2011	4bc6698ebf29c9b649dff92a	{Gilley's Saloon, Dance Hall & BBQ}	{36.12401011705408,-115.17053604125977,Las Vegas,NV,United States}	{Nightlife Spot,Food,}
3513	Fri Jan 21 17:02:26 +0000 2011	458dbb67f964a5200d401fe3	{Treasure Island - TI Hotel & Casino}	{36.12453008380567,-115.17152309417725,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
3513	Fri Jan 21 10:20:00 +0000 2011	41326e00f964a52014151fe3	{Spearmint Rhino}	{36.12844705596655,-115.1781964302063,Las Vegas,NV,United States}	{Nightlife Spot,}
3513	Thu Jan 20 21:46:42 +0000 2011	4be9ad8a61aca593a0d88200	{Metropark}	{36.127098,-115.169439,Las Vegas,NV,United States}	{Shop & Service,}
3513	Thu Jan 20 19:47:51 +0000 2011	458dbb67f964a5200d401fe3	{Treasure Island - TI Hotel & Casino}	{36.12453008380567,-115.17152309417725,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
3513	Thu Jan 20 15:54:20 +0000 2011	49f40719f964a520f76a1fe3	{Sacramento International Airport (SMF)}	{38.692276283389305,-121.59045696258545,Sacramento,CA,United States}	{Travel & Transport,}
3513	Wed Jan 19 22:27:02 +0000 2011	4aca58a2f964a52086c120e3	{Jack's Urban Eats}	{38.57571781443937,-121.40250116586685,Sacramento,CA,United States}	{Food,}
3513	Mon Jan 17 20:43:36 +0000 2011	4cf847f6e8e2548143a8d662	{The FRAT House}	{38.569788535375324,-121.49702944116846,Sacramento,CA,United States}	{Residence,}
3513	Mon Jan 17 20:43:22 +0000 2011	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Sun Jan 16 21:06:48 +0000 2011	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Sun Jan 16 00:56:50 +0000 2011	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Sat Jan 15 05:25:42 +0000 2011	4b0586b9f964a520766b22e3	{Mikuni}	{38.577813,-121.48555,Sacramento,CA,United States}	{Food,}
3513	Fri Jan 14 06:49:27 +0000 2011	4cd4619ea5b346881b9c8750	{District 30}	{38.57891133776306,-121.4932107925415,Sacramento,CA,United States}	{Nightlife Spot,}
3513	Wed Jan 12 18:11:27 +0000 2011	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Tue Jan 11 21:43:11 +0000 2011	4d03fb0c9d33a143a702b878	{Fabulous Fades}	{38.636594,-121.38184541,Sacramento,CA,United States}	{Shop & Service,}
3513	Mon Jan 10 23:06:36 +0000 2011	4d00145d506d6a31155c1f86	{Pizza Rock}	{38.578894563224885,-121.49323225021362,Sacramento,CA,United States}	{Food,}
3513	Mon Jan 10 07:51:55 +0000 2011	4cd4619ea5b346881b9c8750	{District 30}	{38.57891133776306,-121.4932107925415,Sacramento,CA,United States}	{Nightlife Spot,}
3513	Mon Jan 10 04:45:53 +0000 2011	4cd485287da9a35d951be4b9	{Dive Bar}	{38.57889036958974,-121.49319469928741,Sacramento,CA,United States}	{Nightlife Spot,}
3513	Sun Jan 09 05:22:59 +0000 2011	4b770a98f964a52049772ee3	{Social Nightclub}	{38.57896564019209,-121.49379737086113,Sacramento,CA,United States}	{Nightlife Spot,}
3513	Sat Jan 08 05:33:58 +0000 2011	4b770a98f964a52049772ee3	{Social Nightclub}	{38.57896564019209,-121.49379737086113,Sacramento,CA,United States}	{Nightlife Spot,}
3513	Sat Jan 08 01:30:06 +0000 2011	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Wed Jan 05 03:29:51 +0000 2011	4b15505af964a5206bb023e3	{Sleep Train Arena}	{38.64861760910435,-121.51788711547852,Sacramento,CA,United States}	{Stadium,Arts & Entertainment,}
3513	Tue Jan 04 03:55:52 +0000 2011	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Mon Jan 03 22:52:25 +0000 2011	4bbf7babb492d13a38b8a260	{Subway}	{35.40029158519184,-119.39759617842745,Kern,CA,United States}	{Food,}
3513	Mon Jan 03 05:05:38 +0000 2011	4c61c174e1621b8d76d72153	{Culver City, CA}	{34.020794936018724,-118.3961820602417,Culver City,CA,United States}	{Travel & Transport,Outdoors & Recreation,Government Building,Professional & Other Places,}
3513	Mon Jan 03 02:29:02 +0000 2011	4a7db6f5f964a52050ef1fe3	{City of San Buenaventura / Ventura}	{34.27822999517373,-119.2930269241333,Ventura,CA,United States}	{Outdoors & Recreation,}
3513	Sun Jan 02 23:26:29 +0000 2011	4bacd284f964a520380f3be3	{Ralphs}	{33.86373690008433,-118.3920316584968,Hermosa Beach,CA,United States}	{Shop & Service,Food & Drink Shop,}
3513	Sun Jan 02 22:46:23 +0000 2011	4a83808ef964a52052fb1fe3	{Chipotle Mexican Grill}	{33.919762,-118.39655113333333,El Segundo,CA,United States}	{Food,}
3513	Sun Jan 02 22:08:44 +0000 2011	4c31476b213c2d7f93cc335d	{City of Los Angeles}	{34.04945928842325,-118.25263023376465,Los Angeles,CA,United States}	{Outdoors & Recreation,}
3513	Sun Jan 02 00:29:47 +0000 2011	4c82a9b7e602b1f7c1d39e7a	{Pacific Beach}	{32.792686117458935,-117.25639343261719,San Diego,CA,United States}	{Outdoors & Recreation,Beach,}
3513	Sat Jan 01 23:21:08 +0000 2011	4a68a94ff964a520c9ca1fe3	{Hard Rock Hotel San Diego}	{32.70765908388556,-117.15974807739258,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,}
3513	Sat Jan 01 06:54:48 +0000 2011	4c40fde43735be9a52c917a4	{Hard Rock Hotel VIP Green Room}	{32.707718941082746,-117.15972083639281,San Diego,CA,United States}	{Nightlife Spot,}
3513	Fri Dec 31 23:58:58 +0000 2010	4a2592bcf964a5206a7e1fe3	{Cabo Cantina}	{32.79776297234054,-117.25082178407342,San Diego,CA,United States}	{Nightlife Spot,Food,Residence,}
3513	Fri Dec 31 22:16:52 +0000 2010	4c2e584a16adc92835b4bb9c	{City of San Diego}	{32.71574749728067,-117.1574306488037,San Diego,CA,United States}	{Outdoors & Recreation,}
3513	Fri Dec 31 10:28:04 +0000 2010	4b941ceff964a520fb6834e3	{The Grapevine}	{34.77886140193761,-118.81443500518799,Lebec,CA,United States}	{Travel & Transport,}
3513	Fri Dec 31 04:25:14 +0000 2010	4b47fd99f964a520e44526e3	{Ninja Sushi}	{38.555933,-121.3702784,Sacramento,CA,United States}	{Food,}
3513	Fri Dec 31 02:27:52 +0000 2010	4c1c5d13b306c928a2dc63b7	{City of Vacaville}	{38.348118547988065,-121.97845458984375,Vacaville,CA,United States}	{Outdoors & Recreation,}
3513	Thu Dec 30 22:12:19 +0000 2010	4d03fb0c9d33a143a702b878	{Fabulous Fades}	{38.636594,-121.38184541,Sacramento,CA,United States}	{Shop & Service,}
3513	Thu Dec 30 01:05:29 +0000 2010	4aacb501f964a520665e20e3	{Plum Blossom}	{38.57698503,-121.481468,Sacramento,CA,United States}	{Food,}
3513	Tue Dec 28 00:53:44 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Sun Dec 26 03:21:19 +0000 2010	4bdcf384d71aa593c0cf3329	{Jimmys Place}	{38.660347123469286,-121.54270929988654,Sacramento,CA,United States}	{Residence,}
3513	Sat Dec 25 22:39:32 +0000 2010	4c550185728920a1d966a883	{City of Davis}	{38.54487613183561,-121.74053192138672,Davis,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
3513	Sat Dec 25 07:00:24 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Thu Dec 23 23:20:03 +0000 2010	4d03fb0c9d33a143a702b878	{Fabulous Fades}	{38.636594,-121.38184541,Sacramento,CA,United States}	{Shop & Service,}
3513	Wed Dec 22 04:16:34 +0000 2010	4b0586b5f964a520ad6a22e3	{Harlow's}	{38.573911697866954,-121.47005183756814,Sacramento,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
3513	Tue Dec 21 21:21:57 +0000 2010	4d035c5928926ea8d12065c2	{Miami Beach Club}	{38.680335786328115,-121.26965278162206,Citrus Heights,CA,United States}	{Nightlife Spot,}
3513	Tue Dec 21 02:46:26 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Tue Dec 21 01:17:39 +0000 2010	4b0586b7f964a520f96a22e3	{K Street Mall}	{38.57923844047464,-121.49396181106567,Sacramento,CA,United States}	{Shop & Service,Food,}
3513	Sun Dec 19 23:33:59 +0000 2010	4c550185728920a1d966a883	{City of Davis}	{38.54487613183561,-121.74053192138672,Davis,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
3513	Sun Dec 19 10:16:17 +0000 2010	4bdcf384d71aa593c0cf3329	{Jimmys Place}	{38.660347123469286,-121.54270929988654,Sacramento,CA,United States}	{Residence,}
3513	Sat Dec 18 22:39:50 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Sat Dec 18 06:20:48 +0000 2010	4b770a98f964a52049772ee3	{Social Nightclub}	{38.57896564019209,-121.49379737086113,Sacramento,CA,United States}	{Nightlife Spot,}
3513	Fri Dec 17 21:46:32 +0000 2010	4ca39d17750ca093e6651a67	{Splash Bar}	{38.580379486083984,-121.485443,Sacramento,CA,United States}	{Nightlife Spot,}
3513	Fri Dec 17 06:09:00 +0000 2010	4cb892fbcdccb713dbe96c79	{Spin Burger Bar}	{38.57715418360107,-121.48558795452118,Sacramento,CA,United States}	{Food,}
3513	Fri Dec 17 04:11:51 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Thu Dec 16 23:00:36 +0000 2010	4b87319df964a520bfb531e3	{Kaiser Permanente}	{38.388355363495684,-121.93797553879116,Vacaville,CA,United States}	{Medical Center,Professional & Other Places,}
3513	Thu Dec 16 22:17:21 +0000 2010	4c550185728920a1d966a883	{City of Davis}	{38.54487613183561,-121.74053192138672,Davis,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
3513	Wed Dec 15 18:15:31 +0000 2010	4b7a5e2df964a520c22a2fe3	{Sierra-at-Tahoe Resort}	{38.80225962384822,-120.08262634277344,Twin Bridges,CA,United States}	{Nightlife Spot,Outdoors & Recreation,}
3513	Wed Dec 15 03:05:50 +0000 2010	4ceb12fefe90a35d2e44510e	{Gay jays house of LOVE'N}	{38.570534699758824,-121.46275762368572,Sacramento,CA,United States}	{Residence,}
3513	Wed Dec 15 03:05:50 +0000 2010	4ceb12fefe90a35d2e44510e	{Gay jays house of LOVE'N}	{38.570534699758824,-121.46275762368572,Sacramento,CA,United States}	{Residence,}
3513	Wed Dec 15 02:15:18 +0000 2010	4c550185728920a1d966a883	{City of Davis}	{38.54487613183561,-121.74053192138672,Davis,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
3513	Wed Dec 15 02:15:18 +0000 2010	4c550185728920a1d966a883	{City of Davis}	{38.54487613183561,-121.74053192138672,Davis,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
3513	Tue Dec 14 08:43:14 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Tue Dec 14 08:42:51 +0000 2010	4cf847f6e8e2548143a8d662	{The FRAT House}	{38.569788535375324,-121.49702944116846,Sacramento,CA,United States}	{Residence,}
3513	Mon Dec 13 21:35:31 +0000 2010	4b0586b5f964a520c36a22e3	{Azukar Lounge}	{38.577627539634705,-121.48468136787415,Sacramento,CA,United States}	{Nightlife Spot,Food,}
3513	Mon Dec 13 15:53:06 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Sun Dec 12 16:03:46 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Sun Dec 12 16:03:46 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Sun Dec 12 07:52:51 +0000 2010	4ca39d17750ca093e6651a67	{Splash Bar}	{38.580379486083984,-121.485443,Sacramento,CA,United States}	{Nightlife Spot,}
3513	Sat Dec 11 21:29:14 +0000 2010	4cf847f6e8e2548143a8d662	{The FRAT House}	{38.569788535375324,-121.49702944116846,Sacramento,CA,United States}	{Residence,}
3513	Sat Dec 11 21:28:59 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Sat Dec 11 10:08:00 +0000 2010	4b770a98f964a52049772ee3	{Social Nightclub}	{38.57896564019209,-121.49379737086113,Sacramento,CA,United States}	{Nightlife Spot,}
3513	Sat Dec 11 00:00:34 +0000 2010	4d03fb0c9d33a143a702b878	{Fabulous Fades}	{38.636594,-121.38184541,Sacramento,CA,United States}	{Shop & Service,}
3513	Sat Dec 11 00:00:34 +0000 2010	4d03fb0c9d33a143a702b878	{Fabulous Fades}	{38.636594,-121.38184541,Sacramento,CA,United States}	{Shop & Service,}
3513	Fri Dec 10 21:47:57 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Fri Dec 10 21:47:22 +0000 2010	4cf847f6e8e2548143a8d662	{The FRAT House}	{38.569788535375324,-121.49702944116846,Sacramento,CA,United States}	{Residence,}
3513	Fri Dec 10 09:38:41 +0000 2010	4cf847f6e8e2548143a8d662	{The FRAT House}	{38.569788535375324,-121.49702944116846,Sacramento,CA,United States}	{Residence,}
3513	Fri Dec 10 09:38:10 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Fri Dec 10 07:22:03 +0000 2010	4b9b36e3f964a5203dfa35e3	{The Momo Lounge}	{38.57387904637903,-121.47014109468827,Sacramento,CA,United States}	{Nightlife Spot,}
3513	Fri Dec 10 05:28:07 +0000 2010	4b0586b5f964a520aa6a22e3	{Blue Cue}	{38.57369005680084,-121.4694893360138,Sacramento,CA,United States}	{Nightlife Spot,}
3513	Fri Dec 10 02:27:42 +0000 2010	4cb892fbcdccb713dbe96c79	{Spin Burger Bar}	{38.57715418360107,-121.48558795452118,Sacramento,CA,United States}	{Food,}
3513	Thu Dec 09 17:22:58 +0000 2010	4cf847f6e8e2548143a8d662	{The FRAT House}	{38.569788535375324,-121.49702944116846,Sacramento,CA,United States}	{Residence,}
3513	Thu Dec 09 17:22:35 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Thu Dec 09 00:22:18 +0000 2010	4c550185728920a1d966a883	{City of Davis}	{38.54487613183561,-121.74053192138672,Davis,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
3513	Wed Dec 08 18:37:03 +0000 2010	4cf847f6e8e2548143a8d662	{The FRAT House}	{38.569788535375324,-121.49702944116846,Sacramento,CA,United States}	{Residence,}
3513	Wed Dec 08 18:36:43 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Tue Dec 07 22:28:04 +0000 2010	4c550185728920a1d966a883	{City of Davis}	{38.54487613183561,-121.74053192138672,Davis,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
3513	Tue Dec 07 19:58:30 +0000 2010	4cf847f6e8e2548143a8d662	{The FRAT House}	{38.569788535375324,-121.49702944116846,Sacramento,CA,United States}	{Residence,}
3513	Tue Dec 07 19:58:06 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Tue Dec 07 05:28:34 +0000 2010	4c82fa52e602b1f7cb2ea27a	{Tokyo Steak House}	{38.641272182206535,-121.50213531351892,Sacramento,CA,United States}	{Food,}
3513	Mon Dec 06 02:56:24 +0000 2010	45487ec6f964a520863c1fe3	{Sir Francis Drake Hotel}	{37.78896568061761,-122.40844684089706,San Francisco,CA,United States}	{Travel & Transport,}
3513	Mon Dec 06 02:40:42 +0000 2010	4a71e4cff964a520ccd91fe3	{San Francisco-Oakland Bay Bridge}	{37.81534420993673,-122.35495090484619,San Francisco,CA,United States}	{Outdoors & Recreation,}
3513	Sun Dec 05 20:59:21 +0000 2010	4cf847f6e8e2548143a8d662	{The FRAT House}	{38.569788535375324,-121.49702944116846,Sacramento,CA,United States}	{Residence,}
3513	Sat Dec 04 19:27:27 +0000 2010	4cf847f6e8e2548143a8d662	{The FRAT House}	{38.569788535375324,-121.49702944116846,Sacramento,CA,United States}	{Residence,}
3513	Sat Dec 04 04:19:04 +0000 2010	4d03fb0c9d33a143a702b878	{Fabulous Fades}	{38.636594,-121.38184541,Sacramento,CA,United States}	{Shop & Service,}
3513	Fri Dec 03 01:12:19 +0000 2010	4ceb12fefe90a35d2e44510e	{Gay jays house of LOVE'N}	{38.570534699758824,-121.46275762368572,Sacramento,CA,United States}	{Residence,}
3513	Fri Dec 03 00:18:29 +0000 2010	4a8b572bf964a520330c20e3	{Delta King Hotel}	{38.58292872683271,-121.50672912597656,Sacramento,CA,United States}	{Travel & Transport,}
3513	Fri Dec 03 00:18:29 +0000 2010	4a8b572bf964a520330c20e3	{Delta King Hotel}	{38.58292872683271,-121.50672912597656,Sacramento,CA,United States}	{Travel & Transport,}
3513	Thu Dec 02 03:24:38 +0000 2010	4c5315c71b46c9b612bf63cc	{Nate And Seans House}	{38.5826814216074,-121.48560663574287,Sacramento,CA,United States}	{Shop & Service,Residence,}
3513	Thu Dec 02 01:36:01 +0000 2010	4ca39d17750ca093e6651a67	{Splash Bar}	{38.580379486083984,-121.485443,Sacramento,CA,United States}	{Nightlife Spot,}
3513	Thu Dec 02 00:23:33 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Wed Dec 01 22:13:37 +0000 2010	4b6a1327f964a520e2c52be3	{Citibank}	{38.571118785119445,-121.4662192947711,Sacramento,CA,United States}	{Shop & Service,}
3513	Tue Nov 30 21:48:51 +0000 2010	4ca39d17750ca093e6651a67	{Splash Bar}	{38.580379486083984,-121.485443,Sacramento,CA,United States}	{Nightlife Spot,}
3513	Tue Nov 30 02:02:01 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Sun Nov 28 23:47:18 +0000 2010	409d7480f964a520f2f21ee3	{Pier 39}	{37.809521186605714,-122.41015076637268,San Francisco,CA,United States}	{Travel & Transport,}
3513	Sun Nov 28 23:11:27 +0000 2010	4a71e4cff964a520ccd91fe3	{San Francisco-Oakland Bay Bridge}	{37.81534420993673,-122.35495090484619,San Francisco,CA,United States}	{Outdoors & Recreation,}
3513	Sun Nov 28 17:42:12 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Sat Nov 27 10:52:39 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Thu Nov 25 23:00:58 +0000 2010	4c550185728920a1d966a883	{City of Davis}	{38.54487613183561,-121.74053192138672,Davis,CA,United States}	{Travel & Transport,Outdoors & Recreation,}
3513	Thu Nov 25 22:24:40 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Wed Nov 24 06:43:52 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Wed Nov 24 03:45:44 +0000 2010	4aa81f47f964a520734f20e3	{Pancho's Mexican Grill}	{37.78141085940212,-122.45623075434958,San Francisco,CA,United States}	{Food,}
3513	Wed Nov 24 03:39:47 +0000 2010	4be86de7947820a163e4b4db	{76}	{37.780924920900276,-122.4715518951416,San Francisco,CA,United States}	{Shop & Service,}
3513	Wed Nov 24 03:01:28 +0000 2010	4a71e4cff964a520ccd91fe3	{San Francisco-Oakland Bay Bridge}	{37.81534420993673,-122.35495090484619,San Francisco,CA,United States}	{Outdoors & Recreation,}
3513	Tue Nov 23 23:37:14 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Mon Nov 22 18:42:12 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Mon Nov 22 06:01:47 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
3513	Sun Nov 21 19:46:16 +0000 2010	430e5b80f964a52044271fe3	{Candlestick Park}	{37.7134556467668,-122.3862361907959,San Francisco,CA,United States}	{Stadium,Arts & Entertainment,}
3513	Sun Nov 21 18:50:17 +0000 2010	4c40a532ce54e21e15d9091a	{Under The Bay Bridge}	{37.78867489852755,-122.3880386352539,San Francisco,CA,United States}	{Outdoors & Recreation,}
3513	Sat Nov 20 22:56:57 +0000 2010	4bc4c38dabf495212888c593	{Paragary Restaurant Group}	{38.569371,-121.471309,Sacramento,CA,United States}	{Professional & Other Places,}
3513	Sat Nov 20 19:16:07 +0000 2010	4c304543ed37a59309b46803	{V And 9}	{38.56699995935623,-121.50059046947335,Sacramento,CA,United States}	{Travel & Transport,}
