4146	Sat Dec 03 04:17:14 +0000 2011	3fd66200f964a52078ee1ee3	{House of Blues Sunset Strip}	{34.09461664974353,-118.37357640266418,West Hollywood,CA,United States}	{Music Venue,Arts & Entertainment,}
4146	Tue Apr 26 21:36:01 +0000 2011	4ddaa4f38877f1151035731a	{Western & Fourth Carwash}	{34.06694101925232,-118.30951353708704,Los Angeles,CA,United States}	{Shop & Service,}
4146	Tue Apr 26 04:45:47 +0000 2011	45760cebf964a520a43e1fe3	{The Shore}	{33.86332237422489,-118.40007071776289,Hermosa Beach,CA,United States}	{Nightlife Spot,}
4146	Tue Apr 26 04:12:19 +0000 2011	45760cebf964a520a43e1fe3	{The Shore}	{33.86332237422489,-118.40007071776289,Hermosa Beach,CA,United States}	{Nightlife Spot,}
4146	Mon Apr 25 07:12:28 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Sun Apr 24 05:38:19 +0000 2011	4bd21014462cb713f883db07	{La Bries}	{34.142427194222066,-118.24503421783447,Glendale,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
4146	Fri Apr 22 16:51:01 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Thu Apr 21 02:01:26 +0000 2011	42893400f964a5207e231fe3	{STAPLES Center}	{34.043058660157634,-118.26724290847778,Los Angeles,CA,United States}	{Stadium,Arts & Entertainment,}
4146	Wed Apr 20 23:29:49 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Mon Apr 18 04:41:36 +0000 2011	3fd66200f964a5207af01ee3	{Pig 'n Whistle}	{34.10139147,-118.336705,Hollywood,CA,United States}	{Nightlife Spot,Food,}
4146	Sun Apr 17 18:56:56 +0000 2011	42893400f964a5207e231fe3	{STAPLES Center}	{34.043058660157634,-118.26724290847778,Los Angeles,CA,United States}	{Stadium,Arts & Entertainment,}
4146	Fri Apr 15 01:39:47 +0000 2011	40db6b00f964a5207d011fe3	{Dodger Stadium}	{34.073408462960174,-118.24019819498062,Los Angeles,CA,United States}	{Outdoors & Recreation,Stadium,Arts & Entertainment,Athletics & Sports,}
4146	Thu Apr 14 20:51:53 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Thu Apr 14 17:59:57 +0000 2011	4b0a1e8df964a520df2123e3	{Castle Korean BBQ}	{34.079949259757996,-118.30946217609994,Los Angeles,CA,United States}	{Food,}
4146	Thu Apr 14 01:54:08 +0000 2011	4bd1301ba8b3a593db77655f	{Rhythm Lounge}	{33.76999843550361,-118.19247334262967,Long Beach,CA,United States}	{Nightlife Spot,}
4146	Thu Apr 14 00:13:32 +0000 2011	4d8db58c2d86d7ce46e578cb	{AVIA Long Beach}	{33.76493526490242,-118.19467257886846,Long Beach,CA,United States}	{Nightlife Spot,Travel & Transport,Hotel,}
4146	Tue Apr 12 23:39:45 +0000 2011	4a4d1793f964a52089ad1fe3	{Costco}	{34.12837395262945,-118.26408863067627,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,}
4146	Fri Apr 08 08:46:47 +0000 2011	4b6cc7edf964a520ea532ce3	{The Lodge at Calistoga}	{38.586257,-122.576957,Calistoga,CA,United States}	{Travel & Transport,}
4146	Sun Apr 03 21:04:18 +0000 2011	4ab7f615f964a5209d7b20e3	{In-N-Out Burger}	{34.84991025051407,-117.08245754241943,Barstow,CA,United States}	{Food,}
4146	Sat Apr 02 02:27:13 +0000 2011	49de9ae9f964a5208b601fe3	{Gold Coast Hotel & Casino}	{36.11636133358798,-115.19272838256532,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,}
4146	Fri Apr 01 21:03:47 +0000 2011	41326e00f964a520b2141fe3	{New York-New York Hotel & Casino}	{36.102649506919235,-115.1744145154953,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
4146	Wed Mar 30 19:30:07 +0000 2011	4b0a1e8df964a520df2123e3	{Castle Korean BBQ}	{34.079949259757996,-118.30946217609994,Los Angeles,CA,United States}	{Food,}
4146	Wed Mar 30 01:12:49 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Mon Mar 28 20:04:35 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Sun Mar 27 20:38:09 +0000 2011	49ea1a0ef964a52024661fe3	{Du-par's}	{34.07192366072898,-118.36104144809856,Los Angeles,CA,United States}	{Food,}
4146	Fri Mar 25 22:27:13 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Fri Mar 25 16:56:31 +0000 2011	4a4d1793f964a52089ad1fe3	{Costco}	{34.12837395262945,-118.26408863067627,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,}
4146	Fri Mar 25 05:08:55 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Fri Mar 25 01:54:57 +0000 2011	49e397faf964a5209b621fe3	{IHOP}	{34.09782350063324,-118.34182426666666,Hollywood,CA,United States}	{Food,}
4146	Thu Mar 24 22:53:56 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Thu Mar 24 20:06:20 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Thu Mar 24 06:06:27 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Wed Mar 23 01:49:42 +0000 2011	4a7b9483f964a5207aeb1fe3	{Pantages Theatre}	{34.10185514030627,-118.32560777664185,Los Angeles,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
4146	Sat Mar 19 19:33:03 +0000 2011	4bd8a8332e6f0f476c030808	{Teriyaki House}	{34.07283289,-118.29110172,Los Angeles,CA,United States}	{Food,}
4146	Fri Mar 18 07:25:09 +0000 2011	41706480f964a520a81d1fe3	{Molly Malone's Irish Pub}	{34.0652992847786,-118.36158358333917,Los Angeles,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
4146	Fri Mar 18 06:41:58 +0000 2011	41706480f964a520a81d1fe3	{Molly Malone's Irish Pub}	{34.0652992847786,-118.36158358333917,Los Angeles,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
4146	Fri Mar 18 01:42:33 +0000 2011	4d4a146cb480a143b42f2bec	{Battle of the Dance}	{33.791559472776264,-117.91412432302845,Anaheim,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
4146	Thu Mar 17 21:23:32 +0000 2011	4b6cbf3ef964a52048512ce3	{Phoenix Bakery}	{34.0658948,-118.23664512,Los Angeles,CA,United States}	{Food,}
4146	Thu Mar 17 14:56:57 +0000 2011	4b7f1f7af964a5202c1830e3	{McDonald's}	{34.98444034598188,-118.94776712756037,Lebec,CA,United States}	{Food,}
4146	Tue Mar 15 21:44:52 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Sun Mar 13 18:08:15 +0000 2011	4a9fceaaf964a520583d20e3	{The Griddle Cafe}	{34.097870604426724,-118.3622682094574,Los Angeles,CA,United States}	{Food,}
4146	Sun Mar 13 08:06:19 +0000 2011	4ba1509cf964a520d3ab37e3	{The Kress}	{34.1013221028984,-118.3333969116211,Los Angeles,CA,United States}	{Nightlife Spot,Food,}
4146	Sun Mar 13 05:39:28 +0000 2011	3fd66200f964a52039f01ee3	{Saddle Ranch Chop House}	{34.0955517580628,-118.3723720908165,West Hollywood,CA,United States}	{Nightlife Spot,Food,}
4146	Sun Mar 13 00:53:30 +0000 2011	4b48af0ef964a520c15226e3	{Renaissance Long Beach Hotel}	{33.76748222772128,-118.19169044494629,Long Beach,CA,United States}	{Nightlife Spot,Travel & Transport,Food,}
4146	Sat Mar 12 05:03:03 +0000 2011	45baa509f964a520e8411fe3	{The Cheesecake Factory}	{34.071988766513385,-118.35794985294342,Los Angeles,CA,United States}	{Food,}
4146	Fri Mar 11 07:49:43 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Thu Mar 10 18:01:01 +0000 2011	4ddaa4f38877f1151035731a	{Western & Fourth Carwash}	{34.06694101925232,-118.30951353708704,Los Angeles,CA,United States}	{Shop & Service,}
4146	Tue Mar 08 04:13:32 +0000 2011	4437d8faf964a52012321fe3	{Airliner Club}	{34.07379202,-118.21619170000001,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
4146	Tue Mar 08 02:17:57 +0000 2011	4a5aa83df964a520b7ba1fe3	{Musha Restaurant}	{33.83190598670026,-118.310109,Torrance,CA,United States}	{Food,}
4146	Mon Mar 07 01:19:56 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Sun Mar 06 22:35:42 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Sat Mar 05 00:33:14 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Fri Mar 04 20:09:06 +0000 2011	4a4d1793f964a52089ad1fe3	{Costco}	{34.12837395262945,-118.26408863067627,Los Angeles,CA,United States}	{Shop & Service,Food & Drink Shop,}
4146	Fri Mar 04 03:08:50 +0000 2011	4b021ae3f964a520be4722e3	{Olive Garden}	{34.19064555590243,-118.3290034532547,Burbank,CA,United States}	{Food,}
4146	Wed Mar 02 07:14:20 +0000 2011	47053daef964a520544b1fe3	{Ontario International Airport (ONT)}	{34.05994816216629,-117.5930643081665,Ontario,CA,United States}	{Travel & Transport,Airport,}
4146	Wed Mar 02 05:31:53 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Tue Mar 01 21:58:13 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Sat Feb 26 22:00:13 +0000 2011	4a31ca38f964a520289a1fe3	{Weber's Place}	{34.19361381255208,-118.55409567871328,Reseda,CA,United States}	{Nightlife Spot,}
4146	Sat Feb 26 17:45:55 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Sat Feb 26 17:45:55 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Fri Feb 25 18:15:46 +0000 2011	4c5496eca724e21e6e50a3f6	{Ontario Airport Cell Phone Waiting Area}	{34.06147361832565,-117.57749747598005,Ontario,CA,United States}	{Professional & Other Places,}
4146	Tue Feb 22 02:12:23 +0000 2011	49cfbeb6f964a520c25a1fe3	{IKEA}	{34.18496784179296,-118.31399917602539,Burbank,CA,United States}	{Shop & Service,}
4146	Sun Feb 20 19:04:52 +0000 2011	4d6165b6b19fa143c5c901c9	{KWICK Productions Recording Studio}	{34.071413,-118.302188,,,United States}	{Professional & Other Places,}
4146	Sat Feb 19 20:05:21 +0000 2011	49ea1a0ef964a52024661fe3	{Du-par's}	{34.07192366072898,-118.36104144809856,Los Angeles,CA,United States}	{Food,}
4146	Mon Jan 31 10:49:15 +0000 2011	4b08d1d7f964a520a11223e3	{Dubai International Airport (DXB) ???? ??? ??????}	{25.250421279430345,55.35785436630249,Dubai,Dubai,United Arab Emirates}	{Travel & Transport,}
4146	Sun Jan 30 15:53:31 +0000 2011	4da4a867b521224bf06437ee	{LAX - Lufthansa Bradly Terminal}	{33.94375487087336,-118.40882252667424,Los Angeles,CA,United States}	{Travel & Transport,Airport,}
4146	Sat Jan 29 17:43:53 +0000 2011	4ddaa4f38877f1151035731a	{Western & Fourth Carwash}	{34.06694101925232,-118.30951353708704,Los Angeles,CA,United States}	{Shop & Service,}
4146	Sat Jan 29 03:50:19 +0000 2011	4aa3f12af964a520784420e3	{Meet in Paris}	{34.021929,-118.396298,Culver City,CA,United States}	{Nightlife Spot,Food,}
4146	Sat Jan 29 00:15:10 +0000 2011	49ce8f8af964a520585a1fe3	{Tahoe Galbi Korean Restaurant}	{34.061362,-118.313976,Los Angeles,CA,United States}	{Food,}
4146	Wed Jan 26 03:16:48 +0000 2011	42893400f964a5207e231fe3	{STAPLES Center}	{34.043058660157634,-118.26724290847778,Los Angeles,CA,United States}	{Stadium,Arts & Entertainment,}
4146	Tue Jan 25 04:38:31 +0000 2011	4b19651ff964a52098dc23e3	{Thai Original BBQ & Restaurant}	{34.069294304161645,-118.30202390496079,Los Angeles,CA,United States}	{Food,}
4146	Tue Jan 25 04:03:35 +0000 2011	4b0a1e8df964a520df2123e3	{Castle Korean BBQ}	{34.079949259757996,-118.30946217609994,Los Angeles,CA,United States}	{Food,}
4146	Sun Jan 23 03:28:45 +0000 2011	4b317ba6f964a520bc0725e3	{Tokyo Lobby}	{34.104224,-118.087586,San Gabriel,CA,United States}	{Food,}
4146	Sat Jan 22 21:12:18 +0000 2011	49ea1a0ef964a52024661fe3	{Du-par's}	{34.07192366072898,-118.36104144809856,Los Angeles,CA,United States}	{Food,}
4146	Sat Jan 22 21:12:17 +0000 2011	49ea1a0ef964a52024661fe3	{Du-par's}	{34.07192366072898,-118.36104144809856,Los Angeles,CA,United States}	{Food,}
4146	Sat Jan 22 08:16:53 +0000 2011	49e27241f964a52017621fe3	{Cabo Cantina}	{34.01738017414994,-118.49825620651245,Santa Monica,CA,United States}	{Nightlife Spot,Food,}
4146	Fri Jan 21 22:54:26 +0000 2011	4ad2b9b0f964a52094e220e3	{Walmart Supercenter}	{33.82937997311987,-118.09122119292628,Long Beach,CA,United States}	{Shop & Service,}
4146	Fri Jan 21 20:53:56 +0000 2011	4a42b709f964a52025a61fe3	{The Bicycle Casino}	{33.96635196266396,-118.1662402961687,Bell Gardens,CA,United States}	{Arts & Entertainment,}
