2585	Wed Jul 27 20:27:31 +0000 2011	4b7f170af964a520b01530e3	{Mi Ranchito}	{34.57924921268401,-118.11003614124591,Palmdale,CA,United States}	{Food,}
2585	Fri Dec 10 19:57:21 +0000 2010	4c1fe7b3e923ef3bfed44e54	{Panera Bread}	{34.59879898788534,-118.14801871776581,Palmdale,CA,United States}	{Food,}
2585	Fri Dec 10 04:09:17 +0000 2010	4cc8d89a5c7e8cfa43f64066	{Home Gym}	{34.57313349372129,-118.08300473695645,,CA,United States}	{Residence,}
2585	Wed Dec 08 17:24:45 +0000 2010	4cc8d89a5c7e8cfa43f64066	{Home Gym}	{34.57313349372129,-118.08300473695645,,CA,United States}	{Residence,}
2585	Fri Dec 03 19:57:30 +0000 2010	4b36ae29f964a520833a25e3	{Rubio's}	{34.67379624371442,-118.14743712333112,Lancaster,CA,United States}	{Food,}
2585	Mon Nov 22 20:29:52 +0000 2010	41326e00f964a520da131fe3	{Caesars Palace Hotel & Casino}	{36.116036862271876,-115.1742696762085,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,}
2585	Mon Nov 22 19:03:52 +0000 2010	4ceabdfebaa6a1cd84b83a6c	{Room 9156}	{36.102136,-115.175228,Las Vegas,NV,United States}	{}
2585	Mon Nov 22 17:34:36 +0000 2010	4bc50a830191c9b6560debb1	{MORE The Buffet at Luxor}	{36.095535836602565,-115.17596144837579,Las Vegas,NV,United States}	{Travel & Transport,Food,Hotel,}
2585	Mon Nov 22 00:51:34 +0000 2010	4bd4a4d8cfa7b7137e8a24da	{California / Nevada Stateline}	{35.6072428437229,-115.39137840270996,Primm,CA,United States}	{Travel & Transport,}
2585	Sat Nov 20 22:22:58 +0000 2010	4a29992bf964a520b0951fe3	{Kogi BBQ Truck}	{34.04583232505719,-118.2568359375,Los Angeles,CA,United States}	{Travel & Transport,Food,}
2585	Fri Nov 19 21:38:29 +0000 2010	4c1db48aeac020a15bbc48c2	{Chevron}	{34.579405,-118.12115793,Palmdale,CA,United States}	{Shop & Service,}
2585	Thu Nov 18 17:22:22 +0000 2010	4b951df3f964a520e28f34e3	{Sierra Toyota}	{34.66997635491348,-118.15252235109182,,CA,United States}	{Shop & Service,}
2585	Wed Nov 17 21:39:51 +0000 2010	4b4d3779f964a52075ce26e3	{Rubio's}	{34.59984343,-118.14825,Palmdale,CA,United States}	{Food,}
2585	Mon Nov 15 01:33:46 +0000 2010	4c956a6d209fef3b61659091	{The BLVD}	{34.69780195779169,-118.14220905303955,Lancaster,CA,United States}	{Shop & Service,Outdoors & Recreation,}
2585	Fri Nov 12 20:03:31 +0000 2010	4b36ae29f964a520833a25e3	{Rubio's}	{34.67379624371442,-118.14743712333112,Lancaster,CA,United States}	{Food,}
2585	Tue Nov 09 04:41:32 +0000 2010	4cc8d89a5c7e8cfa43f64066	{Home Gym}	{34.57313349372129,-118.08300473695645,,CA,United States}	{Residence,}
2585	Mon Nov 08 20:08:40 +0000 2010	4a945931f964a520482120e3	{Antelope Valley Mall}	{34.60467167644892,-118.15259456634521,Palmdale,CA,United States}	{Shop & Service,}
2585	Sat Nov 06 18:23:05 +0000 2010	4d03f885347da1cd5ade288f	{Antelope Valley Nissan}	{34.591432227901755,-118.13829476701642,Palmdale,CA,United States}	{Shop & Service,Professional & Other Places,}
2585	Sat Nov 06 04:44:06 +0000 2010	4c4cd6b9f96ac9b6b01ab598	{Home}	{34.57313349372129,-118.08300473695645,Palmdale,CA,United States}	{Residence,}
2585	Wed Nov 03 22:48:24 +0000 2010	4ba13c98f964a520bda437e3	{U.S. Rep. Buck McKeon Field Office}	{34.40662622451782,-118.57844889163971,Valencia,CA,United States}	{}
2585	Wed Nov 03 03:53:18 +0000 2010	4b2abacdf964a52077ae24e3	{In-N-Out Burger}	{34.57940583630858,-118.12799761365665,Palmdale,CA,United States}	{Food,}
2585	Sat Oct 30 18:00:34 +0000 2010	4b8eab2af964a520c92f33e3	{Party City}	{34.599957,-118.14891735,Palmdale,CA,United States}	{Shop & Service,}
2585	Sat Oct 30 02:03:34 +0000 2010	4cc8d89a5c7e8cfa43f64066	{Home Gym}	{34.57313349372129,-118.08300473695645,,CA,United States}	{Residence,}
2585	Fri Oct 29 22:15:16 +0000 2010	4c0bf1976a3bb713aaa972c7	{Costco}	{34.66143429175221,-118.15216541290283,Lancaster,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
2585	Fri Oct 29 19:51:57 +0000 2010	4a86f31ff964a520c00120e3	{Willow Springs International Raceway}	{34.87054971476634,-118.26260085815683,Rosamond,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
2585	Fri Oct 29 18:03:24 +0000 2010	4ccb0c32e10876b0c9445688	{LPZ inc.}	{34.613547921180725,-118.13685536384583,Palmdale,CA,United States}	{}
2585	Fri Oct 29 17:31:03 +0000 2010	4d03f885347da1cd5ade288f	{Antelope Valley Nissan}	{34.591432227901755,-118.13829476701642,Palmdale,CA,United States}	{Shop & Service,Professional & Other Places,}
2585	Fri Oct 29 00:07:02 +0000 2010	4d8cac4efe8d41bdb470d705	{Macy's}	{34.60470274,-118.1500426,Palmdale,CA,United States}	{Shop & Service,}
2585	Thu Oct 28 01:59:29 +0000 2010	4cc8d89a5c7e8cfa43f64066	{Home Gym}	{34.57313349372129,-118.08300473695645,,CA,United States}	{Residence,}
2585	Wed Oct 27 23:46:26 +0000 2010	4bc0fc13f8219c74b7a0b210	{Sport Chalet}	{34.595397,-118.145629,Palmdale,CA,United States}	{Shop & Service,}
2585	Wed Oct 27 03:06:28 +0000 2010	4c4cd6b9f96ac9b6b01ab598	{Home}	{34.57313349372129,-118.08300473695645,Palmdale,CA,United States}	{Residence,}
2585	Tue Oct 26 02:34:40 +0000 2010	4c4cd6b9f96ac9b6b01ab598	{Home}	{34.57313349372129,-118.08300473695645,Palmdale,CA,United States}	{Residence,}
2585	Mon Oct 25 18:10:02 +0000 2010	4bdf4af70ee3a593bea933b0	{The Whole Wheatery}	{34.68774846615298,-118.14714000430203,Lancaster,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
2585	Mon Oct 25 17:28:28 +0000 2010	4a9c39c7f964a5207f3620e3	{Barnes & Noble}	{34.59640563781054,-118.14611434936523,Palmdale,CA,United States}	{Shop & Service,College & University,}
2585	Mon Oct 25 00:49:11 +0000 2010	4af780e4f964a520a00922e3	{Pala Casino Spa & Resort}	{33.36338444226303,-117.0848822593689,Pala,CA,United States}	{Nightlife Spot,Travel & Transport,Arts & Entertainment,}
2585	Sun Oct 24 20:51:03 +0000 2010	4b15503df964a52030b023e3	{Qualcomm Stadium}	{32.78305325779114,-117.11960077285767,San Diego,CA,United States}	{Stadium,Arts & Entertainment,Professional & Other Places,}
2585	Sat Oct 23 03:00:01 +0000 2010	4b5d04f2f964a520374f29e3	{SONIC Drive In}	{34.611457950943795,-118.14727713622469,Palmdale,CA,United States}	{Food,}
2585	Fri Oct 22 19:08:57 +0000 2010	4cacdb36f47ea143e3f29421	{Sierra Medical Group}	{34.59255,-118.143836,Palmdale,CA,United States}	{Medical Center,Professional & Other Places,}
2585	Thu Oct 21 23:56:45 +0000 2010	4b692eebf964a520309b2be3	{Nadia Cakes}	{34.602437454403635,-118.14718723297119,Palmdale,CA,United States}	{Food,}
2585	Wed Oct 20 20:26:46 +0000 2010	4b4d3779f964a52075ce26e3	{Rubio's}	{34.59984343,-118.14825,Palmdale,CA,United States}	{Food,}
2585	Wed Oct 20 01:57:53 +0000 2010	4b6e0bfaf964a52027a62ce3	{Red Robin Gourmet Burgers}	{34.603850408138435,-118.15254628658295,Palmdale,CA,United States}	{Food,}
2585	Wed Oct 20 00:10:31 +0000 2010	4c4207cea48d9c7449c30c40	{Lowe's Home Improvement}	{34.557108,-118.043648,Palmdale,CA,United States}	{Shop & Service,}
2585	Sun Oct 17 01:11:12 +0000 2010	4a179fb5f964a5206b791fe3	{Six Flags Magic Mountain}	{34.42369099064766,-118.5944690274224,Valencia,CA,United States}	{Arts & Entertainment,Theme Park,}
2585	Sat Oct 16 02:01:24 +0000 2010	4c6001fa3a3703bbdf1be406	{Pizza Hut}	{34.55957783518079,-118.04389486270875,Palmdale,CA,United States}	{Food,}
2585	Sat Oct 16 01:02:00 +0000 2010	4c4207cea48d9c7449c30c40	{Lowe's Home Improvement}	{34.557108,-118.043648,Palmdale,CA,United States}	{Shop & Service,}
2585	Fri Oct 15 19:03:55 +0000 2010	4b36ae29f964a520833a25e3	{Rubio's}	{34.67379624371442,-118.14743712333112,Lancaster,CA,United States}	{Food,}
2585	Fri Oct 15 02:03:45 +0000 2010	4c1049d0d67aef3b86a9553d	{Coach's Sports Bar & Grill}	{34.67283355763379,-118.14386023361085,Lancaster,CA,United States}	{Nightlife Spot,Food,}
2585	Wed Oct 13 03:49:13 +0000 2010	4c4cd6b9f96ac9b6b01ab598	{Home}	{34.57313349372129,-118.08300473695645,Palmdale,CA,United States}	{Residence,}
2585	Tue Oct 12 01:02:12 +0000 2010	4c4cd6b9f96ac9b6b01ab598	{Home}	{34.57313349372129,-118.08300473695645,Palmdale,CA,United States}	{Residence,}
2585	Fri Oct 08 19:16:22 +0000 2010	4b4d3779f964a52075ce26e3	{Rubio's}	{34.59984343,-118.14825,Palmdale,CA,United States}	{Food,}
2585	Fri Oct 08 16:19:18 +0000 2010	4c956a6d209fef3b61659091	{The BLVD}	{34.69780195779169,-118.14220905303955,Lancaster,CA,United States}	{Shop & Service,Outdoors & Recreation,}
2585	Fri Oct 08 03:08:16 +0000 2010	4c4cd6b9f96ac9b6b01ab598	{Home}	{34.57313349372129,-118.08300473695645,Palmdale,CA,United States}	{Residence,}
2585	Wed Oct 06 18:54:30 +0000 2010	4c63072f79d1e21ef593d715	{Lancaster City Hall}	{34.69862460682143,-118.1450772985903,Lancaster,CA,United States}	{Professional & Other Places,}
2585	Wed Oct 06 04:20:32 +0000 2010	4c4cd6b9f96ac9b6b01ab598	{Home}	{34.57313349372129,-118.08300473695645,Palmdale,CA,United States}	{Residence,}
2585	Sun Oct 03 20:36:25 +0000 2010	4b15503df964a52030b023e3	{Qualcomm Stadium}	{32.78305325779114,-117.11960077285767,San Diego,CA,United States}	{Stadium,Arts & Entertainment,Professional & Other Places,}
2585	Sun Oct 03 20:17:40 +0000 2010	4b15503df964a52030b023e3	{Qualcomm Stadium}	{32.78305325779114,-117.11960077285767,San Diego,CA,United States}	{Stadium,Arts & Entertainment,Professional & Other Places,}
2585	Sat Oct 02 22:19:39 +0000 2010	4a9c39c7f964a5207f3620e3	{Barnes & Noble}	{34.59640563781054,-118.14611434936523,Palmdale,CA,United States}	{Shop & Service,College & University,}
2585	Sat Oct 02 21:32:40 +0000 2010	4b970bc7f964a5201df534e3	{Buffalo Wild Wings}	{34.61257553779416,-118.1481856324815,Palmdale,CA,United States}	{Food,}
2585	Fri Oct 01 18:01:36 +0000 2010	4a99cd22f964a520913020e3	{Antelope Valley Fairgrounds}	{34.72262019924219,-118.17609071731567,Lancaster,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
2585	Thu Sep 30 16:54:12 +0000 2010	4b212b02f964a5209c3724e3	{Lancaster Honda}	{34.66925796308326,-118.14881986290445,Lancaster,CA,United States}	{Shop & Service,}
2585	Wed Sep 29 23:04:44 +0000 2010	4c7d94e86d79bfb7bc6a98b9	{Wescom Credit Union}	{34.600714,-118.14380764961243,Palmdale,CA,United States}	{Shop & Service,}
2585	Wed Sep 29 02:59:07 +0000 2010	4b098edff964a520651923e3	{LA Live}	{34.044232144840485,-118.26591789722443,Los Angeles,CA,United States}	{Outdoors & Recreation,Arts & Entertainment,}
2585	Wed Sep 29 01:22:33 +0000 2010	4b4d3779f964a52075ce26e3	{Rubio's}	{34.59984343,-118.14825,Palmdale,CA,United States}	{Food,}
2585	Tue Sep 28 22:26:24 +0000 2010	4b6a3c25f964a5207ace2be3	{Palmdale City Library}	{34.579017,-118.11574,Palmdale,CA,United States}	{College & University,}
2585	Tue Sep 28 15:51:22 +0000 2010	4c570bc8ea05ef3b1f7f17d3	{High Desert Broadcasting}	{34.57915765664541,-118.1200086153418,Palmdale,CA,United States}	{Arts & Entertainment,}
2585	Sun Sep 26 23:25:58 +0000 2010	4b9af656f964a5203fe735e3	{Brewbakers}	{36.330003247036025,-119.29072467978361,Visalia,CA,United States}	{Nightlife Spot,}
2585	Fri Sep 24 21:10:36 +0000 2010	4b64eac1f964a5209fd92ae3	{Sequoia & Kings Canyon National Park}	{36.48874752535754,-118.83604288101196,Three Rivers,CA,United States}	{Outdoors & Recreation,}
2585	Fri Sep 24 17:54:32 +0000 2010	4b85a84cf964a520576b31e3	{Vons Fuel}	{34.57978788533844,-118.08145285532665,Palmdale,CA,United States}	{Shop & Service,}
2585	Fri Sep 24 17:32:44 +0000 2010	4b549baff964a52071c227e3	{VONS}	{34.57926111578833,-118.0820987598435,Palmdale,CA,United States}	{Shop & Service,Food & Drink Shop,}
2585	Fri Sep 24 02:29:15 +0000 2010	4d8cac4efe8d41bdb470d705	{Macy's}	{34.60470274,-118.1500426,Palmdale,CA,United States}	{Shop & Service,}
2585	Fri Sep 24 01:00:00 +0000 2010	4b2ed6b0f964a52051e724e3	{Claim Jumper}	{34.60523684562202,-118.15199375152588,Palmdale,CA,United States}	{Food,}
2585	Thu Sep 23 21:43:10 +0000 2010	4c570bc8ea05ef3b1f7f17d3	{High Desert Broadcasting}	{34.57915765664541,-118.1200086153418,Palmdale,CA,United States}	{Arts & Entertainment,}
2585	Thu Sep 23 21:10:30 +0000 2010	4b3baf24f964a520ba7825e3	{Souplantation}	{34.60996998643597,-118.14723014831543,Palmdale,CA,United States}	{Food,}
2585	Wed Sep 22 23:49:31 +0000 2010	4c570bc8ea05ef3b1f7f17d3	{High Desert Broadcasting}	{34.57915765664541,-118.1200086153418,Palmdale,CA,United States}	{Arts & Entertainment,}
2585	Wed Sep 22 16:20:16 +0000 2010	4d8cac4efe8d41bdb470d705	{Macy's}	{34.60470274,-118.1500426,Palmdale,CA,United States}	{Shop & Service,}
2585	Tue Sep 21 02:00:03 +0000 2010	4c4cd6b9f96ac9b6b01ab598	{Home}	{34.57313349372129,-118.08300473695645,Palmdale,CA,United States}	{Residence,}
2585	Sun Sep 19 04:27:52 +0000 2010	4b6e0bfaf964a52027a62ce3	{Red Robin Gourmet Burgers}	{34.603850408138435,-118.15254628658295,Palmdale,CA,United States}	{Food,}
2585	Sun Sep 19 01:37:31 +0000 2010	4d420ca5ac556a31c2583e9d	{Rae's Cupcake & Bakeshop}	{34.69753295209564,-118.14259744827383,Lancaster,CA,United States}	{Food,}
2585	Sat Sep 18 18:13:44 +0000 2010	4c0bf1976a3bb713aaa972c7	{Costco}	{34.66143429175221,-118.15216541290283,Lancaster,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
2585	Sat Sep 18 17:56:18 +0000 2010	4b538976f964a5202ea127e3	{PetSmart}	{34.600635903526126,-118.14906477928162,Palmdale,CA,United States}	{Shop & Service,}
2585	Sat Sep 18 17:43:13 +0000 2010	4bce66f229d4b713949fa8dc	{The Vitamin Shoppe}	{34.59711,-118.14710139,Palmdale,CA,United States}	{Shop & Service,}
2585	Sat Sep 18 00:30:28 +0000 2010	4c570bc8ea05ef3b1f7f17d3	{High Desert Broadcasting}	{34.57915765664541,-118.1200086153418,Palmdale,CA,United States}	{Arts & Entertainment,}
2585	Sat Sep 18 00:12:14 +0000 2010	4b692eebf964a520309b2be3	{Nadia Cakes}	{34.602437454403635,-118.14718723297119,Palmdale,CA,United States}	{Food,}
2585	Fri Sep 17 23:56:06 +0000 2010	4bb553852ea195213060aa2f	{Palmdale Amphitheater}	{34.60354132656319,-118.18029642105103,Palmdale,CA,United States}	{Arts & Entertainment,}
2585	Fri Sep 17 23:35:46 +0000 2010	4a945931f964a520482120e3	{Antelope Valley Mall}	{34.60467167644892,-118.15259456634521,Palmdale,CA,United States}	{Shop & Service,}
2585	Fri Sep 17 19:03:03 +0000 2010	4b36ae29f964a520833a25e3	{Rubio's}	{34.67379624371442,-118.14743712333112,Lancaster,CA,United States}	{Food,}
2585	Fri Sep 17 01:00:31 +0000 2010	4c6176513986e21e6a9e964f	{Band room}	{34.572831988334656,-118.08476686477661,Palmdale,CA,United States}	{}
2585	Fri Sep 17 00:57:01 +0000 2010	4c586f0e6201e21e3c4b7c70	{Palmdale High School.}	{34.57442277078337,-118.08919212130057,Palmdale,CA,United States}	{School,Professional & Other Places,}
2585	Thu Sep 16 06:53:13 +0000 2010	4b81bafcf964a52087ba30e3	{Godiva Chocolatier}	{34.075108424865036,-118.377373219475,Los Angeles,CA,United States}	{Shop & Service,}
2585	Thu Sep 16 01:47:13 +0000 2010	4c8810ffda5da1cdc92d31e9	{Cactus}	{34.572826623916626,-118.0887429,Palmdale,CA,United States}	{}
2585	Wed Sep 15 23:29:38 +0000 2010	4b692eebf964a520309b2be3	{Nadia Cakes}	{34.602437454403635,-118.14718723297119,Palmdale,CA,United States}	{Food,}
2585	Wed Sep 15 01:19:02 +0000 2010	4c4cd6b9f96ac9b6b01ab598	{Home}	{34.57313349372129,-118.08300473695645,Palmdale,CA,United States}	{Residence,}
2585	Tue Sep 14 23:59:28 +0000 2010	4c570bc8ea05ef3b1f7f17d3	{High Desert Broadcasting}	{34.57915765664541,-118.1200086153418,Palmdale,CA,United States}	{Arts & Entertainment,}
2585	Tue Sep 14 22:19:41 +0000 2010	4b6a3c25f964a5207ace2be3	{Palmdale City Library}	{34.579017,-118.11574,Palmdale,CA,United States}	{College & University,}
2585	Tue Sep 14 10:10:42 +0000 2010	4c4cd6b9f96ac9b6b01ab598	{Home}	{34.57313349372129,-118.08300473695645,Palmdale,CA,United States}	{Residence,}
2585	Tue Sep 14 01:37:45 +0000 2010	4c4cd6b9f96ac9b6b01ab598	{Home}	{34.57313349372129,-118.08300473695645,Palmdale,CA,United States}	{Residence,}
2585	Mon Sep 13 18:56:47 +0000 2010	4c570bc8ea05ef3b1f7f17d3	{High Desert Broadcasting}	{34.57915765664541,-118.1200086153418,Palmdale,CA,United States}	{Arts & Entertainment,}
2585	Sat Sep 11 19:45:23 +0000 2010	4b549baff964a52071c227e3	{VONS}	{34.57926111578833,-118.0820987598435,Palmdale,CA,United States}	{Shop & Service,Food & Drink Shop,}
2585	Sat Sep 11 19:36:02 +0000 2010	4c4207cea48d9c7449c30c40	{Lowe's Home Improvement}	{34.557108,-118.043648,Palmdale,CA,United States}	{Shop & Service,}
2585	Fri Sep 10 19:31:42 +0000 2010	4c8a8774012b95218f2aae2c	{Dr. Young J. Ko}	{34.686784460893115,-118.15851587232746,Lancaster,CA,United States}	{}
2585	Fri Sep 10 18:55:18 +0000 2010	4b4d3779f964a52075ce26e3	{Rubio's}	{34.59984343,-118.14825,Palmdale,CA,United States}	{Food,}
2585	Fri Sep 10 18:49:20 +0000 2010	4c7d94e86d79bfb7bc6a98b9	{Wescom Credit Union}	{34.600714,-118.14380764961243,Palmdale,CA,United States}	{Shop & Service,}
2585	Fri Sep 10 03:26:27 +0000 2010	4b88bb33f964a5200c0b32e3	{Del Taco}	{34.55752828560705,-118.08345343682488,Palmdale,CA,United States}	{Food,}
2585	Thu Sep 09 23:58:46 +0000 2010	4cd5b17a122ba14358fd2da1	{Dillard's}	{34.60615186891757,-118.15253949205743,Palmdale,CA,United States}	{Shop & Service,}
2585	Thu Sep 09 01:48:38 +0000 2010	4c4cd6b9f96ac9b6b01ab598	{Home}	{34.57313349372129,-118.08300473695645,Palmdale,CA,United States}	{Residence,}
2585	Wed Sep 08 00:06:03 +0000 2010	4c570bc8ea05ef3b1f7f17d3	{High Desert Broadcasting}	{34.57915765664541,-118.1200086153418,Palmdale,CA,United States}	{Arts & Entertainment,}
2585	Mon Sep 06 22:55:47 +0000 2010	4b5e8103f964a520249129e3	{Clear Channel Stadium}	{34.70267976228452,-118.17312955856323,Lancaster,CA,United States}	{Outdoors & Recreation,Stadium,Arts & Entertainment,Athletics & Sports,}
2585	Sun Sep 05 23:01:20 +0000 2010	4c4cd6b9f96ac9b6b01ab598	{Home}	{34.57313349372129,-118.08300473695645,Palmdale,CA,United States}	{Residence,}
2585	Sun Sep 05 02:01:05 +0000 2010	4a95776af964a520512320e3	{Antelope Valley College}	{34.67665874827686,-118.18534990997672,Lancaster,CA,United States}	{College & University,}
2585	Sat Sep 04 21:01:19 +0000 2010	4c82b37d6bd49521bfbac6d2	{Antelope Valley College - Kickoff Tailgate Party}	{34.67664420604706,-118.18868637084961,Lancaster,CA,United States}	{}
2585	Fri Sep 03 23:50:32 +0000 2010	4bce66f229d4b713949fa8dc	{The Vitamin Shoppe}	{34.59711,-118.14710139,Palmdale,CA,United States}	{Shop & Service,}
2585	Fri Sep 03 19:27:58 +0000 2010	4c0d6e3dd64c0f477bb3265d	{Lancaster Juvenile Court}	{34.68865366666667,-118.149621,Lancaster,CA,United States}	{Government Building,Professional & Other Places,}
2585	Fri Sep 03 19:06:47 +0000 2010	4bdf26ce7ea362b5195c43c4	{Embassy Suites}	{34.59767738961002,-118.14032077789307,Palmdale,CA,United States}	{Travel & Transport,Food,}
2585	Fri Sep 03 17:06:10 +0000 2010	4a945931f964a520482120e3	{Antelope Valley Mall}	{34.60467167644892,-118.15259456634521,Palmdale,CA,United States}	{Shop & Service,}
2585	Thu Sep 02 23:55:37 +0000 2010	4a945931f964a520482120e3	{Antelope Valley Mall}	{34.60467167644892,-118.15259456634521,Palmdale,CA,United States}	{Shop & Service,}
2585	Thu Sep 02 15:13:47 +0000 2010	4b85a84cf964a520576b31e3	{Vons Fuel}	{34.57978788533844,-118.08145285532665,Palmdale,CA,United States}	{Shop & Service,}
2585	Thu Sep 02 01:26:47 +0000 2010	4c0bf1976a3bb713aaa972c7	{Costco}	{34.66143429175221,-118.15216541290283,Lancaster,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
2585	Wed Sep 01 22:19:43 +0000 2010	4a945931f964a520482120e3	{Antelope Valley Mall}	{34.60467167644892,-118.15259456634521,Palmdale,CA,United States}	{Shop & Service,}
2585	Tue Aug 31 15:46:11 +0000 2010	4c570bc8ea05ef3b1f7f17d3	{High Desert Broadcasting}	{34.57915765664541,-118.1200086153418,Palmdale,CA,United States}	{Arts & Entertainment,}
2585	Mon Aug 30 18:16:37 +0000 2010	4a99cd22f964a520913020e3	{Antelope Valley Fairgrounds}	{34.72262019924219,-118.17609071731567,Lancaster,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
2585	Mon Aug 30 18:03:18 +0000 2010	4c54b0c8b3b09c747ce634b4	{Antelope Valley Harley Davidson}	{34.67916730294163,-118.1635207897141,Lancaster,CA,United States}	{Shop & Service,}
2585	Mon Aug 30 15:30:09 +0000 2010	4c570bc8ea05ef3b1f7f17d3	{High Desert Broadcasting}	{34.57915765664541,-118.1200086153418,Palmdale,CA,United States}	{Arts & Entertainment,}
2585	Mon Aug 30 03:13:26 +0000 2010	4c4cd6b9f96ac9b6b01ab598	{Home}	{34.57313349372129,-118.08300473695645,Palmdale,CA,United States}	{Residence,}
2585	Sun Aug 29 22:58:58 +0000 2010	4c71a44fad69b60c4a9281b9	{CDW Booth In Poppy Pavillion At The AV Fair}	{34.710413217544556,-118.1627494096756,Lancaster,CA,United States}	{Shop & Service,}
2585	Sun Aug 29 22:08:33 +0000 2010	4a99cd22f964a520913020e3	{Antelope Valley Fairgrounds}	{34.72262019924219,-118.17609071731567,Lancaster,CA,United States}	{Arts & Entertainment,Professional & Other Places,}
