3343	Wed Jun 15 19:53:23 +0000 2011	4bbe3e0a79eaef3bbae2aec3	{AltaOne (inside Stater Bros)}	{35.63514345552963,-117.66815223513895,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Thu Apr 22 19:55:22 +0000 2010	4ba6dc1ef964a520ec7339e3	{Golden Dragon}	{35.638068,-117.6792,Ridgecrest,CA,United States}	{Food,}
3343	Sun Apr 11 03:08:06 +0000 2010	4b64e801f964a520f2d82ae3	{Miso Sushi}	{35.644924,-117.680533,Ridgecrest,CA,United States}	{Food,}
3343	Thu Apr 08 05:30:26 +0000 2010	4b38fbd3f964a5209a5325e3	{Walmart}	{35.606995039408176,-117.67303901887252,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Thu Apr 08 00:50:13 +0000 2010	4b741a33f964a520fac72de3	{City Hall}	{35.640446,-117.689472,Ridgecrest,CA,United States}	{}
3343	Wed Apr 07 23:26:08 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Wed Apr 07 22:52:27 +0000 2010	4b81d98ff964a52016c130e3	{Hollywood Video}	{35.637447,-117.67848193645477,Ridgecrest,CA,United States}	{}
3343	Wed Apr 07 22:45:32 +0000 2010	4b6e0876f964a520f7a42ce3	{Baskin-Robbins}	{35.638384,-117.67850879377256,Ridgecrest,CA,United States}	{Food,}
3343	Wed Apr 07 19:51:38 +0000 2010	4b687814f964a5208b7a2be3	{McDonald's}	{35.62418966425473,-117.66938924789429,Ridgecrest,CA,United States}	{Food,}
3343	Wed Apr 07 19:51:36 +0000 2010	4b687814f964a5208b7a2be3	{McDonald's}	{35.62418966425473,-117.66938924789429,Ridgecrest,CA,United States}	{Food,}
3343	Tue Apr 06 21:24:53 +0000 2010	4b7f3cdff964a520642130e3	{Espresso Cafe}	{35.64231641726817,-117.66938969768786,Ridgecrest,CA,United States}	{Food,}
3343	Sun Apr 04 01:44:29 +0000 2010	4b6e0876f964a520f7a42ce3	{Baskin-Robbins}	{35.638384,-117.67850879377256,Ridgecrest,CA,United States}	{Food,}
3343	Sun Apr 04 00:08:41 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Sat Apr 03 17:32:46 +0000 2010	4b3794def964a5207e4225e3	{Albertsons Express Gas Station}	{35.60475651666667,-117.674279,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Sat Apr 03 01:58:44 +0000 2010	4b64e801f964a520f2d82ae3	{Miso Sushi}	{35.644924,-117.680533,Ridgecrest,CA,United States}	{Food,}
3343	Fri Apr 02 01:15:52 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Thu Apr 01 21:20:47 +0000 2010	4b7dd31af964a520f9d62fe3	{TMS Framing}	{35.622517,-117.673861,Ridgecrest,CA,United States}	{}
3343	Thu Apr 01 19:52:28 +0000 2010	4b673846f964a52014422be3	{Lugo's Grill}	{35.63748488,-117.677546,Ridgecrest,CA,United States}	{Food,}
3343	Thu Apr 01 17:56:47 +0000 2010	4bb4dadaa7059521dbcd1bce	{AltaOne}	{35.61126701627005,-117.670888,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Thu Apr 01 15:20:16 +0000 2010	4b842bc6f964a520502531e3	{Day Care}	{35.655945,-117.647997,,,United States}	{}
3343	Thu Apr 01 04:56:08 +0000 2010	4b67a052f964a5207a582be3	{The Cul De Sac}	{35.60923871132321,-117.67281845752056,Ridgecrest,CA,United States}	{Residence,}
3343	Thu Apr 01 04:21:23 +0000 2010	4b379359f964a5206c4225e3	{Albertsons - S China Lake Blvd}	{35.6056341,-117.674263,Ridgecrest,CA,United States}	{Shop & Service,Food & Drink Shop,}
3343	Thu Apr 01 04:13:22 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Thu Apr 01 01:02:05 +0000 2010	4b7c889bf964a52053992fe3	{Curl Up n Dye}	{35.651402,-117.689367,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Thu Apr 01 01:02:05 +0000 2010	4b7c889bf964a52053992fe3	{Curl Up n Dye}	{35.651402,-117.689367,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Thu Apr 01 00:33:51 +0000 2010	4b6e0876f964a520f7a42ce3	{Baskin-Robbins}	{35.638384,-117.67850879377256,Ridgecrest,CA,United States}	{Food,}
3343	Wed Mar 31 21:35:17 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Wed Mar 31 20:27:45 +0000 2010	4b9e83d6f964a520baea36e3	{China Express}	{35.622782,-117.670884,Ridgecrest,CA,United States}	{Food,}
3343	Wed Mar 31 15:26:11 +0000 2010	4b741a33f964a520fac72de3	{City Hall}	{35.640446,-117.689472,Ridgecrest,CA,United States}	{}
3343	Wed Mar 31 15:13:45 +0000 2010	4b3794def964a5207e4225e3	{Albertsons Express Gas Station}	{35.60475651666667,-117.674279,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Wed Mar 31 08:21:40 +0000 2010	4b67a052f964a5207a582be3	{The Cul De Sac}	{35.60923871132321,-117.67281845752056,Ridgecrest,CA,United States}	{Residence,}
3343	Tue Mar 30 22:46:58 +0000 2010	4b6e0876f964a520f7a42ce3	{Baskin-Robbins}	{35.638384,-117.67850879377256,Ridgecrest,CA,United States}	{Food,}
3343	Tue Mar 30 22:36:31 +0000 2010	4b81a780f964a5209cb530e3	{Alvord St. Market}	{35.622905,-117.674983,Ridgecrest,CA,United States}	{}
3343	Tue Mar 30 19:25:46 +0000 2010	4b67a052f964a5207a582be3	{The Cul De Sac}	{35.60923871132321,-117.67281845752056,Ridgecrest,CA,United States}	{Residence,}
3343	Tue Mar 30 17:56:53 +0000 2010	4b3794def964a5207e4225e3	{Albertsons Express Gas Station}	{35.60475651666667,-117.674279,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Tue Mar 30 01:56:28 +0000 2010	4b67a052f964a5207a582be3	{The Cul De Sac}	{35.60923871132321,-117.67281845752056,Ridgecrest,CA,United States}	{Residence,}
3343	Tue Mar 30 01:24:28 +0000 2010	4b6e0876f964a520f7a42ce3	{Baskin-Robbins}	{35.638384,-117.67850879377256,Ridgecrest,CA,United States}	{Food,}
3343	Mon Mar 29 21:09:00 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Mon Mar 29 20:52:05 +0000 2010	4bb112d5f964a520f3773ce3	{Sears Hometown Store}	{35.62336146543598,-117.66912043569837,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Mon Mar 29 19:21:38 +0000 2010	4b67a052f964a5207a582be3	{The Cul De Sac}	{35.60923871132321,-117.67281845752056,Ridgecrest,CA,United States}	{Residence,}
3343	Mon Mar 29 01:11:17 +0000 2010	4b379359f964a5206c4225e3	{Albertsons - S China Lake Blvd}	{35.6056341,-117.674263,Ridgecrest,CA,United States}	{Shop & Service,Food & Drink Shop,}
3343	Sun Mar 28 23:58:36 +0000 2010	4b19a6e7f964a5203be123e3	{John's Pizza}	{35.622653,-117.676756,Ridgecrest,CA,United States}	{Food,Arts & Entertainment,}
3343	Sun Mar 28 19:20:19 +0000 2010	4b38fbd3f964a5209a5325e3	{Walmart}	{35.606995039408176,-117.67303901887252,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Sun Mar 28 01:09:21 +0000 2010	4b67a052f964a5207a582be3	{The Cul De Sac}	{35.60923871132321,-117.67281845752056,Ridgecrest,CA,United States}	{Residence,}
3343	Sun Mar 28 01:07:40 +0000 2010	4b67a052f964a5207a582be3	{The Cul De Sac}	{35.60923871132321,-117.67281845752056,Ridgecrest,CA,United States}	{Residence,}
3343	Sat Mar 27 21:20:23 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Sat Mar 27 21:07:22 +0000 2010	4b65099ff964a520e0e02ae3	{Carl's Jr.}	{35.61922957,-117.66943,Ridgecrest,CA,United States}	{Food,}
3343	Sat Mar 27 19:39:11 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Sat Mar 27 16:22:03 +0000 2010	4b3794def964a5207e4225e3	{Albertsons Express Gas Station}	{35.60475651666667,-117.674279,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Fri Mar 26 23:36:34 +0000 2010	4d606da91ee8721e18cfaa21	{Casey's BBQ}	{35.64596558841849,-117.67015737868523,Ridgecrest,CA,United States}	{Food,}
3343	Fri Mar 26 23:36:34 +0000 2010	4d606da91ee8721e18cfaa21	{Casey's BBQ}	{35.64596558841849,-117.67015737868523,Ridgecrest,CA,United States}	{Food,}
3343	Fri Mar 26 02:41:58 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Thu Mar 25 22:36:03 +0000 2010	4b7f3cdff964a520642130e3	{Espresso Cafe}	{35.64231641726817,-117.66938969768786,Ridgecrest,CA,United States}	{Food,}
3343	Wed Mar 24 02:44:01 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Wed Mar 24 00:09:12 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Tue Mar 23 23:59:36 +0000 2010	4b81a780f964a5209cb530e3	{Alvord St. Market}	{35.622905,-117.674983,Ridgecrest,CA,United States}	{}
3343	Tue Mar 23 19:08:11 +0000 2010	4b67a052f964a5207a582be3	{The Cul De Sac}	{35.60923871132321,-117.67281845752056,Ridgecrest,CA,United States}	{Residence,}
3343	Tue Mar 23 17:52:46 +0000 2010	4b9d9248f964a52053b436e3	{DOLLAR TREE}	{35.62294763,-117.668509,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Tue Mar 23 17:52:46 +0000 2010	4b9d9248f964a52053b436e3	{DOLLAR TREE}	{35.62294763,-117.668509,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Tue Mar 23 17:38:43 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Mon Mar 22 22:30:07 +0000 2010	4b2312f5f964a520f75224e3	{Denny's}	{35.623032,-117.669377,Ridgecrest,CA,United States}	{Food,}
3343	Mon Mar 22 22:21:01 +0000 2010	4ba7ed3ff964a5204fbf39e3	{Chamber of Commerce}	{35.622375756148585,-117.66869649050615,Ridgecrest,CA,United States}	{Professional & Other Places,}
3343	Mon Mar 22 21:43:45 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Mon Mar 22 18:45:51 +0000 2010	4b741a33f964a520fac72de3	{City Hall}	{35.640446,-117.689472,Ridgecrest,CA,United States}	{}
3343	Mon Mar 22 18:40:10 +0000 2010	4b93e498f964a520ea5734e3	{Splash Car Wash}	{35.62102449,-117.670313,,,United States}	{}
3343	Mon Mar 22 18:40:10 +0000 2010	4b93e498f964a520ea5734e3	{Splash Car Wash}	{35.62102449,-117.670313,,,United States}	{}
3343	Mon Mar 22 17:41:00 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Mon Mar 22 02:57:13 +0000 2010	4ba6dc1ef964a520ec7339e3	{Golden Dragon}	{35.638068,-117.6792,Ridgecrest,CA,United States}	{Food,}
3343	Sat Mar 20 23:56:48 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Sat Mar 20 23:51:52 +0000 2010	4b809dcff964a520498130e3	{Burger King}	{35.623752553627895,-117.67027195766913,Ridgecrest,CA,United States}	{Food,}
3343	Sat Mar 20 23:51:51 +0000 2010	4b809dcff964a520498130e3	{Burger King}	{35.623752553627895,-117.67027195766913,Ridgecrest,CA,United States}	{Food,}
3343	Sat Mar 20 19:39:46 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Sat Mar 20 19:24:43 +0000 2010	4b3794def964a5207e4225e3	{Albertsons Express Gas Station}	{35.60475651666667,-117.674279,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Sat Mar 20 02:50:38 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Fri Mar 19 22:14:47 +0000 2010	4b7f3cdff964a520642130e3	{Espresso Cafe}	{35.64231641726817,-117.66938969768786,Ridgecrest,CA,United States}	{Food,}
3343	Fri Mar 19 04:00:45 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Thu Mar 18 21:29:00 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Thu Mar 18 20:10:34 +0000 2010	4b231694f964a520245324e3	{Sizzler}	{35.6483156,-117.67905741666667,Ridgecrest,CA,United States}	{Food,}
3343	Wed Mar 17 21:54:28 +0000 2010	4b81a780f964a5209cb530e3	{Alvord St. Market}	{35.622905,-117.674983,Ridgecrest,CA,United States}	{}
3343	Wed Mar 17 17:22:51 +0000 2010	4b3794def964a5207e4225e3	{Albertsons Express Gas Station}	{35.60475651666667,-117.674279,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Tue Mar 16 21:06:55 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Tue Mar 16 20:27:31 +0000 2010	4b3900aaf964a520035425e3	{Staples}	{35.605929911731174,-117.67378949841236,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Tue Mar 16 19:17:54 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Tue Mar 16 18:27:29 +0000 2010	4b842bc6f964a520502531e3	{Day Care}	{35.655945,-117.647997,,,United States}	{}
3343	Tue Mar 16 14:27:38 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Mon Mar 15 01:59:38 +0000 2010	4b379359f964a5206c4225e3	{Albertsons - S China Lake Blvd}	{35.6056341,-117.674263,Ridgecrest,CA,United States}	{Shop & Service,Food & Drink Shop,}
3343	Mon Mar 15 01:59:38 +0000 2010	4b379359f964a5206c4225e3	{Albertsons - S China Lake Blvd}	{35.6056341,-117.674263,Ridgecrest,CA,United States}	{Shop & Service,Food & Drink Shop,}
3343	Mon Mar 15 01:50:24 +0000 2010	4b9d9248f964a52053b436e3	{DOLLAR TREE}	{35.62294763,-117.668509,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Sun Mar 14 15:07:16 +0000 2010	4b3794def964a5207e4225e3	{Albertsons Express Gas Station}	{35.60475651666667,-117.674279,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Sun Mar 14 04:27:08 +0000 2010	4b67a052f964a5207a582be3	{The Cul De Sac}	{35.60923871132321,-117.67281845752056,Ridgecrest,CA,United States}	{Residence,}
3343	Sun Mar 14 03:02:10 +0000 2010	4b673846f964a52014422be3	{Lugo's Grill}	{35.63748488,-117.677546,Ridgecrest,CA,United States}	{Food,}
3343	Sun Mar 14 03:02:09 +0000 2010	4b673846f964a52014422be3	{Lugo's Grill}	{35.63748488,-117.677546,Ridgecrest,CA,United States}	{Food,}
3343	Sun Mar 14 00:13:52 +0000 2010	4b6e0876f964a520f7a42ce3	{Baskin-Robbins}	{35.638384,-117.67850879377256,Ridgecrest,CA,United States}	{Food,}
3343	Sun Mar 14 00:13:52 +0000 2010	4b6e0876f964a520f7a42ce3	{Baskin-Robbins}	{35.638384,-117.67850879377256,Ridgecrest,CA,United States}	{Food,}
3343	Sat Mar 13 21:11:57 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Sat Mar 13 19:17:09 +0000 2010	4b3bfd78f964a520e47f25e3	{Howard's Market}	{35.614901,-117.68732,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Fri Mar 12 05:41:26 +0000 2010	4b67a052f964a5207a582be3	{The Cul De Sac}	{35.60923871132321,-117.67281845752056,Ridgecrest,CA,United States}	{Residence,}
3343	Fri Mar 12 04:19:03 +0000 2010	4b38fbd3f964a5209a5325e3	{Walmart}	{35.606995039408176,-117.67303901887252,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Tue Mar 09 04:41:53 +0000 2010	4b40df4cf964a5208fbc25e3	{Rainforest Cafe}	{36.10164828894265,-115.17182350158691,Las Vegas,NV,United States}	{Food,}
3343	Mon Mar 08 00:37:49 +0000 2010	41326e00f964a52099141fe3	{MGM Grand Hotel & Casino}	{36.102411122843996,-115.16946315765381,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
3343	Sun Mar 07 22:01:18 +0000 2010	4bccd6f90687ef3b7b00e0cc	{Death Valley Nut And Candy Company}	{36.9137332715688,-116.7537741798009,Beatty,NV,United States}	{Shop & Service,Food,}
3343	Sun Mar 07 19:35:47 +0000 2010	4b19a6e7f964a5203be123e3	{John's Pizza}	{35.622653,-117.676756,Ridgecrest,CA,United States}	{Food,Arts & Entertainment,}
3343	Sun Mar 07 19:08:12 +0000 2010	4b67a052f964a5207a582be3	{The Cul De Sac}	{35.60923871132321,-117.67281845752056,Ridgecrest,CA,United States}	{Residence,}
3343	Sun Mar 07 17:39:38 +0000 2010	4b93e498f964a520ea5734e3	{Splash Car Wash}	{35.62102449,-117.670313,,,United States}	{}
3343	Sun Mar 07 17:20:22 +0000 2010	4b93e02ff964a520c85634e3	{Kmart}	{35.63815277018439,-117.66824962832062,Ridgecrest,CA,United States}	{Shop & Service,Clothing Store,}
3343	Sun Mar 07 17:05:16 +0000 2010	4b3794def964a5207e4225e3	{Albertsons Express Gas Station}	{35.60475651666667,-117.674279,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Sun Mar 07 16:56:35 +0000 2010	4b379359f964a5206c4225e3	{Albertsons - S China Lake Blvd}	{35.6056341,-117.674263,Ridgecrest,CA,United States}	{Shop & Service,Food & Drink Shop,}
3343	Sun Mar 07 16:44:59 +0000 2010	4b38fbd3f964a5209a5325e3	{Walmart}	{35.606995039408176,-117.67303901887252,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Sun Mar 07 16:32:15 +0000 2010	4b93d4ecf964a520fe5334e3	{Fastrip}	{35.617247,-117.67045,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Sun Mar 07 05:42:43 +0000 2010	4b67a052f964a5207a582be3	{The Cul De Sac}	{35.60923871132321,-117.67281845752056,Ridgecrest,CA,United States}	{Residence,}
3343	Sun Mar 07 01:13:26 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Sat Mar 06 16:13:50 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Sat Mar 06 15:55:01 +0000 2010	4b3794def964a5207e4225e3	{Albertsons Express Gas Station}	{35.60475651666667,-117.674279,Ridgecrest,CA,United States}	{Shop & Service,}
3343	Sat Mar 06 03:27:09 +0000 2010	4b19a6e7f964a5203be123e3	{John's Pizza}	{35.622653,-117.676756,Ridgecrest,CA,United States}	{Food,Arts & Entertainment,}
3343	Sat Mar 06 03:27:08 +0000 2010	4b19a6e7f964a5203be123e3	{John's Pizza}	{35.622653,-117.676756,Ridgecrest,CA,United States}	{Food,Arts & Entertainment,}
3343	Sat Mar 06 01:54:37 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Fri Mar 05 21:51:27 +0000 2010	4b741a33f964a520fac72de3	{City Hall}	{35.640446,-117.689472,Ridgecrest,CA,United States}	{}
3343	Fri Mar 05 20:46:02 +0000 2010	4b916d2ff964a520a3bb33e3	{Del Taco}	{35.63935624490631,-117.6784126152587,Ridgecrest,CA,United States}	{Food,}
3343	Fri Mar 05 20:41:20 +0000 2010	4b81d98ff964a52016c130e3	{Hollywood Video}	{35.637447,-117.67848193645477,Ridgecrest,CA,United States}	{}
3343	Fri Mar 05 20:41:20 +0000 2010	4b81d98ff964a52016c130e3	{Hollywood Video}	{35.637447,-117.67848193645477,Ridgecrest,CA,United States}	{}
3343	Fri Mar 05 02:37:14 +0000 2010	4b67a052f964a5207a582be3	{The Cul De Sac}	{35.60923871132321,-117.67281845752056,Ridgecrest,CA,United States}	{Residence,}
3343	Fri Mar 05 00:11:13 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
3343	Thu Mar 04 21:46:24 +0000 2010	4b67a052f964a5207a582be3	{The Cul De Sac}	{35.60923871132321,-117.67281845752056,Ridgecrest,CA,United States}	{Residence,}
3343	Thu Mar 04 19:11:48 +0000 2010	4b673139f964a52081402be3	{Around395 Photography}	{35.622387,-117.67232,Ridgecrest,CA,United States}	{}
