1415	Sun Dec 11 03:40:26 +0000 2011	4b53a6a5f964a52053a627e3	{Asparagus Pizza}	{34.10412828,-118.33029148,Los Angeles,CA,United States}	{Food,}
1415	Sun Jul 24 01:12:27 +0000 2011	4c6c4475f2846dcb517162e9	{SUBWAY}	{34.16651468333333,-117.285248,San Bernardino,CA,United States}	{Food,}
1415	Sat Jul 23 09:36:51 +0000 2011	4ada09fef964a520a31d21e3	{IHOP}	{34.06512485394352,-117.20968670512136,Redlands,CA,United States}	{Food,}
1415	Fri Jul 22 21:25:50 +0000 2011	49d54769f964a520855c1fe3	{Flesh Showgirls}	{34.06620531274992,-117.28579044342041,San Bernardino,CA,United States}	{Nightlife Spot,}
1415	Thu Jul 21 14:27:38 +0000 2011	4d47ab82dcdba1431fa8e7b1	{Scarlett & Luella's Home}	{34.16079258330178,-117.29700260723698,san bernadino,CA,United States}	{Residence,}
1415	Wed Jul 20 03:32:33 +0000 2011	4d47ab82dcdba1431fa8e7b1	{Scarlett & Luella's Home}	{34.16079258330178,-117.29700260723698,san bernadino,CA,United States}	{Residence,}
1415	Wed Jul 20 03:00:04 +0000 2011	4b858b8df964a520936431e3	{Stater Bros}	{34.16396126121854,-117.28286733576225,San Bernardino,CA,United States}	{Shop & Service,Food & Drink Shop,}
1415	Wed Jul 20 02:47:34 +0000 2011	4e2640fbd22d2d9597ccb213	{T-Mobile}	{34.165011450279245,-117.28190868425415,San Bernardino,CA,United States}	{Shop & Service,}
1415	Sun Jul 17 11:51:12 +0000 2011	4d47ab82dcdba1431fa8e7b1	{Scarlett & Luella's Home}	{34.16079258330178,-117.29700260723698,san bernadino,CA,United States}	{Residence,}
1415	Sun Jul 17 09:25:17 +0000 2011	4ada09fef964a520a31d21e3	{IHOP}	{34.06512485394352,-117.20968670512136,Redlands,CA,United States}	{Food,}
1415	Sat Jul 16 21:47:53 +0000 2011	49d54769f964a520855c1fe3	{Flesh Showgirls}	{34.06620531274992,-117.28579044342041,San Bernardino,CA,United States}	{Nightlife Spot,}
1415	Sat Jul 16 03:24:17 +0000 2011	4d47ab82dcdba1431fa8e7b1	{Scarlett & Luella's Home}	{34.16079258330178,-117.29700260723698,san bernadino,CA,United States}	{Residence,}
1415	Sat Jul 16 01:53:04 +0000 2011	4b858b8df964a520936431e3	{Stater Bros}	{34.16396126121854,-117.28286733576225,San Bernardino,CA,United States}	{Shop & Service,Food & Drink Shop,}
1415	Thu Jul 14 01:43:58 +0000 2011	4a973b42f964a520002920e3	{BJ's Restaurant & Brewhouse}	{34.064818824909565,-117.26465463638306,San Bernardino,CA,United States}	{Nightlife Spot,Food,}
1415	Tue Jul 12 09:08:02 +0000 2011	4ada09fef964a520a31d21e3	{IHOP}	{34.06512485394352,-117.20968670512136,Redlands,CA,United States}	{Food,}
1415	Mon Jul 11 09:13:02 +0000 2011	4ada09fef964a520a31d21e3	{IHOP}	{34.06512485394352,-117.20968670512136,Redlands,CA,United States}	{Food,}
1415	Sun Jul 10 12:15:09 +0000 2011	4b5e1e92f964a520c07e29e3	{Huntington Beach Pier}	{33.65397685396187,-118.00513744354247,Huntington Beach,CA,United States}	{Travel & Transport,Outdoors & Recreation,Beach,}
1415	Sun Jul 10 11:05:23 +0000 2011	4b35160df964a520442a25e3	{IHOP}	{33.6587189134042,-118.00032019615173,Huntington Beach,CA,United States}	{Food,}
1415	Sun Jul 10 10:48:16 +0000 2011	4b5e1e92f964a520c07e29e3	{Huntington Beach Pier}	{33.65397685396187,-118.00513744354247,Huntington Beach,CA,United States}	{Travel & Transport,Outdoors & Recreation,Beach,}
1415	Sat Jul 09 04:20:25 +0000 2011	4dfe3028a809ad96fa0a28f6	{Community Bible Church}	{34.16494087157545,-117.29042157868916,San Bernardino,CA,United States}	{Spiritual Center,Professional & Other Places,}
1415	Sat Jul 09 03:57:00 +0000 2011	4b858b8df964a520936431e3	{Stater Bros}	{34.16396126121854,-117.28286733576225,San Bernardino,CA,United States}	{Shop & Service,Food & Drink Shop,}
1415	Sat Jul 09 03:40:31 +0000 2011	4dfc1ba6aeb7594e861f23bd	{Tom Gould Memorial Park}	{34.16497225064672,-117.2876203425312,San Bernardino,CA,United States}	{Outdoors & Recreation,}
1415	Thu Jul 07 23:40:09 +0000 2011	4d47ab82dcdba1431fa8e7b1	{Scarlett & Luella's Home}	{34.16079258330178,-117.29700260723698,san bernadino,CA,United States}	{Residence,}
1415	Wed Jul 06 08:24:53 +0000 2011	4d47ab82dcdba1431fa8e7b1	{Scarlett & Luella's Home}	{34.16079258330178,-117.29700260723698,san bernadino,CA,United States}	{Residence,}
1415	Wed Jul 06 07:41:55 +0000 2011	4b59364af964a520928128e3	{Walmart Supercenter}	{34.05007446927741,-117.30695266482711,Colton,CA,United States}	{Shop & Service,}
1415	Tue Jul 05 20:53:54 +0000 2011	4d23c53c0e998cfa7f3b1e3f	{Crown Wigs & Beauty Supply}	{34.11836170895112,-117.2789638159081,San Bernardino,CA,United States}	{}
1415	Tue Jul 05 20:33:54 +0000 2011	4ac52051f964a5207bb020e3	{Starbucks}	{34.165219,-117.2789827,San Bernardino,CA,United States}	{Food,}
1415	Tue Jul 05 09:12:25 +0000 2011	4ada09fef964a520a31d21e3	{IHOP}	{34.06512485394352,-117.20968670512136,Redlands,CA,United States}	{Food,}
1415	Tue Jul 05 09:12:25 +0000 2011	4ada09fef964a520a31d21e3	{IHOP}	{34.06512485394352,-117.20968670512136,Redlands,CA,United States}	{Food,}
1415	Tue Jul 05 08:59:05 +0000 2011	4bad993bf964a520155e3be3	{AMPM}	{34.06273672103124,-117.2782519893859,San Bernardino,CA,United States}	{Shop & Service,}
1415	Tue Jul 05 05:51:53 +0000 2011	49d54769f964a520855c1fe3	{Flesh Showgirls}	{34.06620531274992,-117.28579044342041,San Bernardino,CA,United States}	{Nightlife Spot,}
1415	Mon Jul 04 20:26:05 +0000 2011	4b8abceef964a520887d32e3	{Baker's Drive Thru}	{34.0479129027726,-117.30470268077676,Colton,CA,United States}	{Food,}
1415	Sun Jul 03 10:26:20 +0000 2011	4ada09fef964a520a31d21e3	{IHOP}	{34.06512485394352,-117.20968670512136,Redlands,CA,United States}	{Food,}
1415	Sat Jul 02 21:53:15 +0000 2011	49d54769f964a520855c1fe3	{Flesh Showgirls}	{34.06620531274992,-117.28579044342041,San Bernardino,CA,United States}	{Nightlife Spot,}
1415	Sat Jul 02 09:26:38 +0000 2011	4ada09fef964a520a31d21e3	{IHOP}	{34.06512485394352,-117.20968670512136,Redlands,CA,United States}	{Food,}
1415	Fri Jul 01 03:58:37 +0000 2011	49d54769f964a520855c1fe3	{Flesh Showgirls}	{34.06620531274992,-117.28579044342041,San Bernardino,CA,United States}	{Nightlife Spot,}
1415	Wed Jun 29 05:59:29 +0000 2011	49d54769f964a520855c1fe3	{Flesh Showgirls}	{34.06620531274992,-117.28579044342041,San Bernardino,CA,United States}	{Nightlife Spot,}
1415	Mon Jun 27 10:25:42 +0000 2011	4ada09fef964a520a31d21e3	{IHOP}	{34.06512485394352,-117.20968670512136,Redlands,CA,United States}	{Food,}
1415	Mon Jun 27 09:03:40 +0000 2011	49d54769f964a520855c1fe3	{Flesh Showgirls}	{34.06620531274992,-117.28579044342041,San Bernardino,CA,United States}	{Nightlife Spot,}
1415	Sun Jun 19 12:08:04 +0000 2011	4d47ab82dcdba1431fa8e7b1	{Scarlett & Luella's Home}	{34.16079258330178,-117.29700260723698,san bernadino,CA,United States}	{Residence,}
1415	Sat Jun 18 03:54:57 +0000 2011	4d47ab82dcdba1431fa8e7b1	{Scarlett & Luella's Home}	{34.16079258330178,-117.29700260723698,san bernadino,CA,United States}	{Residence,}
1415	Sat Jun 18 03:31:25 +0000 2011	4dfc1ba6aeb7594e861f23bd	{Tom Gould Memorial Park}	{34.16497225064672,-117.2876203425312,San Bernardino,CA,United States}	{Outdoors & Recreation,}
1415	Sat Jun 18 02:08:35 +0000 2011	4b858b8df964a520936431e3	{Stater Bros}	{34.16396126121854,-117.28286733576225,San Bernardino,CA,United States}	{Shop & Service,Food & Drink Shop,}
1415	Sat Jun 18 01:45:29 +0000 2011	4b647700f964a52060b52ae3	{Del Taco}	{34.165284,-117.279688,San Bernardino,CA,United States}	{Food,}
1415	Mon Jun 13 09:25:30 +0000 2011	4ada09fef964a520a31d21e3	{IHOP}	{34.06512485394352,-117.20968670512136,Redlands,CA,United States}	{Food,}
1415	Mon Jun 13 09:25:30 +0000 2011	4ada09fef964a520a31d21e3	{IHOP}	{34.06512485394352,-117.20968670512136,Redlands,CA,United States}	{Food,}
1415	Sun Jun 12 20:32:31 +0000 2011	4c9a4f46292a6dcb29d5cd76	{T Mobile}	{34.06590996,-117.26464927196503,San Bernardino,CA,United States}	{Shop & Service,}
1415	Sun Jun 12 03:25:12 +0000 2011	49d54769f964a520855c1fe3	{Flesh Showgirls}	{34.06620531274992,-117.28579044342041,San Bernardino,CA,United States}	{Nightlife Spot,}
1415	Mon Jun 06 10:39:12 +0000 2011	4b594275f964a5203c8328e3	{Walmart}	{34.064694395404295,-117.22288727760315,Redlands,CA,United States}	{Shop & Service,}
1415	Sun Jun 05 10:07:16 +0000 2011	4ada09fef964a520a31d21e3	{IHOP}	{34.06512485394352,-117.20968670512136,Redlands,CA,United States}	{Food,}
1415	Sun Jun 05 04:41:42 +0000 2011	49d54769f964a520855c1fe3	{Flesh Showgirls}	{34.06620531274992,-117.28579044342041,San Bernardino,CA,United States}	{Nightlife Spot,}
1415	Sun Jun 05 04:41:42 +0000 2011	49d54769f964a520855c1fe3	{Flesh Showgirls}	{34.06620531274992,-117.28579044342041,San Bernardino,CA,United States}	{Nightlife Spot,}
1415	Sun Jun 05 00:45:34 +0000 2011	4bbd02674e069c74f8399ee3	{Valero Gas Station}	{34.164330492753805,-117.30515599250793,San Bernardino,CA,United States}	{Shop & Service,}
1415	Fri Jun 03 04:52:25 +0000 2011	4d47ab82dcdba1431fa8e7b1	{Scarlett & Luella's Home}	{34.16079258330178,-117.29700260723698,san bernadino,CA,United States}	{Residence,}
1415	Fri Jun 03 03:17:10 +0000 2011	4b19ee0df964a52046e623e3	{Borders Bookstore}	{34.1109695603398,-117.53547191619873,Rancho Cucamonga,CA,United States}	{Shop & Service,}
1415	Fri Jun 03 00:46:04 +0000 2011	4bb8fdf898c7ef3b77aa3102	{21 Choices}	{34.10778522491455,-117.72929726666666,Claremont,CA,United States}	{Food,}
1415	Thu May 26 23:01:55 +0000 2011	49d54769f964a520855c1fe3	{Flesh Showgirls}	{34.06620531274992,-117.28579044342041,San Bernardino,CA,United States}	{Nightlife Spot,}
1415	Wed May 25 03:37:55 +0000 2011	4b882fbaf964a520f3e531e3	{Cardena's Market}	{34.16546065152131,-117.28611064367085,San Bernardino,CA,United States}	{Shop & Service,}
1415	Wed May 25 02:43:57 +0000 2011	4c1c305eb9f876b00f9c7b46	{Mike's Market & Liquor}	{34.16362832284257,-117.28701761241241,San Bernardino,CA,United States}	{}
1415	Wed May 25 02:42:55 +0000 2011	4c22ab7599282d7f538f67b0	{Fame Check cashing}	{34.12133,-117.28495,San Bernardino,CA,United States}	{}
1415	Wed May 25 02:17:33 +0000 2011	4b858b8df964a520936431e3	{Stater Bros}	{34.16396126121854,-117.28286733576225,San Bernardino,CA,United States}	{Shop & Service,Food & Drink Shop,}
1415	Sun May 01 01:35:12 +0000 2011	4d47ab82dcdba1431fa8e7b1	{Scarlett & Luella's Home}	{34.16079258330178,-117.29700260723698,san bernadino,CA,United States}	{Residence,}
1415	Fri Apr 29 22:29:53 +0000 2011	4c0e8040d64c0f47cd4a285d	{Burger King}	{34.16515144708865,-117.28539310219841,San Bernardino,CA,United States}	{Food,}
1415	Fri Apr 29 22:05:06 +0000 2011	4b635c07f964a52066742ae3	{Walgreens}	{34.16524,-117.28465855121613,SAN BERNARDINO,CA,United States}	{Shop & Service,}
