2500	Thu Aug 11 15:03:44 +0000 2011	451cfbd2f964a520833a1fe3	{John Wayne Airport (SNA)}	{33.67956837093503,-117.86175727844238,Santa Ana,CA,United States}	{Travel & Transport,}
2500	Sat May 07 18:55:10 +0000 2011	4af9c748f964a5202a1422e3	{LA Fitness}	{33.04399692502197,-117.25627541542053,Encinitas,CA,United States}	{Shop & Service,}
2500	Thu May 05 20:02:22 +0000 2011	4b1d8279f964a5207f1124e3	{Nello Cucina}	{33.69245946749698,-117.8922700881958,Costa Mesa,CA,United States}	{Nightlife Spot,Food,}
2500	Sun May 01 00:30:44 +0000 2011	3fd66200f964a52005f01ee3	{McCabe's}	{34.025916,-118.457514,Santa Monica,CA,United States}	{Shop & Service,}
2500	Fri Apr 29 15:02:23 +0000 2011	4afc6237f964a520192222e3	{Irvine Chamber of Commerce}	{33.67980763,-117.846993,Irvine,CA,United States}	{Professional & Other Places,}
2500	Thu Apr 28 19:20:32 +0000 2011	4b1d8279f964a5207f1124e3	{Nello Cucina}	{33.69245946749698,-117.8922700881958,Costa Mesa,CA,United States}	{Nightlife Spot,Food,}
2500	Sun Apr 17 20:26:44 +0000 2011	4b357dd6f964a520862d25e3	{Jerry's Famous Deli}	{33.688888720219325,-117.88304328918457,Costa Mesa,CA,United States}	{Food,}
2500	Sat Apr 16 21:18:33 +0000 2011	4bac09b6f964a520d4df3ae3	{Cafe Colombia}	{34.182233219875755,-118.30466129784877,Burbank,CA,United States}	{Food,}
2500	Thu Apr 14 15:39:28 +0000 2011	4ae4a859f964a520d99c21e3	{Hilton Irvine/Orange County Airport}	{33.67490130274686,-117.86074764248032,Irvine,CA,United States}	{Travel & Transport,College & University,Professional & Other Places,}
2500	Sun Apr 10 18:25:03 +0000 2011	4b2d2f82f964a52073d024e3	{Mimi's Cafe}	{33.76023137677055,-117.83020693068495,Tustin,CA,United States}	{Food,}
2500	Thu Mar 31 01:55:13 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Wed Mar 30 19:41:50 +0000 2011	4b106452f964a520696f23e3	{Tia Juana's Long Bar and Grill}	{33.67485013456387,-117.75749199142513,Irvine,CA,United States}	{Nightlife Spot,Food,}
2500	Tue Mar 29 20:08:22 +0000 2011	4c9a2b9f80958cfae68940d4	{Jon's Coffee Shop}	{33.72286140918732,-118.04107904434204,Huntington Beach,CA,United States}	{Food,}
2500	Tue Mar 29 02:47:40 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Sun Mar 27 22:39:19 +0000 2011	4ad6bfeaf964a5203a0821e3	{Katella Deli}	{33.80272239919596,-118.0552625656128,Los Alamitos,CA,United States}	{Food,}
2500	Sun Mar 27 04:15:06 +0000 2011	4b1d8279f964a5207f1124e3	{Nello Cucina}	{33.69245946749698,-117.8922700881958,Costa Mesa,CA,United States}	{Nightlife Spot,Food,}
2500	Sat Mar 26 19:27:35 +0000 2011	4b2d2f82f964a52073d024e3	{Mimi's Cafe}	{33.76023137677055,-117.83020693068495,Tustin,CA,United States}	{Food,}
2500	Sat Mar 26 19:27:35 +0000 2011	4b2d2f82f964a52073d024e3	{Mimi's Cafe}	{33.76023137677055,-117.83020693068495,Tustin,CA,United States}	{Food,}
2500	Fri Mar 25 19:33:27 +0000 2011	4b155044f964a5203db023e3	{Angel Stadium of Anaheim}	{33.80002327603627,-117.88301914930344,Anaheim,CA,United States}	{Stadium,Arts & Entertainment,}
2500	Mon Mar 21 20:27:28 +0000 2011	4b81841bf964a520c2ab30e3	{Lazy Dog Cafe}	{33.72858708066024,-117.78794825077057,Irvine,CA,United States}	{Food,}
2500	Mon Mar 21 02:33:15 +0000 2011	4a2f650bf964a520c5981fe3	{Long Beach Airport (LGB)}	{33.81851869758065,-118.1443977355957,Long Beach,CA,United States}	{Travel & Transport,}
2500	Sun Mar 20 21:45:16 +0000 2011	49c6b109f964a52070571fe3	{Amy's Ice Creams}	{30.202104504373555,-97.66765230919677,Austin,TX,United States}	{Food,}
2500	Sun Mar 20 21:44:23 +0000 2011	440da2cbf964a52091301fe3	{Austin Bergstrom International Airport (AUS)}	{30.202558756341976,-97.66759872436523,Austin,TX,United States}	{Travel & Transport,}
2500	Sun Mar 20 16:53:21 +0000 2011	4ac3ac02f964a5204f9c20e3	{Rudy's Country Store & Bar-B-Q}	{30.26358944099115,-97.81556010246277,Austin,TX,United States}	{Food,}
2500	Sun Mar 20 04:09:29 +0000 2011	4414aaebf964a520f4301fe3	{Kerbey Lane Cafe}	{30.242053863086923,-97.78363002898782,Austin,TX,United States}	{Food,}
2500	Sat Mar 19 18:06:27 +0000 2011	43cddb83f964a520d42d1fe3	{Maria's Taco Xpress}	{30.245823633062184,-97.77834177017212,Austin,TX,United States}	{Food,}
2500	Sat Mar 19 06:20:30 +0000 2011	40b52f80f964a52051001fe3	{Continental Club}	{30.25052531817116,-97.74911586584508,Austin,TX,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
2500	Sat Mar 19 02:38:46 +0000 2011	449d7dd6f964a520b8341fe3	{Hotel San Jose}	{30.250697037900522,-97.74961456657768,Austin,TX,United States}	{Travel & Transport,}
2500	Fri Mar 18 17:49:01 +0000 2011	49bc636bf964a52032541fe3	{Threadgill's}	{30.258332783262702,-97.74866044521332,Austin,TX,United States}	{Music Venue,Food,Arts & Entertainment,}
2500	Fri Mar 18 01:05:00 +0000 2011	40b13b00f964a520e2f31ee3	{Saxon Pub}	{30.253472001826793,-97.76336736341759,Austin,TX,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
2500	Thu Mar 17 23:50:01 +0000 2011	4a307000f964a5206d991fe3	{Artz Rib House}	{30.24742704339931,-97.77658224105835,Austin,TX,United States}	{Food,Arts & Entertainment,Residence,}
2500	Thu Mar 17 19:18:46 +0000 2011	43cddb83f964a520d42d1fe3	{Maria's Taco Xpress}	{30.245823633062184,-97.77834177017212,Austin,TX,United States}	{Food,}
2500	Thu Mar 17 04:52:42 +0000 2011	4ce72f260f196dcbcdb63cae	{Swan Dive}	{30.267158,-97.736703,Austin,TX,United States}	{Nightlife Spot,}
2500	Thu Mar 17 01:43:00 +0000 2011	41536380f964a5201f1d1fe3	{Red Eyed Fly}	{30.267931067583426,-97.736287,Austin,TX,United States}	{Music Venue,Arts & Entertainment,}
2500	Wed Mar 16 22:55:20 +0000 2011	40b13b00f964a520aaf31ee3	{The Ginger Man}	{30.266109942151243,-97.74593532085419,Austin,TX,United States}	{Nightlife Spot,}
2500	Wed Mar 16 21:01:07 +0000 2011	4c3643e7298e9c7452b407e3	{Dogwood Austin}	{30.269946168991943,-97.75023221969604,Austin,TX,United States}	{Nightlife Spot,}
2500	Wed Mar 16 18:57:34 +0000 2011	41059b00f964a520830b1fe3	{Waterloo Records}	{30.27183050926194,-97.75416139444529,Austin,TX,United States}	{Shop & Service,Music Venue,Arts & Entertainment,}
2500	Wed Mar 16 01:15:00 +0000 2011	40b13b00f964a520e2f31ee3	{Saxon Pub}	{30.253472001826793,-97.76336736341759,Austin,TX,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
2500	Tue Mar 15 21:51:22 +0000 2011	4a078354f964a52077731fe3	{Amy's Ice Creams}	{30.271864226197987,-97.75446474552155,Austin,TX,United States}	{Food,}
2500	Tue Mar 15 21:45:58 +0000 2011	41059b00f964a520830b1fe3	{Waterloo Records}	{30.27183050926194,-97.75416139444529,Austin,TX,United States}	{Shop & Service,Music Venue,Arts & Entertainment,}
2500	Tue Mar 15 18:37:33 +0000 2011	42e03700f964a52061261fe3	{Chuy's}	{30.26389362903769,-97.76326123589521,Austin,TX,United States}	{Nightlife Spot,Food,}
2500	Tue Mar 15 03:24:34 +0000 2011	49bc22ebf964a5201a541fe3	{Whip In Convenience Store & Pub}	{30.23792024859314,-97.73948208465495,Austin,TX,United States}	{Nightlife Spot,Shop & Service,Food,Food & Drink Shop,}
2500	Mon Mar 14 23:25:09 +0000 2011	440da2cbf964a52091301fe3	{Austin Bergstrom International Airport (AUS)}	{30.202558756341976,-97.66759872436523,Austin,TX,United States}	{Travel & Transport,}
2500	Mon Mar 14 19:59:25 +0000 2011	4a2f650bf964a520c5981fe3	{Long Beach Airport (LGB)}	{33.81851869758065,-118.1443977355957,Long Beach,CA,United States}	{Travel & Transport,}
2500	Sat Mar 12 19:47:42 +0000 2011	4b2d2f82f964a52073d024e3	{Mimi's Cafe}	{33.76023137677055,-117.83020693068495,Tustin,CA,United States}	{Food,}
2500	Sat Mar 12 02:29:04 +0000 2011	4bde28116198c9b6c03913ff	{OKIDOKI}	{33.741765,-117.81935576666666,Tustin,CA,United States}	{Food,}
2500	Fri Mar 11 20:28:00 +0000 2011	4a8df79ef964a520981120e3	{Daphne's California Greek}	{33.72782862841387,-117.78631210327148,Irvine,CA,United States}	{Food,}
2500	Thu Mar 10 02:01:14 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Wed Mar 09 20:17:43 +0000 2011	4b81841bf964a520c2ab30e3	{Lazy Dog Cafe}	{33.72858708066024,-117.78794825077057,Irvine,CA,United States}	{Food,}
2500	Tue Mar 08 22:05:29 +0000 2011	4c9a2b9f80958cfae68940d4	{Jon's Coffee Shop}	{33.72286140918732,-118.04107904434204,Huntington Beach,CA,United States}	{Food,}
2500	Tue Mar 08 03:59:19 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Mon Mar 07 20:17:03 +0000 2011	49dfeb22f964a5202a611fe3	{The Counter Burger Irvine}	{33.698136650178505,-117.74112224578857,Irvine,CA,United States}	{Food,}
2500	Sun Mar 06 21:19:48 +0000 2011	4b2463c7f964a520ef6624e3	{Cerritos Center For The Performing Arts}	{33.86776939640581,-118.06160585412951,Cerritos,CA,United States}	{Arts & Entertainment,}
2500	Sun Mar 06 20:01:59 +0000 2011	4ad6bfeaf964a5203a0821e3	{Katella Deli}	{33.80272239919596,-118.0552625656128,Los Alamitos,CA,United States}	{Food,}
2500	Sun Mar 06 03:24:05 +0000 2011	4b11df4ef964a5204b8623e3	{Taleo Mexican Grill}	{33.67092561169523,-117.84150123596193,Irvine,CA,United States}	{Food,}
2500	Sat Mar 05 22:06:46 +0000 2011	49d909a3f964a520ef5d1fe3	{Segerstrom Center for the Arts}	{33.692539807604106,-117.88252830505371,Costa Mesa,CA,United States}	{Performing Arts Venue,Arts & Entertainment,}
2500	Sat Mar 05 20:26:17 +0000 2011	4b357dd6f964a520862d25e3	{Jerry's Famous Deli}	{33.688888720219325,-117.88304328918457,Costa Mesa,CA,United States}	{Food,}
2500	Sat Mar 05 20:26:17 +0000 2011	4b357dd6f964a520862d25e3	{Jerry's Famous Deli}	{33.688888720219325,-117.88304328918457,Costa Mesa,CA,United States}	{Food,}
2500	Fri Mar 04 21:15:51 +0000 2011	4d6838846297721e56e4b8b5	{Pablo's Cantina}	{33.697888,-117.826653,Tustin,CA,United States}	{Food,}
2500	Thu Mar 03 20:38:55 +0000 2011	4af47ec6f964a52027f321e3	{Tommy Pastrami Deli}	{33.644061,-117.74314716666666,Irvine,CA,United States}	{Food,}
2500	Thu Mar 03 03:43:32 +0000 2011	4c6edbbb9c6d6dcb57c1cd7a	{Peter's Gourmade Grill}	{33.73414398,-117.835573,Tustin,CA,United States}	{Food,}
2500	Thu Mar 03 01:59:48 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Tue Mar 01 19:59:12 +0000 2011	4b81841bf964a520c2ab30e3	{Lazy Dog Cafe}	{33.72858708066024,-117.78794825077057,Irvine,CA,United States}	{Food,}
2500	Tue Mar 01 18:20:10 +0000 2011	4b364bc3f964a5205f3225e3	{Marmalade Cafe}	{33.69642282323436,-117.82776832580566,Tustin,CA,United States}	{Food,}
2500	Tue Mar 01 03:40:30 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Mon Feb 28 19:35:00 +0000 2011	4b1d8279f964a5207f1124e3	{Nello Cucina}	{33.69245946749698,-117.8922700881958,Costa Mesa,CA,United States}	{Nightlife Spot,Food,}
2500	Mon Feb 28 01:30:36 +0000 2011	4bb7b03a314e9521a489479d	{zpizza}	{33.74960581342373,-117.80959936776786,Tustin,CA,United States}	{Food,}
2500	Mon Feb 28 00:00:34 +0000 2011	4bd60bed6f6495216b3270ec	{Talbert Medical Group}	{33.701151111082886,-117.955204688304,Fountain Valley,CA,United States}	{Medical Center,Professional & Other Places,}
2500	Sun Feb 27 00:28:30 +0000 2011	4bde28116198c9b6c03913ff	{OKIDOKI}	{33.741765,-117.81935576666666,Tustin,CA,United States}	{Food,}
2500	Fri Feb 25 21:12:58 +0000 2011	4bc4b9bfb492d13afe77aa60	{Harry's Cafe}	{33.7449,-118.02333891391754,Huntington Beach,CA,United States}	{Food,}
2500	Thu Feb 24 20:55:49 +0000 2011	4af632f2f964a5202c0222e3	{Delius Restaurant}	{33.81113290786743,-118.16789388656616,Signal Hill,CA,United States}	{Food,}
2500	Thu Feb 24 16:21:22 +0000 2011	4b2d2f82f964a52073d024e3	{Mimi's Cafe}	{33.76023137677055,-117.83020693068495,Tustin,CA,United States}	{Food,}
2500	Thu Feb 24 02:45:56 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Wed Feb 23 20:32:48 +0000 2011	4b106452f964a520696f23e3	{Tia Juana's Long Bar and Grill}	{33.67485013456387,-117.75749199142513,Irvine,CA,United States}	{Nightlife Spot,Food,}
2500	Tue Feb 22 19:58:14 +0000 2011	4c9a2b9f80958cfae68940d4	{Jon's Coffee Shop}	{33.72286140918732,-118.04107904434204,Huntington Beach,CA,United States}	{Food,}
2500	Tue Feb 22 15:48:09 +0000 2011	4afc6237f964a520192222e3	{Irvine Chamber of Commerce}	{33.67980763,-117.846993,Irvine,CA,United States}	{Professional & Other Places,}
2500	Tue Feb 22 03:39:56 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Sun Feb 20 23:13:06 +0000 2011	4b41066ef964a5209ebf25e3	{Benjie's Deli}	{33.762033583333334,-117.83536598,Santa Ana,CA,United States}	{Food,}
2500	Sun Feb 20 19:37:27 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Sun Feb 20 02:18:12 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Sat Feb 19 20:28:30 +0000 2011	4c26affb136d20a1d5dde561	{Porto's Bakery & Cafe}	{33.9404939261664,-118.13338994979858,Downey,CA,United States}	{Food,}
2500	Fri Feb 18 19:59:15 +0000 2011	49dfeb22f964a5202a611fe3	{The Counter Burger Irvine}	{33.698136650178505,-117.74112224578857,Irvine,CA,United States}	{Food,}
2500	Fri Feb 18 03:07:47 +0000 2011	4afe2e51f964a5208b2e22e3	{Roma D' Italia}	{33.73983815542736,-117.82329708337784,Tustin,CA,United States}	{Food,}
2500	Thu Feb 17 19:58:22 +0000 2011	4c9a2b9f80958cfae68940d4	{Jon's Coffee Shop}	{33.72286140918732,-118.04107904434204,Huntington Beach,CA,United States}	{Food,}
2500	Tue Feb 15 21:05:40 +0000 2011	4bc4b9bfb492d13afe77aa60	{Harry's Cafe}	{33.7449,-118.02333891391754,Huntington Beach,CA,United States}	{Food,}
2500	Tue Feb 15 04:07:20 +0000 2011	4b1d8279f964a5207f1124e3	{Nello Cucina}	{33.69245946749698,-117.8922700881958,Costa Mesa,CA,United States}	{Nightlife Spot,Food,}
2500	Mon Feb 14 01:57:12 +0000 2011	428d2880f964a520ac231fe3	{House of Blues San Diego}	{32.716316186251234,-117.15914726257324,San Diego,CA,United States}	{Music Venue,Arts & Entertainment,}
2500	Sun Feb 13 21:44:24 +0000 2011	48b723aef964a520bd511fe3	{Cafe 222}	{32.71044374440755,-117.16271913348524,San Diego,CA,United States}	{Food,}
2500	Sun Feb 13 21:10:12 +0000 2011	4a6b68a6f964a520acce1fe3	{Hotel Palomar}	{32.716316186251234,-117.15998411178589,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,Food,}
2500	Sat Feb 12 22:09:48 +0000 2011	4a6b68a6f964a520acce1fe3	{Hotel Palomar}	{32.716316186251234,-117.15998411178589,San Diego,CA,United States}	{Nightlife Spot,Travel & Transport,Food,}
2500	Sat Feb 12 20:01:18 +0000 2011	43b1bef1f964a520a02c1fe3	{D Z Akin's}	{32.77504634,-117.049017,San Diego,CA,United States}	{Food,}
2500	Fri Feb 11 20:50:02 +0000 2011	49dfeb22f964a5202a611fe3	{The Counter Burger Irvine}	{33.698136650178505,-117.74112224578857,Irvine,CA,United States}	{Food,}
2500	Thu Feb 10 20:35:14 +0000 2011	4c9a2b9f80958cfae68940d4	{Jon's Coffee Shop}	{33.72286140918732,-118.04107904434204,Huntington Beach,CA,United States}	{Food,}
2500	Thu Feb 10 02:49:02 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Wed Feb 09 20:00:14 +0000 2011	4b81841bf964a520c2ab30e3	{Lazy Dog Cafe}	{33.72858708066024,-117.78794825077057,Irvine,CA,United States}	{Food,}
2500	Wed Feb 09 17:13:56 +0000 2011	4cd3469253665481fc5d26ed	{Irvine Incubation Center}	{33.64838636666667,-117.854669,Irvine,CA,United States}	{Professional & Other Places,}
2500	Wed Feb 09 03:25:44 +0000 2011	4c9abd7fb8e9224b9bd2503d	{Pizzelle's Bistro}	{33.74582444626972,-117.81596660614014,Tustin,CA,United States}	{Food,}
2500	Tue Feb 08 03:47:12 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Sun Feb 06 20:28:58 +0000 2011	4b2d2f82f964a52073d024e3	{Mimi's Cafe}	{33.76023137677055,-117.83020693068495,Tustin,CA,United States}	{Food,}
2500	Sun Feb 06 00:19:41 +0000 2011	4b357dd6f964a520862d25e3	{Jerry's Famous Deli}	{33.688888720219325,-117.88304328918457,Costa Mesa,CA,United States}	{Food,}
2500	Sat Feb 05 23:25:44 +0000 2011	4bd60bed6f6495216b3270ec	{Talbert Medical Group}	{33.701151111082886,-117.955204688304,Fountain Valley,CA,United States}	{Medical Center,Professional & Other Places,}
2500	Sat Feb 05 16:13:14 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Fri Feb 04 20:14:34 +0000 2011	4b81841bf964a520c2ab30e3	{Lazy Dog Cafe}	{33.72858708066024,-117.78794825077057,Irvine,CA,United States}	{Food,}
2500	Thu Feb 03 21:04:18 +0000 2011	4bc4b9bfb492d13afe77aa60	{Harry's Cafe}	{33.7449,-118.02333891391754,Huntington Beach,CA,United States}	{Food,}
2500	Thu Feb 03 02:39:29 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Sun Jan 30 19:41:03 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Sat Jan 29 17:58:44 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Sat Jan 29 02:41:39 +0000 2011	4c9abd7fb8e9224b9bd2503d	{Pizzelle's Bistro}	{33.74582444626972,-117.81596660614014,Tustin,CA,United States}	{Food,}
2500	Fri Jan 28 04:09:32 +0000 2011	4b1d8279f964a5207f1124e3	{Nello Cucina}	{33.69245946749698,-117.8922700881958,Costa Mesa,CA,United States}	{Nightlife Spot,Food,}
2500	Thu Jan 27 21:30:44 +0000 2011	4bc4b9bfb492d13afe77aa60	{Harry's Cafe}	{33.7449,-118.02333891391754,Huntington Beach,CA,United States}	{Food,}
2500	Thu Jan 27 16:18:59 +0000 2011	4a94ce82f964a5207e2220e3	{Irvine Marriott Hotel}	{33.678362805141845,-117.8499021547686,Irvine,CA,United States}	{Travel & Transport,Shop & Service,Food,Gym / Fitness Center,}
2500	Thu Jan 27 02:55:21 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Tue Jan 25 17:07:19 +0000 2011	4a3c77d9f964a52091a11fe3	{Hyatt Regency Irvine}	{33.67817558828555,-117.84012794494629,Irvine,CA,United States}	{Nightlife Spot,Travel & Transport,}
2500	Tue Jan 25 03:44:38 +0000 2011	4b86e8c2f964a5205fa531e3	{LA Fitness}	{33.717599164297944,-117.79853329521687,Irvine,CA,United States}	{Shop & Service,Gym / Fitness Center,}
2500	Mon Jan 24 20:42:10 +0000 2011	4b106452f964a520696f23e3	{Tia Juana's Long Bar and Grill}	{33.67485013456387,-117.75749199142513,Irvine,CA,United States}	{Nightlife Spot,Food,}
