3122	Sun Aug 07 22:50:07 +0000 2011	4aa30b13f964a5201d4320e3	{Iowa Meat Farms}	{32.784001,-117.09761,San Diego,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
3122	Sat Feb 19 18:04:26 +0000 2011	4b92a1c6f964a520c50b34e3	{The Vitamin Shoppe}	{32.75152094367025,-117.20568988688397,San Diego,CA,United States}	{Shop & Service,}
3122	Sat Feb 19 15:43:25 +0000 2011	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Thu Feb 17 21:47:08 +0000 2011	48344d88f964a520e54f1fe3	{Toronado}	{32.75084990408535,-117.13040184362248,San Diego,CA,United States}	{Nightlife Spot,Food,}
3122	Wed Feb 09 16:35:18 +0000 2011	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Tue Feb 08 16:23:34 +0000 2011	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Sat Feb 05 18:24:26 +0000 2011	4a8718eef964a5208b0220e3	{PetSmart}	{32.75096249924591,-117.20635602872115,San Diego,CA,United States}	{Shop & Service,}
3122	Sat Feb 05 17:54:16 +0000 2011	4c9fb9ba7c096dcb831ee1d1	{BevMo!}	{32.74665905764971,-117.20927238464355,San Diego,CA,United States}	{Shop & Service,Food & Drink Shop,}
3122	Fri Feb 04 22:39:46 +0000 2011	4b7dc518f964a52084d32fe3	{Chase Bank}	{32.715471267687015,-117.16403446451649,San Diego,CA,United States}	{Shop & Service,}
3122	Sat Jan 29 15:48:42 +0000 2011	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Thu Jan 27 21:52:54 +0000 2011	4adcd1f3f964a520373021e3	{Baja Fresh Mexican Grill}	{32.71563029383716,-117.16267318290336,San Diego,CA,United States}	{Food,}
3122	Tue Jan 25 00:53:40 +0000 2011	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Sat Jan 22 20:36:20 +0000 2011	4b316f1ef964a520e80625e3	{The Home Depot}	{32.78223430599983,-117.10241763892937,San Diego,CA,United States}	{Shop & Service,}
3122	Sat Jan 22 17:53:56 +0000 2011	4c9fb9ba7c096dcb831ee1d1	{BevMo!}	{32.74665905764971,-117.20927238464355,San Diego,CA,United States}	{Shop & Service,Food & Drink Shop,}
3122	Sat Jan 22 15:50:58 +0000 2011	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Thu Jan 20 17:21:21 +0000 2011	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Tue Jan 18 00:59:50 +0000 2011	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Thu Jan 13 22:49:40 +0000 2011	4b7dc518f964a52084d32fe3	{Chase Bank}	{32.715471267687015,-117.16403446451649,San Diego,CA,United States}	{Shop & Service,}
3122	Sat Jan 08 15:44:53 +0000 2011	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Fri Jan 07 16:55:45 +0000 2011	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Thu Jan 06 22:08:31 +0000 2011	4b311f45f964a520980025e3	{Panera Bread}	{32.71496215893173,-117.16256976127625,San Diego,CA,United States}	{Food,}
3122	Thu Jan 06 17:02:34 +0000 2011	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Tue Jan 04 01:00:41 +0000 2011	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Fri Dec 31 15:37:38 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Wed Dec 29 20:51:39 +0000 2010	462386d4f964a520a4451fe3	{REI}	{32.838747844804516,-117.1630350434564,San Diego,CA,United States}	{Shop & Service,Clothing Store,Professional & Other Places,}
3122	Tue Dec 28 00:55:45 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Thu Dec 23 21:47:44 +0000 2010	4c8144dad92ea09380593f72	{Tommy Pastrami NY Delicatessen}	{32.71700084209442,-117.16759,San Diego,CA,United States}	{Food,}
3122	Thu Dec 23 21:47:44 +0000 2010	4c8144dad92ea09380593f72	{Tommy Pastrami NY Delicatessen}	{32.71700084209442,-117.16759,San Diego,CA,United States}	{Food,}
3122	Thu Dec 09 17:45:03 +0000 2010	4cb12c1dcbab236a1f0da773	{Shelter Island Veterinary Hospital}	{32.75175228806306,-117.21620433609989,San Diego,CA,United States}	{Medical Center,Professional & Other Places,}
3122	Thu Dec 02 16:53:33 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Wed Dec 01 02:13:38 +0000 2010	4b92a1c6f964a520c50b34e3	{The Vitamin Shoppe}	{32.75152094367025,-117.20568988688397,San Diego,CA,United States}	{Shop & Service,}
3122	Wed Dec 01 02:13:38 +0000 2010	4b92a1c6f964a520c50b34e3	{The Vitamin Shoppe}	{32.75152094367025,-117.20568988688397,San Diego,CA,United States}	{Shop & Service,}
3122	Sun Nov 28 23:57:12 +0000 2010	4a947c88f964a520c32120e3	{Station Tavern & Burgers}	{32.728819105479936,-117.12977170944214,San Diego,CA,United States}	{Nightlife Spot,Outdoors & Recreation,Food,}
3122	Sun Nov 28 00:54:55 +0000 2010	4ab81a87f964a520337c20e3	{Fox Sports Grill}	{32.70349723725476,-117.15906143188477,San Diego,CA,United States}	{Nightlife Spot,Food,}
3122	Wed Nov 24 17:02:14 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Tue Nov 23 16:07:56 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Tue Nov 23 00:58:44 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Sat Nov 20 17:52:06 +0000 2010	4c9fb9ba7c096dcb831ee1d1	{BevMo!}	{32.74665905764971,-117.20927238464355,San Diego,CA,United States}	{Shop & Service,Food & Drink Shop,}
===
3122	Fri Oct 22 21:45:04 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Sun Oct 17 00:41:44 +0000 2010	4b9014a5f964a5205e7433e3	{Proper Gastro Pub}	{32.708805588873425,-117.15751647949219,San Diego,CA,United States}	{Nightlife Spot,Food,}
3122	Wed Oct 13 15:51:49 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Fri Oct 08 21:18:15 +0000 2010	4c8144dad92ea09380593f72	{Tommy Pastrami NY Delicatessen}	{32.71700084209442,-117.16759,San Diego,CA,United States}	{Food,}
3122	Thu Oct 07 15:38:32 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Thu Sep 23 16:00:23 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Wed Sep 22 15:46:37 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Wed Sep 22 00:23:49 +0000 2010	4a833807f964a52066fa1fe3	{Trader Joe's}	{32.736254059382986,-117.21730111508005,San Diego,CA,United States}	{Shop & Service,Food & Drink Shop,}
3122	Tue Sep 21 15:50:01 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Mon Sep 20 23:57:18 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Sun Sep 19 02:03:28 +0000 2010	4a947c88f964a520c32120e3	{Station Tavern & Burgers}	{32.728819105479936,-117.12977170944214,San Diego,CA,United States}	{Nightlife Spot,Outdoors & Recreation,Food,}
3122	Sat Sep 18 14:48:16 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Sat Sep 18 00:54:41 +0000 2010	4a38676cf964a520f49e1fe3	{Whole Foods Market}	{32.74772384884328,-117.15837478637695,San Diego,CA,United States}	{Shop & Service,Food & Drink Shop,}
3122	Fri Sep 17 02:54:06 +0000 2010	4b9014a5f964a5205e7433e3	{Proper Gastro Pub}	{32.708805588873425,-117.15751647949219,San Diego,CA,United States}	{Nightlife Spot,Food,}
3122	Thu Sep 16 15:42:03 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Wed Sep 15 15:58:38 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Tue Sep 14 21:23:58 +0000 2010	4c8144dad92ea09380593f72	{Tommy Pastrami NY Delicatessen}	{32.71700084209442,-117.16759,San Diego,CA,United States}	{Food,}
3122	Tue Sep 14 15:51:59 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Tue Sep 14 02:41:53 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Sat Sep 11 14:45:29 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Fri Sep 10 01:07:29 +0000 2010	4b15503df964a5202eb023e3	{Petco Park}	{32.707559779610634,-117.15702295303345,San Diego,CA,United States}	{Stadium,Arts & Entertainment,}
3122	Thu Sep 09 15:45:10 +0000 2010	4c65cc6de2ee9c746ab7312f	{Law Offices of Cary R. Bond, APC}	{32.71537005901337,-117.16706635,San Diego,CA,United States}	{Professional & Other Places,}
3122	Wed Sep 08 15:21:40 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Tue Sep 07 21:39:44 +0000 2010	43ba62b4f964a520e72c1fe3	{Norman Y. Mineta San Jos? International Airport (SJC)}	{37.36662498287745,-121.9263043999672,San Jose,CA,United States}	{Travel & Transport,}
3122	Tue Sep 07 18:25:21 +0000 2010	4b4cfb44f964a52080c626e3	{Robert F. Peckham Federal Building}	{37.332012247888095,-121.88707051070897,San Jose,CA,United States}	{Government Building,Professional & Other Places,}
3122	Tue Sep 07 15:01:18 +0000 2010	43ba62b4f964a520e72c1fe3	{Norman Y. Mineta San Jos? International Airport (SJC)}	{37.36662498287745,-121.9263043999672,San Jose,CA,United States}	{Travel & Transport,}
3122	Mon Sep 06 15:23:06 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Sat Sep 04 18:33:29 +0000 2010	4bda2b5763c5c9b64f1a2368	{Children's Healthcare Medical Associates}	{32.75031222479843,-117.16062837156505,San Diego,CA,United States}	{Medical Center,Professional & Other Places,}
3122	Fri Sep 03 16:03:03 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Thu Sep 02 15:52:08 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Wed Sep 01 22:18:03 +0000 2010	4bda2b5763c5c9b64f1a2368	{Children's Healthcare Medical Associates}	{32.75031222479843,-117.16062837156505,San Diego,CA,United States}	{Medical Center,Professional & Other Places,}
3122	Wed Sep 01 16:06:09 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Mon Aug 30 15:59:50 +0000 2010	4a5578a6f964a52034b41fe3	{Sharp Mary Birch Hospital For Women & Newborns}	{32.7981695793334,-117.15516586810358,San Diego,CA,United States}	{Medical Center,Professional & Other Places,}
3122	Sun Aug 29 14:07:51 +0000 2010	4a5578a6f964a52034b41fe3	{Sharp Mary Birch Hospital For Women & Newborns}	{32.7981695793334,-117.15516586810358,San Diego,CA,United States}	{Medical Center,Professional & Other Places,}
3122	Sat Aug 28 15:24:20 +0000 2010	4a5578a6f964a52034b41fe3	{Sharp Mary Birch Hospital For Women & Newborns}	{32.7981695793334,-117.15516586810358,San Diego,CA,United States}	{Medical Center,Professional & Other Places,}
3122	Fri Aug 27 15:30:15 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Thu Aug 26 13:45:43 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Thu Aug 26 01:19:11 +0000 2010	4b92a1c6f964a520c50b34e3	{The Vitamin Shoppe}	{32.75152094367025,-117.20568988688397,San Diego,CA,United States}	{Shop & Service,}
3122	Wed Aug 25 15:29:31 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Tue Aug 24 15:20:24 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Mon Aug 23 23:53:53 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Sun Aug 22 19:19:56 +0000 2010	4b089fe7f964a520b90f23e3	{Counterpoint}	{32.714420557022095,-117.14034243333333,San Diego,CA,United States}	{Nightlife Spot,Food,}
3122	Sun Aug 22 15:28:47 +0000 2010	4b4a27f5f964a520b07c26e3	{Starbucks}	{32.763292710279984,-117.1064954996109,San Diego,CA,United States}	{Food,}
3122	Sat Aug 21 17:23:03 +0000 2010	4c6863a673851b8d418fba39	{Cathouse}	{32.76624920806244,-117.09705962767988,San Diego,CA,United States}	{Residence,}
3122	Sat Aug 21 02:30:04 +0000 2010	4c6863a673851b8d418fba39	{Cathouse}	{32.76624920806244,-117.09705962767988,San Diego,CA,United States}	{Residence,}
3122	Sat Aug 21 01:38:46 +0000 2010	46c1c912f964a520f2491fe3	{Neighborhood}	{32.712542702031165,-117.15740602910056,San Diego,CA,United States}	{Nightlife Spot,Food,}
3122	Thu Aug 19 15:32:20 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Wed Aug 18 15:44:45 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Wed Aug 18 02:05:17 +0000 2010	4a906532f964a520a01720e3	{Bleu Boheme}	{32.76341868378001,-117.10746187368204,San Diego,CA,United States}	{Nightlife Spot,Food,}
3122	Tue Aug 17 15:46:38 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Tue Aug 17 00:03:58 +0000 2010	4b154d0df964a5209caa23e3	{Fit Athletic Club}	{32.708805588873425,-117.1556603908539,San Diego,CA,United States}	{Shop & Service,}
3122	Sun Aug 15 00:03:29 +0000 2010	4b15503df964a52030b023e3	{Qualcomm Stadium}	{32.78305325779114,-117.11960077285767,San Diego,CA,United States}	{Stadium,Arts & Entertainment,Professional & Other Places,}
3122	Sat Aug 14 01:30:58 +0000 2010	4a773c9ff964a520ebe31fe3	{Alchemy}	{32.72155745,-117.130098,San Diego,CA,United States}	{Food,}
