1036	Fri Aug 12 04:11:33 +0000 2011	44b2a549f964a52041351fe3	{Maverick}	{37.76342,-122.420021,San Francisco,CA,United States}	{Food,}
1036	Wed Jul 20 02:22:03 +0000 2011	441dca2bf964a52075311fe3	{Fireside Bar}	{37.764047,-122.46437,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Mon Jul 18 01:07:56 +0000 2011	40a2ba80f964a52006f31ee3	{Bender's Bar & Grill}	{37.760344,-122.417205,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1036	Sun Jul 17 23:28:13 +0000 2011	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sun Jul 17 19:15:10 +0000 2011	4a47af48f964a520f3a91fe3	{Inner Sunset Farmers' Market}	{37.76364977223104,-122.46597730146026,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1036	Sat Jul 16 18:36:33 +0000 2011	4a96e843f964a520792720e3	{2223 Restaurant}	{37.765329,-122.431629,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1036	Sat Jul 16 16:54:11 +0000 2011	4089ae00f964a520bff21ee3	{Castro Theater}	{37.76200019942784,-122.43500679731368,San Francisco,CA,United States}	{Performing Arts Venue,Arts & Entertainment,Movie Theater,}
1036	Sat Jul 16 04:36:09 +0000 2011	3fd66200f964a5202bf11ee3	{Blackthorn Tavern}	{37.764079649975535,-122.46698894433108,San Francisco,CA,United States}	{Nightlife Spot,Music Venue,Arts & Entertainment,}
1036	Sat Jul 16 03:15:24 +0000 2011	471de6f7f964a520ba4b1fe3	{Lime Tree Southeast Asian Kitchen}	{37.764269,-122.462833,San Francisco,CA,United States}	{Food,}
1036	Sat Jul 16 01:55:01 +0000 2011	3fd66200f964a5203df11ee3	{Lucky 13}	{37.767118790370326,-122.42983818054199,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Fri Jul 15 04:27:25 +0000 2011	3fd66200f964a52026f11ee3	{Park Chow}	{37.76516324798836,-122.46631451683825,San Francisco,CA,United States}	{Food,}
1036	Fri Jul 15 03:01:12 +0000 2011	3fd66200f964a52032f11ee3	{The Little Shamrock}	{37.76591506294141,-122.4665301129853,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Fri Jul 15 01:10:20 +0000 2011	49cc413df964a5205a591fe3	{California Academy of Sciences}	{37.7697648824009,-122.46631622314455,San Francisco,CA,United States}	{Museum,Arts & Entertainment,}
1036	Wed Jul 13 03:34:15 +0000 2011	4bcca8390687ef3bc0a6dfcc	{Social Kitchen & Brewery}	{37.76359345829258,-122.46615972958666,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1036	Wed Jul 13 01:57:51 +0000 2011	3fd66200f964a52032f11ee3	{The Little Shamrock}	{37.76591506294141,-122.4665301129853,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Mon Jul 11 03:17:13 +0000 2011	3fd66200f964a52034f11ee3	{Hotei}	{37.76435422946153,-122.46628687627441,San Francisco,CA,United States}	{Food,}
1036	Mon Jul 11 00:46:50 +0000 2011	441dca2bf964a52075311fe3	{Fireside Bar}	{37.764047,-122.46437,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Mon Jul 11 00:29:41 +0000 2011	3fd66200f964a52032f11ee3	{The Little Shamrock}	{37.76591506294141,-122.4665301129853,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sun Jul 10 23:01:21 +0000 2011	49cc413df964a5205a591fe3	{California Academy of Sciences}	{37.7697648824009,-122.46631622314455,San Francisco,CA,United States}	{Museum,Arts & Entertainment,}
1036	Sun Jul 10 20:28:44 +0000 2011	440035f0f964a52012301fe3	{Cafe Rain Tree}	{37.764276,-122.465185,San Francisco,CA,United States}	{Food,}
1036	Sun Jul 10 05:36:55 +0000 2011	4bf5b259bfeac92873029336	{Comstock Saloon}	{37.797068377533414,-122.40559101104736,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1036	Sun Jul 10 01:33:07 +0000 2011	43598100f964a520f7281fe3	{Madrone Art Bar}	{37.774206626891306,-122.43744224309921,San Francisco,CA,United States}	{Nightlife Spot,Arts & Entertainment,}
1036	Sun Jul 10 00:17:39 +0000 2011	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sat Jul 09 21:14:17 +0000 2011	4e0a83f41495b12d82382c71	{Manna}	{37.763955,-122.467219,San Francisco,CA,United States}	{Food,}
1036	Sat Jul 09 04:50:41 +0000 2011	3fd66200f964a5201ef11ee3	{Casanova Cocktail Lounge}	{37.7644124017602,-122.42180928458654,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sat Jul 09 03:45:48 +0000 2011	46486119f964a520a0461fe3	{Thieves' Tavern}	{37.76809,-122.424204,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sat Jul 09 02:49:52 +0000 2011	3fd66200f964a5203df11ee3	{Lucky 13}	{37.767118790370326,-122.42983818054199,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Fri Jul 08 03:06:01 +0000 2011	3fd66200f964a52022f11ee3	{Mucky Duck}	{37.76371663,-122.466438,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Thu Jul 07 01:16:25 +0000 2011	441dca2bf964a52075311fe3	{Fireside Bar}	{37.764047,-122.46437,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Wed Jul 06 02:33:27 +0000 2011	3fd66200f964a5202cee1ee3	{Harris' Restaurant}	{37.794966583638214,-122.42302044855002,San Francisco,CA,United States}	{Food,}
1036	Tue Jul 05 02:55:44 +0000 2011	417ee500f964a520d51d1fe3	{Phoenix Bar}	{37.75984258001487,-122.42125070654357,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Tue Jul 05 01:58:33 +0000 2011	4c253819c11dc9b634d82624	{The Sycamore}	{37.76271582791934,-122.41963579093161,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1036	Tue Jul 05 01:07:25 +0000 2011	4dcadbd6814d4ffbdab77b51	{Churchill}	{37.7678448526381,-122.42902075793148,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Mon Jul 04 22:24:48 +0000 2011	441dca2bf964a52075311fe3	{Fireside Bar}	{37.764047,-122.46437,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sun Jul 03 23:45:47 +0000 2011	3fd66200f964a5203df11ee3	{Lucky 13}	{37.767118790370326,-122.42983818054199,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sun Jul 03 22:21:00 +0000 2011	4dcadbd6814d4ffbdab77b51	{Churchill}	{37.7678448526381,-122.42902075793148,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sun Jul 03 20:52:48 +0000 2011	3fd66200f964a5205ded1ee3	{Toronado}	{37.77192748345444,-122.4310290813446,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sun Jul 03 19:38:19 +0000 2011	3fd66200f964a5204aed1ee3	{Nickies}	{37.77225381088096,-122.42986132686775,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sat Jul 02 04:46:32 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
1036	Fri Jul 01 03:08:53 +0000 2011	3fd66200f964a5203df11ee3	{Lucky 13}	{37.767118790370326,-122.42983818054199,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Fri Jul 01 02:26:05 +0000 2011	42fa9500f964a520e2261fe3	{Memphis Minnie's BBQ}	{37.77206,-122.4317,San Francisco,CA,United States}	{Food,}
1036	Fri Jul 01 01:08:20 +0000 2011	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Thu Jun 30 03:00:14 +0000 2011	4a298355f964a5209f951fe3	{The Yellow Submarine}	{37.76413,-122.463254,San Francisco,CA,United States}	{Food,}
1036	Thu Jun 30 00:34:08 +0000 2011	441dca2bf964a52075311fe3	{Fireside Bar}	{37.764047,-122.46437,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Tue Jun 28 18:39:04 +0000 2011	4ae89de0f964a520e5b021e3	{LDAC Dining Commons}	{37.80078821917977,-122.44987261946841,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1036	Mon Jun 27 00:53:01 +0000 2011	441dca2bf964a52075311fe3	{Fireside Bar}	{37.764047,-122.46437,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sat Jun 25 22:09:07 +0000 2011	3fd66200f964a52019f11ee3	{Art's Cafe}	{37.7639417068072,-122.46601047023418,San Francisco,CA,United States}	{Food,}
1036	Sat Jun 25 21:27:28 +0000 2011	4a7a173af964a5207fe81fe3	{Sunset Barber Services}	{37.7627036,-122.466173,San Francisco,CA,United States}	{Shop & Service,}
1036	Sat Jun 25 03:15:47 +0000 2011	42fa9500f964a520e2261fe3	{Memphis Minnie's BBQ}	{37.77206,-122.4317,San Francisco,CA,United States}	{Food,}
1036	Sat Jun 25 01:06:42 +0000 2011	3fd66200f964a5203df11ee3	{Lucky 13}	{37.767118790370326,-122.42983818054199,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Fri Jun 24 04:11:06 +0000 2011	441dca2bf964a52075311fe3	{Fireside Bar}	{37.764047,-122.46437,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Fri Jun 24 02:42:43 +0000 2011	3fd66200f964a5203df11ee3	{Lucky 13}	{37.767118790370326,-122.42983818054199,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Wed Jun 22 03:21:11 +0000 2011	4dcadbd6814d4ffbdab77b51	{Churchill}	{37.7678448526381,-122.42902075793148,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Wed Jun 22 02:33:35 +0000 2011	4266ed00f964a5203b211fe3	{Finnegan's Wake}	{37.76532549721606,-122.45006613361899,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Wed Jun 22 00:50:55 +0000 2011	441dca2bf964a52075311fe3	{Fireside Bar}	{37.764047,-122.46437,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Tue Jun 21 04:44:22 +0000 2011	49e8ad4ff964a52064651fe3	{Swank}	{37.787347,-122.44677455,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1036	Tue Jun 21 04:11:12 +0000 2011	49dba3b4f964a520e25e1fe3	{The Tipsy Pig}	{37.80020932826012,-122.44014322757721,San Francisco,CA,United States}	{Nightlife Spot,Food,}
===
1036	Tue Mar 01 00:41:05 +0000 2011	4c188d6d4ff90f47b38f0e49	{Torchy's Tacos}	{32.91013337517008,-96.80597547969091,Dallas,TX,United States}	{Food,}
===
1036	Sun Nov 28 02:16:42 +0000 2010	40b68100f964a5206b001fe3	{Casino El Camino}	{30.266514189303567,-97.73772776126862,Austin,TX,United States}	{Nightlife Spot,Food,}
1036	Wed Nov 24 00:24:58 +0000 2010	4bd0af579854d13a0e3af84d	{Firewood Grill}	{37.61375548561097,-122.38851070404053,San Francisco,CA,United States}	{Travel & Transport,Airport,Food,}
===
1036	Sat Oct 30 01:03:10 +0000 2010	44293b60f964a520bf311fe3	{Tortilla Heights}	{37.7861235,-122.440072,San Francisco,CA,United States}	{Food,}
1036	Sun Oct 17 03:37:25 +0000 2010	43b2e0f9f964a520aa2c1fe3	{Shalimar}	{37.78978,-122.420707,San Francisco,CA,United States}	{Food,}
1036	Sat Oct 09 01:08:10 +0000 2010	3fd66200f964a5203df11ee3	{Lucky 13}	{37.767118790370326,-122.42983818054199,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Thu Oct 07 04:35:35 +0000 2010	433dd180f964a52048281fe3	{Little Star Pizza}	{37.77753826846818,-122.43828323450084,San Francisco,CA,United States}	{Food,}
1036	Thu Oct 07 02:15:29 +0000 2010	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Mon Oct 04 01:43:50 +0000 2010	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sun Oct 03 22:09:56 +0000 2010	4a298355f964a5209f951fe3	{The Yellow Submarine}	{37.76413,-122.463254,San Francisco,CA,United States}	{Food,}
1036	Sun Oct 03 21:24:13 +0000 2010	441dca2bf964a52075311fe3	{Fireside Bar}	{37.764047,-122.46437,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sun Oct 03 20:11:19 +0000 2010	3fd66200f964a52022f11ee3	{Mucky Duck}	{37.76371663,-122.466438,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sat Oct 02 03:55:03 +0000 2010	4ada6103f964a5200a2221e3	{King Foot Submarines}	{37.77154477532785,-122.4371607212104,San Francisco,CA,United States}	{Food,}
1036	Sat Oct 02 01:12:03 +0000 2010	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Tue Sep 28 18:53:31 +0000 2010	4ae89de0f964a520e5b021e3	{LDAC Dining Commons}	{37.80078821917977,-122.44987261946841,San Francisco,CA,United States}	{Shop & Service,Food & Drink Shop,}
1036	Tue Sep 28 00:45:05 +0000 2010	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sat Sep 25 22:06:09 +0000 2010	4bc3a18aabf495219c0dc493	{The Home Depot}	{37.69890543090026,-122.4828887364639,Daly City,CA,United States}	{Shop & Service,}
1036	Sat Sep 25 01:00:06 +0000 2010	4ab14883f964a520e26820e3	{Crystal Cleaners #2}	{37.77687,-122.43861436843872,San Francisco,CA,United States}	{Shop & Service,}
1036	Wed Sep 22 03:28:03 +0000 2010	41799f00f964a520c11d1fe3	{T? Lan Restaurant}	{37.782091453626144,-122.40985727837969,San Francisco,CA,United States}	{Food,}
1036	Wed Sep 22 00:37:40 +0000 2010	3fd66200f964a5203df11ee3	{Lucky 13}	{37.767118790370326,-122.42983818054199,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sat Sep 18 04:47:50 +0000 2010	44646408f964a52026331fe3	{Nopa}	{37.77494821103535,-122.43765838868448,San Francisco,CA,United States}	{Nightlife Spot,Food,}
1036	Sat Sep 18 02:22:29 +0000 2010	437e6b00f964a520b82a1fe3	{de Young Museum}	{37.77078258489315,-122.46798992156982,San Francisco,CA,United States}	{Outdoors & Recreation,Museum,Arts & Entertainment,}
1036	Sat Sep 11 22:25:30 +0000 2010	4c48989176d72d7fae01414d	{El Rancho Grande}	{37.777619,-122.438369,San Francisco,CA,United States}	{Food,}
1036	Sat Sep 11 20:36:03 +0000 2010	4a4ea078f964a520d3ae1fe3	{CleanAir Smog Check}	{37.770894169807434,-122.41299390792847,San Francisco,CA,United States}	{Shop & Service,}
1036	Wed Sep 08 01:36:47 +0000 2010	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Tue Sep 07 02:34:56 +0000 2010	3fd66200f964a5203df11ee3	{Lucky 13}	{37.767118790370326,-122.42983818054199,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sat Sep 04 22:59:05 +0000 2010	4b43bd4bf964a52016e825e3	{Asano's Barber Shop}	{37.78814077377319,-122.447232,San Francisco,CA,United States}	{Shop & Service,}
1036	Sat Sep 04 03:09:58 +0000 2010	4c3bf1c77d00d13afc563850	{yakiniQ}	{37.78584856758746,-122.42886591555072,San Francisco,CA,United States}	{Food,}
1036	Sat Sep 04 00:49:54 +0000 2010	3fd66200f964a5203df11ee3	{Lucky 13}	{37.767118790370326,-122.42983818054199,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sat Aug 28 03:24:46 +0000 2010	44a4f50ef964a520e7341fe3	{Woodhouse Fish Co.}	{37.76768278907947,-122.4285078048706,San Francisco,CA,United States}	{Food,}
1036	Sat Aug 28 00:32:35 +0000 2010	46486119f964a520a0461fe3	{Thieves' Tavern}	{37.76809,-122.424204,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Wed Aug 25 01:59:38 +0000 2010	3fd66200f964a5203df11ee3	{Lucky 13}	{37.767118790370326,-122.42983818054199,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sun Aug 22 03:04:48 +0000 2010	441dca2bf964a52075311fe3	{Fireside Bar}	{37.764047,-122.46437,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sun Aug 22 01:40:29 +0000 2010	4ab0402ff964a520ad6620e3	{San Tung Chinese Restaurant}	{37.763874,-122.468966,San Francisco,CA,United States}	{Food,}
1036	Sun Aug 22 01:10:46 +0000 2010	3fd66200f964a52022f11ee3	{Mucky Duck}	{37.76371663,-122.466438,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sat Aug 21 00:36:40 +0000 2010	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Thu Aug 19 19:26:44 +0000 2010	4b61fcdef964a5202a2f2ae3	{Phil's Treasure Pot}	{37.45363712310791,-122.184352,Menlo Park,CA,United States}	{Food,}
1036	Thu Aug 19 04:49:17 +0000 2010	3fd66200f964a52056ed1ee3	{Molotov's}	{37.77200941074344,-122.43173046259795,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Thu Aug 19 03:00:14 +0000 2010	3fd66200f964a5204ded1ee3	{Mad Dog In The Fog}	{37.77215237179295,-122.43105027800665,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Thu Aug 19 01:30:58 +0000 2010	3fd66200f964a5204aed1ee3	{Nickies}	{37.77225381088096,-122.42986132686775,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sat Aug 14 00:49:27 +0000 2010	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sat Aug 07 03:27:36 +0000 2010	3fd66200f964a5203df11ee3	{Lucky 13}	{37.767118790370326,-122.42983818054199,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sat Aug 07 02:28:46 +0000 2010	43b2e0f9f964a520aa2c1fe3	{Shalimar}	{37.78978,-122.420707,San Francisco,CA,United States}	{Food,}
1036	Fri Aug 06 22:48:20 +0000 2010	3fd66200f964a5205bec1ee3	{Pier 23 Cafe}	{37.8034,-122.400815,San Francisco,CA,United States}	{Food,}
1036	Fri Aug 06 02:29:07 +0000 2010	4ada6103f964a5200a2221e3	{King Foot Submarines}	{37.77154477532785,-122.4371607212104,San Francisco,CA,United States}	{Food,}
1036	Fri Aug 06 01:33:51 +0000 2010	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Wed Aug 04 00:56:02 +0000 2010	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sun Aug 01 05:07:55 +0000 2010	4c48989176d72d7fae01414d	{El Rancho Grande}	{37.777619,-122.438369,San Francisco,CA,United States}	{Food,}
1036	Sun Aug 01 02:38:13 +0000 2010	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sat Jul 31 03:37:48 +0000 2010	3fd66200f964a520deec1ee3	{Brother's Korean Restaurant}	{37.781097229965205,-122.4638489497996,San Francisco,CA,United States}	{Food,}
1036	Sat Jul 31 01:34:50 +0000 2010	3fd66200f964a5203df11ee3	{Lucky 13}	{37.767118790370326,-122.42983818054199,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Tue Jul 27 21:26:08 +0000 2010	457c6a6df964a520093f1fe3	{In-N-Out Burger}	{37.68826935148615,-122.47197300195694,Daly City,CA,United States}	{Food,}
1036	Sat Jul 24 00:47:07 +0000 2010	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sat Jul 24 00:47:07 +0000 2010	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Wed Jul 21 02:09:25 +0000 2010	4ada6103f964a5200a2221e3	{King Foot Submarines}	{37.77154477532785,-122.4371607212104,San Francisco,CA,United States}	{Food,}
1036	Mon Jul 19 00:30:03 +0000 2010	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sun Jul 18 04:56:58 +0000 2010	441dca2bf964a52075311fe3	{Fireside Bar}	{37.764047,-122.46437,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Sun Jul 18 02:06:10 +0000 2010	47bc504bf964a520d64d1fe3	{Jimisan}	{37.76262499570129,-122.46614867334567,San Francisco,CA,United States}	{Food,}
1036	Sat Jul 17 01:25:01 +0000 2010	3fd66200f964a5203df11ee3	{Lucky 13}	{37.767118790370326,-122.42983818054199,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Wed Jul 14 00:19:22 +0000 2010	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Wed Jul 14 00:19:20 +0000 2010	43eb859cf964a5203a2f1fe3	{The Page}	{37.772262468940454,-122.43739128112793,San Francisco,CA,United States}	{Nightlife Spot,}
1036	Tue Jul 13 16:22:22 +0000 2010	4bd5f2a229eb9c74544194e1	{American Airlines Admirals Club-AUS}	{30.202262038402417,-97.66828536987305,Austin,TX,United States}	{Nightlife Spot,Travel & Transport,Airport,}
1036	Tue Jul 13 03:06:14 +0000 2010	40b68100f964a5206b001fe3	{Casino El Camino}	{30.266514189303567,-97.73772776126862,Austin,TX,United States}	{Nightlife Spot,Food,}
1036	Mon Jul 12 21:17:09 +0000 2010	47da763df964a520354e1fe3	{Alamo Drafthouse Cinema ?C Ritz}	{30.267341293978696,-97.73965183151329,Austin,TX,United States}	{Arts & Entertainment,Movie Theater,}
1036	Mon Jul 12 16:33:14 +0000 2010	42e03700f964a52061261fe3	{Chuy's}	{30.26389362903769,-97.76326123589521,Austin,TX,United States}	{Nightlife Spot,Food,}
1036	Sun Jul 11 15:39:37 +0000 2010	49be75ccf964a520ad541fe3	{Torchy's Tacos}	{30.250934991532457,-97.75433331727982,Austin,TX,United States}	{Food,}
1036	Sat Jul 10 23:32:37 +0000 2010	40b68100f964a5206b001fe3	{Casino El Camino}	{30.266514189303567,-97.73772776126862,Austin,TX,United States}	{Nightlife Spot,Food,}
1036	Sat Jul 10 19:00:29 +0000 2010	4ad4bffdf964a5209aea20e3	{Gruene Hall}	{29.73833365106003,-98.1043803691864,New Braunfels,TX,United States}	{Nightlife Spot,Arts & Entertainment,}
1036	Sat Jul 10 17:58:10 +0000 2010	4a932be3f964a520121f20e3	{Gristmill River Restaurant & Bar}	{29.738099736385,-98.10498141086855,Gruene,TX,United States}	{Nightlife Spot,Food,}
1036	Sat Jul 10 14:36:02 +0000 2010	440da2cbf964a52091301fe3	{Austin Bergstrom International Airport (AUS)}	{30.202558756341976,-97.66759872436523,Austin,TX,United States}	{Travel & Transport,}
1036	Sat Jul 10 12:32:30 +0000 2010	4bb5fd84f562ef3b6d762f97	{Grand Hyatt DFW}	{32.8973,-97.041429,Dallas,TX,United States}	{Travel & Transport,Shop & Service,Hotel,}
1036	Fri Jul 09 19:41:21 +0000 2010	4bd87edce914a593aa6153fa	{Dallas/Fort Worth International Airport-Terminal D}	{32.89746164575043,-97.04429626464844,Dallas,TX,United States}	{Travel & Transport,Airport,}
1036	Fri Jul 09 15:27:52 +0000 2010	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
1036	Fri Jul 09 02:51:46 +0000 2010	3fd66200f964a5203df11ee3	{Lucky 13}	{37.767118790370326,-122.42983818054199,San Francisco,CA,United States}	{Nightlife Spot,}
