1402	Tue Aug 02 01:02:47 +0000 2011	4a7a6cd1f964a52054e91fe3	{Baby Blues BBQ}	{34.0002931861891,-118.46537634730339,Venice,CA,United States}	{Food,}
1402	Sat Jul 02 22:52:32 +0000 2011	4a3ae617f964a52067a01fe3	{Citadel Outlets}	{34.00654806750311,-118.15277695655823,Commerce,CA,United States}	{Outdoors & Recreation,Shop & Service,Food & Drink Shop,}
1402	Tue Jun 28 02:18:48 +0000 2011	44e3164df964a52035371fe3	{Charles H. Wilson Park}	{33.82539969417339,-118.32537174224854,Torrance,CA,United States}	{Outdoors & Recreation,}
1402	Sat Jun 25 15:50:10 +0000 2011	4abe7331f964a520af8d20e3	{Broadway Gymnastics School}	{33.976899450884744,-118.42203855514526,Los Angeles,CA,United States}	{Shop & Service,}
1402	Fri Jun 24 15:07:55 +0000 2011	4aca951ef964a5206dc220e3	{LMU - Burns Rec Center}	{33.96834897864617,-118.41639518737793,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1402	Tue Jun 21 02:57:15 +0000 2011	4aaeab72f964a520dc6220e3	{National Sports Grill}	{33.82432107,-118.34302,Torrance,CA,United States}	{Nightlife Spot,}
1402	Tue Jun 21 01:06:46 +0000 2011	44e3164df964a52035371fe3	{Charles H. Wilson Park}	{33.82539969417339,-118.32537174224854,Torrance,CA,United States}	{Outdoors & Recreation,}
1402	Sun Jun 19 18:24:45 +0000 2011	49f657bff964a520336c1fe3	{The Counter}	{33.97802936572365,-118.43812644481659,Marina del Rey,CA,United States}	{Food,}
1402	Sat Jun 18 17:12:24 +0000 2011	4aca27e7f964a520a4c020e3	{Nokia Theatre}	{34.04434326944229,-118.26706051826477,Los Angeles,CA,United States}	{Music Venue,Arts & Entertainment,}
1402	Sat Jun 18 02:45:33 +0000 2011	4a6de6c2f964a5204bd31fe3	{STACK Restaurant & Bar}	{36.12124251982307,-115.17398131688294,Las Vegas,NV,United States}	{Nightlife Spot,Food,}
1402	Fri Jun 17 18:24:55 +0000 2011	41326e00f964a520b2141fe3	{New York-New York Hotel & Casino}	{36.102649506919235,-115.1744145154953,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
1402	Thu Jun 16 17:20:43 +0000 2011	4bc233ba4cdfc9b6c1c19521	{Oasis Pool}	{36.095710067291556,-115.17747759819031,Las Vegas,NV,United States}	{Travel & Transport,Hotel,}
1402	Thu Jun 16 17:14:58 +0000 2011	41326e00f964a5208c141fe3	{Luxor Hotel & Casino}	{36.09540664245591,-115.17534255981445,Las Vegas,NV,United States}	{Travel & Transport,Arts & Entertainment,Hotel,}
1402	Thu Jun 16 13:25:27 +0000 2011	4db6c7ee5da3a76f446cc397	{SW Flight 543 LAX-LAS}	{33.947239,-118.400616,Los Angeles,CA,United States}	{Travel & Transport,Airport,}
1402	Thu Jun 16 13:12:16 +0000 2011	4b87dfb8f964a5207cd031e3	{TSA Passenger Screening (Terminal 1)}	{33.94594106250414,-118.40103149414062,Los Angeles,CA,United States}	{Travel & Transport,Airport,}
1402	Tue Jun 14 01:20:50 +0000 2011	44e3164df964a52035371fe3	{Charles H. Wilson Park}	{33.82539969417339,-118.32537174224854,Torrance,CA,United States}	{Outdoors & Recreation,}
1402	Mon Jun 13 03:11:29 +0000 2011	4bcced03b6c49c7467b09491	{Interstate 5}	{36.20579441573625,-120.21464282379897,Coalinga,CA,United States}	{Travel & Transport,}
1402	Sun Jun 12 15:49:52 +0000 2011	4b32f89af964a520a61625e3	{Bob's at the Marina}	{38.001721553018655,-121.36921763420105,Stockton,CA,United States}	{Food,}
1402	Sat Jun 11 18:54:46 +0000 2011	4b552398f964a5208fdc27e3	{The Creamery}	{38.00130144608821,-121.31536080003903,Stockton,CA,United States}	{Food,}
1402	Sat Jun 11 14:42:31 +0000 2011	4b941ceff964a520fb6834e3	{The Grapevine}	{34.77886140193761,-118.81443500518799,Lebec,CA,United States}	{Travel & Transport,}
1402	Sat Jun 11 01:40:11 +0000 2011	428d2880f964a520b9231fe3	{Rave 18}	{33.97806495334865,-118.3924913406372,Los Angeles,CA,United States}	{Nightlife Spot,Arts & Entertainment,Professional & Other Places,}
1402	Wed Jun 08 01:42:31 +0000 2011	4bf6a57394b2a593dfceadee	{Westside Neighborhood School}	{33.97746441018133,-118.42223167419434,Los Angeles,CA,United States}	{Professional & Other Places,}
1402	Fri Jun 03 04:43:56 +0000 2011	3fd66200f964a52006f01ee3	{Rusty's Surf Ranch}	{34.010052200666436,-118.49656105041504,Santa Monica,CA,United States}	{Music Venue,Arts & Entertainment,}
1402	Sat May 28 19:59:57 +0000 2011	44ded2f5f964a520d2361fe3	{Third Street Promenade}	{34.01608181718752,-118.49674344062805,Santa Monica,CA,United States}	{Outdoors & Recreation,Shop & Service,}
1402	Sat May 28 17:01:24 +0000 2011	47383924f964a520444c1fe3	{Santa Monica Pier}	{34.00842244098263,-118.49856197834015,Santa Monica,CA,United States}	{Travel & Transport,}
1402	Sat May 28 01:59:45 +0000 2011	4a5bc475f964a520bdbb1fe3	{Honda Center}	{33.80785622955976,-117.87656517386878,Anaheim,CA,United States}	{Stadium,Arts & Entertainment,}
1402	Wed May 25 18:42:50 +0000 2011	4dc881e9d4c0bf6841931120	{LMU - Greek Life Suite}	{33.971133,-118.415878,Los Angeles,CA,United States}	{College & University,}
1402	Tue May 24 15:33:13 +0000 2011	4dc881e9d4c0bf6841931120	{LMU - Greek Life Suite}	{33.971133,-118.415878,Los Angeles,CA,United States}	{College & University,}
1402	Tue May 24 01:21:17 +0000 2011	44e3164df964a52035371fe3	{Charles H. Wilson Park}	{33.82539969417339,-118.32537174224854,Torrance,CA,United States}	{Outdoors & Recreation,}
1402	Sun May 22 23:30:20 +0000 2011	4cf321f97bf3b60cb09d697f	{My House of Chaos}	{33.95966276216354,-118.41046843177514,,CA,United States}	{Residence,}
1402	Sun May 22 21:36:59 +0000 2011	4a6e0e8ef964a520ced31fe3	{Marina Farms}	{33.98323852035422,-118.41145254407118,Los Angeles,CA,United States}	{Food,}
1402	Sat May 21 21:53:50 +0000 2011	428d2880f964a520b9231fe3	{Rave 18}	{33.97806495334865,-118.3924913406372,Los Angeles,CA,United States}	{Nightlife Spot,Arts & Entertainment,Professional & Other Places,}
1402	Sat May 21 01:13:24 +0000 2011	4cf321f97bf3b60cb09d697f	{My House of Chaos}	{33.95966276216354,-118.41046843177514,,CA,United States}	{Residence,}
1402	Thu May 19 17:01:05 +0000 2011	4b55481ef964a520b6e027e3	{STAR ECO STATION}	{34.01251380682636,-118.39012596265536,Culver City,CA,United States}	{Arts & Entertainment,}
1402	Tue May 17 16:26:11 +0000 2011	4c0ec8137189c9288611d9b6	{LMU - The Bird Nest}	{33.972708848198735,-118.41530084609985,Los Angeles,CA,United States}	{College & University,}
1402	Tue May 17 04:00:57 +0000 2011	4aaeab72f964a520dc6220e3	{National Sports Grill}	{33.82432107,-118.34302,Torrance,CA,United States}	{Nightlife Spot,}
1402	Tue May 17 02:28:02 +0000 2011	44e3164df964a52035371fe3	{Charles H. Wilson Park}	{33.82539969417339,-118.32537174224854,Torrance,CA,United States}	{Outdoors & Recreation,}
1402	Tue May 17 00:43:47 +0000 2011	4cf321f97bf3b60cb09d697f	{My House of Chaos}	{33.95966276216354,-118.41046843177514,,CA,United States}	{Residence,}
1402	Sun May 15 17:18:27 +0000 2011	4ab1557ff964a5200d6920e3	{Toys "R" Us}	{33.99607038,-118.3938861,Culver City,CA,United States}	{Shop & Service,Clothing Store,}
1402	Fri May 13 14:44:53 +0000 2011	4aca951ef964a5206dc220e3	{LMU - Burns Rec Center}	{33.96834897864617,-118.41639518737793,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1402	Tue May 10 15:47:37 +0000 2011	4dc881e9d4c0bf6841931120	{LMU - Greek Life Suite}	{33.971133,-118.415878,Los Angeles,CA,United States}	{College & University,}
1402	Tue May 10 15:05:30 +0000 2011	4b491940f964a520c86526e3	{Westchester Hand Wash}	{33.95692328065387,-118.39783430099487,Los Angeles,CA,United States}	{Shop & Service,}
1402	Tue May 10 03:01:56 +0000 2011	4bd21d0a462cb71310a4db07	{Sport Chalet}	{33.98690801632448,-118.44083547592162,Marina del Rey,CA,United States}	{Shop & Service,}
1402	Tue May 10 00:08:58 +0000 2011	4dc881e9d4c0bf6841931120	{LMU - Greek Life Suite}	{33.971133,-118.415878,Los Angeles,CA,United States}	{College & University,}
1402	Mon May 09 16:22:19 +0000 2011	4bd2fe6777b29c74eea98f82	{Camp Hess Kramer}	{34.05640367436087,-118.96495493761954,Malibu,CA,United States}	{Outdoors & Recreation,Residence,}
1402	Sun May 08 22:43:30 +0000 2011	4a66295bf964a52024c81fe3	{Menchie's Frozen Yogurt}	{33.99494960069302,-118.39452981948853,Culver City,CA,United States}	{Food,}
1402	Sat May 07 16:26:08 +0000 2011	4be596aa2468c92868340043	{Commencement 2010 - Sunken Gardens - LMU}	{33.971690100000004,-118.41395068333334,Los Angeles,CA,United States}	{}
1402	Sat May 07 15:28:03 +0000 2011	4be597b2d4f7c9b612962520	{LMU - Sunken Gardens}	{33.971474053596815,-118.41676379796317,Los Angeles,CA,United States}	{College & University,}
1402	Sat May 07 00:35:26 +0000 2011	4a725959f964a520f0da1fe3	{Tin Roof Bistro}	{33.899835,-118.395461,Manhattan Beach,CA,United States}	{Nightlife Spot,Food,}
1402	Thu May 05 20:43:48 +0000 2011	4c471b7596abd13a4ca36f01	{LMU - Malone Student Center}	{33.970947131904424,-118.41635227203369,Los Angeles,CA,United States}	{College & University,}
1402	Thu May 05 16:43:49 +0000 2011	4be597b2d4f7c9b612962520	{LMU - Sunken Gardens}	{33.971474053596815,-118.41676379796317,Los Angeles,CA,United States}	{College & University,}
1402	Thu May 05 14:37:43 +0000 2011	4aca951ef964a5206dc220e3	{LMU - Burns Rec Center}	{33.96834897864617,-118.41639518737793,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1402	Tue May 03 02:13:10 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
1402	Mon May 02 18:39:28 +0000 2011	4be597b2d4f7c9b612962520	{LMU - Sunken Gardens}	{33.971474053596815,-118.41676379796317,Los Angeles,CA,United States}	{College & University,}
1402	Mon May 02 02:27:24 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
1402	Mon May 02 00:15:39 +0000 2011	41059b00f964a520850b1fe3	{San Francisco International Airport (SFO)}	{37.61642405271961,-122.38627910614014,San Francisco,CA,United States}	{Travel & Transport,}
1402	Sun May 01 16:06:31 +0000 2011	49d2be2ff964a520cf5b1fe3	{USF - University of San Francisco}	{37.77626994854501,-122.45093417840835,San Francisco,CA,United States}	{College & University,}
1402	Sat Apr 30 21:34:15 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
1402	Sat Apr 30 01:08:26 +0000 2011	4db8a1280437609120f05779	{Wizard World Anaheim Comic Con}	{33.800785,-117.91944622993469,Anaheim,CA,United States}	{Arts & Entertainment,}
1402	Thu Apr 28 19:58:43 +0000 2011	4bbfe06d4cdfc9b6dc239221	{The Greasy Wiener Truck}	{33.924844821504806,-118.63243103027342,Los Angeles,CA,United States}	{Food,}
1402	Wed Apr 27 20:12:58 +0000 2011	4b691efdf964a520b4992be3	{Loyola Marymount University (LMU)}	{33.96842934050945,-118.41652419616008,Los Angeles,CA,United States}	{College & University,}
1402	Wed Apr 27 18:24:51 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
1402	Wed Apr 27 16:45:24 +0000 2011	4db8480e6e81c67f61ca46b2	{SWA Flight 1025 PHX-LAX}	{33.434281,-111.998828,Phoenix,AZ,United States}	{Travel & Transport,Airport,}
1402	Wed Apr 27 16:28:55 +0000 2011	449e9fb9f964a520c0341fe3	{Phoenix Sky Harbor International Airport (PHX)}	{33.43562440517176,-112.00306606318918,Phoenix,AZ,United States}	{Travel & Transport,}
1402	Wed Apr 27 11:47:27 +0000 2011	4db8023bf7b15ca52ce0559f	{SWA Flight 1025 BHM-LAX}	{33.558833,-86.755355,Birmingham,AL,United States}	{Travel & Transport,Airport,}
1402	Wed Apr 27 11:05:00 +0000 2011	4c7452f6ff1fb60c2843f3a7	{City of Birmingham}	{33.51921481164641,-86.808922290802,Birmingham,AL,United States}	{Travel & Transport,Outdoors & Recreation,}
1402	Tue Apr 26 22:19:56 +0000 2011	4c7c5676aa3ba0930d9eaa74	{UAB Hill University Center}	{33.50145575230013,-86.80695263932485,Birmingham,AL,United States}	{College & University,}
1402	Tue Apr 26 18:37:18 +0000 2011	4b39f2a2f964a520b85f25e3	{Birmingham-Shuttlesworth International Airport (BHM)}	{33.561405316943194,-86.75272464752197,Birmingham,AL,United States}	{Travel & Transport,Airport,}
1402	Tue Apr 26 15:07:38 +0000 2011	4db6daaefa8c350241196587	{SW Flight 513 LAS-BHM}	{36.081777,-115.147646,Las Vegas,NV,United States}	{Travel & Transport,Airport,}
1402	Tue Apr 26 14:36:53 +0000 2011	4bc79d542f94d13aaa4a127f	{Gate C23}	{36.082372,-115.148024,Las Vegas,NV,United States}	{Travel & Transport,Airport,}
1402	Tue Apr 26 13:26:41 +0000 2011	4db6c7ee5da3a76f446cc397	{SW Flight 543 LAX-LAS}	{33.947239,-118.400616,Los Angeles,CA,United States}	{Travel & Transport,Airport,}
1402	Tue Apr 26 12:55:05 +0000 2011	439ec330f964a520102c1fe3	{Los Angeles International Airport (LAX)}	{33.94389397698472,-118.40502262115479,Los Angeles,CA,United States}	{Travel & Transport,}
1402	Tue Apr 26 03:18:19 +0000 2011	4a99f2ccf964a520313120e3	{LMU - University Hall}	{33.96738613709233,-118.42245138747047,Los Angeles,CA,United States}	{College & University,}
1402	Tue Apr 26 03:03:20 +0000 2011	49f8f3c5f964a520416d1fe3	{LMU - Hilton Center}	{33.97048445288687,-118.41841220855713,Los Angeles,CA,United States}	{Travel & Transport,College Academic Building,College & University,}
1402	Sun Apr 24 14:00:05 +0000 2011	4cf321f97bf3b60cb09d697f	{My House of Chaos}	{33.95966276216354,-118.41046843177514,,CA,United States}	{Residence,}
1402	Fri Apr 22 22:41:51 +0000 2011	4b9bdf10f964a520b62f36e3	{Playa Vista Park}	{33.96756595798909,-118.42643737792969,Playa Vista,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1402	Fri Apr 22 22:32:15 +0000 2011	49cd269af964a520c1591fe3	{The Coffee Bean & Tea Leaf}	{33.9729469419091,-118.42273301931812,Playa Vista,CA,United States}	{Food,}
1402	Thu Apr 21 20:35:50 +0000 2011	4a5ac2f1f964a520d4ba1fe3	{AMC Dine-In Theatres Marina 6}	{33.98723716690428,-118.44111442565918,Marina del Rey,CA,United States}	{Arts & Entertainment,Movie Theater,}
1402	Thu Apr 21 19:42:27 +0000 2011	4a99f2ccf964a520313120e3	{LMU - University Hall}	{33.96738613709233,-118.42245138747047,Los Angeles,CA,United States}	{College & University,}
1402	Thu Apr 21 18:50:31 +0000 2011	4b9eb30bf964a520abfa36e3	{Best Buy}	{33.985427,-118.3946448,Culver City,CA,United States}	{Shop & Service,}
1402	Tue Apr 19 14:33:49 +0000 2011	4aca951ef964a5206dc220e3	{LMU - Burns Rec Center}	{33.96834897864617,-118.41639518737793,Los Angeles,CA,United States}	{Shop & Service,Gym / Fitness Center,}
1402	Sat Apr 16 17:07:11 +0000 2011	4b9bdf10f964a520b62f36e3	{Playa Vista Park}	{33.96756595798909,-118.42643737792969,Playa Vista,CA,United States}	{Outdoors & Recreation,Athletics & Sports,}
1402	Sat Apr 16 02:52:24 +0000 2011	4bcbce193740b7133b3d6365	{Baskin-Robbins}	{33.976611,-118.373017,Los Angeles,CA,United States}	{Food,}
1402	Wed Apr 13 17:29:41 +0000 2011	4c643efd2a58c9b6a6a33461	{LMU- Sullivan Academic Center}	{33.970351,-118.414978,Los Angeles,CA,United States}	{College Academic Building,College & University,}
1402	Wed Apr 13 15:26:16 +0000 2011	4d93c0328deb8cfa55f030c0	{Enterprise}	{33.919355,-118.412688,El Segundo,CA,United States}	{Travel & Transport,}
1402	Wed Apr 13 03:26:15 +0000 2011	4bf15ab39410c928e4e7e468	{Aztec Center}	{32.77370802639723,-117.06962585449219,San Diego,CA,United States}	{College & University,}
1402	Wed Apr 13 01:32:46 +0000 2011	4a970136f964a520eb2720e3	{San Diego State University}	{32.77484466101961,-117.07383155822752,San Diego,CA,United States}	{College & University,}
1402	Tue Apr 12 19:58:08 +0000 2011	4d93c0328deb8cfa55f030c0	{Enterprise}	{33.919355,-118.412688,El Segundo,CA,United States}	{Travel & Transport,}
1402	Tue Apr 12 02:34:24 +0000 2011	4c3f30206faac9b6cb390f76	{LMU - St. Robert's Hall}	{33.97094600867038,-118.41729434359013,Los Angeles,CA,United States}	{College & University,}
1402	Tue Apr 12 01:05:07 +0000 2011	4c7c067d566db60cb47a4c0e	{LMU - The Lair Marketplace}	{33.97086188686672,-118.41578256935377,Los Angeles,CA,United States}	{College & University,}
1402	Sun Apr 10 17:29:45 +0000 2011	4d9a3161e5fd6ea80caf67f5	{#WFLNCGLC11}	{33.68320922,-117.88481025,Costa Mesa,CA,United States}	{Professional & Other Places,}
1402	Sun Apr 10 14:04:04 +0000 2011	4d9a3161e5fd6ea80caf67f5	{#WFLNCGLC11}	{33.68320922,-117.88481025,Costa Mesa,CA,United States}	{Professional & Other Places,}
1402	Sat Apr 09 15:42:28 +0000 2011	4b83f311f964a520f21731e3	{Starbucks Coffee}	{33.68306808416812,-117.88484573364258,Costa Mesa,CA,United States}	{Food,}
1402	Fri Apr 08 14:33:03 +0000 2011	4d9a3161e5fd6ea80caf67f5	{#WFLNCGLC11}	{33.68320922,-117.88481025,Costa Mesa,CA,United States}	{Professional & Other Places,}
1402	Thu Apr 07 19:29:54 +0000 2011	4d9a3161e5fd6ea80caf67f5	{#WFLNCGLC11}	{33.68320922,-117.88481025,Costa Mesa,CA,United States}	{Professional & Other Places,}
1402	Thu Apr 07 17:24:52 +0000 2011	4ad7b1faf964a520c00d21e3	{LMU - Lion's Den Coffee Shop}	{33.97091154130017,-118.41600894927979,Los Angeles,CA,United States}	{Food,}
1402	Tue Apr 05 21:58:12 +0000 2011	4c643efd2a58c9b6a6a33461	{LMU- Sullivan Academic Center}	{33.970351,-118.414978,Los Angeles,CA,United States}	{College Academic Building,College & University,}
1402	Tue Apr 05 01:31:13 +0000 2011	4c7c067d566db60cb47a4c0e	{LMU - The Lair Marketplace}	{33.97086188686672,-118.41578256935377,Los Angeles,CA,United States}	{College & University,}
1402	Sat Apr 02 18:34:54 +0000 2011	4be5a2c4d4f7c9b6b7a92520	{First Look Sonogram}	{33.819188,-118.387372,Redondo Beach,CA,United States}	{Shop & Service,}
1402	Sat Apr 02 00:52:16 +0000 2011	4c8ead10daa93704e1a14eb1	{Burns Back Court}	{33.96835444046827,-118.41591378048992,Los Angeles,CA,United States}	{College & University,}
1402	Thu Mar 31 23:07:24 +0000 2011	49e517cff964a52095631fe3	{Borders Bookstore}	{33.977411,-118.39153288,Los Angeles,CA,United States}	{Shop & Service,Food,}
1402	Thu Mar 31 19:38:15 +0000 2011	428d2880f964a520b9231fe3	{Rave 18}	{33.97806495334865,-118.3924913406372,Los Angeles,CA,United States}	{Nightlife Spot,Arts & Entertainment,Professional & Other Places,}
1402	Thu Mar 31 19:37:07 +0000 2011	4b64c592f964a520efce2ae3	{The Promenade at Howard Hughes Center}	{33.977730448332515,-118.39172925910522,Los Angeles,CA,United States}	{Shop & Service,Arts & Entertainment,Professional & Other Places,}
1402	Thu Mar 31 18:39:43 +0000 2011	4a9589dff964a5208e2320e3	{Yummy.com}	{33.973087850895354,-118.42253695654553,Los Angeles,CA,United States}	{Shop & Service,Food,Food & Drink Shop,}
1402	Sun Mar 27 22:09:52 +0000 2011	4be597b2d4f7c9b612962520	{LMU - Sunken Gardens}	{33.971474053596815,-118.41676379796317,Los Angeles,CA,United States}	{College & University,}
1402	Sun Mar 27 19:32:37 +0000 2011	4b565bb0f964a5200b0d28e3	{LMU - The Loft}	{33.968215,-118.41802815,Los Angeles,CA,United States}	{Nightlife Spot,}
